,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600372.SH,X600276.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X000100.SZ,X600703.SH,X000623.SZ,X601877.SH,X600118.SH,X000568.SZ,X000581.SZ,X000550.SZ,X002236.SZ,X600271.SH,X000559.SZ,X600066.SH,X600177.SH,X000050.SZ,X002475.SZ,X600839.SH,X002294.SZ,X600435.SH,X000800.SZ,X002456.SZ,X300124.SZ,X000869.SZ,X000400.SZ,X002465.SZ,X002129.SZ,X002007.SZ,X300003.SZ,X002292.SZ,X002038.SZ,X600252.SH,X600809.SH,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0702082398673145,0,0,0.0533914868769671,0,0,0,0,0,0,0.50011200412502,0,0,0,0,0,0,0,0,0,0.124248739488905,0,-0.0394063735019798,0,0,0,0,0,0,0,0.0299072212368994,0,0,0,0.102131653233213,0,0,0,0.0292287375831756,0,0,0,0,0.0339353577997114,0,0,-0.00358434851942733,0,0,0,0,0,0,0
X600519.SH,0,0,0.087024147322034,0,0,0,0.0940575326503201,0.286832691048863,0,0,0.135216981703226,0,0,0,0,0.0985806994315126,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0189698396855382,0,0,0,0,0.0528102000366158,0,0,0,0,0,0,0,0,0,0.0408148069492175,0,0,0,0,0,0,0,0,0,0,0.0102561225123821,-0.0564953383906385,-0.0747351262633302,0,0,-0.00901033014863157,0,0
X000725.SZ,0,0.0495169502495998,0,0,0,0,0,0,0.0588957097241019,0,0,0,0,0,0,0,0,0,0.381188818565531,0,0,0,0,0,0,0,0.163171255092471,0,0,0,0.0475067053038677,0,0,0,0,0,0,0,0,0,0,0,0,0.0453052163379337,-0.12509158359973,0,0,0,0,-0.0275380257524678,0,0.0156487393128723,-0.0283747682796916,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.0894986573184858,-0.0655167583544134,0,0.189780017374206,0,0,0.317499065707513,0,0,0,0,0.0170649335476983,0,0.00920475631401619,0.20528291163836,0,0,0,0,0,0,0,0.0398914796184141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983082308939001,0,0,0,0,0.00612965225834516,-0.0152726353908714,0,0,0,0,0,0
X002415.SZ,0,0,0,0.132347796795238,0,0,0,0,0,0,0,0.194751400771847,-0.00624151503495506,0,0,0,0,0.0373846306564493,0,0,0,0,0,0,0,0,0.313917553098626,0,0,0,0,0.113827554776262,0,0,0,0,0,0,0,0,0,0,0.107036762254696,0,0,0,0,0,0,0,0,0,0.00679179884279831,0,0,0,0,0,0
X000625.SZ,0.166167773317272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477254253191579,0,0.0682908199088595,0,0,0,0,0.121163792085766,0,0,0,0.0466468678451903,0,0,0,0,0,0,0,0,-0.0555975691545855,0,0,0,0,0.0290601408980102,0,0,0.0518718222667195,0,0.102577848583528,0,0,0,0.0683894494641982,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0.196305915535258,0,0,0,0,0,0.0382043762361056,0,0,0.0375398341077875,0,0,0.026304744499357,0,0,0,0,0.0283347404944189,0,0,0,0,0.141464708868838,0,0,0,0,0.0304159360582186,0,0,0.0159055488310521,0,0,0,0,0,0,0.0875331999489056,0.0318515227448328,0,0,0,0,0,0,0,0,0.258148758161713,0.0233960044896145,0,-0.00169469710229883,0.0102748261698797,0,0,0,0,0,0
X002304.SZ,0,0,0.0546281146266892,0,0,0,0,0,0.032823418798687,0,0,0,0,0,0,0,0,0,0.205413673188744,0,-0.0929384637224195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106045400281199,0,0,-0.123713756506863,0,0,0,0,0,0,0,0.248155012475461,0,0.446073317148563,0,0,0.00799448459168084,0.0184580183901088,0,0,0,0,0,0
X600031.SH,0,0.062943952107796,0.031836960645839,0,0,0,0,0,0,0,0.0354602894122638,0,0,0,0.649379371565332,0,0,0,0,0,0.105183480328009,0,0,0,0,0,0.0199085498878211,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0422014439839007,0,0.00458108930362788,0,0,0,0,0,0,0
X000063.SZ,0.1786767040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678765210755111,0,0,0.0107954347120796,0,0,0,0.0502624038065913,0.017529114365551,0,0,0,0,0,0,0,0,0,0,0.0458592696388567,0,0,0,0.0272142042687518,0.0873612259282892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.121113341466992,0.209963427511748,0,0.020265712658385,0,0,0,0.00400894563555756,-5.42101086242752e-20,0,0,0,0,0,0,0.1765514474099,0,2.77555756156289e-17,0.272452259808314,0,0,0,0.0278536387723555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166617038385766,0,0,0,0,0,0,0,0,-0.101855773611011,0.0881839986977102,0,0,-0.0199854182521205,0.0950015625231579,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140978678681513,0,0,-0.0372175057071065,0,0.102094231450296,0,0.314464067101624,0,0,0,-0.00381730092196571,0.0556763658739255,0.1781303302428,0,0,0,0,0.0197852427927591,0,0.0541316811921641,0,0,0.0677249918516216,0,1.73472347597681e-18,0.192107829749438,0,-0.132379043726872,0,0,0,0,0,0,0,0,0.0435232408818798,0,0,0,0.0116472568605742,0,0
