,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X002463.SZ,X600089.SH,X600584.SH,X000157.SZ,X600372.SH,X002028.SZ,X600703.SH,X600741.SH,X600066.SH,X000977.SZ,X002236.SZ,X600418.SH,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X600487.SH,X002294.SZ,X002180.SZ,X000800.SZ,X601799.SH,X002074.SZ,X600177.SH,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.181687461650395,0,0,0,0,0,0,0.121592625545895,0.244039402314332,0,0,0,0,0,0.00768660256361431,0,0,0.0447546193140217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333431530852855,0,0,0,0,-0.0577431806955786,0,0,0,0,0,0,0,0,0,-0.0413603043526751,0,0,0,0.0205110458790619,0,0
X000858.SZ,0.286798991761432,0,0.06826439176068,0,0,0,0,0,0.227330342702514,0,0,0,0,0.0557217238999063,0,0,0,0,0.0636467390554119,0.0823871360386541,0,0,0,0,0,0,0,0,0,0.0417157778594457,0,0.220446169830902,0,0,0,-0.0606352143881752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953601691945024,0,0,0,0.0193318182728284,0,0
X600276.SH,0,0,0,0,0.0104728552838267,0.0154627914635538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065754065387337,0,0,0,0,0,0,0,0,0,0,0,0.00593283337915865,0,0,0.223952390461195,0,0,0,0,0,0,0.188780105985394,0,-0.062038536717943,0.00844278841406641,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.225255897131541,0,0,0,0,0,0,0,0,-0.0230238759811132,0,0,-0.0764079309642362,0,0.493659678312325,0,0,0,0.156257344622486,0,0,0,0,0,0.0267081369078608,0,0,0.00170923041059192,0.0859614164107003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743565126258261,0,0,0,-0.028216887647325,0,0
X002415.SZ,0,0,0,0,0,0.132877012262715,0,-0.0459137165033563,-0.0259937194242454,0,0,0,0,0,0,0,0,0,0,0,0.0335591574726385,0,0,0,0,0,0,-0.0282346483420467,0,0,0,0,0,0,0.116371787645499,0.0788421533392197,0,0,0,0.209072421065661,0,0,0,-0.13764291184217,0,0.0789643414728188,-0.0352095914448829,0,0,0,0,0.0445223022155248,0,0,0,0,0.0168361642424613,0,0
X600690.SH,0,0,0.0194482197357602,0,0.0387227532733199,0,0.325839753540438,0,0,0,0,0.0667683330451786,0,0.00930868809465417,0,0,0,0,0.106869364473098,0,0,0.0310133323929503,0,0.0470984264206403,0,0,0,0,0,0,0,0,0,0,0,0,0.0797003337946797,0,0.0379420307608013,0,0.251370222804415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015397598020078,0,0
X000651.SZ,0,0,0,0,0,0.0843115628102799,0,0,0.0359180415972683,0,0,0,0,0,0,0,0,0,0.0342816755716688,0,-0.00546422114286408,0,0,0,0,0,0,0,0,0,0,0,0.0625910277043196,0,0,0,0,0,0,0,0.126171944084444,0,0,0,0,0,-0.0603286875206139,0,0,0,0,-0.00727500946935753,1.0842021724855e-19,0,0,0,-0.00191645319560931,0,0
X003816.SZ,0,0,0,0,0,-0.0707002451567497,0,0,-0.0960601135944006,0,0,0,0,0,0,0,0,-0.0163359701737941,0,0,0,0,0,-0.130032888153793,-0.113711590281116,0,0,0,0,0,0,-0.0337780323796425,0,0,0,-0.197864940706298,0,0,0,0,-0.0607170479569783,-0.129824960589593,0,0,0.459258541712902,0,0,0,-0.0822015785899627,0,0,0.155569333868633,-0.205508603336456,0,0,0,-0.0818647032511658,0,0
X600809.SH,0,0,0,0,0,0,0,0.0542673488037384,0,0.176282683303254,0,0,0,-0.0670741919409035,0,0.0157402584862917,0,0,0,0.628323872417794,0,0,0,0,0,0,0,0,0.0580302120786139,0,0,0,0,0,0,0,0,0,-0.045081479100559,0,-0.00178918989075353,-0.128918723834406,0,0,0,0,-0.0327970027873028,0,0,0,0,0.0190752959567483,0,0,0,0,0,0,0
X000568.SZ,0.227644120883177,0.450779169597314,0,0,0,0,0,0,0.0855398501020833,0,0,0,0,0,0,0,0,0,0,0.206687768587304,0,-0.00992906777875996,-4.33680868994202e-19,0,0,0,0.085924371710749,0,0,0,0,0,0,0,0,0.0725145108197804,0,-0.0862913333811972,0,0,0,-0.0709330367191996,0,0,0,0.0124660302206516,0,0,0,0,0,-0.00915235185823885,0,-0.0647604202512933,0,0,-0.00612439645862817,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307451654240722,-0.124716449835477,0,0,0,0,0.0832136013349905,0,0,0,0,0,0,0.329162610216527,0,0,0,0,0,0.165295580696885,0,0,0.0340187791666002,0.135725289477838,0,0,0,-0.0977870303841137,0,0,0.226030686698709,0,0,0,0,0,0,0,1.73472347597681e-18,0.0492673514086035,0,0,0,0.0128494709020043,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0515264543971291,0,0,0,0,0,0,0,-0.0722837340694162,0,0,-0.0122318238242829,0,0,0.647944270734111,0,0,0.145852488910611,0,-0.219318705089232,0,0,0,0.0424002824447453,0,0,0,0,0,0,0,0,0,0,0,-0.022813119489888,0.239222603021923,0,0,0,0,0,0,0,-0.0971648999692123,0.0203645300177866,0,0,0,-0.00401205481747323,0,0
X600104.SH,0,0,0,0,0,0.0926860026556859,0,0,0,0.127940785796485,0,0,0,0.0429537021366795,0,0,0,0,0,0,-0.00657741295161069,0,0,0,0,0,0,0,0,0,0,0.0938474672278532,0,-0.0474156658197774,0,0.0124306748597558,0.136490887912291,0,0,0,0,0,0,0.032727899093733,0,0,0,0,0,0,0,0,0,-0.0908867470691355,0,0,-0.018623745178897,0,0
X600031.SH,0,0,0,0,0,0.13932404262958,0,0,0,0,0,0,0,0,0,0,0,0,0.155964773957214,0,0,0,0,0.0606194339653759,-0.00424844877719231,0,0,0.198120765933885,0,0,0,0,0,0,0,0.0489346347042059,0,0,0,0,-6.93889390390723e-18,-0.0576202787403583,0,0,0,-0.155916117292343,0,0,0,0,-0.130258734178114,-0.101044258965243,0,-0.155751515775112,0,0,0.024465557806451,0,0
X000625.SZ,0,0,0,0,0,-0.101033476147268,0,0.00988288864711018,0,0,0,0,0,0,0,0,0,0,0,-0.0541732795535458,0,0,0.117261273947565,0,0.036851607093649,0,0,0,0,0,0,0.293450143298907,0.0329340468924029,0,0,0.320992135007903,0,0.064124396570977,0,0.189161845542839,0,0,0.0384122007643343,0,0,0,0,0,0,0,0,0.0285856916152238,-0.0323332343829121,0,0,0,-0.0478105116790299,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.171342967943419,0.318530491293775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492965808205792,0.0801549600053599,0,-0.141217164087934,0,0,0,0.0323436097865459,0,0,0,0,-0.0352905106349456,0,0,0,0,0,0.153310671598686,0,0,0,0.110407267334437,0,0.00930348730569077,0.0223963510193918,0,-0.00817446986607687,0,0,0.0256050603604278,0,0
X000063.SZ,0,0,-0.0472224243877186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028864086459656,0.0526649231040014,0,0,0.145842950973536,0,0,0,0,0,0,0,0,0,0,0.259769175698794,0,8.67361737988404e-19,0,0,0,0.0755431784280988,0,0,0,0,0,0,0,0,0.0784942105077441,0,0,0,0.0814965641897814,0,0,0,0.0297377168077505,0,0
X300124.SZ,0,0,0,0.0174549354504254,0,0,0,0,0,0,-0.151249913713091,0,0,0,0,0,0,0,0,0,0.211203240355642,0,0.0637973979131549,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.121367924745996,0,0,0,0.21505279879,0,0,0,0,0,0,0.184784257445109,0,0,-0.109908262797361,0,-0.0560076049200236,0,0,0.00362265399499893,0,0
X000338.SZ,0,0,0,0,0,0.168595842355243,0,0,0,0,0,0,0,0.149038374275086,0,0,0,-0.101970773657178,0,0,0,0,0,0,0,0,0,0.0372574473037712,0,0.114426573644318,0,0,0,0,0,-0.149335011648964,0.282088138605721,0,0,0,0.0774222671850277,0,0,0,0,-0.00751143791333518,0,0,0,0,0,-0.0966149542720268,-0.0166183695722706,0,0,0,0,0,0
