,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X002129.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002241.SZ,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X300003.SZ,X600702.SH,X600884.SH,X600584.SH,X600487.SH,X600563.SH,X000799.SZ,X601799.SH,X002414.SZ,X002176.SZ,X002223.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0740768511572946,0.32538673798281,0,0.0386340783622371,0,0,0.0978695793733694,0,0.0526570539043651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195220124248915,-0.0205417386436431,0,0,0,-0.14093326245091,0,0,0,0,0,0,0,0,0,0,0,0,0.110167397587775,0,0,0.0153948587652658,0,0,0,0.0439340789826834,0,0,0,0,0,0,0
X000858.SZ,0.132033077436975,0,0,0,0.321476977856897,0.132352874105772,0,0,0.0595687164807833,0,0,0.0800796356772527,0,0,0.0715126848526916,0,0,0,0,0,0,0,0,0,0,0,0,0.0176171373964607,0,0,0,0,0,0,0,0,0,0,0,0.0614377456328463,0,0,0,0,0,0,-0.0996180427006234,0,0,0,0,0,0.0180500807753887,0,0,0,0,0,0
X600809.SH,0.450661415042229,0,0,0,0.492061840377383,0,0.0587163025750756,0,0,0,-0.00539424293840067,0,0,0.0332816578554764,0,0,0,-0.00227133185562974,0,0,0.0336159462878559,0,0,0,0,-0.0603543206487831,0,0,0.0191430019117112,0,0,-0.0929125442037184,0,0,0,0,0,0,0.072072650795931,0,-0.083210679835084,0,0,0,0,-0.0193695717849728,0,0,0,0,0,-0.00115612346596784,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193204357561701,0,0,0,0,0,0,0,0,0,0,0,0,0.129383685246031,0,0,0,0.215093390671948,0,0.0269414761006692,0,0,0,0,0,0,0,0.257302155207402,0.136886698581659,0,-0.308537021829285,0,0.0710618614715775,0,0,0,0.109033706322506,0.271288392923175,0,0,0,0,0,0,0,0
X000568.SZ,0.468743552047214,0.137619441140285,0.684245038150877,0,0,-0.0468527737203721,0,0,0,0.0214998644247525,0,0,0,0,0,0,0,0,0,-0.00891597999229008,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0519103402802888,0.0725523769393848,0,0,0,0,0,0,0,0,0,0,0,-0.0223209139977807,0,0,0,-0.0380233999957953,0,0,0,0,0,0.00733140392006905,0,0,0,0,0,0,0
X600276.SH,0,0,5.42101086242752e-20,0.0924947949570958,0,0,0,0,0,-0.0928715193056842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256746434005304,-0.0748176068609884,0.068600913197685,0.0380968819025123,0,0,0,0,0,0,0,0,0,0,-0.0596787856288772,-0.0456338859503208,0.0746641953403067,0,0,-4.33680868994202e-19,0.177992230528159,0.0341365969217469,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0717643029667667,0,0,0,0,0.11935218057612,0.377405963272509,0,0,0,0.0358577929408191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158986850183941,0,0,-0.00331728744740692,0.0794703956895152,0,0.0892867610323235,0.0820172786955062,0,-0.0344441070688779,0.0219728396325869,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.355548993570978,0,0,0,0,0,0,0.242756077608551,0,0.0354072792417146,0,0,0,0,0,0,0,0,0,0.0451443997463109,0,0.0588488931780491,0.0701901218523929,-0.0668728013711636,0,0.0643305244028013,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.00470282134481467,-0.0384561992601922,0,0,0,0,-0.024415736713796,8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.24474822425208,0,0,0,0,0.125485673853592,0,0,-0.146139187801761,0,0,0,0.0377140351192746,0,0,0,0,0,0,0.138215332256825,0,0,0,0,0,0,0.0418299362168082,0,0,0,0,0,0.113871766216472,0.0865836489328554,0,0,0,0,0.197141045269156,0,0,0,0,0,0.0870532657720237,-0.125868845168292,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114626931696125,0,0,0,0,0,0,0,0.114900847430539,0,0,0,0.0749186929486829,0,-0.161766668037286,0,0.482235107842792,0,0,0,0,0,0,0,0,0,0.108833705178916,0,0,0.214997471655097,0,0,0,0,0.0536304925822081,-0.115237727065856,0,0,0,0,0,0
