,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X600118.SH,X000568.SZ,X600066.SH,X002294.SZ,X600271.SH,X002129.SZ,X000623.SZ,X600839.SH,X002456.SZ,X300124.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X002007.SZ,X600867.SH,X002292.SZ,X000800.SZ,X600177.SH,X002038.SZ,X600435.SH,X002049.SZ,X000977.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0.168673231197204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456542163512753,0,0,0,0,0,0,0,0,0,0,0.0399296329203395,0.051607023238511,0,0,0,0.0489412228634904,0,0,0.00338158929039145,0.0924063664550647,0,0,0,0,0,0,0.0176171001407259,0,0,0,0.00311544520783697,0.0020904999319725,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00649114804194992,0,0.0305003449396536,0,0,0.0487480689023784,0,0.409905401889275,0,0,0,0,0.0403002046108991,0.0753733836910033,0,0,0.0484111002077928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257347584000569,0,0.013020709772775,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.166155325950795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784713581419659,0,0,0,0,0,0,0.142646459461007,0,0,0.187452827343861,0.18651032466779,0.161088905025159,0,0,0,0.128157866040781,0,0,0,-0.0459821326064731,0,0,0,0,0.0342135315400829,0,0,0,0.0797063078905569,0,0.00569924054851495,0.0527723577839648,0,0,0,0,0,0
X000338.SZ,0,0,0,0.166074253005405,0,0,0,0,0,0.0990770493195363,0,0,0,0,0,0,0,0,0,0.0439945066276282,0,0,0,0,0,0.0267912993661185,0,0,0,0,0.0749585636825777,0,0.029149619293641,0,0,0,-0.0655650721965884,-0.137381430840885,0,0.0296607934555278,0,0,-0.0770901011491534,0,0,0,0,0,0.150050055156872,0,0,-0.000529809657262383,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.424442980823481,0.0297882050197495,0,0,0,0.0272072640678549,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00463380890835766,0,0,0,0,0.0359472884167773,0,0,0,0,0.0269315134179787,0,0,0,0,0,0,0,0,0,0,0,0.0120992952829809,0,0,0.00397722070798281,-0.0214841145450514,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0117945909009838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422711163297788,0,0,0.0426226143696378,0,0,0,0,0,0,0,0.191927082094217,0,0,0,0,-0.0171428624825884,0,0,0,0,0,0,0.0161902176293531,0.00257435859493398,0.221323853451928,0,0,-0.0126723156393673,-0.0143366179717051,0,0,0,-0.0142600678993157,0,0
X600741.SH,0.0178314005089926,0,0,0,0,0.0157116292006604,0.0980120413608851,0,0,0,0,0.175881453675847,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0087289074214797,0,0,0,0,0,0,0.104237893888385,0,0.051602188114189,0,0,0,0,0,0,0,0,0,0,0,0.042260969397856,0,0,0,-0.0249955488013327,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.00987751757189909,0,0,0,0,0,0.060185725541032,0,0,0,0,0,0,0,0,0,0,0,0,0.0541516098728837,0.0254486765508638,0,0,0,0,-2.16840434497101e-19,0.0417654486800592,0,0.0180638773402174,0,0,0.0384055201740623,0,0,0.0897475303308813,0,0,0,0,0,0,0,0.127511866443852,0.0862747967247621,0,0.00372980967031467,-0.00230520806437137,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.120555347081904,0,0,0,0,0,0,0,0.0294665782956159,0,0,0,0.150880013165141,0,0,0,0.109197903978092,0,0,0,0,0,0,0,0,0,0,0,0.0390135391894017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199424558613355,0.145503359092536,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.457917280917711,0,0,0,0,0,0,0.0568609362030951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165056005487403,0,0.0057312087723572,0.12469537253379,0,0,0.026905982806324,0,0,0,0,0.170610307660971,0,0,0,0,0,0,0.0669261805310548,0,0,0,0,0,0,0,0,-0.0135837959543251,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.310316828131375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926503785898951,0.155888435401153,0,0,0,0,0,0,0,0.226111914474086,0,0,0,0,0,0.11836990270541,0,0,0,0,0,0.155572225553551,0,0,0,-0.0188214641009705,-0.0127392580179373,0,0,0,0.0631785304136347,0,0
X601877.SH,0.123068485875705,0,0,0.236912824307423,0,0,0,0,-0.0121719859084055,0,0,0,0,0,0,0,0,0.0798411073874661,0,0,0,0,0,0,0.128686410303086,0.000350914960239591,0,0,0,0,0,0,0,0,0,0.0675042795896512,0,0,0,0,0,0,0,-0.289560550643542,0.0370963936868121,0,0,0.0825308219138246,1.73472347597681e-18,0.0740654456358222,0,0.00103532894851447,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0537566668685305,0,0,0,0,0.0392275727948396,0,0,0,0,0,0,0,0,0.0717042827470924,0.073953422174627,0,0,0,0.0814150876152864,0.226045094647729,0,0,-0.0796365418675369,0,0,0,0,0,0,0,0.0291208473546183,0,0.0274464424378417,0,0,0,0,0.0503813102891182,0,-0.00124096201228198,-0.0209408356569329,0,0,0,0,0,0
X000550.SZ,0.0594726273963491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354783239453455,0,0,0,0,0,0.0175325361972653,0,0,0,0,0,0,0.0185418540807297,0,0.0227898770003845,0,0,0.011214381118502,0,0,0,0.289089648022236,0.190272686411682,0.144967619602382,0,0,0.0639506103200909,0,0,0,-0.0127049931599802,0.011104437182971,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133159231677834,0,0,0.139308029194582,0,0,0,0,0,0,0,0,0,0.122227908591407,0,0,0,0,0,0,0,0.0125596028325941,0,0,0,0.00701746914718162,0,0,0,0.009962781857152,0.118961422904309,0,0,0,0,0,0.0540332400163284,0,0,0,0.044953392484788,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07386541629097,0,0,0,0,0,0,0,0,0,0.072319197778016,0,0,0.167709428521526,0.224177829801157,0,0,0,0,0,0,0.0775221985801997,0,0,0,0,0,0,0,0,0.335498354000869,0,-0.0221876173797405,-0.00309072524854394,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.356149333821923,0,0,0,0,0,0,0,0,0,0,0,0,0.225027444764142,0,0,0,0,0.480136480771149,0,0,0,-0.769441518925135,0,0,-0.0421427758453844,0,-0.0781617829276686,0,0,0,0,0.744689879743897,0.0100495315594889,0,0,0,0,0,0,-0.0990899021304664,0,0,0,-0.014098578424641,-0.111959631186219,0,0,0,0.26811489566367,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.232378464126935,0,0,0,0,0,0,0,0.0191211043687061,0,0,0,0,-0.0177106058709156,0,0,0,0,0,0.0780984176051244,0.128579513698746,0,0,0,0,0.0576733211412748,0,0,0,0,0.278156329499588,0,0,0,0.185430585809619,0,0.0471479080892644,0,0,0.0218380510375242,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0416244117978866,0,0.072037187257501,0,0.147888540079922,0,0,0.0496804580831518,0,0,0,0,0,0.0394826435641363,0,0.031499270797422,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.133253294009772,0,0,0,0,0.0240780188161805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948525885173712,0,0
X600066.SH,0.37982301394297,0,0,0.0109597908987763,0,0,0,0,0,0,0,0,0.0400036925486994,0,0,0.0508148843525536,0,0,0,0.248947885511987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236420738316625,0,0,0,-0.0371396746743601,0,0,-0.0269232048899049,0,0,0,0,0,0,0,0,0,0,-0.00456741247378409,-0.00645550943460071,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.137167067288593,0,0,0,0,0.097608589966452,0,0.0485222142787471,0,0,0,0,0,0.000341332069013902,0.0165940599161117,0,0,0,0,0,0.104626774501405,0,0,0,0,0,0,0,0,0.0173076406521085,0.198456146565702,0,0,0,0,0,0.0283959648089263,0,0,0.0188046066923782,-0.0171901551727979,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0469779237891923,0,0,0,0.113360820923484,0,0,0,0,0,0,0,0,0,0.021666270483333,0,0,0,0.097736336886328,0,0.0330999980888509,0.107761079012817,0.0312975866346691,0,0,0.0758056613826793,0,0.133822648091223,0,0,0,0,0,0,0,0.120346447971608,0.0844851991552032,0,0,0,-0.0034061221785439,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0880802950775258,0,0,0.0365027887724739,0,0,0,0,0,0.0858369591056863,0,0,0,0,0,0,0,0,0.169882743684511,0,0,0,0,0,0,0,0,0.400307543515152,0,0,0,0,0,0,0,0,0,0,0,0,0.0828234216336199,0,-0.0402553140038194,0.0324108174467408,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0779164346703349,0,0,0,0,0.167922064094387,0,0,0,0,0,0.0175440297465183,0,0,0.000377616232139701,0,0,0,0,0.0419713731823953,0,0,0,0,0,0,0.0844510947543321,0,0,0,0,0,0.243994805447989,0,0,0,0,0,0,0,0.0159061496545409,-0.0296763463463511,0,0,0,0,0,0
X600839.SH,0.138542364544169,0,0,0,0,0,0,0,0,0.0978507817381432,0,0,0,0,0,0.194515402723594,0,0,0,0,0,0.110270533962745,0,0,0,0,-0.133813534430029,0,0,0,0,0.00634122389154639,0,0,0,0.036543447227023,0,0,0,0.270227559172525,0,0,0.00537533323325078,0,0,0,0,0,0,0,0,0.0567674029108703,-0.151359865678238,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0215888638281497,0,0,0,0.0877526859669843,0,0,0,0.207229803751666,0,0,0,0,0,0,0,0,0,0,0.135642958505098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034685960278389,0.102741037133554,0,0,-0.0122248078952832,0.0387974899887192,0,0,0,0,0,0
X300124.SZ,0,-0.216905504794955,0,0,0,0,0,0,0,0,0,0.0550536304845825,0.354120418017051,0,0,0,0,0,0,0,0.342989324587193,0,0,0.106746489313958,0,0,0.0192705365765767,0,0,0,-0.254540724807493,0,0,0,0,0,0,0,0,0,0,0,0.13244822805439,0,0,0,-0.0325542031179647,0,0,0,0.245384565867119,0,0.0506361720817726,0,0,0,0.0908153480091195,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11778215198683,0,0,0,0.273920258040217,0,0,0.0590872315933702,0.10062598452115,0,0.0813107926427289,0,0,0,0.17175251229073,0.000134926672037092,0,0,0.029833463713886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144245577213991,0,0,0,-0.238134440091934,0,0
X000400.SZ,0,0.182396554352756,0,0,0,0,0.0292854319266021,0,0,0,0.221161017163327,0,0.113873123120199,0,0,0,0.0635411166392997,0,0,0,0.0548651293865154,0.0527911090057691,0,0,0,0,0,0.00603655246343063,0,0,0,0,0.0190775349943402,0,0,0,0,0,0,0,-0.0440786716423325,0,0,0,0,0,0,0.0228885042581672,0,0,0,0.00622058981673024,0,0,0,0,0,0,0
X000869.SZ,0,0,0.137420965531077,0,0,0.226159954999301,0,0.198949329861514,0,0,0.00339418587104704,0,0,0,0,0,0,0.033314378147478,0,0,0,0,0,0,0,4.33680868994202e-19,0.0842118718726624,0,0,0,0,0.0401525131581689,0,0,0.019622269377612,0.0394463113656507,0,0,0,0,0.0820101936769615,0,0,0,0,0,0,0,0,0,0,0.0152318957291914,-0.0154831678933096,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.00981232041995379,0,0.202103985401875,0,3.46944695195361e-18,0,0,0,0,0.324366019518062,0,0.088072844909912,0.00303475726721325,0,0,0,0,0.128149251904557,-0.0188077943958497,0,0,0,0,0,0,0,0,0,0,0,0,0.0607070098933339,0,0,0,0,0,0,0,0.04859504738835,0,0,0,0.0353979648608094,0,0,0,0,0,0,0
X600867.SH,0,0,0.0304107106865075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290045195983744,0.0154559959026199,0,0,0,0.139713192055154,0.0222279289919779,0,0,0,0,0.0740406759788393,0,0,0,0,0,0.08851732565604,0,0,0,0,0,-0.0932849286349161,0,0,0.00775684881579053,0,0,0.0842299445330652,0,0.00967826501001294,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200065300589725,0.10364787530651,0,0,0,0.00927863372732316,0,0,0,0,0,0,0,0,0.00557080891852601,0.0998079469681543,0.0917706949070927,0.0609859358958977,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.13133747318956,0.31076785146925,0,0,0,0.0200129907243175,-0.0887975503149363,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0802210875926963,0,-1.73472347597681e-18,0,0,0,0.00821153864532148,0,0,0,0.0228680259937117,0,0,0.0334331602161047,0,0.0392765983936385,-0.0227736108880205,0,0,0,0,0,0,0.0749274736242997,-0.0371090064932565,0,0,0,0,0,0,0,0,0,0,0,0,0.088497542408291,0,0.156521101283921,0,0,-0.0280583408294948,0,0,0,0,0,0
X600177.SH,0,0,0,0.155272412929941,0,0,0,0,0,0,0,0,0,0,0,0,0.00522841186776848,0,0.0993035713988794,0,0,0.162776134658182,0.0723258669866923,0,0,0,-0.044273253174169,0.0675595669068001,0,0,0,0,-0.0249139462898314,0.148400974163811,-0.0490983216997995,0,0,0,0,0,0,0.169610930213979,0,-0.0381961852833792,0,0,0,0,0,0,0,0.00223666926704744,0,0,0,0,-0.0546280687740597,0,0
X002038.SZ,0.130773842962018,0,0,0,0,0,0,0.20840625949461,0,0,0,0,0,0,0,-0.0686986266040915,0,0,0,0.101145576866649,-0.0461479817960535,0,0,0,-0.0385873462756326,0.0827561677335403,-0.0394349454406185,0.120106567426442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128372819012958,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,-0.283752522230767,0,0,0,0.0703519738523245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129849053475159,0.232257826694141,0,0,0,0,0,0,0,0,0,0.30794490863234,0,0,0,0,0.274656917439039,0,0,0,0,0,0,0.171281310765497,0,-0.0138019063495644,-0.0462328478082366,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.440077343797681,0,0,0,0,0,0,0,0,0,0,0.0827521066141904,0,0,0,0,0,0.0185247464149089,0,0,0,0,0,0,0,0.156447697767843,0,0,0,0.10589323995749,0,0,0,0,0.0338999707477339,0,0.0320968299481415,0,0,0,0,0,0.0786383129421916,0,0,0.017809841980902,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361293009800182,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0244497814361733,0,0,0,0.0442336664005922,0.150283729772127,0,0,0.165641400989407,0.124439721532621,0,0,0,0.0352789264560335,0,0,0,0,0,0,0,0,0,0,0,0,-0.025257868085723,0,0,0,-0.174967166557503,0,0
X002465.SZ,0,0,0,0,0,0,0.0740619182326377,0,0,0,0,0,0.00678960238010558,0,0,0,0,0,0,0,0,0.0172681129110467,0,0,0,0.0481523200084414,0,0,0,0,0,0.282217124779151,0.209615725191768,0,0,0.23005776084207,0,0.0232614076201962,0.114763606279129,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142483513309971,0.0769623529563474,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0901348977054201,0,0,0,0,0.0423092998598687,0.0470451596849668,0,0,0,0,0,0,0,0.0783372709209696,0,0,0,0,-0.0419748554633743,0,0.0292707696970144,0,0,-0.060967713760833,0,0,0,0,0,0.0663363358278944,0,0,0,-0.00352592480344906,-0.0595775864750903,0,0,0,-0.204654112712446,0.0298092788063687,0,0,0,0,0.00554256524870776,-0.0354986552727137,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.153288969323429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577631834317802,-0.299055353956954,0,0.140796807035757,0.0947592912154384,0,0,0,0,0.606899497480738,0,0,0,0.426701328285663,0,0,0,0,-0.548254387318565,0,-0.0755007007063182,0,0,0,0,0,0,0,0,1.40529304100317,0.332606676336637,0,0,-3.84783238077655,0,0
TED,0,0,0,0,0,0,0,0.0938605179278708,0,0,0,-0.75103217675906,1.73472347597681e-18,0,0,0,0,0,0.483980330128411,-0.499696209337588,-0.1438583397238,0,0,0,0,0,0,0,0,0,0,0.163636113808137,0,0,0,0,0,0,0,0.506782362057021,0,0.0178929685491228,0,0,0,0,0,0,0,0,0,0.580090148272169,0,0,0,0,0.590658183570546,0,0
RealEstate_excess,0,0,0,-0.0582308688978298,0,0,0,0.0215994334304954,-0.203662326894809,-0.00963117320298814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570683803270966,0,0,0,0,0,0,0,0,0,-0.0416231319023916,0.0499123307614748,0,-0.00412899668305472,0,0,0,0,0,0,0,0,0,0,-0.197788609768595,0,0,0.0562017881984092,-0.0821827298562433,0,0.17573202465094,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00528622744516417,-0.182635952453742,0,0,0,0.0165263112805855,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217003256805899,-0.0512999372120395,0,0,0,0,-0.000552466650647669,0.0147966665012191,0,0,0,0,-0.185069948218693,0,0.00557822834704839,0,0,0,0,0,0,0,-0.0438604381075995,0,0,-0.0030276630325956,0.0155745594059862,0.125049153208692,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0.000491477106173441,0,0,0,0,0,0,0.000261682385780519,0,0,0,0,0,0,0,0,0,0.00303523373659717,-5.70776274677447e-05,0,0,-0.000950314833852321,0,5.96726020515148e-05,0,0,0,0,0,0,0,0,-0.000981061103258212,-0.000760640321240388,0,0,0,0.0030599067123871,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111848971929095,0,0,0,0,0,0.0113188311120113,0,0,0,0,0,0,0.00321276719777348,0,0,0,0,0,0.0529586256064567,0,0,0,0,0,0,-0.0410078000213153,0,0,0,-0.0976751821464575,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00021547319476604,0,0,0,0,0,0,0,-0.00345830810762694,0,0,0,0,0,0,0,0,0,0,0,0.0057803321303763,0,0,0,0,0,0,0,0,-0.00121069395094817,0.00420410625266747,0,0,0,0,0,-0.000183283796229721,0,0,0,0,-0.00532463086472527,0.00809600661386163,-0.0100116415124946,0,-0.00309609334612523,0,-0.00395571244818988,-0.00453427863191655,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50631556954871e-05,0,0,0,0,0,0,-0.00470159829532325,0,0,0,0,0,0,0.00465551109147643,0,0,0,0,0,0,0,0,0,0,-0.00258383420044543,0.00141947628050923,0,0,0,-0.163438859239264,0,0
