,X600104.SH,X600519.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X000100.SZ,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000800.SZ,X600582.SH,X002475.SZ,X000623.SZ,X000568.SZ,X600177.SH,X300124.SZ,X000977.SZ,X002294.SZ,X000559.SZ,X000400.SZ,X000050.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002465.SZ,X002292.SZ,X600060.SH,X600312.SH,X002007.SZ,X300003.SZ,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000869.SZ,0,0,0,0,0,0,0.336916458748579,0.00519123148274329,0,0,0.0307413873913866,0,0,0,0,0,0,-0.0383286354020532,0,0,0,0,0,0,0,0,0,0,0.238877022064562,0,-0.0444707933897755,0.145515191223971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797419243027006,0,0,-0.00420217267472265,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352271329017374,0,0,0,-0.195359469284535,0,0,0,0,0,0.327997361231911,0,0,0,0,0,0.149606253890389,0,0.162023360328425,0,0,0,0,0.108922789232946,0,0,0,0,0.0965659855401802,0,0,0.0415907516461651,0,0.0234601356803529,0.196350534219021,0,0.0111948791772362,-0.00573777623342818,0.0509784330115532,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191751171055012,0,0,0,0,0,0,0,0.224946510937609,0,0,0,0,0,0.208463201262682,0,0,0.0739683773149464,0,0,0,0.0206910400178258,0,0.0432086394365392,0,0,0,0,0,0,0,0.212500861423339,0,0,0.182535526708229,0.23573104923676,1.38777878078145e-17,0,0,-0.00222559975743206,0,0.0414441187040294,0,0,0,0
X002292.SZ,0,0,0,0.00955157827183131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685203997660495,0.0514593257368764,0.0330802483781755,0,0,0,0.371243603754182,0,0,0,0,0,0,0,0,0.200554948775752,0,0,0.195882956676617,-0.0149814042436407,0,0,0,0,0,0,0,0,0,0.341183145544571,0,0,0,-0.00684399397904415,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.147820563169867,0.0321660802157671,0,0,0.0479248668867792,0.0593776434348687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154138706461554,-0.17720649051641,0,0,0,0.127348218658342,0,0.167625890707972,0,0,0,0,0,0,0,0,0,0,-0.00452936921778412,-0.00863821389636623,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988355100294391,0,0.165262698084193,0,0,0,0,0,0,0,0,0,0,0.204335774222938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262913011254949,0,0,-0.00456523988560058,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275588391648532,0,0.0371853258307394,0,0,-0.0133005107438452,0,0,0,0,0,0,0,0,0.023604237918273,0.134538439208274,0,0,0,0,0.339534516001885,0,0,0.136582831991264,0.0806939858059021,0,0,0,0,0,0.0506511015578481,0,-0.0603915226586551,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.136261093475834,0,0,-0.438006469601058,0,0,0,0,0,0.13739792736257,0,0,0,0,0,0,0,0.0296895569573757,0.122408887979839,0.10534325194979,0,0,0.106613905985326,0.0363475174210057,0,0.182911615416876,0.0361152860233613,0,0,0,0,0,0.00070727565801818,0,0,0,0.0523998210206553,0,0.0283134369759647,0.10291533012616,0.0080193230600794,0.0548863325620499,0,0,0,0,0,0,0.00695610654558173,0,0,0,0,0,0
X000970.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140314403340795,0,0,0,0,0,0,0.112202885669555,0,0,0,0,0,0,0.189157426027098,0,0,0,0.065885469806812,0.0523159679940531,0,0,0.022730633214248,0,0,0,0,0,0,0,0,0,0.129814453952687,0.133104022750717,0,0,0,-0.0024916286845425,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039370110238996,0.040685091484184,0,0,0,0,0,0,-0.028541317366712,0.0407215586153802,0,0,0,0.0438117613986605,0,0,0.0890343648395639,0,0,0,-0.0887664446802556,-0.131790327458621,0,0,0,0,0,0,0,0,0,0,0,-0.0132182419831656,-0.0536581136182198,0,0,0,0,0.00478776008370634,-0.115359022655638,-0.0611909808740655,0,0,0,0
Slope,0,0,0.825086273515958,0,0,0,-0.737803542086737,0,0,0,-0.58933432516844,0,0,0,0,0,0,0,0,0.172623578351214,0,0,0,0,-0.0685636297623886,0,0,0,0,0,0.160683921025639,0,0,0,0,0,0,0,0.384879973051273,0,0,0,0,0,0,0.326376636504766,-0.0803603199321474,-0.329984224927383,0,0,0.275909659797861,0,-0.207269290157011,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,2.36621146409171,0,0,0,0,-1.80224230161442,0,0,0,0,1.38089047907092,-0.526077295184535,0,0,0,0,0,0,0,0,0.578915902736987,0,0,0,-3.28797390841873,-1.16640441115504,0,0,0,0,0,0,0,0,0,0.219251558483323,0.185012778958453,0,0,1.07194535501201,0,0,-2.05457244059257,0,0,0,0,-4.84427288833016,0,0
RealEstate_excess,0,0,0,-0.553619504708314,0,0,-0.0540253020036422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198927478930072,0,0,0,0,0.211994805196698,0,0,0.015918896046904,0,0,0,0.367465490854528,0,0,0,0,0,0,0,0,0,0,0,0,0.0981098948400484,0,0,0.00246395383934595,0,-0.382915642852616,0,0,0,0
MKreturn,0,0,-0.0872813759225204,-0.344468941162551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967116468227327,0,0,-0.0846968610088042,-0.0892958185069755,0.0245107995266524,0,0,-0.0182045634706292,0,0,0,0,0,0,-0.00570244228108284,0,0,0,0,0,0,0,0,0,0,0.011371125774907,-0.0172659143970863,-0.300284662529407,0,0,0,0,0
MKvol,-0.000514704883085807,-0.00333743065432141,0,0,0,0,0,0,0,0,0,0,-0.00204171933984087,0,0,0,0,0,0,0,0,0,0.0087775084350025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000902891994123346,0,0.00894620809984594,0,0,0,-0.0444965360579468,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0618412074569829,-0.0986194199969645,0,0,0.0667238877161183,0,0,0,0,0,0,0,0,0,0,0,0.00443827670947664,0,0,0,0,0,0,0.0262008687397252,0,-0.010504545681163,0,0,0,-0.0644993654834133,0,0,0,-0.0321734514166259,0,0.0827275001764574,0,0,0,0,-0.027033568738033,0,0,0,0,0,0.0132085005607583,-0.0628107324872944,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00228173497738879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424100056374646,0,0,0,0,0,0,0,0,-0.000513308095158364,0,0,0,-0.00123985222021107,0,0,0,0,0,0,0,0,0,0,0,0,0.00879397834557835,0,0,-0.00475937183485807,0.00605645575044984,-0.00252544967150496,0,-0.010743523102034,0.00295839517783786,0,0,0,0.0771647160086592,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025451559636757,0.00223609038214899,0,0.0066156546091836,0,0,0,0,0,0,0,0,0,0,0,0.00204704552824566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200169513230897,0.0026260914695215,0.0017617500256316,0,0,0,0,0
