,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002129.SZ,X000063.SZ,X000625.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600522.SH,X600741.SH,X002074.SZ,X600702.SH,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X002007.SZ,X600584.SH,X600884.SH,X600779.SH,X600487.SH,X300146.SZ,X002294.SZ,X002414.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.284803877507104,0.0304946312508855,0,0,0,0,0,0,0,0.060506645157363,0,0,0,0,0,0,0,0,0,-0.0135116697503212,0,0,0,0,0,0,0,0,-0.0753571797966198,0,0,0,0,0,0.110732655724421,0,0,0.123997409627126,0,0,0,0,0.0570523135197935,0,0,0,0,0,0,-0.033924455237614,0,0,0,0,0,0,0
X000858.SZ,0,0,0.173937845424112,0.438802357801519,0,0,0,0,0,0,0,-0.0541941572487147,0,0,0,0.168512516844828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854990879392593,-0.011751287708747,0,0,0,0,0,0
X600809.SH,0.27842878973816,0,0,0.383919512559313,0,0,0,0,0,0,0,0.0455595909948607,0,0,0,0,0,0,0,0,0,-0.0728048698356694,0,0,0,0,0,0,0,0.0481800149725737,-0.0830244732251081,0,0,0,0,0,0.0407096865577055,0,0,0.0364572233573272,0,0,0,0,0.174705563574519,-0.004798150268287,0,0,0,0,0,0.0048902954631137,-8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0.217214164020747,0.317926475055424,0.335503748246713,0,0,0,0.0282648692907922,0,0,0,0,0,0,0.207892648936541,0,0,0,0,0,0,-0.0471851413425666,0,0,0,0,0,0,0,0,0,0,0,0.0406537750644163,0.0961912878337596,0,0,0,0,0,0.0994872402597095,0,-0.0707198326191587,-0.00443532027507046,0,0.110640168168802,0,0,0,0,0,0,-0.0121129395735655,0.0162652682560281,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.108024668523261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157112382424152,0,0,0,0,0.0570857706867465,0,0,0,0,0,0,0.0495326521493594,0,0,0,0,0,0,0,0,0,0.00373290398399521,0,0,0.169114945464432,0,0,0.0774870119318916,0.156797968547685,0.0323147158827165,0,-0.00495163700937922,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761002798714148,0,0,0,0,0,0,0,0,0,0.15458575100752,0,0,0,0,-0.0567822740951034,-0.0892768917077318,0.0260031629737444,0,0,0,0,0,0.10027898142532,0,0,0,0.0578431282347395,0,0,0.0620169213413579,0,0,0,-0.0112919916872202,0.0170445866772207,0,0,0,0,0,0
X002304.SZ,0,0,0,0.48917028747939,0,0,0,0,0.174715355197137,0,0,0,0,0,0,0.00224852267875802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00640982635475398,0,-0.025611219049872,0,-0.0899888274316354,0,0,0,0,0,0,0,0,0,0,0,-0.00169715120375016,0.106462911260208,0,0,0.014317958358207,0,-0.00773392498839803,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.223363080630762,0,0,0,0,0.0249319548167403,0,0.138045292959105,-0.101280376467293,0,0,0,0.18023677773817,0,0.0598784361134896,0,0,0,0,0,0,0,0,0,0,0.00580606943025118,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494509944012115,0,-0.0299898093409185,-0.037153814306414,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0730387210005673,0,0,0,0,0,0.0300000763084141,0,0,0.142825821292596,0,0,0,0,0,0,0,0,0,0,0.2082042637631,0,0,0,0.00137284293358582,0,0,0,0,0.0206452731783441,0,0,0,0,0,0,0,0,0.0308783804962231,0,0,-0.000421028432551873,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0738328301266362,0,0,0,0,0,0,0,0,-0.133403585327794,-0.0138034950457931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127405278906629,0,-0.068687464255511,0,-0.0151065989621985,0,0,0,0,0,0.135598184167511,0,0,0.078821191457716,0,0.0190525106275711,0,0,0,0,0,0,0
