,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X002241.SZ,X000100.SZ,X600118.SH,X600066.SH,X600031.SH,X002506.SZ,X000559.SZ,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X002049.SZ,X600089.SH,X002465.SZ,X000568.SZ,X000338.SZ,X300124.SZ,X600177.SH,X600498.SH,X601877.SH,X002456.SZ,X002294.SZ,X300003.SZ,X000869.SZ,X002129.SZ,X600867.SH,X002085.SZ,X002074.SZ,X002426.SZ,X300146.SZ,X000547.SZ,X000977.SZ,X000623.SZ,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.0277064694778771,0,0,0,0,0,0.111432875908394,0,0,0,0,0.0214904695242275,0,0,0,0,0,0,0,0,0,0,0,0,0.114702916134464,0,0,0,0,0,0,0,0,0.00160043462742603,0,0,0,0,0,0,0,0,0.00813329600799496,0.00583569651759187,0,0,0,0,0,0
X600104.SH,0,0,0,0.10229754538912,0,0,0,0,0,0,0,0,0,0,0.146797872805503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160216301785597,0,0.0376343798192942,0.059419094939449,0,0,0,0,0,0,0.0299779596445088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.074158599742871,0,0,0,0,0,0,0.104656178811808,0,0,0.0556300034718064,0,0,0,0,0,0,0,0.252180832218411,0,0,0,0.0936648071948072,0,0,0,0.0312674390847604,0,0,0,0,0.0484569786150604,0,0,0,0,0,0,0.120892274190465,0,0,0,-0.0332673682478279,0,0,0,0,0,0
X000651.SZ,0,0,0.192199459285187,0,0.227747230699077,0,0,0,0,0,0,0,0,0,0,0.197702952992863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178473707710985,0,0,0.0918474469134814,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.164311198894162,0,0,0.0258433208075875,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.122433696074588,0,0,0,0,0,0,0.0347127558156671,0,0,-0.0242320130639932,0,0,0,0,0,0,-0.0314506269954557,0,0,0.217387411273079,0,0,0.0813577597535846,0.0374015658422207,0,0,0,0,0,0,0.160549652029825,0,0,0,0,0,-0.000115641464460609,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0285116390570797,0,0.0438071930382208,0,0,0,0,0,0.077637016311504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202353064552408,0,0,0,-8.67361737988404e-19,0,0,0.0252735235252889,0,0,0,0,0.30734196617184,0,0,0.010286588604887,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132203608799605,0,0,0,0.036776424599095,0.318920707701121,0,0.00862846612459421,0,0,0,0,0,0,0.00899020832059155,0,0.102286269889714,0,0,0,0,0,0,0,0,0,0.137414156685215,0,0,0,0.0379785858829079,-0.00992932333345032,-0.130870693005376,0.0544418730316812,0,0,0,0,-0.00932368868412008,-0.00559353798837061,0,0,0,0,0,0
X600276.SH,0,0,0,0.123739490339005,0,0,0,0,0,0.020366302607326,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0917171641641993,0,0,0,0,0,-0.0469683144025945,0,-0.0817208339495237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133598253579191,0,0,0.13940887974765,0.0461856816060726,0.0107648254384274,0,0,-0.023417397164571,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.186328907633487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269565494491842,0.192048189333548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563857096962232,0,0,0,0,0.262691452296476,0,0,0,-0.0191378947922501,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0415220074086609,0,0,0,0,0,0.0323849443110931,0,0,0,0,0,0.0294474375286686,0,0,0,0,0,0,0,0,0.102665321297801,0,0.213691660257053,0,0,0,0,0,0,0,0,0.096360960450544,0,0,0.0390642578499707,0,0.00510838851167532,0,0.18338134841782,0.0600787884280684,0,0.0125002031538967,-0.0064929977780252,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.00129555452536494,0,0,0,0,0.0395828760433041,0,0,0,0,0.0392405689361353,0.0912063258835671,0,0,0,0,0,0,0,0,0,0,0.0348489750693335,0,0,0,0.131653605077456,0,0,0,0,0,0,0.0247178470825518,0,0,0,0,0.0314544887860254,0.014265103638379,0,0.00460666313976674,0,0,0,0,0,0,0
X002292.SZ,0,0,-0.128440131863768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830063455563852,0.115274742863473,0,0,0,-0.0826461565415371,0,0,0,0.230646409965039,0,0,0,0,-0.0775281927925785,0,0,0,0.185929054056261,0,0.489335975591759,0,-3.46944695195361e-18,0.35674580265606,0,0,0,0,0,0,0,-0.0688513400376517,-0.0394525625711162,0,0.0162851111765259,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619712453371657,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.019297362149328,0,0.0138552536745304,0,0,0,0.0513050269514048,0,0,0,0,0,0.161282461754057,0.130813865832791,0.332732974296415,0,0,-0.0072649117109079,0.0107575874779716,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0625567639214031,0,0,0,0,0.0361128461570805,0,0,0,0.0591260130250497,0,0.0432294849548374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971328254338334,0,0,0,0.0802267920664278,0,0,0,0,0,0,0,0.150826881993898,0,0,0.033394306244206,-0.0319344161409963,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123135675128755,0,0,0,0,0,0,0,0.0831420760621051,0,0,0,0,0,0,0,0,0,0,0,0,0.00211435103684256,0,0,0,0,0,0,0.0572876101923481,0,0,0.380966636275243,0.137190734853053,0,0,0,-0.0357739643310141,0.0130695455180983,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226594162651482,0,0,0,0,0,0,0,0.0941345338307726,0,0.153317912903575,0,0,0,-0.0988410440824806,0,0,0,0,0,0.0754523372242785,0,0,0,0,0,0,0.000131093212490046,0,0.0080878042269872,0,0,0,0.112242726259692,0,0.240110717349406,0,0,-0.0206917654031391,-1.73472347597681e-18,0,0,0,0,0,0
X600031.SH,0,0,0.096285185839326,0,0,0,0,0,0,0.00179680714712143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197117749100872,0,0,0,0.0670384653820024,0.256879572316104,0,0,0.219146201100636,0,0,0,0.0704189638128835,0,0,0,0,0,0,0,0,0,0,0.00201259306532397,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.256335701119415,0,0,0,0,0,0,0,0,0,-0.181921883440062,0,0,0,0.0396496231521019,0,0,0.151674219321499,0,0,0,0.157259424308222,0,0.252103313657497,0,0,0,0.280874262346259,0,0,0.0595098288253729,-0.100000268763325,0,0,0,0,0,0,0,0,0.0473878796609449,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0406780616497559,0,0,0,0.0210421485300556,0,0,0,0,0,0,0.00203935022584835,0,0,0,0,0,0,-0.028461499848199,0,0,0,0,0.176358757816108,0,0,0,0,0,0,0,0,0,0.223058805583173,0.261028322588037,0,0,0,0.117283567633479,0,0,0,0,0.00672835618148891,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.155780571974689,0,0,0,0,0,0.0397626549118595,0,0.0883632408196815,0,0,0,0,0,0.0331168801348262,0,0,0,0,0,0,0,0,0,0,0,0,0.126120463683584,0,0,0,0.0362436670064382,0.0239318485489635,0,0.0282769622940259,0,0,0,0,0.084092986202388,0.0128653237346598,0,0,-0.0028914056708186,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386874729055823,0,0,0,0,0,0,0,0,0,0,0,0.0293249719137675,0,0,0,0,0,0,0,0,0.157528084703761,0,0,0,0.0972189283198597,0,0,0.0365436824569008,0.25441957198111,0,0,0,0,-0.00232024217221276,0,0,0,0,0,0,0
X002236.SZ,0,0,0.124563858452179,0,0,0,0,0,0,0,0,0,0.0123049743161969,0,0.0281620807779528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703954256977904,0,0,0,0,0,0,0.0197803422935184,0,0,0.173105887472699,0.00802315231735224,-1.73472347597681e-18,0.0746955799366677,0.106483790909902,0,0.00679523945841554,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114424530169931,0,0.025953660719796,0,0,0,0,0.263275662389073,0,0,0,0,0.228956826595555,0,0,0.101919021504825,0,0,0,0,0,0,0,0,0,0.0567626371771355,0,0,0,0,0.00999157414114028,0.0149907328509134,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199930690492136,0,0.0426081894878044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769873766223457,0.0902744258857361,0,0.129953662024706,0,0,-0.0989695707645606,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190959430016581,0,0,0,0,0.222740737469973,0.0828732048347051,0,0,0,0,0,0,0,0,0.11759236887753,0,0,-0.379679625171861,0,0,0.212684580264211,0,0,0,0,0,0,0.222577333293475,0.206832200567853,0,0,0,0,0,0,-0.0260212630625379,0.0323395177940311,0,0,0,0,0,0
X600089.SH,0,0,0.181228290206932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453560132776958,0,0,0,0.01170541641689,0,0.16511407488045,0,0,0,0,0,0,0,0,0,0,0.0840999651174879,0,0,0,0.0432242906589711,0,0,0,0,0,0.0407304031508818,0.0273670732552823,0.119980406434453,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0.00637017196881392,0,0,0,0,0,0,0,0,0,0.0175617347946519,0,0,0,0.0577967570983892,0,0,0.0478004955812683,0,0,0,0,0,0.022991712412768,0.0302039631890128,0,0,0,0,0.155760920688868,0,0,0,0,0,0.113149207566135,0,0.0622147912114802,0,0,0,0,0.105635156782062,0,0,0,0.251469254176696,0,0,0.00781556877077627,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0394155702572599,0,0,0,0,0,0.104896558277422,0,0,0.0158955718950983,0,0,0,0,0,0,0.0424155320807128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096267511350607,0.121421556556089,0,0.0390603652801229,0,0,0.07145299715006,0,0,0,0,0.00567903509579089,-0.00159134367886232,0,0,0,0,0,0
X000338.SZ,0,0,0.0985835671694956,0,0,0,0,0,0,0,0,0,0,0,0.0313926654180199,0,0.034518890744237,0,0,0,0.0855558876977908,0,0,0,0,0,0,0,0,0,0,0.20107877777577,0.105570491252793,0.0282417902995386,0,0.0561154745659608,0,0,0,0.0534646926163896,0,0,0,0,0,0.00413475760692753,0,0.0070461312155556,0,0,0,0.00239775899165575,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123046534897365,0,0,0,-0.0277383702095023,0,0,0,0,0.223042668414642,0,0,0,0,0,-0.024388489499308,0,0,0,0,0,0,0.0482074023782857,0,0.0439482570874189,0,0,0,0,0,0,0,0.105250196527475,0.329787957816793,0,0.248617371961621,0,0,0,0,0.0565978287292547,0,0,0,0,0,0
X600177.SH,0,0,0,0.0622816284931638,0,0,0,0,0,0,0,0,0,0,0.0961695651288166,0,0,0,0,0,0.0328825699809955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160596146428209,0,0,0.028084702241825,0,0,0,0,0.572293679181164,0,0,0.0106491510073446,-0.00406035550840489,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0816623027452036,0,0,0,0,0.0210217134425535,0,0,0,0,0.0369428407353981,0.143277800414376,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.203771452559206,0,0,0,0,0,0,0,0.104691551695641,0,0,0.0240592437932361,0,0.0713777609398915,0.070356762521698,0,0,0.0241780871987085,0,0.00816370324915359,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.167179224137669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116234594756049,0,0,0,0,0,-0.102122267652931,0,0,0,0,0,-0.0309997941853823,0,0,0,0.107181636805431,0.296262817496723,0,0.197108916560027,0,0,0,0,-0.00662845962891387,0.0722857795282346,0,0.420116309926463,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347878450263545,0,0,0,0,0.112887507965836,0,0,0,0,0,0,0.0694821922877047,0,0,0,0,0.19126083183887,0,0.0763224897966323,0,0,0,0,0,0.0742922685159985,0,0,0,0,0,0,0,0,0,0,0.0842982335323494,-0.0525159963355189,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0110104986952648,-8.67361737988404e-19,0,0.0513605416515176,0,0,0,0,0.0723894735638868,0,0,0,0,0,0,0,0,0,0,0,0.114066659507912,0.103016422277808,0,0,0.0427281993619385,0,0,0,0,0,0,0,0,0.0134789433605901,0.0759180494998149,0,0,0,0,0.00677997811221136,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0939416860680433,0,0,0,0,0,0,0.00501291175348228,0,0,0.180205249055108,0,0,0,0,0,0.216276598533638,-0.151509991905489,0,0,0,0,0,0,0,0,0.0912169467944189,0.0249497856916413,0,0,0,0,0.288686830965516,0,0,0,0,0,0.00837402077693818,0.0051697963725173,0,0,0,-0.0770577479216563,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975755158824855,0,0,0,0,0.0153251395339239,0,0,0,0,0,0,0,0,0,0,0,0,0.173702058858154,0,0,0,0,0,0,0.149709814130902,0,0.0226793023170791,0,0,0,0.129048584363401,0,0,0,0,0.00390996293735793,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0266317445577477,0,4.33680868994202e-19,0,0.0360056811244736,0,0,0,0.0108266396944741,0,0.132159561291371,0,0,0,0,0,0,0,0,0.105704413471823,0,0,0,0.227708692816358,0,0,0,0,0,0,0.14361112471501,0,0,0,0,0,0.0513334640287469,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0092047259732182,0.0301601655004721,0,0,0,0,0,0,0.04854963555165,0.083672155899037,0,0,0,0.0963150392671694,0,0,0.0113493645968642,0,0,0,0,0,0,0,0,0,0,0,0,0.304146047934014,0,0,0.0705740735423811,0,0,0,0,0,0.0532291213652751,3.46944695195361e-18,0,0.200664983410366,0,0,0,0,0,-0.00750521825169085,-0.0171334561070204,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.125372601966395,0,0,0,0,0,0,0,0.144950547236718,0.138647808215496,0,0.106165920288792,0,0,0,0,0,0,0,0,0,0.159398429155022,0,0,0,0,0,0,0.00792236121383458,0,0,0,0,0,0,0.223826698171646,0,0,0,-0.136520839697006,-0.0198096227820388,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139258683940275,0,0,0,0.1511551196823,0,0,0,0.490177015973103,0,0,0,0,-0.110705625240499,0,0,0.0883742382116457,0,0,0,0,0,0,0,0,0,0,0.070715958294753,0,-0.0956941691835993,0,0.237824724042228,0,0.00688442590598429,0,0,0.0657745582889138,0,0,0.0187784753447917,0,0,0,0,0,0
X002426.SZ,-0.12245793705427,0,0,0,0,0,0,0,0,0,0,0.0674649960638015,0.149543185673078,0,0.075343644888933,0,0,0,0,0.0960816839280988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123363388159206,0.234203870431492,0,0,0,0,0,-0.0533345397614066,0.0288954373044951,0,0,0,0,0,0,0,0,0.00776785152927246,-0.0722731688904553,0,0,0,0,0
X300146.SZ,0,0.0554503349311673,0,0,0,0,0,0,0,0,0,0,0.0255591358027485,0,0.166464655946877,0,0,0,0,0,0,0,0,0,0,0.0496110972861331,0,0,0.222930860465845,0,0,0.179364872623535,0.143252945304647,0,0,0,0,0.219840159350622,0.127109335758337,0,0,0,0,0,0,0.00768062716697497,0,0,0,0,-0.0506023796513195,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675780056454965,0.0328254779185227,0,0.0811315177990322,0,0,0.0359660127974982,0,0,0,0,0,0,0,0,0,0,0,0,0.144206738801704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203041936872978,0.0113363084959425,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.117964334514411,0,0,0.142895608589252,0,0,0,0.0654369856930057,0,0,0.00801942421100706,0,0,0,0,0,0,0,0,0.168297434414033,0,0,0,0,0,0,0,0,0,0,0.0316356508101167,0,0,0.102509198564232,0.121275748990564,0,0.0570392304096121,0,0,0.172050531334391,0,0.0381713458313751,-0.0127336943934873,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.0684035653670059,0,0,0,0.0459850113556185,0,0,0,0.071694826065801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046241310365269,0.482374549130089,0,0,0,0,0,0,0.0557658926038447,0.0902645720624941,0,0,0,0,0,0.0753002166525873,0,0,0,0.00334751555054213,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114023860356195,0,0,0,0,0,0,0.156050310766989,0,0,0.0862689053247669,0,0,0,0.103077180202355,0,0.0191852590576621,0.0205087279454478,0,0.177984327779949,0,0.215186852135852,0.128662220966122,0,0,0.0851147749639639,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148670914089526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948486729339061,0,0,0,0,0,0,0.0745557625247159,-0.130605117897326,0,0,0,0,0,0,0,0,0.0403692239177797,0,0,-0.00231777109119837,-0.0390343581906504,0.0758322557771144,0,-0.0161157471543345,0.0111364679516176,0,0,0,0,0,0
Slope,0.0832168397053333,0,0,0,0,0,0,0,0,0,0,0.395233284549534,-8.67361737988404e-19,0,0.202520756979742,0,-0.256423782923169,0,0,0,-0.528495660608401,0,0,0,0,0,0.693700111890557,0,0,0,0,0,0,0,0,-0.236345519325864,0,0.284189318461742,0,0,0,0.364118367706825,0,-0.14568924001203,0,0,0,0,8.67361737988404e-19,0,0,0.217766358589217,0,0.148900149884479,0,2.33186766779739,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688025635339962,0,0,0,0,-0.106190812510189,0,-0.16064801596488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330031781895133,0,0,0,0,0,0,0.402865717126399,0,0,0,0,2.4489439856967,0,0
