,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000623.SZ,X002475.SZ,X300124.SZ,X000568.SZ,X000800.SZ,X002294.SZ,X002129.SZ,X000400.SZ,X600582.SH,X600177.SH,X000869.SZ,X600839.SH,X000559.SZ,X000977.SZ,X002456.SZ,X002292.SZ,X000050.SZ,X600312.SH,X002007.SZ,X002465.SZ,X600252.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0,0.0404090729094082,0,0,0,0.140320319536173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108574863901102,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.177255900651355,0,0,0.146609906716392,0,0,0.139516281931745,0,0,0,0,0,-0.0218874853900906,0.00575962387780406,0,0,0,0,0,0
X000338.SZ,0,0,0.0264003058687625,0,0,0,0,0,0,0,0.213335067928016,0,0,0,0.546497203401297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221031390679285,0,0.0511332086888277,0.123589165992007,0,0,0,-0.062225141566305,-0.0173762393693264,0,0,0,0,0,0
X600372.SH,0,0,0.144582148983216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624513675648921,0.0510796045538206,0,0,0,0,0.0906267402529472,0,0,0.0104027951601938,0,0,0.0916109566813879,0,0,0,-0.0606302662444396,0.0786006704946496,0,0.131492077741018,0,0,0,0,0,0.0803186923398347,0,0,0,0,-0.0735058581867276,0.0135304410073162,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.19377795474435,0,0,0.400550335595634,0,0,0,0,0.0302720600336321,0,0,0,0,0.0188414647853797,0,0,0,0,0,0,0,0,0,0,0,0,0.204094936915753,0,0,0,0,0.00724268600970584,0,0,0,0,0.0229420795110975,0,0,0,0,0,-0.0187193431285212,-0.0291469561585955,0,0,0,0,0,0
X600741.SH,0.156070058721205,0,0,0,0,0,0,0,0,0,0.0997810613645371,0,0,0,0,0,0,0.154886534768037,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.171582943549595,0,0.0417447815274287,0,0,0,0,0,0,0,0,0.0682439166059936,0,0.04525904522522,0,0,0,0,0,0,0,0,0,0,-0.0441097687096969,-0.0267250776775924,0,0,0,0,0,0
X002241.SZ,0,-0.0648832445565209,0.112066829483493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0394109972107455,0,0,0,0,0,0,0,0,0,-0.00760507723165566,0.0661870326071088,0.146526320429149,0.203092168736212,0,0,0,0.0670924925811329,0.0872517617852987,0,0,0,0.0143784522344754,0.00372103047714094,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.145286103124737,0.0298782670786667,0,0,0,0,0,0,0.247943694876471,0.165088239500382,0,0,0,0,0,0,0,0,0,0.0493982166819929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641184117955893,0,0.238953916363811,0,0,0,0,0,0,0,-0.00171610295297145,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0848955624812185,0,0.0637579047906292,0,0,0,0,0,0,0,0,0,0,0.246549979008347,0,0,0,0,0,0.14114251955034,0,0,0,0,0,0,0,0,0,0.0649778242440124,0,0,0,0,0,0,0,0.123612674132266,0,0,0,-0.0225671765808122,-0.00179255520565775,0,0,0,0,0,0
X000100.SZ,0.047905043066043,0,0,0,0,0,0,0,0.0103468454265209,0.119358244124807,0.206950401072382,0,3.46944695195361e-18,0,0,0.00285208335799575,0,0,0,0,0,0.0366205390135857,0,0.0250914024810006,0,0,0,0.155206465336933,0,0,0,0.0299156292871194,0,0,0,0,0,0.114643444779678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626198112019002,-0.00125407594495722,0,0,0,0,0,0
X600066.SH,0.395568667858275,0,0,0,0,0,0,0,0,0.0418230708871441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429005664504116,0,0,0,0,0,0,0,0,0.0310167870622571,0,0,0.00589165557293865,-0.0163330674252628,0,0,0.0352368959911775,0,0,0.0199360437781201,0,0,0,0,0.00263344730470248,-0.0198810542871062,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107059780373726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165980752179981,0,0.035315713370888,0,0,0,0.325086010673286,0,0,0.0566718293413459,0,0,0,0,0,0,0,0.12316291796436,0,0.146239580705011,0,0,-0.0601471253173477,-0.0190417824813694,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0940192832998955,0.0408592360876989,0.030475208095868,0,0,0.024006829820033,0.525335965776157,0.411885965075576,0,0,0,0,0,0,0,0,-0.0898278306482272,0,0,0,0,0,0,0,0,0,0,0.113549529522872,0,0,0,0,0,0,0,0.439772476788619,0,0,0,0.0463470224769001,0,0,0,0,0.00508722088446614,-0.0213699969186071,0,0,0,0,0,0
X000550.SZ,0.152274314156811,0,0,0,0,0,0,0,0,0.00922030355150596,0.0275740827278794,0,0,0,0,0,0,0,0.165479554010056,-1.0842021724855e-19,0,0,0,0,0.0302405392385926,0,0.214521291693876,0,0,0,0,0,0,0,0,0.0512577988777252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176395478623923,0,0,0,0,0,0
X601877.SH,0,0,0.0949036174849699,0,0,0,0,-0.0907210411416182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250986177402995,0,0,0,0.00651738116750404,0,0.0497841979612005,0,0,0,0,0,0.205496030349659,0.0345175536552252,0,0,0,0,0.0446112554638462,0,0,0,0,0,0,0,0,0,-0.0850876188580319,-0.0374051252765602,0,0,0,0,0,0
X002236.SZ,0,0,0,0.178876366849847,0,0,0,0.0445115909488579,0,0,0,0,0,0,0,0,0.186825752252729,0,0,0,0,0.0670838858071626,0,0,0,0,0,0,0.0405440964692085,0.0623967201382414,0,0,0,0,0,0,0,0,0,0,0,0.211775831073083,0.148299048213905,0.169315169090036,0,0.0661904340496242,0,0,0,0,0,0,0.00042427025833415,0,0,0,0,0,0
X000581.SZ,0,0,0,0.0199174003191401,0,0,0,0.0539036034584493,0.00812206461841439,0,0,0,0.371948862586334,0,0,0,0,0,0,0,0,0.0873839639068541,0,0.044204014716329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219928920943336,0,0,0,0,-0.0426694741465292,-0.00705359394163957,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940002448641431,0,0,0,0,0,0,0,0,-0.0157230920266215,-0.147628659124187,0,0,0,1.0842021724855e-19,0,0,0.0769722947608988,0,0,0,0,0,0.317206632101346,0.737685588698589,0,0,-0.15307076974482,0,0,0,0,0,0.0780923880458227,0,0,0,0,0,0.031484759909032,-0.00799120587409613,0,0,0,0,0,0
X002475.SZ,0,0,0.0479245221953103,0,0,0,0,0,0,0,0,0,0,0,0,0.073985010020408,0,0,0,0,0,0.0134673638464364,0,0,0,0.00884341615841435,0,0,0,0.134228563181049,0,0,0,0.0159121866742489,0,0.114901696330422,0,0,0.032126932114991,0.0660382857582189,0.0499774205324615,0,0,0.0679392873946942,0,0.017215940348676,0,0,0,0,0,-0.00374734699187354,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0199459341446662,0,0,0,0,0,0,0,0.0378795291188732,0,0,0,0,0,0,0,0.0780002214890922,0,0,0,0,0,0,0.107415849584338,0,0,0,0,0,0,0,0.0346366031216045,0,0,0,0,0,0,0,0.325021776882303,0,0,0,0.0921792019541779,0,0.0519664951274812,0,0,0,-0.00223737528575607,-0.00979937112146619,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0686917554685615,0,0.199282694496734,0,0,0,0,0,0,0.0316512620564086,0,0,0,0,-0.0526583327168791,0,0,0,0.116540477210013,-0.0313195353945245,0,0,0,0.0571201785595228,0,0,0,0,0,0,0,0.179078376249084,0,0.044762361444436,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231154843515563,-0.0241979455040739,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.146821195297004,0,0,0,0,0,0,0,0,0,0,0,0.0862750054420774,0.149197699923643,0,0.114942038721672,0,0,0,0.062644881911824,0,0,0,0,0,0,0,0,0.0404136449746099,0,0,0.11637419735168,0,0,0,0,0,0,0.025794249675739,0,0.139059338267907,0,0,0,-0.0117219712191915,0,0,0,0,0,0
X002294.SZ,0,0,0.0170584933660104,0,0,0,0,0,0,-0.00575132601001768,0,0,0,0.128667005125233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178882354988083,0,0,0,0,0.0877987303521674,0.0211351688457237,0,0,0,0,0.0851163766080144,0,0,0.346325463186503,0,0,0,0,0,0,0,0,-0.00579296803268986,0.000575879411147404,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.119242547692836,0,0,0,0.0206963556837951,0,0,0,0,0,0,0,0,0.0969928998994246,0,0,0.0335739087829799,0,0,0,0.281993176264538,0,0,0,0,0,0,0,0,0,0,0,0,0.0053496246100942,0.15332359362067,0,0,0,0,0.0102983404806675,0,0,-0.0396883741588848,0.0042493087957783,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989019138152594,0.104314359805029,0,0,0,0.119670325198678,0,0,0,0,0,0.0467830290136642,0.0556320434164055,0,-0.00348299995948716,0.0335826929506972,0,0,0,0,0,0,0.0228584940069034,0,0,0,0,0.0590876787601988,-0.0708096573321977,0,0,0,0,0,0,0.00302494350869848,0,0,0,0,0,0
X600582.SH,0,0,0,0.101815896927143,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.245244823124096,0.132738406496901,0.0329240785122043,0.0927628945266129,0,0,0.0590762701559065,0,0,0.17968044496026,0,0,0,0,0,0.072246291185945,0,0,0,0,-0.00983828878976525,0,0,0,0,0,0,0,0,-0.0731064849516816,0,-0.0164700280373297,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.20096868028141,0,0,0,0.0662410096333265,0,0.0470354173413361,0,0,0,0,0,0,0,0.107602963558167,0,0,0,0,0.411392572392229,0,0,0,0.0593522335909766,0,0,0,0,0,0,-0.0537450145034633,0,0,0,0,0,0,0,0.0681945500792333,0,0,0,0,-0.0406153023092418,-0.0156697212087788,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.424517817495276,0.0261722210648419,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.132511150397541,0,0,0,0,0.0306609677589031,0,0.114449691901704,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00910707384140378,-0.0187615712404442,0,0,0,0,0,0
X600839.SH,0.127287847644643,0,0,0,0,0,0,0,0,0,0,0,0,0.0659799907658457,3.46944695195361e-18,0,0,0,0,0,0,0.046590371974939,0,0,0,0,0,0,0,0.0715086433498941,0,0.0574711580791943,0,0,0,0,0,0.25796949748663,0,0.113066195386021,0,0,0.174715985855206,0,0,0.0823023864922023,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0.106408113248321,0,0,0,0,0,0,0,0,0,0,0,0.17669860837127,0,0,0,0,0,0,0,0,0,0,0,0,0.40983654178328,0,0,0,0,0,0.0273664468844819,0,0,0,0,0,0,0,0,0,0,0,0.0883177056605164,0,0,0.218649440798966,0,0,0,0,0.0245150723964817,-0.0132430266241294,0.231296286880864,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0560925015965102,0,0,0,0.0477350033279053,0,0,0,0,0,0,-0.112684665229502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196479958904922,0,0,0,0.249664580692004,0,0,-0.182262662731999,0,0,0,0,0,0,0.0398313070157175,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.0148040960483965,0,0,0,0,0,0,0.0800071796376132,0,0.00808012188646647,0,0,0,0,0,0,0,0,0,0,0.527609291483991,0,-0.0116753489423858,0,0.0470833069290018,0.108904554820778,0,0,0,0,0,0,0,0,0,0,0,0,0.00107234230170253,0,0,-8.67361737988404e-19,0,0.0582675322627989,0,0,-0.0284840319179356,-0.0427239051789287,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130858469809402,0,0.26411990478556,0,0,0.0711912248912314,0,0,0,0,0,0,-0.055197712165537,0,0.249967389849104,0.0633065792232167,0.0177029323166167,0,0.158258203373175,0,0,0,0,0,0,0,0,0,-0.178053565918413,0.255527274513602,0,0,0,0,0,0,0,0,0,0,0.0562784113421791,0.0137738470987224,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.0310990358619084,0,-0.125535714542284,0,0,0,0.0354985008832753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215189260965417,0,0,0,0,0,0,0,0,0,0,0.177532298199356,0,0.152926590434369,0,0,0,0.157610563811313,0.188387372453696,0,0,0,0,0.0609309405599008,0.00207605327176705,0.0559856877785269,0,0,0,0,0
X600312.SH,0.11176959805703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536037779439363,0,0,0,0,0,0.0796876291064959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578881105721937,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.00428109769750491,-0.0176532130224822,0,0,0,0,0,0
X002007.SZ,0,-0.00877218589513464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265362824773311,0,-0.0836986774071797,0,0,0,0.00314665321113121,0,0.384352571703627,-0.0792144142394957,0,0,0,0,0,0,0,0.0260182393571398,0,0.263516799999339,0,0,0,0,0,0,0,0,0,0,-0.00321601652189395,0.00908249192598952,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153542040191508,0,0,0,0,0,0,0,0.210272504612243,0.11164804965075,0,0,0,0,0.0426400909383605,0,0,0,0.0620376358777261,0,0,0,0,0,0,0.201472788387823,0.0564241239112155,0,0,0,0,0,0.0962006377214034,0,0,0.354816289831738,0,0,0,-0.00337513344109361,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0.0121020134673586,0,0.224959872381367,0,0,0,0,0,0.095602621694286,0,0,0.0540246754247129,0,0.000346129311336139,0,0,4.33680868994202e-19,0.0723906091056546,0,0.0972822090436715,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0276461668744999,0,0,0,0,0,0.10206248319731,0,0,0,0,0,-0.00350702940596496,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.235542346225562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331144824209103,0.133852727557379,0,0,0,0,0.0445000864022413,0,0,0,0,0,0,0,0,0,0,0,0,0.0719588557032866,0,0.00271563493890581,0.282061052175499,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00410327086236994,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0.130097583223376,0,0,0,0,0,0,0,0,0,0,-0.039801315664692,0,0,0,0,0,0,0,0,-0.0279959635199002,0,0,0,0.0809950455677636,0,0,0,0,0,0,0,0.190476568579722,0.0503711979447431,0,0,0.096291498739515,0,0.0627823138352763,0.0726253805794363,0,0.0417729711208119,0,0,0.0268105469160965,0.00896905027080736,0,0,0,0.0961263003932926,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681665854410632,0.0450392464674505,0,0,0,0,0,0,-0.0359423973732575,0.017519299187266,0,0,0,0.0589712310703129,0.00803183256877135,0.0753008415646264,0,0,0,0,0,0,0,0,0,0,0,-0.0477750231457145,0,0,0,-0.0106329740180124,-0.159827926531569,0,0,0,0,0,0,0,-0.132269338386537,-0.0283814888072502,0,0,0,0
Slope,0,0,0,0.109920576738749,0,0,0,0,0,0,0,-0.419604962411993,-0.549671787873099,0,-0.15022043096475,0,0,0,0,0,0.556930392362593,0,0,0,0,0,0,0.296071112360181,-0.0732698770187857,0,0,0,0,0,0,0,0,0,0,0.709296651995486,-0.102521609532744,0,0,0,0,0,0,0,0,0,0,0,-0.147667876870053,0,0.0403346054029524,0,1.60961203793573,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967607954644189,-1.00365940466441,0,0,0,0,0,0,0,0,0,0,0,-1.22304123167314,0,0,0,0,0.101979597074542,0,0,0,0,-0.199780374847898,-0.297358691497745,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.582354735168559,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0192262955474872,0.100360130138801,0,0,0,0,0,0,0,0.019622036047633,0,0.152584879638231,0,0,0,0,0,0,0,0,0,0,0.083636625188702,0,0,-0.00744530287606755,0.170379983526926,0,0,0,0,0.176279754866661,0,-0.201453493634593,0,0,0,0,0,-0.017728030907915,0,0,0,0,0,0
MKreturn,0,0,0,-0.188025545930558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175016039814298,0,0,-0.00354691703220522,0,0,0,-0.0531850122860028,0,0,-0.0812198227818391,-0.0612265087873741,0,0,0,0,0,0,0,0,0,-0.0098273375364704,0,0,0,0,0,0,-0.179977331121117,0,0,0,0,0.0624885643977073,0.00967867875483786,-0.163751253072282,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00160447868289024,0,0,0,0,0,-0.00528800213016194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000760039187155186,0,0.00878104936238396,0,0,0.00227015298134765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188944628149377,0.0101696868388696,0,0,0,-0.0180020464177077,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0607159297880627,-0.0425590167269842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143465035841467,-0.0379856914245709,0,-0.020932207787321,0,0.124065692036876,0,0,0,0.112071865973521,0,0,0,-0.000842079402470811,0,0,0,0,0.060976185892502,0,0.111780069651642,0.0328618037948273,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00142657616776214,-0.00859712492010239,0,0.00726197768085494,0,0,0,0,0,0,-0.00186489111006274,0,-0.000642774862123868,0,0,0,0,0,0,0,0,0,0.00499240041891223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600843789091926,0,0,0,-0.0136172575635756,0,0.00180061625842618,0,0,0,0.00581824944851132,0,0,0,-0.00689088395373726,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118858677355864,0,0,0,0,0,0
