,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000338.SZ,X601877.SH,X002049.SZ,X000596.SZ,X000661.SZ,X600089.SH,X002179.SZ,X300142.SZ,X600741.SH,X600460.SH,X000100.SZ,X002074.SZ,X000799.SZ,X600884.SH,X002236.SZ,X601799.SH,X000157.SZ,X600702.SH,X600779.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X300003.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0,0.144315136556189,0,0,0,0,0,0,0.0490913686902458,0,0,0,0,0,0,0.0614520661910268,-0.131633169130532,0,0,0,-0.000726231317154934,0,0,0,0,0,0,0,0,0,0,0.0738308694085772,0,0.0557383367623784,0,0,0,0,0,0,0,0,0,0,0,0.0760101311412526,0,0,0,-0.00845686647440396,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268809905258649,0,0,0.265961072312707,0,0,0,0,0,0.372267210553097,0,0,0,0,0,0,0.483514669585632,0,0,0,0,-0.0554290679327542,0,0.0283035035670341,0,0.148589385750216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124704530544999,0,0
X600031.SH,0,0,0,0.0146896754578126,0,0,0,0.237375109475066,-0.0866602701744421,0,0,0.0141165589924816,0,0,0,0,0,0,0,0,0,0,0,-0.137138161307798,0,0,0,0,0.0156088663833509,-0.0149372646289469,0,-0.0479189060980936,0,0,0,0.0684448047953768,0,0,0.648356813409036,0,0,0,0.16020946842422,0,0,0.0322510794888485,0,0,0,-0.0888555877069797,0.00807884276772503,0,0.0298844791663565,0,0,0,0.0316515639461848,0,0
X000725.SZ,0,0,0,0,0,-0.0989830594575741,0.0241904282521598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694839930481482,0,0,-0.00264590747903014,-0.062046259254864,0,0,0.033282814947401,0,0.101355905362668,0,0,0.353226098802131,0,0,0,0,0,0.0342612427060459,0,0,0,0,0,0,0,0,0,0,0,0,0.00576404923476936,0,0,0,0,-0.013142494247818,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240116294501791,0,0,-0.0459212408639725,-0.0993986857180327,0.389109314416547,-0.32607762274401,0.313800223824898,0,0,0,0,0.36057291855221,0,0,0,0.314355475543288,0,-0.168651747792335,0,0.0133806075782478,0.13389880867378,0,-0.195468310160443,0,0,0,0,0,-0.0677519838046406,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X300124.SZ,0.513087967163546,0,0,0,0,0,0,0,0,0,0,0.12157722081772,0,0,0,0,0,0.0651163756260273,0,0,-0.118280605439223,0,0.54211615848538,0,0,0,0,0.0470400507718992,0,0.0374755704167585,0,0.0512535411508367,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.317972618655645,0,0,0,0,0,-0.0321211075404884,0,0,0,0,0,0,0
X000063.SZ,0.152979853051287,0,0,0,0,0.0722265944563811,0,0,0,0,0,0,0,0,0,0.172140271826938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740430099754235,0,-0.32962762388984,0,0,0.0433220138986467,0.30814830314229,0,0,0,0,0.156683877691422,0,-0.0208463510655037,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.0419209689861763,0,0,0,0,0,0,0,0.258119169341719,0,0,0,0,0,0,0,0.348135657098847,0,0,-0.0581027495905026,0.296423883317204,0.0761880056490303,0,0,0,0,0,0,0.0246079341108165,0,0.0684199242037812,0,-0.000856628701689904,0,0,0,0,0,0,0,0,-0.031168394343832,0,0,0,-0.0387230116781247,0,0,0,-0.000613916324254781,0,0,0,0.0441868193776328,0,0
X003816.SZ,0,0,0,-0.0449547471091605,0,0,0,0,0,0,0,-0.00730164851347702,0,0,-0.0232938792218965,0.200193340412176,0,0,0,0,0,0,0,0,0.0252833409797746,0,0,0,0.0435689259795448,0,0,0,0,0,0,-0.0953305750428825,0,0,0.114368872698745,0,-0.0375841336316067,0,0,0,0.0743039653288271,0,0,0,0.0599922303206654,0,0,-0.0390200949071412,0,0,0,0,-0.17219505876041,0,0
X600703.SH,0,0,0,0.0414413747936325,0,0,0,0.0711625472139302,0,0,0,0,0,0,0.189241163678257,0,0,0.206924639677492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321364040529059,0,0,0,0,0,0,-0.0353313591758746,0,0.0457648147757629,0,0.161866098906899,0,0,0,0,0,0.129969068109525,0,0,0,-0.0197136153692864,0,0,0,0.0141294432358376,0,0
X000625.SZ,-0.0123154020079845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069912149812347,0,0,0,0,0.0360392622784286,0.139778077675187,0.139087209437502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272815279063628,0,0,0,0,0,-0.0653348394540796,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.427766537572763,0.0456238307585438,0,0,0,-0.0797611763733559,0,0,0,0,0,0.211856130271254,0,0,0,0,0.0182305815574986,0,0,0,0.0665830590978418,0,0,0.0283626268520523,0.109306279519061,0,-0.176104580717428,0,0,0,0.241163845860905,0,0,0,0,0,0,0,0,0,0,0.26809839240916,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0221094043464239,0,0,0,0,0,0,0,0,0.183462990418837,0,0,0,0,0,0,0,-0.151486001251606,0,0,-0.0271049411783437,0,0,0,0,0,-0.0319000918249368,0,0.0365398107229314,0,0,0.0813197934056587,0,0,0,0,0,0,0,0.241933642895385,0,0,0.21475642264264,0.403840244403245,0,0,0,0,0,0.00578531711279305,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269951486113964,0,0,0.468317917236873,-0.110158383713412,0,0,0,0,0,0,0,0,0.102562294004803,0.0168069908765353,0.182979510887763,0.178328948962756,0,0,0.195331933841937,0,0.364231108880184,0,-0.443201604553653,0,0,0,0,0.0780394037589125,0,0,0,0,0,0,0,0,0.0314790946199559,0,0,0,0,-0.0149689046315248,0,0
X002049.SZ,0,0,0,-0.0994422400222179,0,0,0,0.0191761392967045,0,0,0,0,0,0,0.411250564128547,0,0,0,0,0,0,0,0,0,0,0.0597287448722625,0,6.93889390390723e-18,0.0732301571665114,0.0483090249898746,0,0,0,0,0,0,0,0,0,0,0,0,0.306281655087788,0,0,0,-0.406663246855604,0,0,0,0,0,0.0641762944135078,0,0,0,-0.14705575758627,0,0
X000596.SZ,0,0.228584383161156,0,0,0.0757718454630446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509529261316412,0,0,0,0,0,0.116355213185312,-0.109465107486642,0,0.0885075509123954,0,0,0,0,0,0.0618606707705289,0,0,0,0.0839624367831577,0.179269693372701,0,0,0,0,0,0,0,0,0,0,-0.00827223964585472,5.42101086242752e-20,0,0,0,-0.0371194316476605,0,0
X000661.SZ,0,0.248337112857881,0,0,0.224361418083648,0,0,0,0,0,0,0.300937415831123,0.0478039430895907,0,0.0582043032800426,0,0,0,0,0,0,0,0,-0.0739693692348539,-0.0740392189569598,0,0,0,0,0,0,0,-0.0927869752020584,-0.320712984721696,0.0277158084022011,0,0.187134462163099,0,0,0,0,0,0,0,0,0,0,0.00581525074607184,0,0,0,0,-0.0724326180686912,0,0,0,0.0038575250111508,0,0
X600089.SH,0,0,0,0,0,-0.266017932302047,0,0,0,0,0,0.098825963889891,0,0,0,0,0,0,0,-0.0953022024369323,0,0,0,0.196336540786081,0.0367036940363269,0,-0.0454045738593068,0,0,0.226999169088015,0,0,0,0.208097932947946,0,0.0220667880992216,0,0,0.108676931182505,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477323341831726,0,0,0,-0.132595575670527,0,0
X002179.SZ,-0.112406507242188,0,0,0,0,0,0,0.0797490441230349,0,0,0,0,0,0,-0.0259538842688936,0,0,0,0,0,-3.46944695195361e-18,0,0,0.104684785750933,0,0,0,0,0,0.0936722759059427,0,0,0,0.0287661394625549,0,0.105833925735373,0,0.0182585971237285,0,0,0,0,0.0457829928861017,0,0,0,0,0,0.1128925806949,0,0,0,-1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0
X300142.SZ,0,0,0,0,0.0676162664188219,-0.0647491985831251,0,0,0,0,0,0,0,0,0,0.0816475355740285,0,0,0,-0.0688802719791431,0,0,0,0,0,0,0,-0.0520656227211975,0,0,0,0.133492370422069,0,0.100249939074234,0,0,0,0,0,0,0,-0.149820324479524,0,0,0,0,0,0,0.107717570935671,0,0,0.271918992380266,-0.167849082519426,0,0,0,0.212239568854781,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0590003182517021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228114694949,0,0,0,0,0.149550075383153,0,0,0,0,0.0044653448333792,0,0,0,0,0.298897934703452,0,0.0297553699208972,0,0.0756361569902142,0,0,0,0.218025861614579,0,0,0,0,-0.0130551303473607,0,0,0,0,0.0090149047640374,0,0
X600460.SH,0,0,0,0.11898619597817,0,0,0,0,0,0,0,0,0,0,0.244388168324656,0,0,0,0,0.171321827232537,0,0,0,0.023995196768166,0.011385492495574,0,0,0,0,0.0357542260660197,0,0,0,0.341663730156081,0,0,0,0,0,0.147077658923023,0,0.059662951220382,0,0,0,0,0,0,0.0987499388928723,0,-0.205671852416665,0,0.0123612579266321,0,0,0,0.0939669694331595,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0294820979848276,0.517546512088454,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.0553454281521612,0,-0.0511553789218863,0,0,0,0,0,0.011425179476258,0,0,0,0,0,0.174701351888036,0,0,0,0,0.035375621968515,0,0.10871633196334,0,0,0,0.000465977465138936,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.282636310414319,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00928974059845209,0,0.0535473951848176,0,0,0,0,0,0.254225751505754,0,0,0,0,0,0,0,0,0,0,0,0,0.327962433762636,0,0,-4.33680868994202e-19,0.0162692030202448,0,0,0,0.00523007322875672,0,0
X000799.SZ,0,0,0,0.627497358897161,0.175146273005468,0.102248254049864,0,0,0,0,0,0,0,0,0,0.0460591125955197,0,0,0,0,0,0.171931901436563,0,0,0,0,0,0,0,0.0196268558296496,0,0,0,0,0,-0.0177857208101238,0,0,0,0.089224615808456,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199316648053181,0,0,0,-0.0628927573775838,0,0
X600884.SH,0,0,0,0,-0.376224825816132,0,0,0,0,0,0,0,0,0,0,0,0,0.0580522076896713,0,0,0,0,0,0,0,0,0,0,0.230394468290872,0,0,0,0,0.211816640742703,0,0,0,0,0.123568238942948,0,0,0,0.0967691677719629,0,0,0,0,0,0,0,0,0,-0.0741192974682338,0,0,0,0,0,0
X002236.SZ,0,0,0.276565619988888,0,0,0,0,0.0684342390544776,0,0,0,0,0,0,-0.0455929885345858,0,0,0,0,0,0,0,0,-0.0299821207600651,0,0,0.0833476986222237,0,0,0,0.0607372505120831,0,0,0,0.066944600265327,0,0,0,0,0.0031419462866651,0,0,0,0,0,0,0,0,0,0,0,0.0384230320502,0,0,0,0,-0.0470080117976213,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220168779087659,0,0,0.0809278595575246,0,0.0650051517185666,0,0,0,0,0,0,0,0,0,0.0896731644190091,0,0,0,0.0264655579734327,0,0,0,0,0,-0.0505039474253169,0,0.156418002918209,0,0,0,0,0,0,-0.0395581187096686,0,-0.0422460481757481,-0.0296569438791751,0,0,0,0,0.0788110549230082,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.486261418717054,0,-0.0673557438249382,0,0,0,0.0129701984526014,0,0,0.0638462896651762,0,0,-8.67361737988404e-19,0,-0.0356997167636214,0.0247063579918244,0,0,0.171849305896313,0,0,0,0,0,0,0,0,0,0,0,-0.153444363465321,0,0,0,0,0,0,0,0,0.000976453853280606,0,0,0,0,0,0,0
X600702.SH,0,0,0,-6.93889390390723e-18,0.0386357081232561,0,0,0,0.0482262890067809,0,0,0,0,0,0,0,0,0,0,0,0,0.0182692414314831,0,0.0582516949383649,0,0,0,0,0,0,0.101010055681507,0.0768848902512719,0,0,0.484157092086245,0,0,0,0,0,0.39126151027285,0,0,0,0,0,0,0,0,0.111994491983956,0,-0.0681118967853895,0,0,0,0,0,0,0
X600779.SH,0,0.423109992787676,0,0,0.241617301142365,0,0,0,0,0,0,0.0810311137376817,0,0,-0.0116887498023986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327328041397132,0.00650637069055253,0,0,0,0.0803296373991396,0,0,0.00929943849027541,0,0,0,0,0,0,0,0,0,-0.0904782701381466,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.101027203646515,0,0.130254771197042,0,0,0,0,0.0517906054453936,0,0,0,0,0,0.0539084965389249,0.0145233639380702,0,-0.0139924882647312,0,0,0,0,0,-1.73472347597681e-18,0,0.393756393469752,0.0962210701274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105388408842178,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.00591461135040344,0,0,0,0,0,0,-0.0350088043820815,0,0,0,0,0,0,0.243846096571342,0,0,0,0.0916132255227065,0,0,0,0.130642044316066,0.279708037307112,0,0,0,0,0.0397058506818262,0.0447859682739161,0.0886021919587828,0,0,-0.111569421151358,0,0,0.0427145034577001,0,0,0,0,0,0,0,0,0,0,0.0652283843272688,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.13445960902598,0.0217245405742952,0,0.139346996730405,0,0,0,0,0.0546038739459695,0,-0.274149893984768,0,0,0,0,0.416528481523595,-0.0517550038344248,0,0,-0.141339151574561,0,0,-0.0535594333997833,0,0,0,0,0.119247679905486,0,0,0,-0.0598669860756894,0,0,0,0,0,0,-0.0106037200843308,0,0.0812426969834174,0.0273330945221719,0,0,0,0.160202833476473,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.111809038325232,0,0,0,0,0,0,0.107258295982103,0.0680921895519582,0,0,0,0.129026565456626,0,0,-0.0183040107303723,0,-0.0230101854009501,0.153409365951748,0,0,-0.0542144512856403,0,0,0,0,0,0,0,0,0,0,-0.0254515675430135,0,-0.0689909590326539,0,0,0.140639652894283,0,0,0,0,0,-0.0187631067405048,0,0,0,0,0.0500768615244441,0,0
X002414.SZ,0,0,0,0,0,0,-0.272098272337781,0,0,0,0,0.09466914810482,0,0,-0.167863597155099,0,0,0.0287006879005033,0,0,0.103937718930722,-0.064423364841889,0.359503248255903,0,0,0,0,0,0,0,0,0.126893759782171,0,0,0,0.0342486164976147,0.0975762230052592,0,0,0,0,0.115703021265828,0.0673335827297337,0,0,0,0.0536097203281576,0,0,0,0,0,0.0823581152947322,0,0,0,-0.00370931415579944,0,0
X000800.SZ,0,0,0,0,0,0,-0.0447366149819576,0,0,0,0,0.0515914695502437,0,0,0,0,0,0,0.0427968589227245,0,0.163647208829812,0,0.051777593269206,-0.0238990546199245,-0.0488492293425278,0,0,0.113927758026228,0,0,0.33949538283174,0,0,0,0,0,0,0,0,0,0,0.142071999738597,0,0,0,0.0383463160928643,0,0,0,0,0,0.0264440310357517,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.128904030199665,0.107420689111928,0.0675934074537319,0,0,0.0669788226502439,0,0,0,0,0,0,0,0,-0.00605508126485568,0,0,0.157206638851401,0,0,0,-0.138523189773863,0,0,0,0,0.0426287720639755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128098894631921,0,0,0,-0.0387566912153427,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24037247938585,0,0,0,0,0.126063375198012,0,0,0,0,0,0.0604368906833119,0.0150552630606799,0.0112515383191058,0,0.0762826580040946,0,0,0,-0.0070086183401649,0,0,0,0.165135582960584,0,0,0,0,0,0,0,0,0,0,0,0.172055728118254,0,0.016513866110129,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0843716276076803,0.144727852867053,0,0,0,0,0,0,0,0,0,0,0.184491931590981,0,0,0.12118324791994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452901426952723,0,0,0,0,0,0,0,0,0.0344705913696464,0,0,0,0,0,0.190152449774264,0,0,0.0377526510918017,0,0,0,0,0.063879606533177,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689150297430062,0,-0.31460023402284,0,0,0,0,0,0,0.0931658199435867,0,0,-0.0411382173999866,0,-0.286774569663742,0,-0.0595637058849476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079445203086942,0,0,0,-0.163601355465755,0,0
Slope,0,0,0,0.0340291278075299,-0.157345063901268,0,0,0,0,0,0,-0.0277543435629431,0,0,0.11652198077054,0,0,0,0,0,0,0,0,0.0465666325110965,0,0,-0.174306702188342,-0.0196505670634529,0.161914299130338,0.137924346481579,0.115602579015793,0,0,-0.267252771046989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822227097747505,0,0,0,0,0,0
TED,0,0,0,4.33680868994202e-19,0,0,0,-0.0668139417437345,0,0,0,0,0,0,0.0669220635283861,0,0,0,0,0.0996331419806167,0,0,-0.0711260257619642,-0.0600080927101256,0,0,0,0,0,0,-0.173371626076698,0.00770348385285439,0,-0.0492353382858594,0,0,0,0,0,0.127978003552121,0,0,0,0.107855552707473,0,0,0,0,0,0,-0.0377463591769404,0.850766508821993,0,0,0,0,-0.350276877650486,0,0
RealEstate_excess,0,0,-0.0104961430534932,0.0236191900253862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850754701198768,0,0,0,0,0.0301895869670446,0.0293381406064626,0,0,0,-0.0105592834268426,0,0,0,0,0,0,0,0,0,0.0386696676042761,0.0160074722816349,-4.33680868994202e-19,0,-0.133759352605568,0,0,0,0,0,-0.058562659401767,0,0,0,0.0113645310169687,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.00517583977818025,0,0,-0.0156439766533232,0,-0.197241843522576,0,0,0.0533274940790113,0.147089423326222,-0.0557471509463476,0,0,-0.00737592244561279,0,0,0,8.67361737988404e-19,-0.0327949277177984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181581523152911,0,0,0,0,-0.0156902613142619,0,0,0,-0.0353922142868253,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199251169463933,0,0.00569040749637592,0,0.000653415921256858,0,-0.000223638004276237,0,-0.00225705996615489,0,0,0,0.00248031823968364,0,0,0,0,0,0,0,0,0,-0.00168590558885529,0,0,0,0,0,-0.00267319743577103,0,0,0,0,0.0035463556058959,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00416907335809349,0,0,0,0,0.00187416053675427,0,0,0,0,-0.0085205579218991,0,-0.00924082895041554,0.00165140181711747,0,0.000650406688728121,0.00428048027077865,-0.00124760173430692,0,0,0,0,0,0,0.00333338085392238,0,0,0,0,0.00313920115898478,0,0,0,0,0,0,0,0,0,0,-0.00234249232639773,0,0,0,0,0.00949493528918299,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119266420747005,0,0.0014651697214699,0,0,0,0,0,-0.00194608558187614,0,0,0,0,0,0,0,0,0,0,0,0,0.0020587425798516,-0.000136714559756325,-0.00271380680756526,0,0,0,-0.00493579551155506,0,0
