,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X600741.SH,X000625.SZ,X600031.SH,X002475.SZ,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X600809.SH,X600487.SH,X300003.SZ,X300136.SZ,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X600118.SH,X000050.SZ,X002294.SZ,X600867.SH,X300115.SZ,X600699.SH,X000559.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X002074.SZ,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002085.SZ,0,0,0.290553417987684,0,0,0,0,0,0.0563525583277119,0.136936416310244,0.17879370692599,0.0738673630845647,0,0,0,0,0,0,0,0,0,0.100066020433141,0,0,0,0,0,0,0,0,0,0,-0.0845648922827252,0,0,0,-0.135388215504483,0,0,0,0,0,0,0,0,0,-0.0209590442716337,0,0,0,0,-0.00310777085275425,0.0491210773163901,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.260809819028014,0,0,0,0,0,0,0.221492646277835,0.0567723131658318,0,0.288546956371114,0,0,0,0,0,0,0,0,0.0460079700674753,0,0,0,0,0.0120032241278598,0,0,0,0,0,0,0.255743648091988,0,0,0,0,0,0,0,0.0511707673497255,-0.00426398165898896,0,0,0,0,0.139948035865684,0,0.0181209919774038,-0.0744739478397903,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0462692912172708,0,0,0,0,0,0,0,0,0,0.169160773969136,0,0,0,0,0.0389669744434271,0,0,0,0,0.116371003767543,0,0,0,0,0,0,0.585929487913153,0,0.131130522207086,0,0,0,0,0,0,0.0245586400005818,0,0,0,0,0.0652234407334597,0,-0.0102291552987861,0.0126085327021879,0,0,0,0,0,0
X300003.SZ,0,0.132188461576348,0,0,0.136543640276365,0,0,0,0,0,0,0,0.0374449063503105,0.053529208024685,-6.93889390390723e-18,0,0,0,0,0,0,0.29704437034112,0,-0.0795949492859359,0,0,0,0,0,0,0,0.204294714841846,0,0,0,0,0.00724342842403121,0,0,0.0583219532423799,0,0,0,0,0,0,0,0,0,0,-0.108908253192563,-0.0213784768916714,0.0242512870983322,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0676415964810854,0,0,0.0848030765813867,0,0,0.466230992244258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125348216564325,0,0,0,-0.0828399417907385,0,0.18130481213446,0.0539383624510849,0,0,0,0,0.05458438459506,0,0,0,0,0,0
X002508.SZ,0,0,0.230082246239515,0.38229941175561,0,0,0,0,0,0.178307639100574,0,0,0,0,0,0,0,0.132357216263315,-0.00479232604773978,0,-0.158034144799117,0,0,-0.227725594430579,0,0,0,0,0.0085579582438739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168267909767943,0.0171769719097051,0,0,0.0470448981307698,0.00862131531825984,-0.0192014512369568,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0978121264735665,0,0,2.16840434497101e-19,0.00357086675199519,0,0,-0.053913947205518,0,0,-0.0455714392382823,0,0,0,0,0,0,0,0,0,0.0304145183212161,0,0,0,0,0,0,0,0.0463670531497807,0,0.128702078332965,0,0,0,0,0,0,0.0904066477565037,0,0,0.00183920983387488,0.245231265571052,0,0,-0.0110635045774795,0.0260333045553329,0,0,0,0,0,0
X600271.SH,0,-0.130240545046072,0,-0.00120634416091382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795248360624507,0,0,0,0,0,0,0,0,0,0.0303663103579992,0,0.303030093149821,-0.10315196019891,0,0,0,0.17693859694111,0.00834164510751323,0,0,0,0.0555630724220057,0,-0.00450244927329345,0.0412602032268056,0,0,0,0,0,0
X600177.SH,0,0,0,0.0752602847719765,0,0,0,0.115222533870332,0.0323848977961563,0,0,0.0883887968718486,0,0,0,0,0,8.9275617135634e-06,0.0481922658915845,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826138659469337,0,0,0,0,0,0.215667105104239,-0.0381978780895001,0,0,0,0.0838716505108795,0,0.00507946943961788,0,0,0.0263640587483098,0,0,0,0.00344878375841703,-0.0161335707700742,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0393902673764886,0,0,0,0,0.0581875433778743,0,-0.0435699495443414,0,0.239514634018932,0,0,0.0420954537728314,-0.000124681887786761,0,0,0.0657133591336884,0,0,0,0,0,-0.0388235361978216,0,0.0608041391649069,0.0161381158837926,0,0,0,0,0.076533032804813,0,0,0,0,0,0,0.0152870799059371,0,0,0,0.10278647496483,0,0,0,-0.00554282191206341,0,0,0,0,0,0
X600522.SH,0,0,0.0188987511192714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132261728869165,0.251795962051542,0.063415168321847,0,0,0.123639923944039,0,0,0,0,0.069775754001648,0.102302459409729,0,0,0,0,0.0321332472319036,0,0.0467832589369639,0,0,0.0224255854515792,0,0,0,-5.52405042505116e-05,0.0183115311078872,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00340798083603274,0.0347039115519299,0,0,0,0,0,0,0,0,0,0.0155211654282521,0,0,-0.0186822088686853,0,0,0,0,0.11962186809586,0.312020279590035,0,0,0,0,0.0788353028348419,0,0,0,0,0,0,0.215018761736364,0.0515878496408372,0,0,0,0,0,-0.0110967346428712,0.0545250345772368,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.237688521075311,0,0.0484673341736288,0,0,0,0,0.0174980571014622,0,0.124460050121362,0,0.0664258129685555,0.0363318357747952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588128766660635,0,0,0,0,0,0.0965614098669879,0,0,0,-0.0386825659115687,0.0674498316167419,0,0,0,0,0,0
X002294.SZ,0,0,0,0.16321750796459,0,0,0,0,0,0,0.0788409165513116,0,0.059736934737508,0,0,0,0,0,0.11978357082734,0,0,0,0,0,0,-0.0265431857344211,0,0.430730214088292,0,-0.0261574752494947,0,0,0,0,0,0,0,0,0,0,0.231282417665273,0,0,0,-0.106922916840264,0.0204958078986147,0,-0.364970361169566,0,0,0,-0.0280906816654047,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.00819673756872346,0,0,0,1.0842021724855e-19,0,0,0,0,-0.114579377359114,-0.0932122933565393,0,-0.0308833241085742,0,0,0,0,0,0,0.0196154595467883,0,-0.0442018388386259,0.157035297163356,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0312946374182384,0.138242136271493,0,0,0,0.0622464035769913,0,-0.00392541637729163,0.0124069300609567,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.0178739062497467,0,-0.335506368202074,0,0,0,0,0,0,-0.0458318589477765,0,0,0.231268452837148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696187471845553,0.186628360751983,0,0,0.241116544333428,0,0,0,0,0,0,0,0,0,-0.0168893537567244,0.0153270749398384,0.147972911576271,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137467412436316,-0.035611963719979,0,0,0,0,-3.46944695195361e-18,0,0,-0.0558461477739225,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.267884493582101,0,0,0.169988346050707,0,0,0,0,0.115324253750971,0,0,0,0.0729409753839472,0,-0.0202573103027028,0.0439895461802219,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437452797883504,0,-0.11755156780205,0,0,0,0,0,0,-0.0592444785491227,0,0,0.0593358244962511,0,0,0,0,0,0,0,0,0.245800613448654,0,0,0,0,0,0,0,0,0.0357552467210018,0,0,0.148555161982247,0,0,0,-0.0117836804303916,0.0127482307428842,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.1493895768952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528245000349578,0.0521457260885705,0,0,0,0,0,0.00823639796449099,0,0,0.0654923869581915,0,0.145297781244807,-0.122886497712906,0.0613024319973817,0,0,-0.0300175275476648,0.000584908192943785,-0.0169780013583654,-0.0163950381992008,0,0,0,0,0,-0.089151732521393,0,0.0861974480226327,0,0,0,0.0186354071071521,-0.00313961005057667,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.198534051590155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923941537855998,0,0,0,0,0.844825324129278,-0.0300144688634473,0,0.139167558032307,0,0,0.0890409105329873,0.0643277412974785,0,0,0,0.0125189972310839,0,0,0,0.00672194104463925,-0.00366608854081394,0,0,0,0,0,0
X600498.SH,0,-0.153261423756523,0,0,0,0.141084592657134,0,0.0307205859646872,0.210916873942667,0,0,0,0,-0.0047691408498404,0,0,0.0466596053138794,0,0,0,0,0,0,0,0,0,0,0.220159499476076,0,0,0,0,0.0336947753153519,0,0,0,0,0,0.00881827983136981,0,0,0,0.0236015445822087,0,0,0,0,0,0,0,0,-0.00737535938103872,0,0,0,0,0,0,0
X600566.SH,0,0,0.0889287933388194,0,0,0,0,0,0,0.209666668997124,0,0,0,0.0835245347423733,0,0,0,0,0.0799943389558658,0,0.126959251415517,0,0,-6.93889390390723e-18,0,0,0,0,0.0908029147230277,0.0648202385606997,0,0,0,0,0,0,0,0,-0.0572215519061069,0,0,0,-0.0507212880590397,0,0,0,0,0,0,-0.144982692189748,0,-0.00103741410494988,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128990067474471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213043805825621,0.212354742667553,0,0,0,0,0,0,0,0,0,0.152418680380975,0,0,0,0,0,0.344845184884745,0,0,0,0,0,-0.0158790351441704,-0.00908909788067666,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0.0984708281579577,0.0763719738539575,0,-0.215451493025205,0.0850370063243345,0,0,0,0,0.139643557330617,0,0,0,0,0,0,0,0,0,0,0.0210321642116629,0,0.0295741911333769,0,0,0,0,0,0,0,0.0356788210189947,0,0,0.055808724212795,0,0,0,0,0,0,0,0,0,0,0.00776100201953554,0.00141265871459168,0.092505572407796,0,0,0,0,0
X000596.SZ,0,0.100675761940504,0,0,0.127364287361952,0,0,0,0,0,0,0,0,0,0,0,0.106299392748873,0,0,0,0,0,0,0,0,0.163285290238535,0.433609035197956,0.134602458865998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056642772421109,0,0,0,0,0,0,-0.00251169701680212,-0.0175155833841476,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0203984319001009,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.175382060341959,0,0,0.0677620334900769,0,-0.253088515268659,0.131736112248021,-0.0821618014668996,0,0,0,0,0,0,0,0,0,0,0,0,0.0166024526134237,0,0,0,-0.0124668185282111,0,0,0.13306725807582,0,0,0,-0.0224830138780789,0,0.113872960496344,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.27256470184236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06826826701051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339890753833321,0,0,0,0,2.21532764764768,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591081134082385,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0403407362246168,0,0,0,0.112471422389698,0,-0.0454918245968904,0,0,0.0553096518932133,0.0413335029736176,0,0,0,0,0,0,0,0,0,0,0,0,-0.147338842445227,0,0,0,-0.0682210057761129,0,0,0,0,0,0,0,-0.294956307356899,0,0,0.0237870207004921,0,0,0,0,0.0598684856879334,0.178284294402592,0,0,0,0,-0.0248862685873219,0.0500050260095035,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.079637894327468,0.0732657562091235,0,0.0155363604967393,0,0,0,0,-0.0117529284303609,0,0,0,0,-0.0527874260149304,0,0,0,0,0,0,0,0.0137621573004318,0,0,0,0,0,0,0,0,0,0,-0.060172147975294,0,-0.00674394511083346,0,0,0,0,-0.0104986578627982,0,0,-0.00881336939186399,0,0,0,0,-0.0075637417696575,0.0402738803646308,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000755881691968452,0,0,0,0,0,0.000247342414996169,0,0,0,-0.000325856216222208,0,0.000353604953036474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000955521186408599,0,0,2.84264718252349e-05,0,0,0,0,0,0,0.00104369127695609,0,0,0,-0.00109624115066548,0.00100072458099464,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0281072387008693,0.0266316349035978,0,0,0,0,0,0,-0.0087477693791664,0,0,0.0488682085955756,0,0,0,0,0,0,0,-0.0886746601007061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432960570104488,0,0,0,0,0,-0.0565457910024452,0,0,-0.102948904350489,0,0,0,0.0405641522499996,-0.0671154355070905,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394591423919805,0,0,-0.00330140459569435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691792650161808,0,0,0,0,-0.010092985588975,0,0,0,-0.0228366209446227,0,0,0,0.0269149247266301,-0.0195881296785081,0,0,0,0.0328758521872032,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00757387409865209,0,0,0,0,0,-0.00948870986759875,0,0,0.0123744250815014,-0.00791359212827035,0,0,-0.0105299426264697,0,-0.00213545199385637,-0.00941235669226323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0036732296304209,4.33680868994202e-19,0,-0.00279728535962873,0,-0.00582187768840441,0,-0.00228548122186337,0.0115106089820383,0,0,0,0,0,0
