,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600271.SH,X000100.SZ,X600031.SH,X000568.SZ,X002292.SZ,X002236.SZ,X600118.SH,X002475.SZ,X600177.SH,X002506.SZ,X000559.SZ,X002074.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X002249.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X600867.SH,X002007.SZ,X002294.SZ,X000050.SZ,X002508.SZ,X002465.SZ,X600089.SH,X002426.SZ,X000869.SZ,X600699.SH,X002180.SZ,X002179.SZ,X000596.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.046282794160042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852051403123485,0,0,0.0910639990650259,0,0,0,0,0,-0.0134598921664989,0,0,0,0,0,0,0,0.0111257935523285,0,0.0237864812109305,0,0,0,-0.130808624258703,0,0,0.198149599074146,0,0.0795613485818712,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.133196038435701,0,0.176505352802454,0,0.0579592884522303,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0214463747866827,0,0,0,0.00106918228802689,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00545729382354906,0,0,0,0,0,8.67361737988404e-19,0,0,0.00982290407516904,0,0,0.117539244666649,0,-0.0330834202486499,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0664139824534884,0,0,0.0988913675738967,0,0,0,0,0,0.0856063757137566,0,0,0,0,0.0126862935211468,0,0.0203959589019873,0,0,0,0,0.197053350860897,0,0,0.0751822815790821,0,0,0,0,0.0201099017414117,0,0,0,0,0,0,0,0,0,0,0,-0.00853263466892445,2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0.209898538211293,0,0,0,0.185252713931741,0,0,0,0,0,0,0,0.0795215415505995,0,0.075676122276654,0,0,0,0,0,0,0,0,0.0972133880842722,0,-0.0869766589781158,0,0,0,0,0,0,0,-0.0360859492513047,0,0.0268919241522021,0.052847572308489,0,0,0,0,0.0820930801051434,0,0,-0.0701189219839542,0,0.156051283945627,0,0,0,0.00329269814390892,0,0,0,0,0,0,0
X002304.SZ,0.113656660264317,0,0,0.402927890677834,0,0,0,0,0,0,0.01810462552149,0,0,0,0,0,0,0.084678706688169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687956847420936,0,0,-0.158597497105226,0,0,0,0,0,0,0,0.227784363160569,-0.0203500849989263,0,0,0.0103134668324029,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.179564864419755,0,0,0,0.188698095201333,0.0906497485260511,0,0.00853954430001112,0,0,-0.192912456269671,0,0,0,0,0,0.115778980183113,0,0,0,0,0,-0.0812418521904706,0,0.0244992348977842,0,0,0,0,0.0276125555686324,0,0,0,0,0,-0.0353381886950136,0,0,0.0902647990917481,0,0,0,0,0,0,0,0,0,0
X000725.SZ,-0.00648862451035347,0,0,0,0,0,0,0,0,0,0,0,0.0187382031054716,0,0,0,0.0620593197203333,0,0.075299923725095,0,0,0,0,0.0787773732567072,0.148274598208828,0.0217002051503723,0,0.00335981647948517,0,0,0,0,0,0.105622446951141,0,0,0,0.0421257746734166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0198726625017349,0,0,0,0,0.134134723344029,0,0,0,0,0,0,0,0,0,0,0,0,0.119027298710709,0,0.134354334016058,-0.051744252786234,0,0,-0.0680974813134825,0,0,0,-0.0533106466685987,0,0,0,0,0,0.125997018558004,0,0,0,0,0,0,0,0,0.131154326482253,0,0,0,0.0557732458766847,0,0,0,0,0,0,0
X000063.SZ,0.0146999998672221,0,0,0.255068118981027,0,0,0,0.0843656936028037,0,0.0992490000946882,0,0,0,0,0.00939378508097703,0,0.118204014931001,0,4.33680868994202e-19,0,0,0,0.073996474881432,0,0.0608777359862383,0,0,0,0,0,0,0,0,0,0,0,0,0.0732010060992171,0,0,0,0.0339428855536313,0,0,0,0,0,0,0,0,-0.0151600615877164,0,0,0,0,0,0,0
X600690.SH,0,0,0.010488986408785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812768948982216,0.000164744257968961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441675003169094,0.0656707520134733,0,0.367675806886898,0,0.150043923567026,0,0,0.0900995041555677,0,0,0,0,0,0,0,0,0,0,0,0
