,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X002074.SZ,X600372.SH,X300003.SZ,X000157.SZ,X002085.SZ,X000338.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002007.SZ,X002426.SZ,X002294.SZ,X002180.SZ,X002249.SZ,X600867.SH,X600089.SH,X000869.SZ,X002508.SZ,X002465.SZ,X002049.SZ,X600699.SH,X002179.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270320721855874,0,0,0,0,0,0.0902527317528643,-0.0733910716191535,0,0,0,0,0.0838323621926007,0,0,0.0192281163018575,0,0,0,0,0,0,0,0.0745653905184865,0.168997565913823,-0.108471834038948,0,0,0,0,-0.0542251146220462,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0410985928801436,0,0,0,0,0,0,0,0.0626841582373094,0,0,0,0,0,0,0.0225073897841146,0,0,0.0833683535856602,0,0,0,0,0,0,0,0,0,0.167490579082768,0.117705747730784,0,0,0,0.0593147952617384,0,0,0,0.0608371309080934,0,0,0.0517050360657173,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960715461201723,0.426867286238868,0,0,0.179799584377652,0,0.0120107043247619,0,0,0,0,0,0,0,0,0.0176578825946971,0,0.0375506807846426,0,0,1.73472347597681e-18,0,0,0,0,0,0.0663588294557079,0,0,0,0.0478801705429967,0,-0.081611060860068,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.298376829022055,0,0,0,0,-0.0191840701074131,0,-0.00746350586580747,0,1.0842021724855e-19,0,0,0.0417885455278083,0,0,0.0581352235577158,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0455535041110876,0.0124292327319663,-0.0831449607517823,-0.0871883088507557,0,-0.0126335541292542,0,0,0,0,0,0,0.141494260023343,0,0,-0.142361144902689,0,0,0.0115982432732651,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.136002417724151,0,0,0,0,0,0,0,0.104459257654818,0,0,0.00597939334584051,0,0,0.232492950178764,0,0,0.00197784081128466,0,0,0,0,0,0,0,0.142541326909155,0,0,0.0404591721921115,0,0,0.212869863394165,0,0.0105318235479346,0,0,0,0,0,0,0,0,0,0,0,0,0.0239541071524251,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.140408616802403,0,0,0,0,0,0,0,0,0,0,0,-0.0177647369379274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104890805586793,0,0,0,0,0,0,0,0,0,0,-0.0767174292936378,0.136521166818093,-0.0933450355524361,0.221504230903649,0.143184828303604,0,0,0,0,0,0,0,0.188773725403098,0,0
X000100.SZ,0,0,0,0,0,0,0.106596568513325,0,0,0,0,0,0,0,0.0297902889871936,0,0,0,0.104601217244792,0,0,0,0,0,0,0,0.0586731565114224,0,0,0,0,0,0.0518461678943936,0,0.0855351763644462,0,0,0,0,0,0,0,0,0,0,0.0853609089477401,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0166213896298927,0,0,0.0862034891925618,0.0503782536531479,0,0,0,0.136942528982951,0,0.0156061092092822,0,0,0,0.0931705439918504,0,0.173348456824988,0,0,0,0,0.227546802230241,0.00295393674483252,0,0,0.0424454938422061,0,0,0,0,0,0,0,0.0128343048280546,0.0256174351866654,0,0,0,0,0,0.0269127777372767,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.271112863962214,0,0,0,0,0,0,0.0972334425109156,0.153931837419891,0,0.140206806893728,0,0,0.214655210034792,0,0.138997367049649,0,0,0,0.141571335299688,0,0,0.0100861772407107,-0.0394229745816247,0.129889844416044,0,0,0,0,0,0.0765014896134711,0,0,0,0,0,0,0.0859187078631958,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0515968703527867,0,0,0,0.173721670958521,0,0,0,0,0,0.0295007337917964,0,0,0,0,0,0,0,0.0938096265588538,0.0122277326791343,0.34060626860225,0,0.233570417286728,0,0,-0.0581756068459745,0,0,0,0,0.0181781720264308,0,0,0,0,0.109774624037945,0.0994330610470709,0,0,0.0132304704076716,0,0,0,-0.00632784340954856,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.209874428444445,0,0.0414843741786911,0,0.0181296559043167,0,0,0,0,0,0,0,0,0,0,0,-0.0257695496369552,0,0,0,0,0,0,0,0.149297643178418,0.127347106691835,0,0,0,0,0.00433061048303868,0,0,0,0,0,0.174613167335564,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.192699281337581,0,0,0,0.128542087719281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209439397008745,0,0,0,0,0,0.0707112010490063,0,0,0,0,0,0,0,-0.0156879683591659,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.154388213217076,0,0.00330723497455709,0,0,0,0,0,-0.0163875139040977,-0.0541637771891393,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326647080165775,0,0,0,0.161099528683605,0,0,0,0,0,0,0.0640604372571383,0,0,0,0,0.10721702750255,0.0616596590743064,0.101971798666723,0.0461288031723925,0,0.0694596702288349,0,0,0,0,0,0,0,0,0.106757673024896,0.172594031301765,0,0,0,0,-0.00573200970981936,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877592812435346,0,0,0,0,0.144752236111594,0,0,0,-0.00660062421124431,0,0,-4.33680868994202e-19,0,0.0485224462656141,0,0.0590301295933774,0,0,0.0798747425356773,0.101753741653423,0,0,0,0,0,0,0,0,0.080106101296264,0,0,0,0,0,-0.0211579516724556,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0322745893463064,0,0,0,0,0,0,0,-0.13052051453422,0,0,0.296850114484299,0,0,0,0,0,0,0.0617417210152707,0,0,0,0,0,0.0624488550027034,-0.162835088552115,0,0,0,0,0.0909645672696245,0.314934413598391,0,0,0,0,0.0808646425820308,0,0.147980555589049,0,0,0,0,0,0,0,0,0,-0.116980246839044,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392879502851085,0,0,0,0,0.093022647648034,0,0.214428433368113,0,0.0464314352555289,0,0,0,0,0,0,0,0,0,0,0.134367895717821,0,0.197696523836727,0.19278469376399,0,0,0.0897280038400484,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.264861183512707,0,0,0,0,0.304579755609793,0,0.0136332185526096,0,0,0,0,0,0,0,0,0,0.202061550421494,0,0,0.109055096475894,-0.0488823332223813,0,0,0,0,0.0035466640799339,0.231735402038833,0,0,-0.139146093670724,0,0.0683222618683877,0,0,-0.0805811997885198,0,0,-0.0212647799989195,0.0817621705596039,0,0,0,0.258333626164902,0,0
X300003.SZ,-0.0177122555517047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193628441039669,0,0,0,-0.105635538435335,0,0,0,0,0,0,0,0,0,0,0.0694930847267329,0.222498448137404,0,0,0,0,0,0.0659964812420723,0.113304740608924,0,0,-0.0488457588835217,0,0,-0.0254320582098542,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599430693357614,0.148657784918262,0,0,0,0,0,0,0,0,0.0763850106613249,0,0,0.069488776077608,0,0,0,0.21488763606702,0,0,0,0.0484152533177051,0,0,0,0,0,0,0,0,0,0,0,-0.000354875234263577,0.0566687404300523,0,0,0,0,0,0
X002085.SZ,-0.0305548668175874,0,0,0,0,0,0,-0.189130970035959,0,0,0,0,0,0,0,0,0,0,0.0698132471008105,0,0,0,0,0,0,0.110702460954026,0,0,0,0,0,0,0,0.119480072366603,-0.0190203047978771,0,0,-0.0585455929903215,0,0,0,0,-0.126093615039115,0,0.0521569644751034,0,0,0,0,0,-0.0092570988799085,0,0,0,0,0,0,0
X000338.SZ,0.0782550595180687,0,0,0,0,0,0,0,0,0,0.0356607210504008,0,0,0,0,0,0,0.0519684937920347,0.0452831377376043,0.244288329245813,0.0419502661795801,0,0,0,0.0173202816768972,0.00840786322089318,0,0,0,0,0,0,0.0464099022187092,0,0,0,0,0,0.00742384861864409,0,0,0,0.0326164964468786,0,0.00427530355838971,0,0,0.0376693523096711,0,0,0.0359737417132461,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0357318580572864,0,0,0,0,0,0,0,0,0,0.0751676865038244,0,0,0.097400370851536,0.0535342193728499,0,0,0,0,0,0.0947052391593857,0.0245635829242484,0,0.130681492033094,0,0,0,0,0,0.177089379169059,0,-8.67361737988404e-19,0,0.105398624188537,0.0742465945955794,0,0,0,0,0,0,0,0.0721477269374402,0.119290630393029,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550581575973637,0.189718225860409,0,0.301865532360048,0,0,0,0,0,0,0,0,0.0520485289873965,0,0,0,0,0,0,0.157305374622584,0,0,0,0.167255228182208,0,0,0,0,0,0,0,0.1889482796975,0,0,0,0,-0.0239570305667109,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0391213590397339,0,0,0,0,0,0.421581057081802,0,0,0,0.211184985301458,0,0,0,0,0,0,0.133293624385724,0,0.00603592780348847,0.23481370126644,0,0,3.46944695195361e-18,0,0.0383923341890384,0,0,0,0,0,0,0,0.10773710857746,0,0,0,0,-0.00993628661118634,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.110486550909504,0.0402157646558804,0,0,0,0,0,0,0,0.0213291008921598,0,0,0,0,0,0.00245018906192442,0,0,0,0,0,0,0,0,0.255109932275151,0,0,0,0.0924618331936405,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.122239293743784,0,0,-0.218805434845653,0,0.205740875058308,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0334326845428835,0,0,0,0.00474341675052578,0,0,0,0,0,0,0,0,0,0,0,0,0.126369665278718,0,0,0,0,0.405397475568849,0.39986478275127,0,0,0,0,0,0,0,0.191315423072144,0,0,-0.0311616759914318,0,0,0,0,0,0,0,0,0,0.168861804052997,0,0,0,-0.208013271763975,0,0.345387248440233,0,0,0,0
X002294.SZ,0,0,0,0.117082000503699,0,0,0,0.0659466087571613,0,0,0,0,0,0,0.0718542493002655,0,0,0,0.0319907606210071,0,0,0,0,0,0.080638982430953,0,-0.0287745495774693,0.0332496092618777,0,0,0,0,0,0,0,0.0641387737044554,0,0,0,0,0,0,0,0,0,0.0656518138458697,0.00930224499781254,0,0,0.176734756077535,0,0.0325615316856108,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.421038754372883,0,0,0.368358161789512,-0.159108986285733,0,0,-0.202380843959092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25314536830729,0,0.168742202268991,0,0,0,0,0,0,0,0,0,0,0,0.285420015592239,-0.360577392890754,0,0,0,0.19024631212418,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297568934884057,0,0,0,0,0,0.143040013546064,0.0510087763303506,0,0.0448429446419371,0,0,0,0,0,0.0375763633095598,0,0,0,0.04701510126888,0,0.0975151851690531,0,0,0,0.201522031085241,0,0.0160779000332857,0,0,0,0,0,0.0129089820266479,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0105851924164345,0,0,0,0,0,0,0.0337147887782827,0,0,0,0.0407489134979886,0,0,0,0,0,0.0307213206298828,0,0,0,0,0,0,0,0,0,0.171162711122502,0,0,0,0,0,0,0,0,0,0.0417716736741496,0.0116786268821391,0,0,0,0,0.0475216332997274,0.024683470495982,0,0,0,0,0,0
X600089.SH,0,0,0,0.0231894757047689,0,0,0,0,0.170023968202376,0,0,0,-6.93889390390723e-18,0,0.0180068878325689,0,0,0,0.0788506784817757,0,0,0.0169931199803775,0.0267627751589567,0,0,0,0,0,0,0,0,0.0775412094725341,0.0416659449189298,0,0,0,0,0,0,0,0,0,0,0,0,0.00274910306151721,0,0,0,0,0,0.0522066085794788,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164645932207374,0,0,0,0,0,0,0,0,0.000716790974795717,0,0.125590063569814,0,0.000437300412159107,0,0,0,0,0,0,0.00607808939399652,0,0.146289299336286,0.0252131657380131,0,0,0,0.0128757947709306,0,0,0,0,0,0
X002508.SZ,0.105170722953549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514968332955897,0,0.299673173162396,0.113420449771272,0,0,0,0.0810354424841152,-0.104231027287164,0,0,0,0,-0.407442430040847,-0.0304399115611958,0,0,0,0,0,0,-0.0408465157477695,0,0,0,0,0,0,0.270932556864465,0,0,-0.200125113725624,0,0.107540129447407,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200080942540175,0,0,0,0.285452861113604,0,0.00608434212841621,0,0,0,0.100766535657303,0,0,0,0,0,0,0,0.0652721811146486,0,0,0,0,0,0.122210220348619,0,0,0,0,0,0,0.0188765378499169,0,-0.0195673758565413,0,0,0,0.00667624201882942,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.010065347988907,0,0,0,0,0,0.176659108825752,0.528531982180188,0,0,0.226347821777945,0,0,0,0.144938542180473,0,0,0,0,-8.67361737988404e-19,0.0270540605636844,0,0,0,0,0.0328542537464045,0,0,0,0,0,0,0,0.105526603753691,0,0,0,0,0.0183750050832053,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026089991256666,0,0,0,0.15190078715964,0,0,0,0,0,0.195107032241865,0.147261443737283,0,0.109405194422595,0,0,0,0,0.122897342979045,0.0710234579773021,0,0.266556338713354,0,0.0207232691573945,0,0,0,0,0,0,0.039699517896983,0,0,0,0,0,-0.0288714021236479,-0.0328438198512463,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0956591497265697,0.0600834401745325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118484685867754,0,0,0,0,0,0,0.132762385765087,0,0,0,0,0,0.0497261870325309,0.147367942424534,0.122258725261801,0,0.0477638076655443,0,0,0,0,0,0.101796098759468,0,0,0,0,0,0,0,0,-0.0380870176839401,0,0,0,0,0,0,0
X600522.SH,0.0848500802935866,0,0,0,0,0,0,0,0,0,0,0,0.0549744316764076,0,0,0,0,0,0.0253603895821709,0,0,0,0.0467276274475604,0,0.0368780962256062,0.00899693324840078,0,0,0,0,0,0.00292594851185076,0,0.0586019974072324,0,0,0,0.025930471860465,0,0,0,0,0,0,0.0879922982216861,0.148518005301219,0.0588784733209098,0,0,0,0.0580890949071054,0,0,0,0,0,0,0
X600498.SH,0.0723636152646012,0,0,0.0846668605419884,0,0,0,0,0,0,0,0,0.117189309199407,0,0.019549427116537,0,0,0,0.0323453220282248,0,0,0,0,0,0,0.0097737915537417,0.128123231592968,-0.0555661548776763,0,0,0,0,0.149668491135211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699518555339748,0,0,0.0210604545685222,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00372963686543178,0.138504730674921,0,-0.0301028687127855,0.0365727658758647,-0.002170870996769,0,0,0.0231800228789845,0,0,0,0,0.0327645066819958,-0.0426843253526948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636479859412646,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0.116672327073761,0,0,0,0,-0.0418213164826956,0,0,0,0,0.142931665345424,0,0,0,0,0,0,0,0,0,-0.215506953779823,0.232854021032204,0,0,0,0,-0.196214487624368,0,-0.100994257929809,0,-0.205999820277465,0,0,0,0,0,0,0,0,0,0,0,0,0.0481304304030309,0,0,0,0.859142102761266,0,0,0,-2.54069409640412,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.08936564686182,0,0,0,0,0,0,-0.228245375003725,0.054977403281741,0,0,0,0,0,0.28863850225828,0.147998940281983,0,0,0,0,0,0,0,-0.0225523988796822,0,0,0,0,0,0,0.122673889893116,0,0,0,0,-0.0811262592138703,0,-0.307347621998401,0.445235806205618,0,0,0,0,0.752286604180141,0,0
RealEstate_excess,0,0,0,0,-0.0277457093731028,0.114714210779102,0,0,0,0,0,0,0.0137472305577682,0,0,0,0,0,0,0,0,0,0,0,0,0.0189386558356679,0,0,0,-0.0566982571321162,0,0,0,-0.0306034016729874,0,0.104340009530975,0,-0.00916115982931874,0,0,0,-0.223380798652495,0,-0.0211604336021946,0,0,0,0,0,0,-0.0293669078871506,0,0,0.487092116848843,0,0,-0.0971106059649646,0
MKreturn,0,0,0,0,0,0,0,0.132109346355667,0,0,0,0,0.0125842037406132,0,0,-0.0993917130441946,0,0,0.0814665596363894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663007225070386,0,0,0,-0.0792363984167967,0,0,0,0,-0.194834057560047,0,0.0657707606245706,0.056980821017703,0,0,0,0,-3.46944695195361e-18,0.00848527022683046,0.498012772282919,0,0,0,0,0
MKvol,-0.00186082808971911,0,0,0,0,0,0,0,0,0,0,0,0.000314632999237068,0,0,0,0,0,0,0,0,0,0,0,-0.0030849959361581,0,0,0,0,0,0,0,0,0,0,0,0,0.000691095119211089,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135719473268656,0,0,0,0,-0.128412781896497,0,0
CarbonVol_Shenzhen,0,-0.0542684759472822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917616637764083,0,0,0.0542201303746013,0,0,0,0,0,0,0,-0.0288522068574299,-0.00451474979905736,0,-0.0921931033068637,0,0.00596626755485563,0,0,0,0,0,0,0.0181093846481286,0.0010899975995633,0,0,0,0,-0.0491794335329747,-0.0107091573617684,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0142621472561526,0,0,-0.0151483061989571,0,0,0.0286297660057329,0,0,0,0,0,0,-0.017478682340509,0,0,-0.0287178688519784,0,0,0,0.0118500979773032,0.00149234859376482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559355230018329,0,0,0,0,-0.405624681611581,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253338945421676,0.0123987310778361,0,0,0,0,0,0,0,0,0,0,0,0.0455155303013242,0,-0.0294720373204576,0,0,0,0.012700806540357,-0.0167062452206682,0.0269628502259396,0,0,0,0,0,0,0,0,-0.0328881123893782,0,0,0,0,0,-0.0644110747306798,0.0637270219635616,0,0,0,0,0,0
