,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X600183.SH,X300003.SZ,X002007.SZ,X002241.SZ,X000100.SZ,X600741.SH,X300142.SZ,X300014.SZ,X300124.SZ,X000977.SZ,X000157.SZ,X601877.SH,X002129.SZ,X000625.SZ,X002236.SZ,X002463.SZ,X600584.SH,X000800.SZ,X002456.SZ,X300136.SZ,X002049.SZ,X600118.SH,X002414.SZ,X600498.SH,X002185.SZ,X002179.SZ,X000066.SZ,X600522.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,-0.0293946853380973,0,0,0.0883936528714837,0,0,0,0,0,0.0669166420321118,-0.0870121731623248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433614374198675,0,0,0,0,0,0,-0.0478493240761343,0,0,0,0,0,0,0.247921608463945,0,0,0,0,0,-0.00871462736948671,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0399499333688014,0,0,0,0,0,0,0.0177159227260819,0,0,0,0,0,0,0,0,0,0,0,0.551504508885126,0.116502684328784,0.0124895823162899,0,0,0,0,0,0,0,0.0922475662508698,0,0,0,0,0,0,0.0740527977539094,0,0,0,0,0,0,0,0,0,-0.00396770983585451,0,0,0,0,0,0,0
X000661.SZ,0,0,0.204733651843149,0,0,0,0,0.00238357141487898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067352711262175,0,0.0406236105492599,0,0,0,0,0,0,0,0.0789583268789649,0,0,0,0,0,0,0,0.0598677744970965,0,0,0,0,0,0,0,0,0,0.0370804333954503,0.0126114234457716,0,0,0,0,0,0
X000568.SZ,0,0.596731260711389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230004031725063,0,0.0344336698422427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303742187959108,0,0,0,0.00951424391183895,0,0,0,0,0,0,0,0,0,0,0.0372109453815002,0,0,-0.00924127648514423,0.024333994638745,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0672785255368818,0,0,0,0.162301433590355,0,0,0.117718557368717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136150675233469,0,0,0,0,0,0,0,0,0,0.000611412739106648,0,0,0,0,0.107581329821695,0.0975902314254125,0,0,0,0.0124430385427201,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,-0.0177462018834275,0,0,0.0421902947496414,0.965714516337325,0,0,0,0,0.136386594796911,0,0,0,0,0,0,0.00836723176896722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429068200664858,-0.0802495492169746,-0.112124465638264,0.0236144938641374,0,0,-0.0439751094248639,0,0,0,0,0.00476699172149491,0,0,0,0,0,0
X600690.SH,0,0,0,0.37603036575026,0.0910213031532496,0.0045658852871553,0,0,0,0.0835210534496242,0,0,0,0.11001223132684,0,0,0,0,0,0,0,0,0,0,0,0,0.0485180238237586,0.0257623462188159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138880518979631,0,0,0,0,0,0,0.00712586713197229,0,0,-0.000605551315586365,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107355979592299,0,0,0,0,0,0.179482485392956,0,0,0,0,0,0,0,0.0881799104769336,0,0,0,0.307600699570434,0,0.147378976052773,0,0,0,0.14124395047476,0,0,0,0,0.00920075369119732,0,0,0,0,0.013589828040497,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0135396846899403,0,0,0,0,0,0,0,0,0,0,0,0.0196967344345521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297320807854799,0,0,0,0,0,0,0.156855858317782,0,0,0,0,0.232511398428643,0,0,0,0,0,-0.0360568697748704,0.0432385467879718,0.00648538869884149,0,0,0,0,0,0
X000596.SZ,0,0.140994674928254,0,0,0,0.0851494175689036,0.202587931762765,0,0,0,0,0,0,0.321553282619605,0,0.0750359818445971,0.0427334593801309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116802658179338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123080961082222,0.0219233374952657,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.182445565256394,0,0.0223361214441744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244483285960357,0,0,0,0,0,0,0,0.238783271855217,0.246639403393172,0,0,0,0,0.0617588398344658,0,0,0.0834857021475153,0,0,0,0.04977882987055,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0521483396111155,0,0,0,0,0,0,0,-0.0892268535430471,0,0,0,0,0,0,-1.73472347597681e-18,0.0277262587729988,0,-0.276160956966745,0,0,0,0,0.368864345908258,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0269970711100492,0,0,0,0,0,0,0.265889198427891,-0.0660971652923826,-0.146997219025568,0.0335215463374507,0.0337816739782354,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0382560927757754,0,0,0,0,0,-0.167052951914047,0,0,0.347964318413148,0,0,0,0,0.215305376797956,0,0,0.111018405392215,0,0,0,0,0,0,-0.0727174320930167,-0.310321470084021,0.146163483400081,0,0.0612426225470037,0.0997300646356902,0,0,0,0,0,0,0,0,0.102784083740618,-0.00049298163355333,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0974058753373222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332687959770824,0,0,0,0,0.022524311303208,0,0.0655615950169053,0,0,0,0,0,0,0,0,0.226730007492696,0,0,0.0721698558745667,0,0.0148753067210771,0,0,0,0,0,0,0,0.442233967541295,0,0.00831292990061757,-0.00175609600327752,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.162794118296875,0,0,0,0.338515294116635,0,0,0,0,0,0.0380753917939144,0.0695579551843623,0,0,0,0,0.197647597924571,0,0,0,0,0,0,0.0149602242333606,0,0,0.0162986887173582,0,0,0,0,0.0612257161218461,0,0,0,0,0,0.0306645798640077,0,0,0,0.0210906965004227,0,0,0.00883575132371694,0.0002921210371676,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.240729678324986,0,0,0,0,0,0,0,0,0,0,0,0,0.0587386378565005,0,0,0,0,0,0,0,0.166668071001921,0,0,0,0,0,0,0.353582194751526,0,0,0,0,0,0,0,0,0,0,0,0,0.0498571387726989,0,0,0,-0.018221754300164,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.114559739989316,0,0,0,0,0,0,0.183032153552995,0,0,0,0,0,0.257245429709871,-0.0147003412598967,-0.0175287517404577,0,0,0,0.0151023520213788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198497715187016,0,0,0,-0.0148426687931137,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.211350231797437,0.0870738810031715,0,0,0,0,0,0,0.220657308364798,0,0,0,0,0,0,0,0,0,0,0.143542748241095,0,0,0,0,0,0.121460369259542,0,0,0.0506326195105453,0.019667758533898,0,0,0,0,0,0,0,0.294073670828762,0,0,0,0,-0.0620241137317253,0,0.097700747468367,0,-0.0949377041717256,0,-0.0106966950075017,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174151513954606,0,0,0,0.0115417138813228,0,0,0,0,0,0,0,0,0,0,0,0.0126019909412639,0,0,0,0.0627552831261307,0,0,0,0,0,0.154217565537978,0,0.00835454358742333,0,0,0,0,0,0,0
X000977.SZ,0,0.0831322678967783,0,0,0,0,0.425191709688936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398383683469422,0,0.246348934029609,0,0,0.0920914208945395,-0.14856027719253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211709306438737,-0.0660419190900226,0,0,0,0.176846361435495,0,0,0,-0.294432251052574,0.0169385995161774,0.0174991949464932,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.193729231337046,0,0,0,0,0,0,0,0,0,0,0,0,0.143257507482155,0,0.0343657324757694,0,0,-0.0285258397220833,0,0,0,0,0,0,0.101600252910445,0,0,0,0,0,0,0,0.0132741058100705,0,0,0,0,0,0,0.0571610275961993,0,0,0.0179074372071339,0.022646779560803,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0825632768020164,0,0.24680847864249,0,0,0.175362996061755,0,0,0,-0.00579932591474971,0,0,0.119527135839382,0,0,0.0785981594139921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817806259736445,0,-0.156330680832922,0,0,0,0,0,0,0.0310065384297817,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178743219836327,0,0,0,-0.0633558575034645,0,0.222756663142844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15206541317227,0,0,0,0.207965337257902,0,0,0.0189466588943426,3.46944695195361e-18,0,0,0.0211926048828177,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0909325378395729,0,0,0,0,0,0.072200915882488,0,0,0,0,0,0,0,0,0,0,0,0.252973580411736,0,0.253031677867732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768259877169299,0,0.0966036634405406,0.0283808962577368,0.0277251094443133,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,-0.0446005377222742,0,0,0,0,0,0.345011530325474,0,0,0.101659806149372,0,0,0,0,0,0,0,0,0,0,0,0,0.0434994434447474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286383705335235,0,0,0,0,0.0440506842289553,0.00706246407733897,0.163394857820419,0,0,-0.00838837260769357,-0.0080907332117412,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162482848957902,0,0,0.30088752186711,0,0,0,0.0845773939089784,0,0,0,0,0,0,0,0,0,0,0,0.0823931071202911,0,0.0350416243557744,0.123417110141554,0,0,0,0,0,0,0,0.00235325242295142,0,0,0,0.00625700007027348,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219510285864164,0,0,0,0,0,0,0,0,0,0.187239389631652,0,0.0430785506506783,-0.0261740038239713,0,0,0,0,0,0,0,0,0,0,0,0.0333258949651913,0,0.226343936079547,0,0,0,0.16574068390451,0,0,0.00388646884332044,-0.0591466618731877,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.16932972328137,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.111533820697156,0,0,0,0,0.126281483029986,0,0,0,0,0,0.165178771066413,0,0,0,0,0,0.0783324371537933,0,0,0,0,0.0457983337313857,0,0,0.126990755924391,0,0,0,0,0.0137138375355566,0,0,0,0,0.00225862569840359,-0.00892520237419245,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219608981332698,0,0,0,0,0.0960067092233362,0,0.215860590376092,0,0,0,0,0.0704599282059581,0,0,0,0,0,0.00254127122426375,0,0.175104356149746,0,0.155416594497345,0,0.0632396309456089,0,0,0,0,0,0.162677176668416,0,0,-0.0176303257302416,0.00839426593895932,-0.0039969539433301,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.160357895098679,0,0.0920270872682416,0,0,0,0,0,0,0,0,0,0,0,0,0.0275452824844993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394680890567839,0.027088287966364,0,0.196930965806143,0,0,0.0111659872731497,0,0,0.172408680106764,0,0,0,0.0440217360745438,0,0,0.012761841094135,0.0134492050406543,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.167494569630032,0,0,0,0,0,0,0,0,0.00870225055244655,0,0,0,0,0,0,0.106172061551229,0,-0.162736870255277,0,0,0.277634757467806,0,0,0,0,0.138228022378752,0,0.3105190877284,0,0,-0.0323433676691347,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502352897617967,0,0,0,0,0,0.313319507543757,0,0,0,0,0,0,-0.01167480912027,0,0,0,0.12840695462725,0,0,0,0,-0.0281672714723782,0,0,0,0,0.174566704874358,0,-0.0242182473712078,0.00374369362900638,-0.0672172915952387,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.156770531440648,0,0,0,0,0,0,0,0,0,0,0,-0.101452969671666,0,0,0.0594077734095165,0,0.231468403092903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102701550594073,0,0.0991487797302945,0,0,0,0,0,0.0891688421260791,0,0,0,0,0.0202780238516532,-0.0643699834076221,0,0,0,0,0,0
X600498.SH,0.0953131366379118,0,0,0,0,0,0,0.109269294310571,0,0,0,0.174895291640756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221743181586528,0.314145306623305,0,0,0.0815797321718108,0,0,0,0,0,0,0,0,0.153334589530606,0,0,0,0.0154778030631548,0.052722899627962,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0792070413565552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462064923633558,0,0,0.224926487478748,0,0,0,0.380620493799205,0,0,0,0,0.110237521584658,0,0,0,0,0,0,0,0,0,-0.000247715769756656,0.0825736722008678,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.00291165379084056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149297013812949,0,0.12377951421461,0,0,0,0,-0.0519605981602263,0,0,0.105349450518359,0,0,0,0,0,0,0,0,0,0,0,0.0698992195644433,0,0,0,-0.0358316736386278,0,0,0.0256473282838677,0.0315270541419786,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618626220250615,0,0,0,0,0,0,0,0,0,0,0.224532371464377,0,0,0,0,0.155054451747238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321706808701209,0,0,0,0.0237094425715036,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.00839585705911809,-0.110138570459141,0,0,0,0,0.0823428529896148,0,0,0,-0.00430942199040838,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0584598968170174,0,0,0,0,0,0,0,0.355012372434898,0,0,0,0.0153031666342781,0,0.0221947949759832,0,0,0,0,0.227676262180927,0,0,0,0,0,0,0,8.67361737988404e-19,0.021998773542826,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124889925432513,0,0,0.204136149725892,0,0,0.181505551516311,0,0,0,0,0,0,0,0,0,0,0,0.149916621107016,-0.309381209771497,0,0,0.225543161302476,0,0,0,0,0,0.174693107508323,0,0,0,0.353199712341488,0,-0.018272363911729,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.101287730047816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080527656696538,0.150143840608871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283688356841096,0,0,0,0,0,0,0,0,0,0,0,0.00513101574130813,0,0,0,0,0,0,0
Change_TY3M,-0.183010726268339,0,-0.271684008594476,0,0,0,0,0,0,-0.054608339061539,0,0,0,0,0,0,0,0,0,0,0,0,0.534985061751192,0,0,0,0,0,0,-0.0805732472578428,-0.0640655170456428,0,0,0.356780229339532,0,0,0,-0.217811630303561,0,0,0,0,-0.0859617902293698,0,0.13330419020316,0,0,-0.329416160823531,0,0,0,-0.0402796057607399,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.458828217793342,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-1.34919359330969,0,0,0,-1.11022302462516e-16,0,0,0.789743868717251,0,5.55111512312578e-17,0,-0.501125825244833,-0.515925369366269,0,0,0,0,0,0.286298669343254,0.45018882104239,-0.79368557901602,0.532419844885233,-0.958689618867681,0,0,0,-0.515217916995187,0,1.99523823504956,0,0,0,0,0,0,0,0,0
TED,0,0.0316418100017146,0,0,0,0,0,0.0303112661110361,0,0,0,0,0,0,0,0,0,0,-0.347391443075981,0,0,0,0,0,0,0,-0.289560254759439,0,0,0.342589972472139,0,0,-0.666273736015937,0,0,0,0,0,0,0,0,0,0,0,0,0.685195675198255,0.658878277793119,0,0,0,-0.227948110844212,-0.228545022015511,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.029005867322273,0,-0.0140929970234379,0,0,0,0,0,0,0,0,0,0,-0.00576961718674219,0,0,0,0,0,0,0,0,-0.0263636229315536,-0.0242274601068577,0.0342460455523702,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518611083197276,-2.16840434497101e-19,0,0,0.00789979163071063,0.0589542107863704,-0.0104638675929786,0,0.0165559401706105,0.0128380017667513,0.0152638783709308,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0674758649521134,0,-0.033375291100535,0,0,0,-0.0520027809425583,0,0,0,0,0,0,0,0,0,-0.0265689319783778,0,0,0,0,0.0507417055377149,0,0,0,0,0,0,-0.0772510808284442,0,0,0,-0.0887094540091199,0.180230423764298,0,0,0,-0.0364880212780831,0,0,0,0,-0.0719862251187812,0,0,0.0229754209391907,0.0231818567961146,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178877645209378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146218972780585,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00204191283129645,0,0,0,0,-0.00260014764395542,0,0,0,0,0,0,0,0,-0.00309807432613386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000968367387357433,0,0,0,0,0,0,0,0,0,-0.0111768485142014,0,0,0,0,0,0,0,-0.0188378099087119,0.0107895277849701,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308893864966345,0,0,0,0,-0.0022410267896083,0,0,0,0,0.00870932682183637,0,0,0.00229388307106952,0,0,0,0,0,0,0,-0.00243237143736768,0,0,0,0,0,0.00370420312883891,0,0,0,0,0,0,0,-0.0152068845523035,-0.00614952995047061,0,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00110826337959916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152691437324397,0,0,0.000815053467735008,0,0,0,0,0.00258749019112573,0,0,0,0,0,0,0.00198950243400281,-0.0017183578737608,0,0,0,0,0,0,0,0,0,-0.00141030056715194,0.00162452821202938,0.00116204403521203,0,0,0,0,0,0.00499179612325611,-0.00171269967122345,0,0,0,0,0,0
