,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X000725.SZ,X600104.SH,X000063.SZ,X002129.SZ,X000596.SZ,X600031.SH,X002371.SZ,X003816.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X600702.SH,X002236.SZ,X002180.SZ,X600522.SH,X600584.SH,X601877.SH,X300142.SZ,X000977.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X300003.SZ,X600183.SH,X000799.SZ,X000066.SZ,X002463.SZ,X600884.SH,X002414.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804226345873086,0,0,0,0.188202369932109,0,0,0,0,0,0,0.162177992866964,0,0,0,0,-0.0355251502523446,-1.73472347597681e-18,0,0.214939129126633,-0.0277499271748661,0.187381913193109,0,0,0,0.109298273181002,0,0,0,0,0,0,0,0.0597834032872394,0,0,0,0,0.0761237677575957,-0.0778606656863061,0,0,0,0,0,0
X000596.SZ,0.206916512369723,0,0,0,0.0218807808948457,0,0.165352846033635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120086244088748,0,0,0,-3.46944695195361e-18,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0414296296775922,0,0,0.106706431022727,0,-0.019011594620153,0,0,0,-0.00763568652103578,-5.42101086242752e-20,0.0265691887569018,0,0,0,0,0,0
X600031.SH,0,0.247745292661139,0,0,0,0,0,0.127087701012716,-0.0364580922025554,0,0,0,0,0,0,0,0,0,0,0,0,0.225750421573187,0,-0.0742841242827652,0,0,0,0,0,0,0,0.0892125999988578,0,0,0,0,0.0785513412431434,0.36814396879572,0,0,0,0,0,0,0,0.00299137120024124,-0.0732966454205057,0,0,0,0,-0.0240516294396002,0,0,0,0,0,0,0
X002371.SZ,0,0.199967800434319,0.135170717468847,0,0,0,0,0,0,0,0.0438397699471307,0,0,0.118366613227798,0,0,0,0,0,0,0,0,0.195787503139884,0,0,0,0,0,0,0,-0.127730647998967,0.0725161885778281,-0.0611030709003493,0,0.000445570014754948,0,0,0,0,0,0.41737407825416,0,0,0,0.0771605468325448,0,-0.0220891174901971,0,0,0,0,0.0109580227920514,0,0,0,0,0,0,0
X003816.SZ,0,0.0162470184806717,0,0,0,0,0,0,-0.0222227179362861,0,0,0,0.0539640240585928,0.129990268064542,-0.0583957718182322,-0.0117745449180799,0,0.0050775482807894,0,0,0,0.0232050249017002,0,0,0,0.13779900748935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818798635943024,0,0,0,0,0,0,0.047110514134309,0,0,0.0222713477883332,-1.0842021724855e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.115547948323667,0.0489614871196773,0,0,0,0,-0.0447544803016053,0,0,0,0,0,0,0.194436476951766,0,0.0453910862337414,0,0,0,0,0.0260236373405708,0.0285290744081371,0,0,0,0,-0.320094922140328,0,0,0,-0.271140077353541,0,0,0,0,0,0,0,0,0.170186991080295,0,0,0,0,0,0.0152780562657249,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.131754462443993,0,0,0,0.097887450428114,0,0,0.329525044211663,0,0.0504149039303506,0,0,0,0,0,0,0,0,0,-0.111925615603075,0,0,-0.0521706317583961,0,0,0,1.0842021724855e-19,0.535120490383079,0,0,-0.117861536860313,0.185474712773318,0,-0.0214839988347681,3.46944695195361e-18,0,0,0,0,0.0334011369963882,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0251985032440659,0.140059152923656,0,0,0,0,-0.0521327032047008,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384980532109958,0,0,0,0,0,0,0.267820600233386,0,0.0434432589904864,0,0,0,0,-0.0296240295090034,0.0170971569249681,0,0,0,0,-0.121303523570562,0.0442581166391491,0,0,0,0,0,0,0
X600703.SH,0,0.0446435774065822,0,0,0,0.104293650672115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692048174980393,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0284730761431312,0,0,0,0,0,0,0.356242173965103,0.0373543118374464,0,0,0,0,0.105072531608109,0,0,0,0,0.0125074912371528,0,0,0,0,0,0,0
X002049.SZ,0,0,0.171439651206444,0,0,0,0,0,0,0,-0.111674950027871,0,0,0.0378867847446751,-0.102470361312753,0,0,0.0528900997186206,0,0,0,0,0,0,0,0,0,0.22125139641698,0,0,0.0380341366895057,0,0,-3.46944695195361e-18,-0.187207612150564,0,0,0,0,0,0,0.308753795911317,0,0,0,0,0,0.0924885621981321,0,0,0,0,-0.0471478706389786,0,0,0,0,0,0
X002179.SZ,0,0,0.0033443818240681,0,0,0,0,0,0,0,0,0,0,0,0.0212163292170089,0,0,0,0,0.0416618504262328,0.214904828856025,0,-0.00622931605095752,0.0478272191087599,0,0.250319864598549,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0292504956071466,0,0,0,0,0.0536105022911508,0,0,0,0,0.0138921146619275,-0.0536523957589882,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0120824889415652,0,0,0,0,0,0,0,0,0,0,0,0.0484520588458831,0,0,0,0,0,0,0.0159876085297525,0,0,0,0,0.0977586025604952,0,0.0461049823676233,0,0,0,0,0.0195534433765851,0,0,0,0,0,0.0789574089171808,0,0.134942152314172,0,0,0,0.0341894497847913,0,0,0,0,0,0,0
X000100.SZ,0,0.063366769238094,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.327773520729374,0,0.033508560030476,0,0,0,0.0250926192460108,0,0,0,0,0,0.0641513434685166,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0480207986635743,0,0,0,0,0,0,0.068505871366252,0,0,-0.0106486451550492,0.0870078714071868,0,0,0,0.00549974776100227,0.0144521614626796,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0354516602604569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958145196382648,0.200766600260012,0,0,0,0.0104058713442758,0,0,0,0.0360192971069628,0.297078433846002,0.0444317347243295,0,0.0245438094619442,0,0,0,0,0.0678210943102757,0,0,0,0.0428088654481191,0.113835143545295,0,0,0,0,-0.017290156091477,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.29400858031227,0.0382406814251267,0,0.0638923335213042,0.240499785091755,0,0,0,0,0,0,-0.275548269461938,0,0.340424570442803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051085433714995,0,0,0.185637550872706,0,0,0,0,0.398925257103971,0,0.153851113442439,-0.158478145262641,0,0,0,0,0,0
X600702.SH,0,0.14042726668847,0,0,0,0.0549762206233005,0,-3.46944695195361e-18,-0.0709415266702225,0,0,0,0,-0.118579927259937,0,0,0.085412518191239,-8.67361737988404e-19,0,0.023395594519536,0,0,0,0,0,0,0,0.0986030211397971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451464407667634,0,0,0,0,0,0,0.008319153016758,-0.000916272056201112,0,0,0,0,0,0
X002236.SZ,0,0,0.423774398664311,0,0,0.0523907515463036,0,0,0,0,0,0,0,0.142453292347977,0,0,0,0,0,0,0,0,0.193467759066097,0.241954588625633,0,0,0,0.0323153456568464,0,0,0,0,0.0678861021426405,0,0,0,0.121209901983788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487257785327435,0.0235486096838923,0.0134239082580965,0,0,0,0,0,0
X002180.SZ,0,0,0.115193325616541,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.107565096449355,0.0487256974019811,0,0.0558829969197403,0,0,0,0,0,0.0888500173671586,0,0,0,0,0,0,0,0,0.101372117508788,0.120606234124272,0,0,0,0,0,0,0,0,0.0674914761670788,0,0,0,0.0273708778196113,0,0,0,0,-0.0593509691810971,-0.0162298331721437,0,0,0,0,0,0
X600522.SH,0,0,-0.0901930539826112,0,0,-0.0674220387220022,-0.186114335710101,0,0.513682060593252,0,0,0,0,0,0.127696775938831,0,0,0.0770404519969857,0,0,0,-0.218886468427068,0,0,0,0,-0.167024119717455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33533881280802,0,0,0,-0.951577559675457,0.0133053671921624,-0.127092753110702,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.13148539725487,0,0,0,0,0,0.0236674870094447,0,0,0,0,0,0,0,0,0,0.101469691166969,0,0,0,0.118753630725909,0,0,0,0,0.0157874157233171,0.0960279732879621,0,0,0.220358070296742,0,0,0.0219584713401353,0,0.112125331032055,0.141175372123623,0,0.0182037463409812,0,0,0.00598412804866653,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0142031419672464,0,0,0,0,0,0,0,0,0.0292809677426789,0,0,0,0,0,0,0,0.101386437891768,0,0.0860441551700821,0,-0.0288920799202464,0,0,0,-0.0609164328266187,0,0,0,0,0,0,0,0,0,0,-0.0572693095849165,0.0243797518174672,0.093306513374716,0,0,0,0,0,-0.00557533522734292,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.203672543463847,0,0.171680164566816,0,0.0412882192089578,0,0,0,0,0,0,0,0.11986853983962,0,-0.0980422455173099,0,0,0,-0.170214542434551,0,0,0,0,0,-0.04557773813567,0.0345862714674792,0,0,0,0,0,-0.0294464619539999,0,0,0,0,0.195122909501466,0,0,0,0,0,0,0,0,0,0.0739195209090582,-0.120027155788891,0,0,0,0,0,0
X000977.SZ,0,0,0.142983768217054,0,0,0,0,0,0,0,0.567527066678826,0.117595394229267,0,0,-0.298555896719036,0,0,-0.732158811746027,0,-0.406213694715325,0,0,0,0,0,0,0,0.217441278606942,0,0,0,0,0.0515484851686775,0,0,0,0,0,0,0,0,0,0,0.356219968060131,0,0,0.510491442275171,0.408249010011568,0,0,0,0.040611632364912,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0326610197975931,0,0,0,0,0,0,0,0,0.00970422717178705,0,0.16775883071815,0,0,0,0,0.0653544318135761,0,0,0,0.123598326399343,0,0.0677388024347185,0,0,0,0,0,0,0.046472328981884,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.097309230561131,0,0,0.0560639533775597,0,0,0.000509709326983146,-0.0145801797697389,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.177302606759382,0,0,0.0160804322990766,0,0.0184524921619412,0,0,0,0.253777694843721,0,0,0,0,0.0556403454746624,0,0.0713537723757261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224028807619659,0.0215806535993927,0.215819082569464,0,0,0,0.0314907722840831,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0463908777261262,0.0780887157634439,0,0,0,0.70176582970299,0,0,0,0,-0.0402820884226963,0,0,0.115309246349993,0,0,0,0,0.156220231298589,0,0,-0.021835059255219,0,0,0,0.0144337917678952,0,0.0767852698901167,0,0,0,0,0,0,0,0.0584723582809188,0,-0.0217318748439235,0,0,0,0,0,0,0.0089854429342776,0,0,0,0,0,0,0
X600460.SH,0,0,0,-0.0063354899676431,0,0,0,0,0,0,0,0,0,0,0,-0.128283432578996,0,0.274228321454505,0,0,0,0,0,0.0208017176402329,0.152838317799433,0,0,0,-0.00788699519897364,0,0,0,0,0.0106248295319428,0,0,0,0,0,0,0,0,0,0.224841115258612,0,0,0.0426630290360389,0,0,0,0,0.0177845348107088,0.00593484895398948,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416251578294784,0,0,0,0,0,0,0,0,0.146554777940122,0,-0.268924768784403,0,0,0.172295572299269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979190301262362,0,0,0,0.0231775923189108,0,0,0,0,0.0438176082144634,-0.0834650895456411,0,0,0,0,0,0
X300003.SZ,0,-0.0755737652025564,0,0,0,0.384821487701431,0,0,-0.0779073278040119,0,-0.0425924323390629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430253822546969,0,0,0,-0.0288651832155941,0.076397017620556,-0.30648516019837,0,0.122163175644207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101743857395176,0,0,0.122629046940274,0.0859997746953925,-0.00796309882018713,0,0,0,0,0,0,0
X600183.SH,0,0.00112253190340797,0.144195203979248,0.0856096107855015,0,0,0,0,0,0,0,0,0,0.268672535011238,0,0,0,0,0,0,0.0303846141627359,0,0,0,0,-0.146621489222926,0.106141824702451,0,0,0,0,0,0,0,0,0,-0.0527551699133605,0,0.0284682384144321,0,0.134706464040697,0,0,0,0,0.0691407488698218,0.124999437917612,0,0,0,0,0.0302944080928714,0,0,0,0,0,0,0
X000799.SZ,0,0.178631670885176,0,0,0,0.00393342339139825,0,0,0,0,0,0,0,0.00409670667988618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898047086618088,0.352493488984752,0.00773715207445849,0,0,0.20898366815873,0,0,0,0,0,0,0,0,0,0,0,0,0.00639047476338229,0,0,0,0,0.0212261610210683,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.0951907019240307,0,0,-0.0373383668143924,0,0,0,0,0,0.139609833408726,0,0.0422844160085272,-0.357959681248454,0,0,0.235840799746571,0,0,0,0,0,0,0,0,0,0,0,0.177023035857621,0.252767884585769,0,0,0,0,0,0,0,0,0,0.368798075513981,0,0,0,-0.389210178797298,-8.67361737988404e-19,0.2639090642686,-0.181103428664834,1.73472347597681e-18,-0.0185833900541947,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.0230306412737489,0,0,0,0,0,0,0,0.177412925656932,0,0,0,0,0,0,0,0,0.393971488123254,0,0,0,0,0.205839024327758,0,0,0.06970976311678,0.0185741603495067,0.21926122899621,0,0,0,0.135840102833296,0,0,0,0,0,0.00795107422851422,0.190555283530927,0.0141897213112713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489891320026056,-0.0126502478114666,0,0.0663854965116242,0,-0.115627443435173,0,0.176111168606474,0,0,0.179153096557439,0,0,0,0,0,0,0,0.133874833370855,0,0,0,0.202917132309868,0.0821286280526925,0,0,0,0,-0.0886171048040103,0,-0.0399187883205913,0,0,0,0,0.0142828763406667,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216069039703151,0,0,0,0.0263359210143593,0,0,0,0,0,0.155722445666436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560425310035713,0.0499442952862445,0,0,0.272923388631142,0,0,0,0.0944107091936133,0.033904789092758,0.0860295259395157,0,0,-0.086582259442765,0.0198831859855113,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.17863896961241,0,0.0126820683795775,0,0,0.170402242632494,0,0,0,0,0,0,0.112671999985832,0,0,0,0,0,0,-0.0440452262703263,0.241637615913669,0,0.0312677232188173,0,-0.109849696013845,0,0,0,0,0,0,0,0,0,0.135082099539369,0,-0.0227629042148263,0.00415188686271435,0,0,0,0,0.071829618231616,4.33680868994202e-19,-0.0151522488182419,0,0,0,0,0,0
Change_TY3M,0,-0.0652638509172356,0,0,0,0,0,0,0.384224156893578,0,0,0,0,0,0,0,0,0,0,-0.134465247845846,-0.267306257425402,0,0,0,-0.0844616984275504,0,0,-0.185068889831754,-0.0873224044185999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871587295894224,0,0,0.307148844072356,0,0.122344508627798,-0.145520869804187,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578259329065614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172068433464835,0,-0.178696813830672,0,-0.105503866412398,-0.08938257168249,0,0,0.0705547229877478,0,-0.375857994462519,0,0,0,0,0,0,0,-0.0491179394055859,0,0,0,0,0,1.00281145832813,0,0,0,1.49772405803703,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172806346097496,0,0,0,0,0,0.216745780076385,0,0.03911429594517,0,0,0,0,0,0,-0.0506362161234415,0,-0.0491270044254497,0.164517170739418,0,0,0,0,0,0,0,-0.183885875883339,0.801881343161843,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,4.33680868994202e-19,-0.161060483690943,0,-0.0628172531806025,0,0,0,0,0,0,0,0,0.312099331029581,0,0,0,0,-0.0186865031595933,0,0,0.0132533998232864,0,0,0,0,0,0,0,0.0433453083572932,0,0,0,-0.0545036646336224,0.0113561988154667,0,0,0,0,0,-0.0316408117131096,0,0,0.0400990353692764,0,0,0,0,0,0.051867624064516,-0.0491798623278472,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0191690889197083,0,0,0,0,0,0.0454651878153648,0,0,0,0,0.0250091018090997,0.0141760040282725,0,0,0,0,0,0,0,0,0.0551959835500315,-0.00721370154836657,0,0,0,0,0,0,0,0,0,0,-0.0254137142113416,0,0,0,-0.0315559261803978,0,0,0,0,0,0.0157770828758541,-0.0133912185667285,0,0,0,0,0,0
MKvol,0,0,0.00118903538270351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175380343835692,0,0,0,0.000269658334445988,0,0.00158530456734541,0.000740383067824955,0,0,0,0,0,-0.0013595205442314,0,0,0,0,0,0,0,0,0,0.000182014038246915,0,0,0,0,0.00439479904964351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00112005085803018,0,-0.00344671978329228,0,0,-0.00739629982854866,0,0,0,0,0,-0.0117184977241145,0,0,-0.00149598554859709,0.123040411862256,0,0,0,0,0,0,0,0,0,0,-0.00725387572613652,0,0,0,0,0,0,0.0140559067338659,0,0,0,0,0,0,0,0,0.0134198102786836,0,0,0,0,-0.00185938914032936,0.0995745666133959,-0.100339699313935,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00145979548114177,0,0,0,0,0.00534786452914089,-0.00119141862146529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213323750445411,0,0,0,0,0,0,0,0,0.000762864249172403,0,0,0,0,0,0.0337693697734262,-0.0331226373652863,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
