,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X600584.SH,X601877.SH,X300142.SZ,X002179.SZ,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X000066.SZ,X002185.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002008.SZ,X300146.SZ,X600118.SH,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.0728157343972319,0,0,0,0,0,0.159454978357829,0.358277755396876,0,0,0,0.194802979478097,0,0,0,0,0,0,0,-0.178296869649151,0,0,0,0,0,0,0,0,0,0,0,0,-0.161673612521903,0,0,-0.046757022547004,0,0,0.136879764951218,-0.0654902211115699,0,0,0,0,0,0,0,-0.0496454193705393,0,0,-0.00765903065664807,0.0425174454730252,0,0,0,0.00339884708930951,0,0
X000725.SZ,0,0,0,0.0226032048920302,0,0,0.0828538793269718,0,0,0,0,0,0,0.05382100071269,0,0,0,0,0,0,0.0864678871364888,0,0,0.42503066996289,0,0,0,0,0,0,0,0,0,0,0,0.0570863994138555,0,0.0233772966424078,0,0,0,0,0.0637958695230513,0,0.0906242778073958,0,0,0.179605733221146,0,0,0,0,0,0,0,0,-0.00460815673728429,0,0
X600690.SH,0,0,0,0.21274212610729,0.153649123202312,0,0.233354262582174,-0.225413183342194,0.387605204039771,0,0,0,0,-0.0617421619313499,0,0,0.0899249651533121,0,4.33680868994202e-19,0,0,0,0.00956053172043153,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502065902268472,0,0,0,0,0,0,0,0,0,0,0,-0.00987013043971973,0,0,0,0,-0.00197714386951817,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.0724163657737449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453134321031045,1.73472347597681e-18,0,0,0,0,0,0.0342188268897514,0,0,0.0517614761653078,0,0,0,0,0,0.206137817886234,0,0,0,0.147106457235811,0,0.206532345749274,0,0.0288823087492305,0,0.103947933180624,0,0,0,0,0.0627607446083811,0,0
X000661.SZ,0,0,0,0,0,0,-0.0388226192626352,0,0,0.17615521810101,0,0,-0.0367964396589497,0,0,0,0,0,0,-0.279010453503966,0,0,0,0,0,0,0.184271404066367,0,0,0,-0.158726757736445,0.621752463859908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430703119973547,0,0,-0.0344314475832098,0,0,0,0,0.0186469663144446,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0782134852556289,0,0.0776390582705788,0,0,0,0,0,0,0,0.00637833388499671,0,0,-0.0319799741464413,-0.0493669931341958,0,0.0113883672788015,0,0,0,0,0,-0.0378324766427366,0,0,0.00118542486949566,0,0,-0.0324439744381994,0.110040995083185,0,0,0,0,0,0,0.0667987109682138,0,0,0,0.0034258573719751,0,0,0,0,0.0062030005800047,0,0
X300124.SZ,0,0,0,0,0,0.072384118723083,0,-0.0925127090188778,0,0,0,0,0.365542063000353,0,0,0,0,0,0.0642357252627124,0.00654554375569759,0.0210690456763308,0,0,0,0,0,0.0781262052814615,0,0,0,0,0,0,0,0,0,0,0.0730357361173899,0,0,0,0,0,0,0,0,0,0,0.0189649837292629,0,0,0,0.0670271028879393,0,0,0,0,0,0
X000338.SZ,0,0.00606104787763774,0,0.172081045788008,0,0,0.0714868823166663,0,0,0.119004709097211,0.0481369160247995,0,0,0,-0.102395284412149,0,0,0,0,0.0416633050937869,0,0,0,0,0,0,0,0,0,0,0.118824734445545,0,0,0,0,0,0,0.270746938201987,0,0,0,0,0,0,0,0.0671393814904825,0,0,0,0,0,0.0140764781803936,0,0,0,0,0.00252974940484876,0,0
X000625.SZ,0,0,0,-0.61292006184087,0,0,0,-0.0894363580850542,0,0,0,0,0,0,0,0,0.127403230817756,0,0,0,0,0,0,0,0.065179927657866,0,0,0.32196408582231,0.0281730077262976,0,0,0.269656573479974,0,0,0,0,0,0.342022517454323,0,0,0,-0.14552308415964,0,0,0,0,0,0,0,0,0,-0.119070930346834,0.178461394117475,0,0,0,-0.110106978987111,0,0
X600703.SH,0,0,0,0,0,0,0.14800118906995,0,0,0.0569802358530063,0,0,0,0,-0.108469106840075,0,0,0,-0.0878860783430353,0,0,0.130915674231155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155889563458243,0,0.21781428819509,0,0,0.267970846257105,0,0,0.0189675413855483,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.759950665411612,0,0,0.227901801185617,0,0,0,0,0,-0.0858376921542027,0,0,0,0,0,0,0,0.0492828741826464,-0.0446215861705999,0,0,0,0,0,-0.14044728914194,0,-0.0889016441197651,0,0,0,0,0,0.306883973439804,0,0,0,0,0,0,0,0,0.0891442688970342,-0.0459545090865136,0,0,0,-0.0585294370074393,0.0616076793077568,0,0,0,-0.0270526706754871,0,0
X300014.SZ,0,0,0,0,0,0.217482993839094,0,0.328771254863168,-0.17184551971666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186560965043777,-0.0954364334063788,-0.0154097501309678,-0.0815794704350288,0.205553178010146,0,0,0,0,0,0.112977444548161,0,0,0,0.0957323179489116,0,0,0,0.0302325524634914,0,0,0,0,0,0,0,0,0,0,0.0394486608826238,0,0,0,0,-0.0246383049729951,0,0
X000596.SZ,0,0,0,0,0,0.209843356410691,0,0,0.129018512476412,0,0.141528377411498,0,0.088557245792181,0,0,0,0,0,-0.0488485637012006,0,0.199740655431092,0.0112764610824316,0,-0.0891418183473126,0,0,0,0,0.0860395958558493,0,0.0988054281608759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167282231353018,0,0,0,0,0,0,0.0372618616269173,-0.0368779899690604,0,0,0,0.0354403938674772,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0802150901340841,0.705690136901775,0,0,0,0,0,0,0,0,0,0.161855148860186,0,0,0,-0.0975967199644419,0,0,0.0576868153023926,0,0.0106061636257494,0,0,0,0.0290378325977842,0,0.000773555254883067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145215761314022,0,0,0,0,1.35525271560688e-20,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0793395804955947,0,0,0,0,0,0,0.0278438805949898,0,0,0,0,0,0,0,0,0,0,0,0.0260766435468545,0,0,0.0460170792205059,0,0,0,0,0,0,0,0,0.0748932076980492,0,0,0,0,0,0.0664631511783217,0,0,0,0,0,0.0265172230405501,0,0,0,0.00189288907272877,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108249768101449,0,-0.18253840937946,0,0,0.213345413177096,0,0,0,0,0,0,0,0,0,0,0,0.24180357388741,0,0,0,0.0562120908518227,0,0.0301932238795041,0.0302792061868959,-0.0238402631083394,0,0,0.0818640596194764,0.334190973932533,0,0,0.0278817306293252,0,0.076544414460156,0,0,0.0793987262326157,0,0,0,0,0.0668972238733208,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133361667605284,0,0,0.158081126738019,0,0,0,0,0.0218850149613902,0,0,0,0,0,0.186867224616597,0,0,0,0.31860903528959,0,0,0,0,0.410298191697862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563886674451189,0,0,0,-0.018245058630954,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.277427961310826,0,0,0,0,0.040117715768854,0,0,0,0.0057218790058088,0,0,0,0,0,0,0,0,0,0.0188941536029517,0.0405484341234844,0.0556470197883218,0.00761948274380325,0,0,0.114607379748266,0,0,0,0.0515152867353453,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0336752967056652,0,0,0,0.0239200695994552,-8.67361737988404e-19,0,0,0,0.0115117509998988,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857609930006531,0,0,0,0.116501277659945,0,0,0,0.325427391695106,0.119786025277879,0,0,0,0,0,0,0,0,0,0,0,0,0.168398160205238,0,0,0,0,-0.137171767517862,0,0,0,0,0,0,0.167942549473962,0,0,0,0.0138230251598594,0,0,0,-0.00746351312490666,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304917381847636,0,0,0,0,0,0.329849453772125,0,0,0,0,0,0,0,0,0,0,0,-0.0325291489681512,0,0,0.31815551089899,0,0,0.299547747242166,0,0,0,0,0,0,5.42101086242752e-20,-0.0579142641707981,0,0,0,-0.00858993152054384,0,0
X601877.SH,0,0,0,0,0,0.344891660545757,0,0,0,0,0,0,0,0,0,0,0,0,0.0419238002650114,0,0.00265971035869986,0,0.382739773952632,0.0796690018497292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450828482645713,0.148511788290407,0,0.0481799762643642,0,0,0,0,0.0308996632118198,0,0
X300142.SZ,0,0,0,0,0,-0.184318926136039,0,0,0,0,0,0,0,0,0.12186428838552,0,0,0,0.227516366276594,0,0,0,0,0,0,0.475357211501075,0,0,0.266622631640011,0.234751604343617,0,0,0,0,0.0737784562112054,0,0,0,0,0.231293904014445,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735956174603549,0,0,0,-0.020598254503802,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666797387524279,0.00481636753158726,0,0,0,0.0741994270528412,0.024446119874442,0,0,0.12984045607787,0,0,0,0.007344731642636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087924291567431,0,0,0,0,0,0,0,0,0,-0.0105542929689403,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0423917844603997,0.0641562035608369,0,0,0,0,0,0.00958256467417595,0,0,0,0.142349067636629,0,0,0,0,0,0,0,0,0,0,0,0.195803577027277,0,0,0,0,0.154160198501612,0,0,0,0,0,0.0633584003186453,0,0,0,-0.0090916593581786,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0682968834458599,0,0,0,0,0,0,0,0,0,0,0,0,0.324027782767816,-0.231934518514442,0,-0.0254621402271071,-0.10109772103617,0,0.303333400584423,0,0,0,0,0.200060913811835,0,0,0,0,0,0,0,0,0,0.102262402090893,0,0.28287986317683,0,0,-0.0799283664718369,0,0,0,0,-3.46944695195361e-18,0.322676465878001,0,0,0,0.0433839214569972,0,0
X002236.SZ,0,0,0,0,0,0.251806814019481,0,0,0,0,0,0,0,0,0.0631014740723154,0,0.0807410573250033,0,-0.221303201335214,0,0,0,0,0.13606974118929,-0.118204979695901,0,0,0,0,0,0,0,0.0700647410719842,0,0,0,0.216530118368933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513820384290517,-0.0513900097874228,0,0,0,-0.0265769800700523,0,0
X002414.SZ,0,0.376031298201802,0,0,0,0,0.202720360230993,0,0,0,0,0,-0.143365620676817,0.0377405391063134,0,0,0,0,0,-0.0336134476797523,0,0,0,0.142311012568842,0,-0.0659811532853458,0,0,0,0,0,0,0,0,0.000472660552774423,0.446187346403315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102156695694236,-0.160291636297031,0,0,0,0.00835580487052945,0,0
X000800.SZ,0,-0.0382255180172119,0,0,0,0,0.432296421533897,0,0,0,0,0,0,0,0,0,0.0304144048344162,0,0.217663538894357,0,0.00382858039561744,0.0687630641278788,0,0,0,0,0,-0.154573015014554,0.295936279628424,0,0,-0.142214595999678,-0.0256089456461194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482262553233821,0,0,-0.0628729044227243,0,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.127872470168101,0,0,0,0,0,0,0.0701298167189904,0,0,0,0.182751981510457,0,0,0,0,0,-0.0660966678205789,0,0,0.128352984214349,0,0.190411613568445,0,0.0451367073179709,0,0,0,0,0,-0.0077095229800725,0,0,0.177122150772865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122036236661746,0.0961643947773446,0,0,0,0.0936681911230141,0,0
X601799.SH,0,0,0,0.100830596639498,0,0,0,0,0,0,0.0296099932343609,0,0,0,0.275017864005503,0,0,0,0,0,0.043329307941405,0.11512949507731,0,0.111332482590334,0,0,0,0,0,0,0.117418660929591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742810629711549,0,0,0,0,1.0842021724855e-19,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862786708043203,0,0,0,0,0,-0.00347497430189878,0.103564011402764,0,0.0663709893151437,0,0,0,0,0.0702940468217445,0.164948255310908,0.0949008413339964,0,0,0.0701898767960035,0,0,0,0,0.124792888873162,0,-0.0278455092876183,0,0,0,0,0.271171261937093,0,0,0,0,0.0258230639527456,0,0,0.0140483503465614,0,0,0,0,1.73472347597681e-18,0,0
X002185.SZ,0,0,0,0,0,0,0.00633028627352219,0,0,0,-0.0408401186228029,0,0,0.177239330550968,0,0,0.0481092687447539,0,0.0328537990931102,0,0,0,0,0,0.0370290398500843,0,0,0,0,0.076569729966791,0,0,0,0.125597275108263,0.234375689172954,0,0,0,0,0,0,0,0,0,0,0.0691542544994146,0,0,0,0,0,-0.000585344100336587,-0.0446599660464086,0,0,0,1.73472347597681e-18,0,0
X300136.SZ,0,0,0,0,0,0.055846242812464,0,-0.250373063166738,0,-0.417451368327479,-0.225450364500519,0.503906753176344,0,0,0,0,0,0,0,0,0,-0.0432052802740682,0,0,0,0,-0.0798860834580906,0,0.30283788003224,0,0,0,0,0,0,0,0,0,-0.239159364193995,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213378130160874,0,0,0,0,0.00104302817162918,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.134751922658758,0,0,0,0,0,0,0,-0.245389534851869,0,-0.0110418349032572,0,0,0.0577230985488092,0,0,0,0.237681121957219,0,0,0,0,0,0,0,0.0278920143485476,0.0976470434151285,0,0,0,0,0,0.249937927501874,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0138169145826217,0,0,0,0.0246119575870093,0,0
X002456.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.165059361924707,0,0,0,0,0,-0.168167113600373,0,0,0,0.153608045068403,0,0,0,0,0,0,0.261642780506774,0,0.025441114854704,0,0,0,0,0,0,0,-0.0993432578015968,0,0,0,0,0,0,0,0,0,0,0,0,-0.139102818558206,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.046030336140551,0,0,0,0,0,0,0,0,0,0,0,0,0.069881185205093,0,0.124137378823355,0,0,0,0.213554657304316,0,0,0,0,0,0,0,0,0,0,0.0669070451789221,0,0,0,0,0,0.160924155696919,0,0,0,0,0,0,0.0727860485252692,0,0,-0.0551734854469492,0,0,0,0,-0.0416320772124518,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.151223964628647,0,0,0,0,0,0,0,0,0,0,0,0.0760515480356357,-1.38777878078145e-17,0,0,0,0.326214216927448,0,0,0,0,0,0,0.224785536853855,0,0,0,0,0,0,0.177788964472641,0.180737523054204,0,0,0,0,0,0,0,0,0,0,-0.0127518388615143,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0539382658294404,0,0,0,0.0169932818681508,0,0.241291998239457,0,0,0.0717919590830836,0,0,0,0,0,-0.0307743001591168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140314278376616,0,0,-0.165509870283143,0,0.311962282148126,0,0,0,0.165758705412643,0,0,0.021683121052157,-6.93889390390723e-18,0,0,0,0.0223699326382802,0,0
X600066.SH,0,0,0,0.0839796846834911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620141110087991,-0.224252493184782,0,0,0.0811080743923279,0.114459990189496,0,0,0,0,0,0,0,-0.0514382040644747,0,0,0,0,0,0.0267670897579421,0,0,0,0,0,0,0,0,0,0,0.215343155287547,-0.151684336159427,0,0,0,0.106235074569079,0,0
X000050.SZ,0,0,0,0,0,0.0261923417119303,0,0,0,0,0,-2.16840434497101e-19,0,0.0230029458162233,0,0,0,0,0.0162630924683032,0,0,0,0,0.326866603302627,0,0,0,0,0,0,0.0229925290377289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652253153337278,0,0.176470391791782,0.0195455083588122,0,0,0,-0.00945989757020256,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123785970400245,-0.097944304448269,-0.0262128193825938,0,0,0.032834580493032,0,-0.0191552762015798,0,0,0.092988333984666,-0.120404703223164,0,0,0,0,0,0,0.107363767251969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373078028153583,-0.0317308912312025,0,0,0,-0.0247730079534076,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0962831819721814,0,0,0,0,0,0,0,0,0,0,0,-0.400503585924954,0,0,0,0,0,0,0,-0.0889394899403964,0,-0.15936166904692,0,0,0,0,0,0,0,0,0,0,0,-0.173831961185003,0,0.144548045013932,0,0,0,0.722777323545321,0,0,0,-0.217785309377735,0,0
TED,0,0,0,0,0,0,-0.209724387113224,0,0,0,0,0,0,0,0.0304228534140282,0,0,0,0,0,0,-0.0215208905362096,0,0.246761874900103,0,0,0,0,0,0,0,0,0,0.106365040242218,-0.290245069828149,0,0,0,0.231110749880853,0,0,0,0,0,0,0,0,0,0,0,-1.26175332464977,0.746683517260785,0,0,0,0,0.192536037450211,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0561361607571174,0,0,-0.0256120110903405,0,0,0.0239288232731327,-0.0276511379794901,0,0,0,0,0.045632488459416,0,0,0,0,0,0,0,0,-0.139457068988579,0,0,0,0.160201133950932,0,0,0,0,0,-0.0257271506543125,0,0,0,0,-0.043612376782685,0,-0.0187463619073701,0,0,0,0,0,0,-0.00487187439337722,0.0332895778025962,0,0,0,0.00675418516189543,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602630021437719,-0.0063182761345829,0,-0.0305431599586284,0,-0.0355381865406328,0,0,0,0,0,0,0,0,0,0.0424493858190825,0,-0.103991433935377,0,0.0408863468328236,0,0,0,0,0.110554854515329,0,0,0,0.0610861375502061,0,0.0105713482300975,0,0,0.053231443233034,0,0,0,0,0,-0.015686485776761,0,0,0,0.00938018458225854,0,0
MKvol,0,0,0,0,0,0.00195691903844984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305919867279474,0,0,1.6798334461079e-05,-0.00207921054309882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200090161095087,0,0,0,0,0,0,0,0,0.00995272309624085,-0.00100324340500293,0,0,0,-0.00354852384624854,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207467318026058,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00156484239679377,0,0,0,0,-0.00437943838789743,0,0,0.00939767283828022,0,0,0,0,0,0,-0.00457703004887642,0,0,-0.00407130285670671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477645057551103,0,0,0,0,0,0,0,0,0.00303864627879908,0,0,0,0,-0.00474852803593923,0,0,0,0,0.00201527952098893,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000679309389866745,0,0,0,0.00042698415459446,0,0,0,0,0,0,0,-0.00117161278668802,0,0,8.6352033370125e-05,5.42101086242752e-20,0,0,-0.000192021797601211,0,0,0,0,0,0,0,0.00106064724692493,0,-0.0022490408241766,0,0,0,0,0,0,0,0,0,0,0,0.00182867453137413,-0.00286251694603445,0,0,0,0.00159654403311183,0,0
