,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X000100.SZ,X002241.SZ,X000338.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X002085.SZ,X600177.SH,X000157.SZ,X002456.SZ,X600372.SH,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X000559.SZ,X600089.SH,X002292.SZ,X600867.SH,X002180.SZ,X600522.SH,X002426.SZ,X002074.SZ,X002506.SZ,X002508.SZ,X600498.SH,X000623.SZ,X002465.SZ,X000536.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.239103196248395,0,0.0652267307185411,0,0,0,0,0,0,0,0,0,0.0180381357399878,0,0,0,0,0,0,0,0,0,0,0,-0.0555766723124954,-0.151574343452438,0,0,-0.0418981208163393,0,-0.0561666684777372,0,0,0,0,0,0,0.147120302191199,0,0,0.0949468121222485,0,0,-0.0952860908156061,0,0,-0.0331499529293314,0,0.00940344011669765,-0.0198096287177136,0,0,0,0,0,0
X600703.SH,0,0,0,0.176148447658317,0,0,0,0,0,0,0,0,0,0.125893615881927,0,0,0,0,0,0,0,0,0,0.049588557190237,0,0,0.115252148872804,0,0,0,0,-0.135818577602529,0,0,0,0.330713278716342,0,0.104165983470936,0,0,0,0,0,0,0,-0.0313938224916532,0,0.0879601400952777,0,0.243813106284666,0.0198490465008947,0,0,0,0,0,0,0
X600741.SH,0,0.418420532696035,0,0,0.0251758024867502,0,0,0.151097069595838,0.0262774264236437,0,0,0,0,0,0,0.0578106962165107,0.00457298577827706,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766400216503534,0,0,0,0,6.93889390390723e-18,-0.00844949351614771,0.00304490502930315,0,0,0,0,0,0
X600031.SH,0,0,0.0532998305896304,0.0120227100800309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167479234248323,0,0.223106859980315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112716606326,-0.0861135466889043,0,0,-0.00181407793924987,0,0,0,0,0,0
X000568.SZ,0.118192721199345,0,0,0,0.429794570624327,0,0.0300649272574846,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0907612492431182,0,0,0.106137257939952,0,0,0,0.00401970891023733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124927974793187,0,0,0,0,0,-0.00271598059966324,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.066993538552051,0,0,0,0,0,0,0.105370080745869,0,0,0,0,0,0.0451758472889462,-8.67361737988404e-19,0,0,0,0,0.0642603111671012,0,0,0.0296315809413214,0,0,0,0.224722206076605,0,0,0,0,0,0,0,0.113926310436068,0.263235909472915,0,0,0,0,0.18593078149357,0,0,0,0,-0.028519403000612,-0.0020139841945853,0,0,0,0,0,0
X002475.SZ,0,0,-0.14784776822053,0,0,-0.129674219541298,0,0,0,0,0,0,0,0,0,0,0,-0.292308130378045,0,0,0,0,0,0,0.100156825011107,0,0,0.221466884947731,-0.190263540748428,0,0.231382545492986,0,0,0,0,0,0,0,0.129401047254085,0,0,0,0,0,0,0.110981624935257,0,0,0,0,0,-0.0108881742934003,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0424545524521822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333342199920784,0,0,0,0,0,0,0,0,0,0.0171327210945791,0,0,0,0,0,0,0.0063786126312706,0,0.00339427878917285,0.0453623281143403,0,0,0,0,0,0
X002241.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.104367749940976,0,0,0,0,0,0,0.350539923971451,0.063433026290082,0,0,0.0962196564462859,0,0,0,-0.0857058148679921,0,0,0,0.110236249631594,0,0.259144337362038,0,0.012629859598552,0,0,0,0,0,0,0.248737927894739,0,0,0,0,0,0,-0.126142333011248,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.17227383990983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407385886570258,0,0,0,-0.00339750107446526,0.289596548784177,0.331180170751288,0,0,0,0,0,0,0,0,0.0879715170567853,0.0310490904369423,0,0,0,0,0,0,0.0115452832696321,-0.0531340961519693,0.04280385730566,0,0,0,0,0,0
X002236.SZ,0,0,0.0384269555145108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308096526370624,0,0,0,0,0,0.113745473679851,0,0.0772740160912856,0,0,0,0.49018844610442,0.133308441386417,0,0,0,-0.537624850146381,0,-0.0160503363186629,0,0.0286435820821771,0,0,0,0,0,-0.00491732339610109,0,0,0,0.287085954345388,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0340448002999377,0,0.0424824113790322,0,0,0,0,0,0.185963030900845,0,0,0,0,0.0677095172296428,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.285827803693987,0.10150045999438,0,0,0,0,0.0406454993419177,0,0,0,0,0,0,0,0,0,-0.00688340074748943,0,0,0,0,0,0
X600271.SH,0,0,0,0.0379012433799975,0,0,0,-0.0824879267172684,0,0,0,0,0,0,-0.114104125926627,0,0,0,0,0,0,0,0,0,-0.0779469928825286,0,0,0,0,0,0,0,0,0,0.0621468913837136,0,0,0,0,0.0578572893862702,0,0,0.225221550860826,0,0,0,0,0,-0.0369939652290075,-0.0466996983263518,-0.0432852230477744,0.0520652901140324,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0981793621297096,0.312028473333681,0,0.0421847848027383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508353824114191,0,0,0.0190925107212286,0.0979789256411437,0,0,0,0.0628201296381543,0.201174542983356,0,0,0.0509399387341645,0.0349839303439803,-0.0164613924491612,0,0,0,0,0,0
X002085.SZ,0,0,-0.0799092329818353,0,0,0,0,0,0,0,0,0.0635327188088488,0,0.141254963818557,0,0,0,0,0,0,0,0,0,0.183387249221262,0,0,0,0.18164371952404,0,0,0,0,0,0,0,0,0,-0.190939576175363,0,0.00299560997382963,0,0,0,0.108243435884363,0,-0.00381383627430045,0,0,0,0,-0.0535152492905359,0.0236333278177953,0,0,0,0,0,0
X600177.SH,0,0.0759634533650917,0,0,0,0,0,0,0,0.144502032129016,0.254790588085265,0,0,0,0,0,0,0,0,0,0,0,0,0.0512059789341802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348882041292789,0,-0.0774999642359019,0,0,0,0,0,0,0.0499230576697613,-0.00550391386549704,0,-0.0194811117116029,0.0143281278500635,0,0,0,0,0,0
X000157.SZ,0,0,0.0967603919971413,0,0,0,0,0,0,0,0,0,0,0.441705706492211,0,0,0,0,0,0.0438093078627751,0,0,0,0,0,0,0,0,0,0,0,0,0.026083612704604,0,0,0.0187449367054889,0,0.0875730056110848,0,0,0.0534451293318418,0,0,0,0,0,0,0,-0.0436262836734542,0,0.0186837846606246,-0.0186059309434571,0,0,0,0.0728186960331838,0,0
X002456.SZ,0,0,0.00284369017678644,0,0,-0.00303654507695682,0,0,0,0,0,0,0.188699486052902,0,0.17445005544159,0,0.376757881840555,0,0,0.0360976254536233,0,0,0,0,0,0,0,0,0,0,0.0296392429621581,0,0,0,0,0,0,0,0,0.215647268531508,0,0.0839274350131105,0,0,0,0,0,0,0,0.168875659015363,0.0801658558149424,-0.0392941845540768,0,0,0,0,0,0
X600372.SH,0,0.0104578597081191,0,0,0,-0.0239827410893328,0,0,0,0,0,0,0.0221900643434792,0,0,0,0,0,0,0.0229307496613335,0,0.164735154993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016974774304864,0,0,0,0.236956679181924,0,0,0,0,0.0999119504862789,0,0,0,0,-0.00972188500900296,0.0062135184643198,0.0116074074569072,0,0,0,0,0,0
X002007.SZ,0,0,0.119193337555282,0,0,-0.0801199297458944,0,0,0,0,0,0,0,0,0,0,0,0,0.147986859979546,0,0,0,0,0,0.0941977610066319,0,0,0,0,0,0,0,6.93889390390723e-18,0.0353577489901669,0,0,0,0,-0.0757820338072199,0,0,0,0,0,0,0.0113329182347354,0.164769739749506,0.259295172050118,0,0,0,-0.0069013465201591,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138837729455306,0,0,0.0659755298864118,0,0,0,0,0,0.136493889124949,0.00431944249222346,0,0,0,0,0,0,0.255378315236,0.0216449511585603,-0.122301246639022,0,0,0,0,0,0,0,0.0644897420748858,0,0,0.17565181846914,0,-0.0302524534182499,0.0157841279269412,0.0811369738615136,0,0,0,0,0
X600699.SH,0,0,-0.230411405690229,0,0,-0.0369485134803874,0,0,0,0,0,0,0,0,0,0.0587024215829377,0.0092468852331849,0,0,0.204020018151996,0,0,0,0,0,0,0,0,0.236854587543861,0,0,0,0.0572124346342946,0,0.0998317982739076,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0948550424784965,0,0,0,0.020505031850639,0,0,0,0,0,0
X300003.SZ,0,0,0,0.143766239124076,0,0.0130798594128917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784205440428952,0,0,0,0,0.161816134970957,0,0,0.0122216565144865,0,0,0,0,0,0,0.125148217843428,0,0.473712822340819,0,0,0,0,0,0,0,0,0,0,-0.0343544531575807,0,0,-0.0119390988637374,0.00990373946898992,0,0,0,0,0,0
X002294.SZ,0,0.129794678771616,-0.00274521012525192,0,0,-0.0441170640948757,0.0629748127128249,0,0,0.00343532232837086,0,0,0,0,0,0,0.0641479347411208,0.0289892434534247,0,0,0,0.132741484376626,0,0,0,0,0,0,0,0.230874180058455,0,0.0957271940170637,0.0122517747844859,0,0,0,0,0,0.0167174502535284,0,0,0,0,0,-0.278340274060548,0.0249580272122951,0,0,0,0,0.0238655746295287,-0.0232504265967728,0,0,0,0,0,0
X000559.SZ,0,0,0.0461077910396756,0,0.0138487673462835,0.0481127846944859,0,0,0,0,0,0,0,0.00492948145019741,0,0,0,0,0,0.0443513264203488,0,0,0,0,0.0803070586697968,0,0,0.0523008840425907,0,0,0.0304600033044775,0,0.328487707721329,0,0,0,0.177379302689677,0,0,0,0,0,0.0873915293927535,0,0,0,0,0,0,0,0,0.0160172937548621,0,0,0,0,0,0
X600089.SH,-0.0264937653155356,0.0812060893171223,0,0,0,0,0,0,0,0.163345132745125,0,0.156297579883775,0,0.0333049140053684,0,0,0,0,0,0,0,0,0,0,0,0,0.0435991263533492,0.0591818170647355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104494388395973,0.187880035049678,0.0581378490572771,-0.0783027258962339,-0.005624359483992,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164170308380525,0,0,0,0,0,0,0,0,0,0,0.0664297851135559,0,0,0,0.326781669270118,0,0,0,0.0872824485578736,0.178880282989172,0,0.0279986882197717,0.280018957382465,0.104856034389632,0,0,0,0,0,0.113637122366211,0.00352100188279157,0,0.0372215841147408,0,0,0,0,0
X600867.SH,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.219986114656689,0,0,0,0,0,0,0.132125224210402,0,0,0,0,0,0,0,0,0.112451034509178,0,0,0,0,0.0411181513257471,0,0,0,0,0,0.0166141570267724,0,0,0,0.0163926240584708,0,0,0.0202855252284128,0,0.114338904746221,0,0,0.0179144476408301,0,0,0,0,0,0,0
X002180.SZ,0,0,0.178706305823198,0,0,0,0,0,0,-0.54447161300975,0,0,0,-0.196986618103492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297900392424394,0,0,0,0.129014974050871,0,0.154269582721138,0,0.33460068306358,0,0,0,0,0,0.183951933098592,0.0129996047811293,-0.125196264296912,0,0.00735475964787779,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.287821602425384,0,0,0,0,0.00731533174575551,0,0,0,0.0755583781447307,0,0.25712849020651,0,0,0,0,0,0,0,0,0,0.288301205909488,0,0.11844745790541,0,0,0,0,0,0,0,0.0996540785281807,0.0901191730806948,0,0,0,0,0,0,0,0,0,0,0.0720402089601014,0,0.0279376983684809,-0.00889630312538578,0,0,0,0,0,0,0
X002426.SZ,0,-0.0154095204027415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50140199418567,0,0,0,0,0,0,0,-0.177048752533361,-0.0692979131934864,0,0,0,0.0158138315645003,0,0,0.0170018215808992,0,0.0708749388395929,0.0626358016311553,0,0,0,0,0,0.0146097883546354,0,-0.0922873162458847,0.0672364753891912,0,0,0,0,0,0.073675997791819
X002074.SZ,0,0,0,0,0,0.0453605614068196,0,0,0,0,0,0.0414092109731626,0,0,0.17548092549592,0,-0.0314093740683782,0,0,0,0,0,0,0,0,0,0,0.0482885022199545,0,0,0,0.167754730390291,0.192428058564167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922219919091735,0.191118138155748,0,0,0,-0.0264134449607166,-4.33680868994202e-19,0,0,0,0,0,0
X002506.SZ,0,0,0.0648130884076032,0,0,0.0428705868007333,0,0,0,0.000278109457791423,0,0,0,0.12461536980532,0,0,0,0,0,0.0545365013061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109632655351912,0,0.401115543147108,0,0,0,0.0725655113931849,0,0,0.0883126606026444,0,0,0,0,0,0,0.0234131022821171,0,0.0446835112795479,0,0,0,0,0
X002508.SZ,0,0,0.0346619968143627,0,0,0,0,0,0,0.0150778078144954,0,-0.224404369937214,0.202317550661193,0,0.0202583619223126,0,-0.0656554015563,0,0.131929460318261,0,0,0,0,0.0988347516964811,0.112099643154579,0,0,0,0,0,0,0,0,0,0,0,0.0341514363984881,0,0,0,0,0,0,0,0,0,0.0775044414491744,0,0,-0.0282858617827001,0,-0.0016060412810712,0.0835707489835326,0,0,0,0,0
X600498.SH,0.331218205323247,0,0.0275211183352997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286304620103989,0,0,0,0,0,0,0,0,0,0.031083514326978,0,0,0,0.0475630361185224,4.33680868994202e-19,0,0,0.204305044563787,0,0,-0.275419387218998,0,0,0,-0.126289054751942,0,-0.0152661244237108,0,0,0,0,0,0
X000623.SZ,0,0,0.509270377662708,0,0,0.166266412747097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.588691149628937,0,0,0,0,0,0,0.456261518631405,-0.142929574355721,0,0,0.220318124396725,0,0.110108199062193,0,0,0,0,0,0.0223674759057727,0,0,0,0,0,0,0,0,0,0.107485542178614,0,0,-0.00503047733215524,0,0,0,0,0,0.470101742362067
X002465.SZ,0,0,0,0,0,0.0272172983230185,0,0,0,0.146194154166341,0,0,0,0.189488970081027,-0.0721696886046257,0,0,0,0,0.0419162418042017,0,0.113761721460385,0,0,0,0,0,0,0,0,0.10035084758249,0,0,0,0,0,0.0701848101804461,0,-0.031085341373888,0,0,0.0397648830499051,0,0,0.0924499541542225,-0.0114170712556421,0,-0.0238187755688233,0,0,0,-0.0104367407559593,0,0,0,0,0,0
X000536.SZ,0,-0.115574896848874,0,0,0,-0.0389311347913657,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.08494297100438,0,0,0,0,0,0,0,0,0,0,0,0,0.0193348798998546,0.125593564919796,0,0,0,0,0.379625522018582,0,0,-0.203422843330099,0,0.265619963874567,0,0,0.0521411342627013,0,0,0,0,0,0.0291740728324196,0,0,0,0,0,0
X000981.SZ,0,0,-0.204122130772876,0,0,0.235589354473008,0,0,0,0.208750251054522,0,0,0,0,0,0,-0.0426252735211573,0,0,0.114700953168082,0,0,0,0,0.0817922343858279,0,0,-0.172472043268595,0.175346279717302,0,0.134703331642352,0,0,0,0,0,0,0,0,0,0,0.1666774457942,0,0,0,0.111090567170851,0,0,0,0,0.0660589722909109,-0.0456182145949527,0,0,0,0,0,0
Change_TY3M,0,0,0,0.41030158385482,0,0,0,0,0,0,0,0.0122207277156826,0,0,0,0,-0.254169276551479,0,0,0.280150378043609,0,0,0,0,0,0,0,0.116278798245086,0,0,-0.106728593247555,0,0,0,0,-0.340930123273843,0.919035625639776,0,0,0,0.144964124999179,0,-0.337178215710808,0,0,0,0,0,0,0,0.105303986551503,-0.0542512872529054,0,0,0,0,0,0
Slope,-0.347629423925,0,0,0,0,-1.20610519196476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607483206215505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132551627065534,0,0,0,0,0,0,0,0,0.721140444132088,0,0.978222739844266,0,0,0,0,0,0
TED,0,0,0,0,0,0.575349124941798,0,0,0,0,0,0,0.609815692333537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801488423285294,0,0,0,-1.20909478596245,0.38766185227798,0.189838669247492,0,0,0,0,0,0,0,0,-0.521835876824041,1.1930142137847,0,-2.06179304820226,0,0,-3.44399579527905,0,0
RealEstate_excess,-0.313180823846073,0,0,0,0,0,0,-0.170822300760985,0.142203536627482,0,0,0,0,0.0335760546585756,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278759461658073,0,0,0,-0.177351618037377,0,0,0,0,0.185598123335391,0,-0.11585449329933,0,0.0253976970079597,0,0,0.124377446783318,-0.0037561010982458,0,0,0,0,0,-0.0188174547562608,0.0196751954072855,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0404193851592813,0,-0.200293475529265,0,-0.0508116650484517,0,0,0,0,0,0,0,0,0,-0.0417679397482777,0,0,0,0,0,0,0,-0.000833898240843588,0,0,0,-0.148225005304086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019889320117837,0,0,0,0,-0.0176224774914318,0.0214120883396222,0.0737222699063801,0,0,0,0,0
MKvol,0,0,-0.000322990836216093,0,0,0,0,0,0,0,0,0,0,0.0038423384862122,0,0,0,0,0,-2.67165372125044e-05,-0.00383806877436845,-0.000772826799417088,0,0,0,0,0,-0.000763546677836909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414311031209611,-0.00272727538404322,0,0,0.00405506758618407,-0.00294652325370141,0.000398071342543215,-0.00136710513783714,0,0,0,0,0,0.0224658574160053
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333147044800457,0,0,0,0,0,0,0,0,0.0164520703260284,-0.0193613088156541,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288649857210215,0,0,0,0,0,0,0,0,0.00786990184862546,0,0,0,0.00229989753898805,-0.0257575381328244,0,0,0,0,0,-0.544833923174679
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0120157618275218,0.00299787993813816,-0.00858263262370219,0,0,0.00184515721593604,0,0,0,0,0,0,0,0,0,0,-0.00231232456406389,0,-0.00529797024803573,0,0,0,0,0,0,0,0.0178736256753978,-0.00202318956492084,-0.00325358419895861,0,0,0,0,0,0,0,0.00973825279394452,0,0,0.010677880611248,-0.00828771961146132,0,0,0,-0.0103932274475155,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474719553524507,0,0,0,0,0,0
