,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X601877.SH,X300014.SZ,X000157.SZ,X300124.SZ,X600183.SH,X002007.SZ,X300142.SZ,X000066.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X300136.SZ,X002008.SZ,X002371.SZ,X600271.SH,X000977.SZ,X002463.SZ,X002180.SZ,X600177.SH,X600584.SH,X000050.SZ,X600066.SH,X002508.SZ,X600498.SH,X002049.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135912526238814,0,0,0,0.120419155447303,0,0,0,0,0.0851497192915366,0,0,0,0,0,0,0,0,0,0.147242002762878,0,0.0100533352506756,0,0,0,0,0,0.10905295940548,0,0,0,0,0,0.0608945814413952,0,0,-0.00534827760901178,0,0,0,0.0116355415595234,0,0
X600031.SH,0,0,0,0,0,0,0.147022931947193,0,0,0,0,0,0,0,0,0,0,0,0,0.0748953412272678,0,0,0.121937071535193,0,-0.110668926151594,0.0434652409946579,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0594406296273359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.27601577596611,0,0,0,0,0.037558187929516,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.101000576973215,0,0.0858541876931385,0,0,0,-0.0195233529900852,0.0231321035445574,0,0.110642622775865,0,0,0,0,0,0,0,0,0,0,0,0.0212578361326468,0.0284045341995602,0,0,0,0,0,0,0.0964745392325083,0,0,0.0744533584825539,0.00698918536267258,0,0,0,0,0,0
X000568.SZ,0.201724208268053,0.532696993567483,-0.0150188963456137,0,0,0,0.0562555512912081,0,0,0,0,0,0,0,0,0,-0.00731097119260674,0,0.0565542878664461,0,0,0,0,0,0,-0.0204436489797905,0,0,0,0,0,0.0433242618465552,0,-0.0244789927077858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029258288407451,0,0,0,0.0255271262327317,0,0,0,0.0142719101688134,0,0
X000338.SZ,0,0,0,0,0,0,0.167932033361373,0,0,0.0375026292397803,0,0.0530593297921315,0,-0.0622873596332497,0,-0.0644738938415606,-0.00369689831671338,0,0,0,0,0,0,0,0,0,0,0,-0.0139457027128788,0,0,0.0875358605602247,0,0,0,0,0,-0.0422331390982127,0,0.0670372206665073,0.0900194205463672,0,0,0,0,0,0,0,0,0,0,0.0417135846322306,0.0561646276177771,0,0,0,0,0,0
X000661.SZ,0,0,0,0.32732741062444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831459315962816,0,0,0.0587981238985639,0,0,-0.0284394994810243,0,0,0,0,0.0938264339086315,0.11394468012312,0,0,0.0633616252339006,0,0,0,0,0,0,-0.143123546954374,0.0663882395789825,0,0,0,0,0,0,0,0,0,0,-0.0534299830309807,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143333980372549,0,0,0,0,-0.176457076588569,0,0,0.243687793182895,0,0,0,0.213163103393159,0,0,0.109043182021263,0,0,0.108779118688295,0.400228937824358,0,0,0,0,0,0,0.0329345718905418,0.033326021339581,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0314429745610581,0,0.0548541822699838,0,0,0,0,3.46944695195361e-18,0,0,0,0.160339643301607,0.119028955547618,0,-0.0887024304361799,0,0.0411024497187595,0,-0.110429210392822,0,0,0.00263660205378552,0,0.109401264309166,0,0,0,0,0.267307922276531,0,0.132443069838154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000676393654540006,0,0
X600809.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.266694991718258,0,0.0274131124803304,0,0,0,0.0686852585652028,0,0.111631236770616,0.173840533467652,0,0,0.0978201359079737,0,0,0,0,0,0.0159943711317746,0,0.0173461756419057,0,0,0,0,0,0,0,0,0,0,-0.046836288884148,0,0,0,0,0,0,0.0601135692586931,-0.0121195016250673,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.143959336211298,0,0,0,0,0.0693322584556403,0,0,0,0.0921705670516248,0.169812385432023,0,0.0614677318517458,0,0,0.120165115914679,0.176247560825554,0,0,0.0391547958977581,0,0,0,0.0555971666768046,0,0,0,0.0994331340018039,0,0.0186101689441346,0,0,0,0.220411046364219,0,0.228952704772481,0,0,0,0,0,0,0.0543632590462155,0,0,0,0.0133383374403929,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.429447169855104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450923760055097,-0.101872120221145,0,0,0,0,0,-0.037282462381951,0.0148577844158995,0,0,0,-0.026312889219513,0,0,0,0,0,0,0.407926906920955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0308017712281316,0,0,0,0,0.0684327486892628,0,0,0,0,0.0819442638727404,0,0,0.191409954231664,0.0926126465607701,0,0.415016464987065,0,0,0,0,0,0,0,0,0,-0.200019808870792,0,0,0.0201483384667192,-0.045624158041837,0,0,0,0,0.135154471296681,0,0.128778310667096,0,0.00823557417396431,0,0,0,0,0,0.0598026036512893,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.252998782986066,0,0,0,0,0,0,0,0,0,0,0.258317466460767,0.0371657158589167,0,0,0,0,0,0.117313899334981,-0.0229761830950795,0,0.083191548618001,0,0,0,0,0,0.0112781839109869,0,0,0.0378800680473644,0,0,0,0,-0.0609751654539865,0,0,0,0.0471946026593398,0,0,0,0,0,0.087196196404483,0,0,0,0,0,-0.0194121195998832,0.0335389464440627,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.692676228331361,-0.245672982172867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809751584796854,0,0,0.10180217933258,-0.116532751073682,0,-0.0475002536003109,0,-0.0467889368227844,0.0619299797626595,0.0876063916753954,0,0.1161158107658,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0802550093562251,0,0,0,-0.0838611120361906,0,0
X601877.SH,0,0,0,0,0.00260732182117248,0.278711441102872,0,0,0,0,0,0,0.050865183589376,0,0,0,-0.0879735220537153,0,0,-0.0846722078062052,0,0,0,0.042978738257111,0,0,0,0,0,0,0,0,0,0.0388031456531692,0,0.0385473647145376,0,-0.0141853951962262,0,0,0.129266279619165,0.0203749462013772,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00844539992125047,-0.0430423246019642,0,0,0,-0.0119965080694681,0,0
X300014.SZ,0,0,0,0,0,0,0.415003740131365,0,0,0,0,0,0,0,0,0,0.161633401189747,0.344954263587388,0,0,0.132671060598634,0.0972229932224649,0,0,0,0,0,0,-0.174904227927326,0,0,-0.104415362827851,0,0,0,-0.0625828779137661,0,-0.32476374859542,0,0.100539460639983,-0.372694681259908,0,0,0.264617332519499,0,0,0,0,0,0,0,-0.0324298496282135,0.0729753347838853,0,0,0,0,0,0
X000157.SZ,0,0,0.100252758758723,0.0177533529530624,0,0,0,0.0982324370589323,0,0,0,0.0645287410436743,0.0547164793626227,0,0,0,0.0184096806261926,0,0,0,0,0,0.0161577853954414,0,0,0.013300722308335,0,0,-0.0428259672042672,0.0907633677952108,0,0,0,-0.0163551177353228,0,-0.0439191855100556,0,0,0,0,0,0,0,0,0.0615713522406405,0,0,0,0,0.141653114260922,0,0.0223749089561105,0.0168446775994555,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0292633340856439,0,0,0,0,0,0.0121568573194036,0,0,0.0325905431863411,0,0.111379932387657,-0.371695744153855,0,0,0,0.169996035808395,0,0,0,0,0,0,0.258035334275446,0,0,0,0.133882108486118,0,0,0,0,0,0,0,0,0,0,0,0,0.0398956010366677,0,0,0,0,-0.0557240270822045,-0.0156210489891207,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168879843813374,0.318751579976342,0.0635673078699606,0,0,-0.0947681318214059,0,0,0,0,0,-0.0573710775716523,0,0,0,0,0,0,0,0,0,0.185589096056948,0,0,0,0,0.803598469237388,-0.465143693039248,0,0.386434704249474,0,0,0,0,0,0,0,-0.112356345126271,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0691737866783957,0,0,0,0,0,0,0,0,0,0,0,0,0.195195839980402,0.0143635865899675,-0.233402566159767,0.08828325883105,0,0,0,0,0,0,-0.00836382740597868,0,0.0765504921082032,0,0,0.318582978604703,-0.0604071310251326,0,0,0.004012242457765,0,0,0,0,0,0.198466018808643,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0101654608459451,0,0
X300142.SZ,0,0,0.0390098814586005,0,0,0,0.179499864486944,0,0,0,0,0,0,0.0512442032429382,0,0,0,0,0,0.0701168509519974,0,0,0,0,0,0.0942466690474821,0,0,0,0,0,0.0824284552802772,0.108232953550425,0,0,0,0.120801001979211,0,0,8.67361737988404e-19,0,0,0,-0.0330805229657137,0,0,0,0,0,0,0,0.0179490947937448,0.042722497332378,0,0,0,-0.00633540623964236,0,0
X000066.SZ,0,0,0,0,0,0,0.218265472308852,0,0,0,0,0,-0.0808829451005779,0,0.252493656679791,0,0,0,0,0.0299094517700457,0,0.0230935305987334,0.106879328013671,0,0,0.106051432383276,0,0,0,0,0,0,0,0,0,0,0,0.337380228435267,0,0,0.212155097458514,0,0,0,0,0,0,0,0,0,0,0,0.2079302207828,0,0,0,0.0663976532983774,0,0
X000625.SZ,0,0,0.203627166368863,0,0,0,-0.0824360866101402,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.172931932101046,0,0,0,-0.0835351331475109,0,0.116034162834673,0,0,0,-0.119455626349325,0.236156272761303,0,0.0115774375522347,0,0,0,0,-0.00236326871483021,-0.0173838477428777,0,0,0,8.67361737988404e-19,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158773089330415,0,0.127665407063384,0,0,0.284018542546573,0,0,0,0,0,0.0829705094522117,0,0,0,0,-0.0629077679757338,0.129796310430313,0.135633819834057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162915011626687,0,0.137042522091105,0,0,-0.154943046765713,0,0,0,0,-0.0142214521174217,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.169039582329044,0,0,0,0,0,0,0.213304361858491,0,0,0,0,0,0,0.0447736901090018,-0.0195410687680293,0,0,0,0.120727897860981,0,0,0,0,0.04407480041843,0,0,0,0,0,0.0813050785504258,0,0.116988263806533,0,0,0.077072683860926,0,0,-0.121634824436738,0,0.0191731163514605,0,0,0,0,-0.0433044436512829,0,0
X300136.SZ,0,0,0,0,0,0,0.0580133636948233,0.324405595089458,0,0,0,0,0,0,0,0,0,0,-0.12445975293041,0.143826384421087,0,-0.0870418525258951,0,0,0,0,-0.125583955904689,0,0,0,0.121269432289323,0.140139116337906,0.120369596356357,0.186732330510715,0.336641176229672,0,0,0,0,0.065739022160388,-0.0200372509976986,0.0370571982553642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.233373434592158,0,0,0,0,0,0,0,0,0,0.0800038342414259,0,0,0.0440430476990828,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.154659024532498,0,0,0,0.0427215022064961,0,0,0.0624265012239588,0,0,0,0,0,0,0,0,0,0,0.0424475982023518,0,0,0,0,-0.0353597149116395,0,0
X002371.SZ,0,0,0,0.136373686424201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185771486029203,0,0.248856709755376,0,0,0,0,0,0,0,0,0,0.460065154166326,0.123657725451925,-0.0163091249173995,0,0,0,0,0,0,0,0,0,0.0923945378878724,0,0,0,0,0,0,0,-0.082184783483553,0,0,0,0,-0.0417101617818134,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351227844157923,0,0,0,0.06916847774648,0,0,0,0,0,0.0809299380912182,0,0.0565541369389288,0,0,0,0,0,0.00778971100245532,0.0736634137027123,0,0,0,0.118484482732903,0,0,0,0,0.176646267336223,0,0,0.0283949017423223,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.416608696135371,0,0,0,0,0,0.148541275455988,0.152800312401317,0,0.0610716614396006,0,0.12773185299596,0,0,0,0.0871486724411355,0,0,0,0,0.198795889966025,0,0.316300766277592,0,0.212692043720407,0.0379124350030849,0,0,0,0,0,0,0,0,0.0851380673391562,0,0,0,0,0,0,0.0543914087049365,-0.0627276369594029,0,0,0,-0.0488416986833211,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0368332749824725,0,0,0,0,0.172481972218383,0.0256890319265459,0,0.264715685855246,0,0.136049632477894,0,0.171961663962317,0,0,0.319026837264161,0.027097018363138,0,0.00870361376179502,0,0.0084052138492204,0,0,0,0,0,0,0,0,0.00444897897781757,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232930793887218,0.195075850926314,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192443995545998,0,0.0928075410597905,0,0,0,0,0.326123649510214,0,0,0.0415258377397573,0,0.106144866876965,0,0,0.025353151682485,0.0207252777651135,0,-0.101601176474025,0.0342986716799614,0,0,0,0,0,0
X600177.SH,0,0,0.131409313174678,0,0,0,0.00730030855714156,0,0,0,0,0,0,0,0,0,0.01869643758307,0,0,0,0,0,0,0,0,0,0.071534084989678,0,0,0,-0.0408749121000846,-0.0327811670393121,0,0.0596346210147237,0,0,0,0.059744471802298,0,0,0.0408657448250485,0,0,0,0,0,0.0585891900515702,0,0,0,0,0.04716703292285,-0.00417623774921667,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137237334104343,0,-0.0262155530183056,0,0.23475300491774,0,0,0,0,0.137746097868285,0,0,0,0,0,0,0.0535974978887551,0,0,0,0,0,0,0.123134611545508,0,0.124029145846827,0,0,0.255101879092234,0.269021000729756,0,0,0,0,0,0,0.1500015629612,0,0,0.0930421277778429,-0.137451562068726,0,0,0,-0.166373075625653,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0487515381306535,0,0,0,0,0.0260116759283697,0,0,0,0,0,0,0,0.171839917467306,0.0125750082767073,0,0,0,0,0.0215944337678917,0,0,0,0,0,0,0,0,0,0.111336934833104,0,0,0.0101985031758941,0.282388500768592,0,0,0,0,0,0.0320332741529852,0,0,0.0412408112614693,0,0.0240761094782796,0,0,0,0,-0.0663170134679252,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263303366872001,0.0749896907761459,0,0,0,0,0,0,0,0.0461220531838183,0,0,-0.0770318435074101,0,0,-0.0334610946353324,0,0,0.100520564152013,0.0558630996299688,-0.0458838405740444,0,0,0,0,0,0.0637637909410872,0,0.105099847292519,0,0,0,0,0.0186834557846791,0,0,0,0,0.0750244836078749,0.0143757272368394,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113478644722857,0.126727410028058,0,0,0.200386837015563,0,0,0,0,0.10313877205026,0,0,0,0,0.0264220352361387,0,0,0,0,0,0,0.162030936503583,-0.0117662001615525,0,0,-0.0955572974128985,0,0,0,0,0,0,-0.0486242528018782,0,0.271569645823987,0,0,0,0,0,0.0613101963932393,0.0578649357396374,0,0,0,0,0,0
X600498.SH,0,0,0.0323564948331337,0,0,0,0,0,0,0,0,-0.0354639882891001,0,0,-0.0439573475526953,0,-0.0338935785730991,0,0,0,0,0.200831989888268,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,3.46944695195361e-18,0.229481821881414,0,0.179378777552195,0,0,0,0,0,0,0,0,0,0,0.00911750488555396,-0.0234675629854813,0,0,0,-0.0807560801497211,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386387318654354,0,-0.079418009711015,0.135844520206237,0,0,0,0.155432134954836,3.46944695195361e-18,0.102223478384634,0,0,0,0,0,0.394625528058919,0,0,0.0883076367452912,0,0,0,0,0.0958238245736113,0.120224395923329,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0694170144955166,0,0,0.0177067471947843,0.0488979568992971,0,0,0,0,0,0,0,0,0,0.0699176263947718,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0661530244619266,0.0203602608037776,0.0836727797792436,0,0.0304260214956479,0.0550007969630206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0833314244747068,0.0437526264050796,0,0,0,0,0,0,0.171245875731482,0,-0.0140837900411889,0,0.0382841752613725,0,0,0.112015282394221,0.0387786106084491,0,0,0,0,0,-0.0573400186998097,0,0,0,0.0877254716552349,0,0.0472580020982081,0,-0.154851241717139,0,-0.11433411236701,0,0,0,0,0,0,-0.00575603173609722,0,0,-0.0171588515248125,-0.0531142411485207,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.202431403556453,0,0,-1.38777878078145e-17,0,0,0,0,0.164534584053621,-0.188079730129149,-0.0319665069923623,-0.31065734843688,0,0,0,0,0,-0.554544423968025,0,0,0,0,0.107635926813466,-0.136318731341342,0,0.254434085422739,0,0,0,0,0,-0.170604083134251,0.00653076137120177,-0.341324716478052,0,0.408609792356788,0,0,0,0,0,-0.101767543580072,0,0,0,4.33680868994202e-19,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0061954595432397,0,0,0,-0.121135056170164,0,0,0,0,-0.018453217365088,0,0,0,0,0,0,0,0,0.318219661841312,0,0,0,0,0,0,0,0,-0.472884232890445,0,-0.0914596772693777,0.340017340032496,0,0,0,0,-0.314305793047216,-0.139302496800961,0,0,-0.170006879590069,-0.381837099847808,0.148547533578029,0,0,0,0,-1.43324944602788,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0434851898180031,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443558317871689,-0.034731392332262,0,0.00204246545986977,0,-0.0578432162156411,0,0,0,0,0,0,0,0,0,0,0,0,0.0714391360749118,0,0,-0.0089027357658583,0,-0.0204783551569969,0,-0.0040470736295577,0,0,0,0,0,-0.00540923388122034,-0.00498583761261791,0.0336563635364061,0,0,0,0,0,0
MKreturn,0,0,0.0659002152765705,0.00431900822528382,0,0,0,0,0,0,0,0,0,0,-0.0497547892404338,0,-0.0369755692444516,0,-0.0217915697398123,0,0,0,0,-0.0403455729855173,0,0,0,0,-0.00604076750905609,0,0.0318680807787867,0.0920707632562896,0,-0.0408722324864337,0,0.0688673348777424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164156761523009,0.00610805712027055,0,0,0,-0.0264195474077447,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183238819569687,0,0,0,0,0.000726372949953485,0,0,0,-0.000398779224390236,-0.000229527931927263,0,0,0,0,-0.000439164404632947,0,-0.00107604977995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372971490559336,0,0,0,0.00431688371499013,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19529103533448,0,0,0.0894947947302867,0,0,0,0,0,0,0,0,0,-0.0703319575733185,0,0,0,0,0,0,0,0,0,0.215042987325322,-0.54549442929737,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,-0.00531054361166005,0,0,0,0,0,-0.00490811145468313,0,0,0.00427174572987527,0,0,0,0,0,0,0,0.000381152877066039,0,0,0,0.00130544538443433,0,0,0,0,0,0.00151729712789032,0,0,0,0,0,0,0,-0.0101250295890015,-0.000723735716179379,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.000526657508296927,0,0,0,0,0,-0.00445209079402727,0,0,0,0,0,0,0,0,0,0.00254636429100736,0,0,0.0021994297693869,0,0,0,0,0,0,0,0,0,0.000771176893649421,0.00489388237262796,0,0,0,0,0,-0.0046123575162408,0,0,0,0,0,0,0,0,0.0025511980191357,0,0,-0.000389913778334718,0.0126436758063979,0,0,0,0.00321541752356248,0,0
