,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X002028.SZ,X600066.SH,X600584.SH,X002236.SZ,X000977.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002180.SZ,X002223.SZ,X002129.SZ,X000800.SZ,X002074.SZ,X600487.SH,X002156.SZ,X600418.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.178061275562748,0,0,0.246475632653458,0,0,0,0,0,0,0,0,0.0266867863853111,0,0,0,0,-0.0991630836005252,0,0,0,0,0,0,0,0,0,0,0,0.0122919639735189,0,0,0,0,-0.0751679850463217,0,-0.00824599871697778,-0.0571270343783851,0,0.0084954584771605,0,0,0,0.058605371912594,0,0,0,-0.0112287926297238,-0.00939700268245934,-0.00493369058539448,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.495813717325046,0,0,0,0,0.0244975237595161,0,0,0,0.0667846075956541,0,0,0,0,0,0,0,0,-0.00142432500875875,0,0,0,-0.0234357919512388,0,0,0,0,0,0,0.0968508410704615,0.012704075755318,0,0,0.0357690852045372,0,0,0,0,0,0,0.0872098353476464,0,0,0,-0.0455141822572318,-0.0279473919370113,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0208982779347888,-0.0243948433314097,0,0,0,0,0,0,0,-0.108159804524287,0,0,0,0,0,0.0472707887223618,0.0648790250946761,0.0480703041154582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200019488984496,0,0,0,0,0,0.169957573567222,0,0,0,0,0.0340834972716142,0,0,0,0.0122491952017144,-0.131111703112524,0,0,0.0411086563400472,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.462436981152184,0,0,0,0,0,0,0,0,0,0.00981772649112449,0,0,0,0,0,-0.0383535792407151,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0215435678339063,0.222108630511506,0,0,0,0,0,-0.103657871475199,0,0,0,0,0,0,0,0,0,0,0,-0.0587407085087657,0,0,0.112289823160637,0,0
X600809.SH,0.0248915106019813,0,0,0,0,0,0,0.0247910336556043,0,0,0.0317120243483938,0,0,0,0,0,0,-0.0373467851663951,-0.0142727711180235,0.267147866990152,0.0120260471271106,0,0,0,0,-0.108901508295307,0,0,0,0,0.0320173841762005,-0.0474534868170564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163246541920153,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.191467138797675,0,0,0,-0.0472720168528702,0,0,0,0,0,0,0,0,0,0,0,0,0.183651348954337,0,0,0,0,0,0,0,-0.059990398010536,0.00275958069475232,0.0268058644923252,0,0,0,0.331741856213153,0,0,0,0.0999419828602929,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140987099501798,-0.22707472851255,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0996098778463626,0,0,0,0,0,0,0,0,0,0.00441981951263017,0,0,0.192560448947429,0,0,0,0.22966623744017,0,-2.16840434497101e-19,0,0,0,0,0,0.013078581836322,0,0,0,0,0.215401590494919,0,0,0,0,0,0,0,0,0,0.0132412011237399,0.0271923207609526,0,0,0.0817231290026986,0.0144634309623476,-0.10436653331615,0,0,0,0,0
X000568.SZ,0,0.894640046214378,0,0,0,0,-0.00544473491219532,0,0,0,0,0,0,0,0,0,0,0,0,0.109879712712466,0,0,0,0,0,0,0,0,0,0,0.0377205220098236,0,0,1.73472347597681e-18,0,0,0,-0.0112491409147909,0,0,0,-0.0313435914827376,0,0,0,0.151977880105035,-0.157883963444255,0,-0.0607873817007523,0,0,0,-0.0168592598617544,0,0,0,-0.0227975373923856,0,0
X000651.SZ,0,0,0,0.307403425186814,0,0,0,0.16444445812167,0,0,0,0,0,0,-0.0924196077085383,0,0,0,0,0,0,0,0.0773868668687068,0.284425707824669,0,0.128097777760407,-0.0742109669408285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987476865976786,0,-0.000570577424838375,0,0,0,-3.46944695195361e-18,0,0,-0.0185430075748408,0.0519529768740235,0,0,-0.0273598096340193,0,0
X003816.SZ,0,0,0,-0.0191058243108383,0,0,0,0,0,0,0.0220758257706279,0,0,0,0,0,-0.0414174276023234,0,0,0,0,0,0,0,-0.272598024160657,0,0,0,0,0.15805257572592,0,-0.032979004583162,0,0,0.0680658444864574,0,0,-0.0193663847215973,0,4.33680868994202e-19,0,0,0,-0.0245061275962074,0,0,0,0.034959239562544,0,0,0,0,-0.0260479958756163,0,0,0,0,0,0
