,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000338.SZ,X000625.SZ,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X601877.SH,X000661.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X600460.SH,X000799.SZ,X600089.SH,X000157.SZ,X600702.SH,X600741.SH,X002074.SZ,X002236.SZ,X002414.SZ,X002007.SZ,X600584.SH,X600779.SH,X600183.SH,X600884.SH,X000800.SZ,X601799.SH,X000733.SZ,X300146.SZ,X002008.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.342081640290399,0,0,0,0,0,0.0363688127726393,0,0.0328352521398167,0,0,0,0,0,0,0,0,0,0,0,0.21656591627683,0,0,0,0.0649458929525676,0,0,0,0,0,0.244755144303034,0,0,0.064288715683896,0,-0.013039344645434,0,0,0,0,0,0.0178373387318484,-0.0410868311802286,0,0,0,0,0,0
X300124.SZ,0.331268697711475,0,0,0,0.324688121547273,0,0,0,0,0,0,0,0,0.0250439815069014,0,0.109636663659839,2.19565942905164e-05,-3.46944695195361e-18,0,0,0.374182924820585,-0.279973337205501,0.240772387074796,0,0,0.0267667633247169,0,0,0,0,0,0,-0.0899513351874663,0,0,0,0,0,0.0245674897271941,0,0,0,0,-0.315435849837199,0,0,0,0,0,0,0,0.0455326953978755,0,0,0,0,0,0,0
X300014.SZ,0,0,0.357973661994617,0,0,0,0,0,0,0,0,0,0,0.0828102288198777,0,0,0,0,0.209865183980452,0,0.300535544477299,0,0,0,0,0,0,0,0,0,0,0,0.0640998424463691,0,0,0,0.210851473140429,0,0,0,0,0.0121370437531344,-0.0863497730152503,0,0,0,0.0629605563607957,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0968163443638434,0.0967504652981465,0,0,0.0477595367434891,0,0,0.225918451101829,0,0,0,0,0,0,0.239224748689413,0,0,0,0,0,0.0301661904219398,0,0,-0.13567626701532,0.0991676013751106,0,0,0,0.0233109712421562,0,0,0,0.0465286321492939,0,0.0976931184100845,0,0,0,0,0,0,0,0,0,0,-0.0397306049417093,0,0,0,0,0,0,0
X000338.SZ,0,0.0176950556142885,0,0,0,0,0,0.0877344156533161,0,0,0.113197251331682,0,0,0,0.10590797205377,0,0,0,-0.0404818333948346,0,0,-0.00358303860638691,0,0,0,0.130660654671407,0,0,0,0.0184196270476322,0.109140358220176,0,0,0,0,0,0.0261430591959954,0,0,0,0,0,0,-0.0258543732263085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0609662556753992,0.417972023539724,0,0,0.101863259195853,0.150470210890223,0,0,0,0,0.241702450119871,0,0,0,0,0,0,0,0,0.393685893228494,0,-0.254086106576299,0,0,0,0,0.174653083057572,0,0.190443015959145,0,0,0,0,0,0.0577643527510701,0,0,0,0.0159044836096339,0,0,-0.0185858899723067,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0342983807285011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330380714353393,0,0.121488651414285,0,0,0,0,0,0,0,0,0,0.0833357403825297,0,0,0,0,0,0,-0.153516917011021,0,0,0,0.014723212775199,0,0,0,0,0,0.0206904196727993,0.00211183313207114,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0746939410733962,0,0.0896894316192316,-0.0721628720562723,0.340960053000295,0.100755165258979,0,-0.10245866183627,0,0,0,0,0,0,0.107049590805857,0,0,0,0,0,0,0.109173295030755,0,0,0,0.151839070217419,0,0,0,0,0.0703442351320007,0,0.0916583100446392,0,0,0,0,-0.0580332274843398,0,0,0.00585069556048573,0.029029837396749,0,0,0,0,0,0
X002241.SZ,0,-0.0151569506441028,0,0.0995785124895107,0,0,0.48954002236394,0,0,-0.0273201370782997,0,0,0,0,-0.0546092301697955,0,-0.0664930222244207,0,0,0,0,0,0,0,0,0,0,0,-0.272614570761648,0,0,0.134204038695624,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172404088437016,0,0,0,0,0.0161770064142559,-0.157476300280601,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0311817169290182,0,0,0.046198291478705,0,0,-0.10984750186078,0,0,0,0.24890483513608,0.226372436053317,0,0,0,0.0578790243271708,0,0.0429837365588718,0,0,0,0,0,0,0,0,0,0.070476917951587,-0.0866257564006498,0,0,0.043639854854656,0,0.0238605612418336,0,0,0,0.0239002855840193,0,0.0822400785300862,0,0,0,0.0378882209425487,-0.0134589326713821,0,0,0,-0.0897892649814188,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0495539867677782,0,0,0,-0.0187144080498211,0,0,0,0,0,0,0,0,0.0137160030607756,0,0,0,0,-0.0406999955757694,0,0,0,0,0,0,0,0,0,0,0.0119023691819985,0,-0.0182208830372575,0,-0.0452194843536086,0,-0.0189825259399183,0.0205124490332017,0,0,0,0,0.0388547233348062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990864162416658,-0.401455050513799,0.146606188916012,0,0.0457586114924672,0,0,0,0.0860082329766497,0,0,0.132018641757144,0,0,0,0,0.184237267839997,0,0.0483824386711497,0,0,0.0919157586293396,0.0426961355487846,0,0,0.344267730861943,0,0,0,0,0,0.199739615767756,0,0,0,0,0,0.00367483085940844,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0711031634961848,0,0,0,0,0,0,0.167436489515114,0,0,0,0,0,0.0190578438186614,0,0,0,0.00677588354707742,0,0,0,0,0,0.00627756062021898,0,0,0,0.03314016017332,0.129263297792452,0.108842642921098,0,0.0261325946123849,0,0.0121324933062406,0,0,0.118588315689805,0,0,0.073756941824855,0,0,0,0,-0.0339261787500963,-0.0282480088652364,0,0,0,0,0,0
X000661.SZ,0,0.284127732570516,0,0,0,0,0,0,0,0.203615496366889,0,0,0,0,0,0.0286207189611431,0,0,0,0,0.238371950613487,0,-0.220245072064966,0,0,0,0,0,0.277166884778401,0,0,0,0,0,0.0216144383344142,0,-0.247427856140077,0.178490980275362,0,0,0,0,0,0.0204666201705895,0,0,-0.0401046491093225,0,0,0,0,0.0650900342104959,-0.122463401114742,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0401452645532974,0,0,0,0,0,0,0,0.0487883020961003,0,0,0,0,0,0.088548013658331,0,-0.151370622562341,0,0,0,0,0,0,0,-0.0567409705862498,0,0,0,0.175906785829176,0,0,0,0,0.161428034819238,0,0,0.251828862434501,-0.0153297224568682,0.0651010543476193,0,0,0,-0.0347548868780984,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,-0.00429244279819806,0,0,0,0,0,-0.0203469185040262,0,0.0560557192685741,0,0,0,0.00136956003987134,0,0,0,0.252830154691234,0,0,0,0,0.401042580753973,0,0,0.0359334626010634,0,-0.058684906264774,0.138179230094719,0.155459055649723,0,0,0.12488670597401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0989150526819173,0,0,0,0.0328622745769938,0,0.676180854248229,0,0.015892627253295,0.0104353737765965,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088974668701783,0,0,-0.0273748574927063,0,0,0,0,0.0374197517527593,0,0,0,0,0.0372453400776944,0,0,-0.0285033040332821,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.187809939186209,0.00116048526859243,0,-0.0946163144408277,-0.019171717068908,0,0,0,0.136438331885847,0,0,0.109969268950466,0.0889760561535307,0,0,0,0,0.259294014585989,0,0,0.280767628244847,-0.312122585600039,0,0,0,0,0,0,0,0.168664665812305,0,0,0,0,0,0.230840175402525,0,-0.246740935199383,0,0,0,0,0,0.349387141574767,0,0,0.0319422765495307,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.487522730625053,0.0956258519059494,0,0,0,0,0,-0.0137585199724146,0,0,0,0,0.146040802307479,0,0,0,0.0913335894553241,0,0,0,0,0,0,-0.00929584779304578,0,0.0191613196458563,0,0,0,-0.0595577407807207,0,0,0,0,0,0,0,0,0.29884609378428,0,0,0,0,0,0.121978991729321,0,0.0404924318318693,0,-0.0217775458813559,-0.012616392435096,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0832595468072484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557230531890219,-0.041331941763594,0,0.147586863515582,0,0,0,0,0,0,0.184598490287531,0,0,0,-0.0451519084243558,0.0843602138440361,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.50156481450412,0,0,-0.0449714198226024,0,0,0,0.0494988101360183,-0.073094991351632,-0.0286261528878996,0,0,0,0,0,0,0,0,0,0,0,0.0613771492557842,0,0,0,0,-0.0017483054170694,0,-0.117679009615913,0,0,0,0,0.119906177224714,0,0,-0.0780774215239331,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,-0.10234411537571,0,0,0,0,0,0,0,0,0,0,0,0,-0.345541029629598,0,0,0,0.0694907213627711,0,0,0.294374775766456,0,-0.101484122077335,0,0,0,0.440566278109564,0,0,0,0,0,0,0,0,0,0,0,0,0.583461502615337,0,0.163164966359588,0,0,0,0,0,0,-0.0770434576763381,-0.1337008111089,0.31728233131871,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.111380638882313,0,0.0839411627379584,0,0.112883217199628,0.00231540824035067,0.203103299327671,0,-0.0236906016805707,0,0,0,0,0,0,-0.177208618416345,0,-0.0240967395802023,0,0.158228896441088,0.222540233127313,0,0,0,0,0,0,-0.0895693761847614,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.112648773991257,0,0,0,0,0,0,-0.0122938256801408,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0952403709260963,0,0,0.168355179015136,0,0.293377873138219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673231261041526,0.0225901636477349,0.106323152910086,0,0,0,0,0,0,0,0,0,0.0602744254790183,0,0,0,0,0,0,0,0.0484934918145507,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0222330757187933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518986596612215,0,0,0,-0.0991983102034418,0,0,0,0.0503912262947889,0,0,0.0768053308039513,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.047731231010805,0,0.045977258961271,0,0,0,0,0,0,0,-0.00431249259138066,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170058594416812,0.0161499153641531,0,0,0,0.0527507492275881,0,0,0,0,0,-0.0380391616722523,0.178402073240426,0,0.210629062613206,0,0,0.091384116259533,0,0,0,0,0,0,0,0,0,0,0,0.156946242708435,0,0,0,0.177996807272342,0.0930951066109889,0,0,0,0.0130772298154755,0.0136665298056028,0,0,0,0,0,0
X002007.SZ,0,0.0107033948571059,0,0,0,0,0,0.0979186203712838,0,0,0,0,0,0,0.128206396821114,0,0,0,0,0,0,0,0,0,0.0868273975056725,0,0.015833867374523,0,0.0760941034095598,0,0,0,0,0,0,0,0.039616477507085,0,0,0,0,0,0,-0.0964890775952845,0,0,0,0,0,0,0,1.6940658945086e-21,-0.0272857442617019,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.199447938630574,0.0588507759103147,0,-0.224546823698279,0,0,0,0.211342621386562,0,0,0,0,0.128475246376073,0,0,0.0233592491253129,0,0,0,0,0,0,0,0.0417808632100866,0.0111407033917128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055798141173177,0.0480404844717809,0,0,0,0,0,-0.0427903195813255,0,0,0,0,0,0
X600779.SH,0,0.223141942752338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797099910406421,0.0421336993122134,0,0,0,0,0.0750117324107361,0,0.017844269345773,0,0,0.0674496806445701,0,0,0.306091826155499,0,0.148332385244146,0,0,0,0,0,0,0,0,0,0.0614030944636395,0,0,0,0,0,-0.152634058135356,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0812714368321457,0,0,0,0,0,0,0,0,0.103531860552178,-0.0830449428287012,0,0,0.049037404512463,0,0,0,0.0356642789552025,0,0,0,0,0,0.0818289288994968,0,0.0867116923327444,0,0,0,0,0,0,-0.130350123684861,0,0,-0.0642872523413408,0,0,0.222716544063084,0,0,0,0.00641443898509814,0.0584265969383252,0,0,0,0,0,0
X600884.SH,0,0,0,-0.300599259941779,0,0,-0.0698630020592965,0,0,0,0,0,0,0,0,0.147720987534211,0,0,0,-0.139681003786165,0.137742796099585,0,0,0,0,0,-0.210260389212316,0,0,0,0.247233354346865,0,0.277860676217483,0,0.271917549947819,0,0.148926988075853,0,0,0,0,-0.0164518068280063,0,0,0,0.0628300719384114,0,0,0.220540936345509,0,0,0.0352595694916144,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054299692065314,0,0.0869633969661182,0,-0.124356058126451,0,0,0,0.0708572029521766,0.0960413602540349,0,0,0,0,0,0,0,-0.0559972795440757,0,0.308075544970035,0.0503778498680584,0,-0.0295025332122298,0,0,-0.0833457477760018,0,0,0,0,0,0,0,0,0,0.0316122031207744,0,0,0,0,0,0,0
X601799.SH,0,0,0.12625339140734,0,0,0,0.26897513161202,0,0,0,0,0,0,0,0.181733248517129,0,0,0,0.0177763286301673,0,0,0,0,0,0.0484054646932642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342540663467117,0,0,0,0,0,0,-0.0167379547877856,0,0,-0.0287240092910498,0.06712316517063,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.00338899050244626,0,0,0,0,0.0277635355880907,0.0277423231711526,0.278230310573298,-0.0954736674720297,0,0,0,0,0,0,0,0.0606649936626344,0,0.277514383005785,0,0,0,0,0,0,0,0,0,0,0.046702365542067,0,0.149505928540902,0,0,0,0,0,0,0,0,0,0,0,-0.00737354591497341,0,0,0,0,0,0
X300146.SZ,0,0,-0.161104423801973,0,0,0,-0.102405438400456,0,0,0,0,0,0,0,-0.0104331368012353,0,0.218960644012623,0,0,0,0,0,0,0,-0.0400793503736478,0,0.0342178322127968,0,0,0,0,0.15088016414482,0,0,0.0978807164565683,0,0,0,0.126583922091935,0,0,-0.0649852077149616,0.194668603322719,0.0514281011686012,0,0,0,0,0,0,0,-0.0624622172341869,0.0306677936659875,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.129639749880064,0,0,0.0932775002229575,0,0,0,0,0,0,0,0,-0.0407690088376227,0,0,0,0.186165545052781,0,0,0,0.186800221187435,0,0.0938789481013889,0,0,0,-0.0986661892641562,0,0,0,0,-0.0410869810585444,0,0.0670040884725506,0,0,0,1.73472347597681e-18,0,0,0,-0.0287715072028228,-0.057637096162817,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0938962732927726,0,0,0,0,0.0808414997615627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131695438110824,0,0,0,0.0558441101581828,0.00159234035965858,0,0.173548345973666,0.0295919128553323,0,0.012064988661091,0,0,0,0,0,0,0.01021804680294,0,-0.142972516974235,0,0,0,0,0,0,0,0,-0.026067678032938,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0284920406547338,0,0,0,0,0,0,0,0,0.140610352860353,0,0,0,0.0624095577140825,0,0.0578796258653548,0,0,0,0,0,-0.0560229742038478,0,0,0,0,0,0.0455376004766064,0.0383563193592629,0,0,-0.0430237556739835,0,-0.0703510623430416,0,0,0,0,0,0,0.0541297248620624,0,0,0.0297437145703376,0,0,0,0,-0.01881300856383,-0.0615820880285991,0,0,0,0,0,0
Slope,0,0,0,0,0.180073164649905,0,0,0,0,0,-0.244280419169678,0,0,0.294064112575069,0,-0.0266922298792814,0,0,-0.175060737192269,0,0,0,0,0,0.185641223746358,-0.236125440769798,0,-0.131682927257621,0,0,0.266324291210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788293092972963,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37224479195819,0,0,0,0,0,0,0,0,0,-0.229040381181318,0,0,0.146798609541942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428297420890345,0,0,0,0,-0.26324418237359,0,0
RealEstate_excess,0,0,0,0.00393927357995128,0,0,0,0,0,0,0.019314721007758,0.101814721035855,0,0,0,0.0158936947949202,0,0,0,0.0364609936133097,0,0,0,0,-0.0482681844778517,0.0424740317709918,0,0,0,0,-0.0259529448798636,0,0,0,-0.0117492865233696,0,0,0,0,0,-0.0323260617422108,0,-0.0190448535085801,-0.0601979241762949,0,-0.0408835935058424,-0.0644455105180742,0.0697936111101246,0,0,0,0.0256860183730038,0,0,0,0,0,0,0
MKreturn,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0800469608913776,0,0,0,0,0.0857856359671685,-0.0381949235604417,0.0366927048106017,0,-0.0767904800763731,0,0,0.0513959726047984,0.00705369060768175,0,-0.0236644372405417,0,0,0,0,0,0,0,0,0,0.0529396850193006,0,0,-0.0209688763719965,0,0,0,0,0,0,0,0,0,0.00973361975428258,-0.0509650300557518,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289715686156482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862501628418685,0,0,0,0.001921959183358,0,0,0,-0.00208309732431246,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171630807048162,-0.00109750905459186,0,0,0,0,0.0968210975072973,0,0,0,-0.0400134176524671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364956045526933,0,0,0.0405469408302122,0,-0.0323180527780311,0,0,-0.132115965358446,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,6.07347115194916e-05,1.35525271560688e-20,0,0,0,0,0,0,0.000450331524703866,-0.00552695538472632,0,0,-0.0041058852196933,0,0,0,0.0065528453790617,0,0,0,0,0,0,0.00691648287893748,0,0,0,0,-0.00793351316885442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764547281804351,0,-0.0201562947414457,0.0105631278679843,0,0,0,0,0,-0.0325387811089244
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496798858332668,0,0,0,0,0,0,0
