,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X600809.SH,X002008.SZ,X000625.SZ,X300003.SZ,X000596.SZ,X600487.SH,X000050.SZ,X000661.SZ,X600498.SH,X002456.SZ,X002007.SZ,X600776.SH,X000157.SZ,X002179.SZ,X300142.SZ,X300146.SZ,X600066.SH,X600177.SH,X600522.SH,X600089.SH,X002129.SZ,X002506.SZ,X002241.SZ,X002180.SZ,X600867.SH,X600566.SH,X600372.SH,X000977.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,-0.0245836090248916,0,0,0,0,0,0,0,0.173346006038483,0,0,0,0,0,0,0.0298385783085357,0,0,0,0,0,0.0750134215918117,0,0,0.128032660319772,0.0368428599161825,0,0,0.0845077306174197,0.199582567765143,0,0,0,0,-0.0582794832223384,0,0,0,0,0,0,0,0.176762101944766,0,0.00960708252623623,-0.0587025024603889,0,0,0,-0.0183746753578345,0,0
X000338.SZ,0,0.16399053482277,0,0,0,0,0.0244612228413487,0,0,0,0,0,0,0,0.198535099751437,0,0,0,0.186193705994702,0.013161270943304,0,0,0,0.0564189211932366,0.0178956864548729,0,0,-0.111801313269682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185218554960342,0,0,0,-0.0262989977201066,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.17388339601036,0,0,0.0147213049850949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591489989608508,0,0,0,0,0,0,0,0,0,0,0.0410609888466554,0,0,0,0,0.243164197428458,0,0,0,0,-0.00922488025321198,0.0442311558964243,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.219999110031808,0.0472519899349662,0.0993219553969521,0,0,0,0,0,0,0,0,0,0,0,0.0154649345722068,0,0,0.206168159994029,0,0,0,0,0,0,0,0,0,0,0.00370866435555308,0,0,0,0.142539271320338,0,0,0,0,0,0,0,0,0.0804529522004139,0,0,0,0,0,0.00771451706975224,0.0223433203601084,0,0,0,0,0,0
X600741.SH,0,0.0809494554178651,0,0,0,0,0,0,0,0,0,0.303184120287891,0,0,0,0,0,0,0,0,0.0647738131192256,0,0,0,0,0,0,-0.237864945650098,0,0,0.237446190902035,0,0,0,0,0,0,0,0,0,0,-0.0397365941811758,0,0,0,0.162067073681654,0,0,0,0.155911174666098,0,0,0.0404699499926469,0,0,0,-0.000475688117153026,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0150853553672029,0,0,0,0,0,0,0,0,0.0567343083610306,0,0,0,0.0951787455129671,0.0355016206820887,0.0313573666988077,0,0.00916843072364256,0,0,0,0,0.0199166639757113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418623668167757,0,0,0.209893144551651,0,0.00177835253005082,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0353957098828682,-0.194958402040679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347863504147046,0,0,0,0,0,0.870954372989686,0,0,0,0,-0.0485799233564456,0,0,0,0,0,1.38777878078145e-17,0,0.361596453311709,0,0,0,0,0,0,0,0.10660005149884,0,0,0,0,-0.0491785712687138,0,0
X600271.SH,0,0,0.0119852854965941,0,0,0,0,0,0,0.080438946783989,0,0,0,0,0,0,0,0,0,0,0,0.289845577879839,0,0,0,0,0.028898806755864,0.157877476299187,0,0,0,0,-0.122379831253366,0,0.130788780924216,0,0,0,0,0,0,0,0,0,0.116375090197275,0,0,0.317672807771289,0,0,0,-0.0144214327373882,0,0,0,0,0.143915217282297,0,0
X002236.SZ,0,0,0.521848854841438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532059170083774,0,0,0,0,0,0,0,0,0,0,0.077847031271686,0,0,0.130177193251881,0,0.0829354532730325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811750044456882,0,0,0.0646693321225325,0,-0.0170316058949439,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.215075176531421,0,0,0,0,-0.0140291302484185,0,0,0,0,0,0.031766190032168,0,0,0,0,0,0,0.350792806783086,0.235907789831687,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0200986206142749,0,0,0,0,0,-0.0532880071930967,0,0,0,0,0,0.198436147927337,0.221034172122124,0,-0.36485069775641,-0.0163748123148886,-0.0333850883621306,0,0,0,-0.0639347547672689,0,0
X300124.SZ,0,0,0,0,0,-0.0370557627634338,0,0,0,0.106479595031314,0,0,0,0,0,0,0,0.0901329172457486,0,0,0,0,0,0,0,0.289152352853742,0,0,0,0,0,0,0.044854502265265,0,0.060162256825521,0.197966934609878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573528585337084,0,-0.054943066884233,0.105897937510557,0,0,0,0.0533668650502113,0,0
X600809.SH,0,0,-8.67361737988404e-19,0,0,0,0,0.023967251130378,0,0.123855544748322,0,0,0,0.333739662221778,0,0,0.00574277551150482,0.0607951300946848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143530562567032,0,0,0,0.0137908431680641,0,0,0,0.0536712480314193,0,0.0120514731242757,0,0,0,0,-0.010799908267798,0,0
X002008.SZ,0,0,0.182113808166507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11781847259771,0,0,0.211575313856472,0,-0.154480047570551,0,0.0916166994760105,0,0,0,0,0,0,0.0554796026292495,0,0,0,0.0481256143188779,0,0,0,0.100350743458237,0,0.0179843648059159,0,0,0,0,0.0339589480455653,0,0
X000625.SZ,0,0.137807930843208,0,0,0,0,0,0,0,0,0.0518570883305498,0,0,0,0,0.0756864667344259,0.067785791132427,0,0.0477037874483879,0.267965301628388,0,0,0,0,0,0,0.0803608660648085,0,0,0,0,0,-0.035848307526016,0,0,0.0653496351348227,0,0,0,0,0,0,0,0,0.25606534333396,0,0,0,0,0,0,-0.0295241154681899,0,0,0,0,-0.0160457394721359,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.088158868382707,0,0,0,0,0,0,0,0,0,0.122578171140684,0,0,0,0,0,0,0,0,0,0,0.534573090344021,0,-0.00833064987769553,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.751270584101563,0.476326534233192,0,-0.0290451236049381,0,-0.000670656450788135,-0.109830207286795,0,0,0,0.0287792997940014,0,0
X000596.SZ,0,0,0,0,0.038904986777449,0,0,0,0,0.0393810355984646,0,0,0,0,0,0,0,0,0.00547816646413278,0,0.0646044559347618,0.409724978632799,0,0,0,0,0,0,0,0,0.101520273002249,0,0,0,0,0,0,0,0,0,0,0,-0.142096354356483,0,0,0,0.0249772145570508,0,0,0.0705381634079956,0,-0.00877891903428658,0.0281176307252515,0,0,0,-0.0127364013324459,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.27167025072383,0,0,0,0,0,0.0535138277966861,0,0,0,0,0,0,0,0,0,0,0,0.0676237199846838,0,0.243303738829711,0,0,0.0277272766419883,0,0,0,0,0,0,0,0,0,0,0,0,0.0398677761235383,0,0,0,0.0445912871824518,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.339755873196225,0,0,0,0,0,0,0,0,0,0.0094775405240789,0,0,0.123778080298463,0,0,0,0,0,0,0,0,0,0,0,0.0644170303646896,0,0,0,0,0,0,0,0,0.048498322384218,0,0,0.0338157503080909,0.290011281479549,0,0,0,0,0,0.0116159013473348,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.167691874203075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187792115480392,0,0.0115426131432794,0,0,0,0,0,0,0.0270242567037411,0.0647080776757794,0,0,0,0.151080817027528,0,0,0,0,0,0,0,0,0,0,0,0,0.113156912672814,0,0,-0.0545078222031353,0,0,0,-0.0690411088138199,0,0
X600498.SH,0,0,0,0,0,0.028016597259274,0,-0.0234271404001903,0,0.388300438347257,0,0,0,0,0,0,0,0,0.0439124790758249,0,0,0,0,0,0.110300505257144,0,0.17762309873642,0,0,0,0,0,0.0274208088179939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135058213951614,0,-0.0131115286052891,0,0,0,0,0,0,0
X002456.SZ,0,0,0.0550957352288119,0,0,0,0,0.132302395703732,0,0,0.0151796702043415,0,0,0,0,0,0.243625402623112,0.0770295713694357,0,0.00968279083667245,0.369998023812676,0,0.356507313677725,0.0911099243674401,0,0,0,0,-0.0883627156073685,0,0,0,-0.0949575093844506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695284555546018,0,0,0,0,0,0.0160772348889835,-0.00282154883394624,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.208296423313263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332370688675784,0,0,6.93889390390723e-18,0.0619300982642919,0,0,0,0.00250631484141514,0,0,0,0,0,0,0,0,0.158916059894532,0,0,0,0,0.36992663037671,0,0,0,0,0.00288967239658576,0,0,0,0,-0.0658309385883608,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284580169334981,0,0,0,0,0,-0.0261487045398952,0,0,0,-0.0771795154863391,0.166369143695589,0.295859480398834,0,0.855435658496352,-0.434688682021949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538991185233425,0,0,0,0,0.0695816385947292,0,0,0,0,0.0728209437686212,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.129886908351083,0,0,0,0.0570888862746329,0,0,0,0,0,0,0.0448878463375567,0,0,0.0291959558263721,0,0.107999129988758,0,0,0.111881406391801,0,0,0,0,0.00575422585455667,0,0,0,0,0,0,0,0,0.0267948204007998,0,0,0,0,0,0,0,0,0,0,0.00663096602973974,0,0,0,0,0,0
X002179.SZ,0,0,0.110299176862029,0,0,0,0,0,0.00713778013194495,0,0,0,0,0,0,0,0,0.000332557575254225,0,0.243263643923339,0.0210434010344009,0,0,0,0,0,0,0.110949406928049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050478882289484,0,0,0,0,0,0,0,0,0,0,0.0856549697525756,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0496250919267794,0.17673272442622,0,0,0,0,0,0,0.198051508811554,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.104592804965929,0,0,0,0,-0.0550436505719197,0,0.235492946726978,0,-0.0624079139294346,0,0,0,0,0,0,0,0,0,0.169260662937722,0,0,0,0,0,-0.00434973327964655,0.375414300172327,0.418061035368307,0,0.0258690231307321,0,0
X300146.SZ,0,-0.040321946950908,0,0,0,0.117448875073152,0,0,0,0,0.461917306181814,0,0,0.144931399148703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816974878163073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262093072232929,0.103616055145597,0,0,0,0,0,0,0,0,0,0,-0.0286889091974959,0,0
X600066.SH,0,0,0,0,0,-0.0543267597274539,0,0.117706029078343,0,0,0,0,0,0,0,0,0,0.0659043361497988,0.0816997504129239,0.15626812934861,0,0.0488142060965029,0,0,0.0516320194249885,0,0,-1.73472347597681e-18,0,0,0,0.0173777459584027,0.00180356384017407,0,0,0.0817099195660557,0,0,0,0,0,0,0,0,0,0.0140278276343356,0,0,0,0.0207305567713079,0,-0.0124939447502583,0.0647943589545726,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0439402158831671,0.0787053866324574,0,0.0723167670620404,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00878504051168718,0,0,0,0,0,0,0,0.0617731091713249,0.0423965512371894,0.191441122573816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770380392465809,0,0,0.00595455856338916,0,0,0,0.0205841128525337,-0.0140185745736039,0
X600522.SH,0,0,-1.73472347597681e-18,0,0,0.0946943946225501,0,0,0,0.212056558916732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912063553800108,0,0,0.05512188597202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782385006818193,0,0,0,0.000357285194651019,0,-0.0224021834327738,-0.0316969814518221,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337761126831362,0,0.00586368315981242,0,0.0628862308553109,0,0,0,0,0.0948543524102555,0,0,0,0,0,0,0.00532470421207186,0,0,0,0,0,0,0.0933933603725334,0,0.144717592446942,0,0.00324804800945235,0,0,0.00255472815365471,0.0352985008388522,0,-0.0222892986590276,0.0242486686904486,0,0,0,-0.0188328532967491,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.156819925962736,0,0,0,0,0,0,0.171979251610247,0,0,0.16142002549173,0,0.0357651494771062,0,0,0.182816581899774,0,0,0,0.0701885997354085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138571965516647,0,0,-0.0144168685368095,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.00428491480485856,0,0.045001526200132,0,0,0,0,0,-0.0112656265226533,0,0,0,0,0.107430781510068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621725939461625,0.0079329323807201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201128521462063,0,0,0,0,0.0419670725288734,0,0
X002241.SZ,0,0,0.125828491921834,0,0,0.0410837600637723,0,0,0,0,0,0,0,0,0,0,0.0375850634202947,0,0.0274326317162881,0,0,0,0,0.104871539595051,0.020026639565376,0,0,0,0.0306362699603567,0.0985522098098589,0,0,0.0438214584942174,0,0,0,0,0,0,0,0,0,0,0,0,0.129714678534236,0,0.126723214904421,0,0,0,-0.00120628221377564,0.00411751978981381,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0464298798654105,0,0,0,0,0,0.0836149983553552,0.073777754723867,0.0506098669572862,0.0547410877314403,0,0,0,0,0,0,0,0,0.0618109604109443,0,0,0,0,0.0176528177989646,0,0,0,0.13274137312508,0,0,0.0613023048258677,0,0,0,0,0,0.100025805068572,0,0,0.104489582078072,0,0,-0.0232185624453669,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,-0.241148591078282,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0943464981950261,0,0,0,0,0.456148775866638,0,0,0,0,-0.0156609343369692,0,0,0.118033908450308,0.155493165522911,0,0,0,0,0.0367499874615169,0,0,0.133181291401025,0,0.606239427008373,0,0,0,0,0.086931701145702,-0.128791732595117,0,0.0126368969502933,0,-0.147272297530771,0,0
X600566.SH,0,0,0,0,0,0,0,0.271308020145471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248742198276487,0.0869005712899395,0,-0.0450294838961288,0,0,-0.00588307522569338,0.52928325955211,-0.155723191845078,0,0,-0.181285440288906,0,0,0,0,0,0,0,0,0,0.214711479509055,0,0,0.0746403222821362,-0.132611659872561,0,-0.0070377050585334,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458843224121064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26037086124191,-0.00722332247355415,0,0,0,0,0,0.055883319525064,0,0.170559760733755,0,0.0043663173323007,0,0,0.0962154985280057,0,0,0.00964286489407409,0.0294371466848929,0,0,0,0.0270603088018641,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358798752487288,0,0,0.0209905529469987,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101475647568019,0,0,-0.0718268109597017,0,0,0,0,0,0,0,0,0,0,0.0663700583370459,0,0,0.213237371975685,0,0.0386124206595492,0,0,0,0,0.0379473668730472,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0986119031951208,0.420904262915107,0,0,0,0,0,0.0095963044404555,0,0.112249976821236,0,0,0,3.46944695195361e-18,0,0.0652460456770526,0,0,0,0,0.088789018694541,0.438702461027501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10014893856789,0,0,0.0230089735696202,-0.0530269754469029,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.148393147716121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155180212208487,-0.134277073061693,0,-0.0898495764198684,0,0,-0.130367009372668,0,0,-0.318189194982118,0,0,0,0,0,0,0,0,0,0,-0.0423765176263895,-0.0775955228584054,0,0.201206724852177,0,-0.188132504972369,0,0
Slope,-0.556076351978851,1.07270488828685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390304812255619,-0.48312085419864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372450980640035,0.145203174102311,0,0,0,0.441931339134543,1.16950743991414,0,0.945063912187663,0,0,0,-1.83886297146861,-3.90070552179613,0
TED,0,0,0,0,0,0,0,0,0,0,-0.285699173843208,0,0,0,0,0,0,0,0,0,0.123730398484901,0,0,0,0,0,0,0,0,0,0.0599518091267588,0,-0.0366525711648787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104501122369285,0,0.548632157789985,0,0,0,0,0.12765635727657,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0413141233456342,0,0,0,0,0,0.0171787516199836,0.0403632932561371,-0.187349206066566,0,0,0,0,0,0,0,0,0.0239653008138407,0,0,0,0,0,0,0,0.0474327887457072,0,0.0103525943076532,0,0,0,0,0,0,0,-0.00309169306621087,0,0,0,0,0,0.00615432813806821,0.0111279341864793,0,0,0,0.075986505323963,0,0
MKreturn,0,0,0,0,0,0.0158913419721103,0,0,0,0,0,-0.0614562572038575,-0.066117827924857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436684002773667,0,0,0,0,0,0,0,0,0,0.0228557480024693,0,0,0,0,0,-0.0270521116997884,0,0,0,0.0108010701882433,0,0,0,0.077306683293762,0.0236241988450202,-0.00737399492901405,0.00967994979853812,0,0,0,0.100383969369825,0,0
MKvol,0,0,0,0,0,0,0,-0.00271762867255456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231968249919599,1.0842021724855e-19,0,-0.000537450931484142,0,0,-0.00165912637509552,0,0,0,0,0,-0.000636166832398804,0,0,0,0,0.000262106289035753,0,0,0,0,0,0,0,0,0,-0.00371423744652273,0,0,0,0,-0.00755330131438117,0.0821686118746947,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0429073777275044,0,0,0,0,0,0,-0.0654255006163508,0.01378054897438,0,0,0,-0.511599289302699,0,0,0,0,0.116211908220374,0.170623841616454,0,0,-0.0200996379760062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250594062666887,0.116409910992868,0,0,0,0,-1.86661682217303,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315558940876719,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040445706803995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608566960132403,0.00194758442954377,0,0,0,0.0553302100828111,0,0
