,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X000568.SZ,X600690.SH,X002475.SZ,X600809.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X600741.SH,X002129.SZ,X601877.SH,X002007.SZ,X002371.SZ,X002179.SZ,X002236.SZ,X300142.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X601799.SH,X300003.SZ,X000800.SZ,X002074.SZ,X000066.SZ,X000799.SZ,X300146.SZ,X600089.SH,X002008.SZ,X600707.SH,X000977.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0.0646456286927853,0,0,0,0,0,0,0,0.0500730300307179,0,0,-0.323270650828095,0.0558611684696471,0,0,0,-0.00379264363516201,0.131553568745906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409254646194366,0,0.0636370102215401,0,0,0,0,0,0,0,-0.00593164529549661,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0728918494930241,0,0,0,0,0,0,0,0,0,0,-0.00902895138231539,0.122350657272316,0,0,0,0.0284935924100218,0,0,0,0,0.171544614636152,0,0,0,0,0,0,0,-0.00787719072769696,0.310671000897292,0,0,0,-0.1125738301056,0,0,0,0,0,0,0.313450735723882,0,0.0197130213314144,0,0,0,-0.0350179820744681,0,0.0115200124221665,0,0,0,-0.154450674602235,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290971576149104,0,0,0,0.067043861382063,0,0,-0.0114172152923812,-0.0254699671867072,0,0,0.0145051173231319,0,0,0,-0.0490881008144526,0,0,0,0,0.306817946533786,0,0,0,0,0,0,0.0496168912155738,0,0,0,0.15867721431983,0,0,-0.0496043089800648,0,0,0,-0.0619382854255143,0.0794839719029528,0,0,0,-0.0201809004293541,0,0
X002007.SZ,0,0,0.126215037963786,0,0,0,3.46944695195361e-18,0,0.178751821876502,0,0,0,0,0,0,0,0,0,0,0.0286603274322911,0,0,-0.0348352316325697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335522863337628,0,0,-0.193932103311996,0.173454359952745,0,0,0,-0.0767162685151866,0,0,0,0,-0.00967466089401579,0,0,0,0,-0.0602866597501632,0,0
X002371.SZ,0,0,0.00268172137296632,0,0,0,0,0,0,0,0,0,0,0,0.15082591829268,0.251096036992662,0,0,0,0,0.036773515825954,0,0,0,0,0,0.0486738990974567,0,0,0,0,0,0,0.161165251748864,0,0,0,0,0,0,0,0,0,-0.0141833379391575,0,0,0,0,0,0,-0.169593628725599,-0.0183394894691886,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0104943473435726,0,0,0,0,0.248694536593156,0,0.120687576562754,0,-0.000978995270380932,0,0,0,0,0,0,0,0,0,0.0555815931937771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305627450659064,0,0,0,0.00148742223184406,-0.106760895337951,0,0,0,0,-0.0163929469224359,0,0,0,0,0,0,0
X002236.SZ,0,0,0.257139341057905,0,0,0,0,0,0,0,0.113194110718271,-0.0313773332036463,0,0,0,0.0798507711840154,0,0,0,0,0,0.119419816931987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315205436989136,0,0.0582336510335418,0,0,0,0,0,0,0.124045382976886,0.0381841965475678,0,0,0,0,0,0.0500247124500635,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0352161576754166,0,0,0,0,0,0.0888935807954858,-0.0953567068710939,0.171889735868649,0,0,-0.152006551423601,0,0,0,0,0,0,0,0.141024034923427,0,0,0,0,0,0,0,0,0,0,0,0.084292520922248,0,0,0,0,0,0.183735759193466,0,0,0,-0.0500907078927291,-0.00797535303734767,0,0,0,0,0,0,0
X002049.SZ,0,0,0.153718314143467,0,0,0,0,0,0,0,0,-0.0215802036241719,0,0,0,0,0,0,0,0,0,0.128018768629801,0,0,0.0736170561996601,0,0.127965377042512,0,0,0.0620403900034412,0.403625672385242,0,0,0,0,0,-0.141528982084279,0,0,0,0,0,0.159297769242409,0,0,0,0,-0.0968764270578804,0,0,0,0,-0.00984216358665998,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.135399581455534,0,0,0,0,0,0.0535811550758337,0,0,0,0,0,0.0156162436633978,0.0792059434870065,0,0,0,0.10510461709039,0,0,0,0,0.0913494307029974,0,0,0,0,0,0,0,0,0.100098539471801,0,0,0.0927503397809726,0,0,0,0,0,0,0,-0.0205199226469261,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156578495269605,0,0.173295762687147,0.0602493753081062,0.162455738818938,0,0,0,0,0,0,0,0,0,0.396448826056753,0,0,0,0.0637662896537666,0,0,0.00881348877790233,0,0,0,0,0,0.0580649138597615,0,-0.15441521564552,0,0,0.158326439761499,0,-0.0540241995064501,0,0.0244182647790433,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0933564092693422,0,0.164618848425174,0.0479624093710969,0,0,0.109647322090696,0,0,0.152089108854246,0,0,0,4.33680868994202e-19,0,-0.16488040988947,0.229868686324511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132133415850271,0,0,0,0.0494528270384208,0,0,0,0,0,0,-0.046648799132843,0,-0.0305437753643938,0.0871906607603434,0,0,0,8.67361737988404e-19,0,0
X601799.SH,0,0,0,0.107841030583074,0,0.123879037922113,0,0,0,0.0279272235680958,0.0515341837753245,0,0,0,0,0.0191401371543138,0,0.203083241788755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109497819154611,0.0293558199228531,0,-0.062724242411181,0,0.0448040662047034,-0.118141609433285,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0479661545198116,0,0,0,0,0,0.087696071502426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271638245428195,0.0421745867284942,0,0.0153513131259817,0,0,0,0,0,0,0,0,0,0.0644716481045928,0,0,0.0206230022494114,0,0,0,0,0.112763171762793,0,0.00477359621606959,-0.00707991888921163,0,0,0,0,0,0
X000800.SZ,-0.221520555323394,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0970579957509111,0,0,0,0,0,0,0,0.0261810048604124,0,0,0,0.0139768167550486,0,0,0,0,0,0.00042905555051044,0,0,0,-0.0933482721967392,0.0106081906522289,0,0,0,0,0,0,0,0,0,0,0,0.0544187044001737,0,0.0920046580564339,0,0,0,0,0.0210594306046825,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115386776460069,0,0.376720850165719,-0.215535801404341,0,0.143623559878748,0,0,0,0,0,0.204506541954188,0,0.0171886909197054,0,0,0,0.210878441571765,0,0,0,0,0,0,0,0,-0.0451438856611258,0,0.120322893144829,0.00358678118383193,0,0,0,0,0,0,0,-0.00385377138213207,0,0,0,0,0,0
X000066.SZ,0,0,0.114457495832658,0,0,0,0,0,0,0,0,0,0.171930598933342,0,0,0,0,0,0,0,0,0,0.132089530218229,0,0,0,-0.0134071252272258,0,0,0,0.217391141967045,0.0159185162897819,0,0,0,0,0,0,0.051495599458192,0,0,0,0,0,-0.039940473209499,0,0,0.168081139983417,0,0,0,-0.0179811729602792,0,0,0,0,-0.116389635251174,0,0
X000799.SZ,0,0,0,0,0,0,0.524239125131025,0,0.0870286855922426,0.168752680069668,0,0,0,0,0,0,0,-0.166118628960015,0,0,0,0,0,0,0,0.243384444749358,0.00440821949068812,0,0,0,0,0,0,0.0877407500523291,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994644647571644,0,0,0,0,-0.0391157247146543,0,0,0,0,-0.316612175076167,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.195347700561574,0,0,0,0.0299264817415088,0,0.0762657229050797,0,0,0,0.149961736869003,1.73472347597681e-18,0,0,0,0.128400209292033,-0.144669442012238,0,0,0,0,0,0.0758774527558247,0,0,-0.0695251753472366,0,0,0,0.206112611061269,0,0,0,0,0,0,0,0,0,0,0,0,0.0141162571067528,0,0,0,0,-0.0839941421926917,0,0
X600089.SH,0.201121344722524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177970518560331,0,0.0762414028759625,-0.0311420303537235,0.00547942989818183,0,0.150897737245201,0,0,0,0,0.395446836656611,0,-0.0829220097500208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410037514546079,0,0,0,0,-0.00687207749737375,0,0,0.114350953496292,0.0115274957249241,0,0,0,0,0,0,0
X002008.SZ,0,0,0.121965063603517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263507724562786,0,0,0,0,0,0.231820852612017,0.0581939717910166,0,0,0,0,0,0,0.0870295775163037,0,0,0,0,0,0,0,0,0,0,0.00697192059570401,0.0419663266943587,0,0,0,0.294916918988784,0,0,0,-0.0145833395714794,0,0,0,0,0,0,0
X600707.SH,-0.133265008362087,0,0,0,0,0,0,0,0,0,0.575504394196583,0,0,-0.0117706836679468,0,0,0,0,0,0,0,0.0690412358916195,0,0,0,0,0,0,-0.599606922304468,0,-0.0276268330879329,0,0,0,0,0,0,0,0,0,0.304490853784988,0,0,0,0,0,0,0,0,0,0,0.0160882287734568,0.0528211638214052,0,0,0,-0.101850283305266,0,0
X000977.SZ,0,0,-0.0176307730512255,0,0,0,0,0,0,-0.0387776766302049,0,0,0,0,0,-0.0529157968272566,0,0,0,0,0,0,0,0,0.0931311577289697,0,0,0,0.0985749326592168,0,0,0.0393801620187934,0,0,0,0.0537574895490228,0,-0.0804779139609744,0,0,0,0.367502599397391,0,0,0,0,0.00868634045054489,0,0,0,0,-0.0221884423581268,0.00170352964015582,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.097070146594815,0,0,0,-0.097689365754575,0,0,0,0.0244703946790545,0.0351547600711639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960212223465904,-0.0446456952303973,0.0424716860146254,-0.018603230455098,0.0639313119250513,0,0,0,0,0,0,-1.0842021724855e-19,-0.000765786157557711,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0251525089031595,0,0,0,0,0,0,0,0,0.161251337911009,0,0,0,0.0628891323789391,0,0,0,0,0,0,0,0,0,0,0.103620086635772,0,0,0.00760572840552651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108139498976309,-0.101338908626214,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0469483251744984,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399576564842056,-0.0500896396129316,0,0,0,0,0,0.0141953912486079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00654737467585164,-0.214747112987378,0,0,0,0.0186135159943614,-0.0436566888413559,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0786058051982088,0,0,0,0,0,0,0,0,0,0,0.407352718774243,0,0,0,0,-0.0877273393894753,0,-0.237650474334281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11358539180706,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,1.25901731400838,0,0,0,0.566270122488729,0,0
TED,0,0,0,0,0,0,-0.251760659685862,0,0,0,0,0,0,0,0,0,0,0,0,-0.153907125433554,0,0,0,0,0.00134994868829918,0,0,0,0,0.206435989966625,0,0,-0.0279430878894425,0,0,0,0.213252267441891,0,0,0,0,0,0,0,-0.0768089574623126,0,-0.0312105696452672,0,0,0,-0.996289948167696,0.778548684405436,0,0,0,0,-0.152815656947867,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614968129873004,0,0,0,-0.100403528356891,0,0,0,0.096190998448226,-0.0328264392150453,0,-0.0342175208511011,0,0,0,0,0,0.00667249979057344,0,0,0,0,0,0,0,0.0238191616135612,0.0608024375508953,0,0,0.020021167323,0,0.0664571471674052,-0.0251911014569538,0,0,0,-0.0013936617942533,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0199522328968289,-0.125393903267584,0.0143820119483201,0,0,0,0,0,0,0,0,0,0,0,-0.0110304698928319,0,0,0,0,0,0,0.0357431917139779,0,0,0,0.0151094404835907,0,0,0,0.0544248800610104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584004308901813,-0.00419580794473345,-0.00629290881039558,0,0,0,0.0926492395462693,0,0
MKvol,0,0,0,0,0,-0.00310111512521998,0,0,0,0,0,0,0,0,0,0.000291099813454924,0,0,0,0,-4.99423452306343e-05,0.00201984991496072,0,-0.000433193800408342,0,0,0,0,0,-0.00276881036231541,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.000614255652603522,0,-0.000298373612257248,0,0,0,-0.000679259378232404,0,0,0,0,-0.00016802230377595,0,0,0,0,-0.0030304369851942,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253943697860895,0,0,0,0,0,-0.100076327311285,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00353583848725757,0,0,0,0,0,-0.00053991889864185,0,0,0,0,0,0,0,0,-0.00240213825571048,0,0.0104200598135623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000937892913652734,0,-0.00414042956675276,0,0,0,0.000733424030339449,0,0,0,0.00652466829304314,0,0,0,0,0,-0.0140434772090467,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184167132047604,0,0,0,0,0,0,0
