,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X000725.SZ,X600031.SH,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X000661.SZ,X300142.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600460.SH,X600702.SH,X002236.SZ,X600884.SH,X000799.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X600779.SH,X601799.SH,X600522.SH,X002008.SZ,X002414.SZ,X600584.SH,X600183.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0.0562891441694547,0,0,0,0,0,0,0,0,0,0.0271754049057368,0,0,0,0,0,0,-0.0881430320274461,0,0,0.10774575944388,0.087272251907214,0,0.130506048896109,0,0,0,0.214914963064925,0,0.143371238102168,0,0,0.128389756958649,0,-0.0851890930615356,0,0,0,0.0901018152054721,0,0,0,0,0,0,0,0,0.0258070118692145,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0731758755952688,0.0444058089445645,0,0.204913359657601,0,0,0,0,0,0,0.0565971824705429,0,0,0,0,0,0,0,0,0.0361031014110058,0,-0.178191961209458,0,0,-0.0880673596193687,0,0,0,0,0,0.0129507346539871,0,0,0,0,-0.0123831109110684,0,0,0,0,0,0,0,0,0,-0.0686909302764537,0,0,0.00444288735668426,0,0,0,-0.0455883467272843,0,0
X000725.SZ,0,0,0,0,0,0,0,0.013185237317717,0,0.0211222192182368,0,0,0,0,0,0,0.0511168636690614,0,0.0374817771148223,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.44682116413218,0,0,0.00309930341663711,0,0,0,0,0,0,0,0,0,0,0.0231242460199139,0,0,0.0190446622931124,0,-0.0103234225748934,0,0,-0.0240291708782379,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0760081388759786,0,0,0,-0.0211450127127223,0,0,0,0,-0.0398201739840405,0,0,0,0,0.288122675762166,0,0,0,0.0281800577908644,0,0,0,0,0,0,0,0,0,0,0,0,0.0511211251580953,0,0,0,0,0,0,0,0.109360901957512,0,0,0,-0.0825031250681253,0,-0.0148756467293113,0.038552711322445,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.139930708184831,0,0.381052578023754,0,0,0,0,0.385570676719863,0,0,0.0620250865422734,0,0,0,0,0,0.102003853176765,0,0,0,0,0,0,0,0.210855979715484,0.0723267072467455,0.17342931053689,0,0,0.265344855033295,0,0,0.22001668790507,0,0,0,0,0,0,0,0.0524056503968684,0,0,0,0,0,0,0,-0.00836502050226862,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013717754257281,0,0,0,0,0,0,0,0,0.00876308578026831,0,-0.0879195407748323,0,0,0,0,0.239874241876605,0,0,0,0,0.0167377733861078,0.0886208872883105,0,0,0,-0.0473651107547072,0.400240174447387,0.324512024061132,0,0,0,0,0,0,-0.0226270678599525,0,0,0,0,0,0
X300124.SZ,0,0,0.0811727671589878,0,0,0,0,0,0,0.0898037860369123,0.0606062779367932,0,0,0,0,0,0,0,0,0.254499892354634,0,0,0.00809958736737647,0,0,0,0,0,0,0,0,-0.0912940928735741,0.0635975528997002,0.165574275145958,0,0.243880333332983,0.0502315944911112,0,0.0159240813180671,0,0,0,0,0.0374109700906619,0,0.116685193751366,0,0,0,0,0,0,-0.0428888963243187,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.220360206628657,0,0,0,0,0,0.130096370532784,0.0123532979746543,0,0,0,0,0,0,0,0.0857344170528288,0,0,0,0,0.00477832967611452,0,0,0,0,0,-0.351873255535175,0,0,0,0.247287697836569,0.0734957309728226,0,0,0.180561631267814,0,0,0,0,0,0,0,0,0,-0.0565483279164328,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0368499305898845,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0645980698143166,0,0,0,0,0,0,0,0,0,0.138547547799386,0.108068413922786,0,0,0,0.0789048361418424,0.18960284098553,0,0,0,0,0,0,0,0,0,0,0.12111352831867,0,0,0,0,-0.0653532327450754,0,-0.00795484393124662,-0.01550804143837,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.107183026528704,0.143862734949313,0,0,0,-0.0741770007441164,0,0,0,0,0,0,0.149228305818926,0.0489597593263747,0,0,0.147661017797767,0,0,0,0,0,0.0868347977191758,0,0.0224842554781806,0,0,0,0.00838843092693967,0,0,-0.0502854740791639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138760735484161,-0.0326509803767463,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.17095191053064,-0.0246478172819816,0,0,0,0,0.397400726145749,0.109734958923274,0,0,0,0,0.0941858088875351,0,0,0,0,0,-0.016262786134068,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0624363656916846,-0.040362369661461,0,0,0,0,0,0,0,0,0.269830004923182,0,0,0,0.12784333411456,0,0,0.0449120772156749,0,0,0,-0.0274150462177183,0,0
X002049.SZ,0,0,0,0.0561569281824459,0,-0.0427565715314266,0,0,0,0,0,0,0,0,0,0,-0.0977903959305754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298429593563803,0.012218893898792,0,-0.0579813214529136,0,0,0,0,0.313732135824545,0,0,0,0.0532877004281641,-0.196159258477303,0,0,0,0,0,0,0,-0.0590072832232327,0,0,0,0.0347679498964316,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.135999016135872,0,0,0.0943720001779302,0,0,0,0,0,0,0,0,0,0,0,0,0.0656323073193741,0.082264618838461,0.184634743477348,0,0,0.138275609434139,0.461377879455713,0,-0.104659083248365,0,-0.020905468924775,0,0,0.170947987154944,0,0,0,-0.0548995393439115,0,0,0,0,0,0,-0.111695396682883,0.0124874666289467,0,0,0,0,-0.0558160681077944,0,0
X000596.SZ,0,0,0,0,0.389468891721714,0,0,0,0,0,0,0,0,0,0,0,0,0.0186409674779227,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.288424469930449,0,-0.00646760109493426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119576976383345,0,0,0,0,0.0945465097973068,0,0
X000625.SZ,0,0,0,-0.183296405798508,0,0,0,0,0,0,0.203483040296205,0,0,0,0,0,0.0549280804258991,0,0,0,0,0,0,-1.73472347597681e-18,0,0.142091462416964,0,0,-0.158918553513268,0,0,0,0.0419403439092162,0,0,0,0,0,0,0.448729986283681,0,0,0,0.0706005994959958,0.000352983502397611,0,0,0,0,0.0329952800815083,0,0,0.0490106911088179,0,0,0,0,0,0
X601877.SH,-0.0108257514466209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292102864042485,0,0,0,0,0.41753794011354,0.0529328925752109,0,0,0,0,0,0,-0.0292080330181462,-0.0206501707786724,0,0,0.17763218808849,0.0692988776094354,0,0,0,0.199610524624632,0,0,0,0,0,-0.0067772619125757,0.0174602179987695,0,0,0,0,0,0.131713180574697,0,0,-0.0574454118061917,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0222503003423696,0,-0.0920110948196698,0,-0.0149073878551315,0,0,0,-0.15160842662019,0,0,0,0,0.0401630358214665,0,0,0.00709075470274513,0,0.116726172183412,0,0,0,0.025492978680929,0,-0.0657296555317995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224384021818558,0,-0.0275112956842002,0,0,0,0,0,0,0
X000661.SZ,0,0.4687147475113,0,0,0.0975834727755283,0,0.0166969296927749,-0.158760456312758,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.224278735196016,0,0,0,0,0,0,0.20638508302886,0,-0.0343965415871881,0,0,0.133362489488515,0,0,0,0,0,0,0,-0.0384938957188691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.159664324949412,0,0,0,-0.152545044588759,0,0,0,0,0,0,0,0,-0.266563293890005,0,0,0,0,0.0514745961868412,0,0.103899544019282,0.0161368104778458,0,0,0,0,0,0,0.00881790385308773,0,0,0,0,0.353784592096548,0,0,0,0,0,0,0,0.0114913316040618,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.174320529077036,0,0,0,0,0.0201406757157224,0,0,0,0.0286193093108541,0,-0.0726642254457546,-0.0688169367922597,0,-0.0127648017773155,0,0,0,0,-0.0926629930778825,0,0,-0.0402486586449543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01033354954655,0,-0.0881250747596993,0,0,0,0,-0.262834512132512,-0.00390629166302753,0.0667103467437248,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.111410602697004,0,0,0,0,0,0.610256565027386,0.0794520088811366,0.0383795852906083,0,0,0,0.00999839667214534,0,0.0179130663491353,0,0.0160635510053648,0,0.0478472260115802,0,0,0,0,0.00722497522542296,0,0,0.0194323862561053,0,0,0,0,0,0,0,0,0,0,-0.0510698181165371,0.0413375948723513,0.0662367771358071,0,0,0,0,0,-0.00342132450785222,0,0,0,0,-0.0319157656594001,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0816344118070819,0,0,0,0,0.333751588210639,0,0,0,0,0,0,0.00309996468631352,0,0,0.0500436195515926,0,0,0,0,0,0,0,0,-0.0133717907800316,0,0,0,0,0,0,0,0,0.18327528648346,0.17016840891794,0,0,0,0,0.12642791977683,0,0,0.0820347589139105,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853431952861526,0.00194774615418107,0,-0.365541524240871,0,0,0,0,0.0949216680715631,0,0,0.29289428773385,0,0,0.0671095617438606,0,0,0.0020904288854698,0,0.0639299835852721,0,0,0.102488752801253,0,0,0,0,-0.367261325917769,0,0,0,0,0,0,0,0,0,-0.0182192769420279,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.047638958979803,0,0,0,0,0,0.0623816020632201,0.317761972588928,0,0,0,0,0.0856069983454587,-0.0936126529445493,0,0.0118654623151547,0,0,0,0,0,0,0,0,0,0,0.202918078849971,0,0,0.0582122729582354,0,0,0,0,0,0,0,0,0,0,0,-0.0446626475416446,0.0698632845647425,0,0,0,0,0,0
X600702.SH,0,0.155095161120686,0,0.157435775380935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168280035218781,0,0,0.237214452006981,0,0,-0.00576630349032903,0,0,0,0,0.0265047981774241,0,0.0635018025298668,0,0,0,0,0,-0.0394345021597331,0,0.357957267235954,0,0,0,0.0512899444485978,0,0,0,0,0,-0.0230646528854892,-5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.0541135976870059,0,0,0,0,-0.0128869107068441,0,0,0,0.0751902786214467,0.170833478996974,0,0,0,0,0,0,0,0,0,0,0,0.118115276934652,0,0,0,0,0,0,0,0,0,0,0.139864563773742,0,0,0,0.0142336297540678,0,0,0.0740954328943002,0,0,0,0,0,0,0.000914313621622327,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356247830154089,0,0,0,0,0,0,0,0.244706261265532,0,0,0.328947898549625,0,0,-0.0689753140241765,0.0329879259942177,0,0,0,0.055170336823213,0,0,0,0,0,0,0,-0.0668921148962809,0,-0.101831808502795,0,0,0,-0.168577305615602,0,0,0,0.00954351510749663,0,0,0,0,0,0,0
X000799.SZ,0.176802052001394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241696211228975,0,-0.038025557492764,0,0.244488975943646,0,0,0,0,0.0275048850260278,0,0,0,0,0,0.389189644475102,0,0,0,0,0,0,0.130913893930031,0,-0.0638456843485118,0,0.0101478930866699,0,0,0,-0.103970553078981,0,0,-0.0415855935594291,0,0,0,0,0,0
X002180.SZ,0.039563775084164,0,0,0,0,0,0,0,0,0,-0.0359524250428775,-0.0164053659725798,0,0,0,0.00770279081643511,0,0.254145489827036,0,0,0,0.054074924590485,0,0,0.0953194490211984,0.0782149801358949,0,0,0,0,0,0,0,0,0.00156097489039942,0,0,0,0,0.0611136488932243,0,0,0,-0.0720106973606214,0,0,0,0,0,0.010970008570857,0,0,-0.0285700282686564,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.251100590251623,0,-0.153082712187139,0,0,0,0,0,0,-0.0124988665118249,0,0.236301602397681,0.0667631310842266,0,0,-0.0923372110042675,0.117806135319177,0.324615313466689,-0.151253259855536,0.0975057620572821,0,0.00316533351576924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123642613654655,0,0,0,0.26581803603245,0,0,-0.0110615213309877,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0594028468794768,0,0,0,0,0,0,0,0,0.43245218150722,0,-0.00989439704225755,0.0697412580765816,-0.0446971426736777,0,0,0.0426834570469467,0,0.0367146524156353,0,0,0,0,0,0.078176199989981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101035951867571,0,0,0,0,-0.0503992557435363,0,0
X600779.SH,0,0.16447487378308,0,0.135746135809947,0,0,0,0,0.044582088957028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315778863256475,0,0,0,-0.152952889939966,0,0.170274525456082,0,0,0.163891623301974,0,0,0,0,0,0.0891148405572737,0,0,0,0,0,0,0,0,-0.0331125612130324,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.148197424372091,0,-0.00835476436173066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194368856372167,0,0.0688460804517687,0,0,0,0,0,0.226743872569468,0,0,0,0,0,0,0,0,0,-0.0181777563398644,0,0,0,0,0,0,0,0,0.0143350535815795,0,0,0,-0.0332481101432433,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247388750949682,0,0,0,0,0,-0.346912631720734,0,0,0,0.300332044693921,0.436876601520806,0,0,0,0,0,0.0617016059430823,0,0,0,0.0503413887911871,0,0,-0.395951633562421,0,0,-0.126924917079268,0,0,0,0,0,0,0,0,0,0,-0.0303268658277405,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523039335604385,0,0.0728307900953473,0.127575107299963,0,0,0,0,0,0.111797051270235,0,0.212770729523408,0,0.0709884527591629,0,0.336340369841116,0.12653884913934,0,0,0,0,0,0,0,0.0448505237704262,0,0,0,0.0358970476053749,0,0,0,0,0,0.0404350319904951,0,-0.0159878315472709,0,0,0,0,-0.0666302870359623,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.1795485606135,0,0,0,0,0,0,0,0,0,0.0829195696674593,0,0,0,0,0,0,0,0,0,0,0,0.109807543913275,0,0.0423178179443635,0,0,0,0,0,0,0.0588989752403706,0,0,0,0,0,0,0,0,0,0.414172639255887,0,0,0.0146307104650928,0,0,0,-0.0819286238905452,0,0
X600584.SH,0,0,0,0,0,0,0.131086996988077,0,0,0,0,0,0,0.0160389511207151,0.0248160471992787,0,0,0.0400289231921238,0,0,0,0,0,0,0,-0.0287967372724857,0,0.163733342447722,0,0,0,0,0,0,0,0.0260675218356136,-0.00347321448909447,0,0,0,0,0,0,0,0,0.0207773527653363,0,0,0,0,0,-0.00623765674086413,0.0227446968919437,0,0,0,-0.141945463406591,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137488169511591,0.0345009459381753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02689038796886,-0.100025854992299,0,-0.0326255395212842,0.215326574313915,-0.0233624650911758,-0.0673570380202619,0,-0.104577987970692,0,0,0,0,0,0,0,0,0,0.0425207874836534,0,0,-0.0034977246105575,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0297085895018634,0.243089948503494,0,0,0,-0.0281038170438523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143887399640544,0.00263415235296367,0,0,0,-0.0102411542248514,0,0,0,0,0,0,0,0,0,0,0.0981587853645428,0,-0.0157835729622573,0,0,0,-0.0778068813958677,0,-0.0218788535666212,0.0517839835770131,0,0,0,0,0,0
X600563.SH,0,0,-0.0785222723320117,0,0,0,0,-0.085962133153999,0,0,0,0,0,0,0,0.180261139298134,0,0.0917642437846598,0,0,0,0,0,0,0,0,0.166248867675883,0,-0.117525707841167,-0.142453008674413,0,0.0822536592188918,0,0,0,0,0.00553002839795837,0,0.396977947174034,0,0,0,0,0,0,0,0,0,0,0,0,0.0213782942088777,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0145747457110796,-0.0245388676396168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063461626400896,-0.0249607934648305,0,0,0,0,0.00190417129818536,0,0.0497744599308303,0,0,0,0,-0.0440110506392577,0,0,0,0,0,0,0,0,0,0,-0.0542081005695924,0,0.0771734380851093,-0.228474635690586,0.00245137208732066,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0820554614532694,0,0,-0.137712972864381,0,0,0,0.27850245060999,0,0,0,-0.0845930122686213,0,0,0,0,0,0,0,-0.0928537524410781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14373235301644,0,0,0,1.66933072696352,0,0
TED,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801893867302031,0,0,-0.0996778967263294,0,0,0,0,-0.106947032951133,0,0,0,0,0,0,0,0,0,0,0,0.109712044184352,0,-0.180133301435877,0,0,0,0,0,0.545367467988101,0,0,0,0,-1.03984253922522,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0916859932081791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757467125831294,-0.0118527758609446,0,0,0,0,0,0,-0.0379382242282903,0,0,0,0,0,-0.044791032950291,-0.0273172216464676,0,0,0,0,-0.0145885058335583,0,0,0,0,0,0.0550025579071733,-0.0104488583350443,8.67361737988404e-19,0,0,0,-0.0634975063900282,0,0
MKreturn,0,0,0,0,-0.196777785623786,0,0,0,0,0,0,0,0,0,0.0405870673625532,1.0842021724855e-19,0,0.000195598548660638,0,0,0,0,-0.0634913555556138,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.00468086482481195,0,0,0.0562571175501226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226480166297869,0,0.0012399536708607,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000828014138824558,0,0,0,0,0.00119653270975956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287198403153146,-0.000954522856452228,0,0.00108352172346934,-0.000358352256396714,0,0,0,0.00164582605277713,0,0,0,0,0,0,0.000346215559283314,0,-0.00136240090025382,0,0,0,0,0,0.00401722015791838,0,0,0,0,0.0025072470360964,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0788977794717767,-0.0228521413721009,0,0,0,0,0.0932119910292308,0,0,0,0,-0.0993994101811518,0,0,0,0,0,-0.105635715794944,0,0,0,-0.150517414335539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200797715772467,0.146235023993047,0,0,0,-0.173480266798255,0,-0.161762811960168,-0.106842202252138,0.446341169544835,-0.551233726167627,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00277001294308214,0,0,0,0,0,0,0,0,0,0.00683437915664662,-0.00639349223046663,0,0,0,0,-0.00107228540574997,0,0,0,-0.0189666078053663,0,0,0,0.0102205742691795,-0.00128239427310078,-0.00303049152866429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122618237687763,0,0.021875573347322,-0.0187473272022613,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00481254270066166,0,0,0,0,0,0,0,0,0,0,0.00276181848440592,0,0,0,0.00334018078513068,0,-0.00534719822197781,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.022511494804074,0,0,0,0,-0.00707639505873313,0,-0.0172783398630452,0,0,0,-0.0141402029297097,0.00294897664298451,-0.0407634645985927,0.0488981473076688,0,0,0,-0.0257228960749001,0,0
