,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600031.SH,X600703.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X002236.SZ,X600372.SH,X000157.SZ,X002292.SZ,X002475.SZ,X002241.SZ,X600741.SH,X600089.SH,X000338.SZ,X000568.SZ,X300124.SZ,X002465.SZ,X600839.SH,X600177.SH,X002294.SZ,X300003.SZ,X600867.SH,X002074.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X000800.SZ,X002129.SZ,X600525.SH,X600582.SH,X000550.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0966831970401361,0,0,0,0,0.102619350448052,0,0,0,0,0,0,0,0,0,0,0.242739659316707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197394935818511,0,0,0.0131433391112311,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.346389414587023,0.336103938830558,0,0,-0.00544854243639511,0,0,0,0,-0.132743312254414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156897810404843,0,0,0,0,-0.130450156772304,0,0,0,0.0706788805544966,0,0,0.0722379932895296,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597960962897729,0,0,0.00906664499294993,0,0,0,0,0,0,0,0.0458166426027136,0,0,0.250194268336457,0,0,0,0.019624646011924,0,0,0,0,0.218062120645796,-0.142899637014992,0,0,0,0,0,0,0,0.0846117604367883,0,0,-0.00556179551017651,-0.0497886546107345,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0072689061758152,0.184538419469562,0,0.158073736854983,0,0,0.0310541281783906,0,0.174585494811758,0,0,0,0,0,0,0,0.0122000613549819,0,0,0,0,0,0,0,0.0315403755165505,0,0,4.33680868994202e-19,0,0,0,0,0,0.117022910460399,0,-0.0287488491651609,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0999753849496862,0.271347946657658,0,0,0,-0.0679522945354542,0,0,0,0,0,0,-0.0291924436273928,0,0.165558218863739,0,0,0,0.127878554663902,0,0,0,0,0,0,0,0,0,0,-0.0496307277963368,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0507793870113274,-0.0546905891789561,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263661461160203,0,0,0,0,0,0,0,0,0,0,-0.026918984300446,0,0.271746583981426,0,0,0.0640765167124892,0,0,0,0,0.00941844148734183,0.100571114325914,0,0,0.0498660748528658,0,0,0,0,0,0,0,-0.0404292815367391,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207207153261005,0.0857525969516131,0,0,0,0,0,0,0,0.35644999293061,0.0493228405468523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154693231456085,0,0,0,0,-0.03079828706321,0.0440088754912836,0,0,0,0,0
X002304.SZ,0,0.333748553759815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.180078561614333,0,0,0,0,0,0,0,0,0.325206039183528,-0.125686197089218,0,0,0,0,0,0,0,-0.0140299151354246,-0.0579004221506969,0.0354905684173076,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0270192984772502,0.00734848304993564,0,0,0.229074802507007,0,0,0,0,0.0747859514701317,0.0490588707743728,0,0,0,0.10932988785899,0,0.0933965363138099,0.16869013991405,0,0,0,0.0138181849400963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926568582001175,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.18846186284123,0.0587140932711391,0.0820139401042122,0,0,0,0.0399759374956165,0,3.46944695195361e-18,0,0.245435674391553,0,0,0,0.0902064382318997,0,0,0,0,0.0148061651457018,0.0439173750532287,0.0410260398673591,0,0,0,0,0,0,0,0,0.126147690635598,0,-0.0128988034198248,-0.0494337832647959,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.132499441330124,0.0888114952011978,0,0,0,0,0,0,0,0,0,0,0,0.0316419672148835,0,0,0.0828031272161828,0.0387766934206556,0,0.125241386241636,0,0.190641643650513,0,0,0,0,0,0.0151105418677813,0,0,0,0,0.108864587100873,0,0,0,0,0,0,0,0,0.0611704220391928,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.154318638054979,0,0,0,0,0,0.0584583890804471,0.035157763884146,0,0,0.206376602166777,0,0,0,0,0,0.20483390667825,0.00117824789737967,0,0,0,0.0235140518565124,0,0,0,0,0,0.0755388220561847,0,0.0952530309403764,0,0.166968356062057,0,0,0,0,0,0,-0.0144824539947098,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113826578885297,0.176759160138571,0,0,3.46944695195361e-18,0.427168058923162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003974090267328,0,0.0126306062118758,0,0,0,0,0,0,0,-0.00347599976208355,0,0,0,0,0,0
X600703.SH,0,0,0,0.396578712816486,0,0,0,0,0,0,0,0,0.106818981763018,0,0,-6.93889390390723e-18,0.0315086225538394,0,0.124126383117403,0,0,0,0,0,0.0391077624065447,0,0,0,0,0,0,0,0,0.105621495925853,0,0,0,0,0,0,0.0427700574560316,0,0,0,0,0.0130351654845503,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666712621321643,0,0.235689970232207,0,0,0.0713962625176243,0,0,0,0.00119608525221353,0,0.205898918550338,0,0.0624345536322758,0,0,0.135232020310488,0,0,0,0,0.00274306353239893,0,0,0.0862921897708921,0,0,0,0.15809404068705,0,0,0,-0.00540019039375622,0,-0.0399471437541211,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17628097866209,0,0,0.039743846264703,0,0,0.00932149687831674,0,0,0,0.0286754345906396,0,0,0,0,0,0,0,0,0.0132140032406137,0,0,0.0276322461424409,0.00222083977661972,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.192555867147279,0,0,0,0,0,0,0,0,0,0.312974791626221,0.189100184058278,0,0,0,0,0,0,0,0.0302660484234651,0.260547486422574,0,0,0,0,0,0,0,0,0.00859145911963271,0,0,0,0,0,0
X600066.SH,0,0.00153032771759664,0,-0.0326372731272987,0,0,0.232408765706739,0,0.20366839866703,0.123898756708479,0,0,0,0,0,0,0,0,0,0,0,0.028837854531196,0,0,0.119969475280839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420298363439885,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0813133091278285,0,0,0.0837443789245662,0.066681740050301,0,0,0,0.0049049070275682,0,0.176848707226566,0,0,0,0,0,0,0,0,0.137567621681153,0,0,0,0,0,0,0,0,0,0,0.162167270086573,0,0,0,0,0,0,0,0,0,0,0.0357192646235487,0,0,-0.06501125967366,0,0,-0.0747835319235522,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28132242472402,0.328350676899849,0,0,0,0,0,0,0,0,0,0,0,0.110946433564024,0,0,0,0,0,0,0,0,0,0,0.0656118692572889,0.0740143931666412,0,0,0,0,0,0,0,0.0023726015737924,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0454283780454843,0,0,0,0,0,0,0.12856890361905,0,0.164927237282341,0,0,0,0,0,0,0,0.0576027878091685,0,0.00652746986650212,0,0,0,0,0,0.0120702661641302,0,0,0,0,0.0525326086911384,0,0,0,0.285929325377253,0,0,0,0,0,0,0,-0.023232863286488,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0380547662398493,0,0,0,0,0,-0.164452587783283,0,0,0,0,0,0,0,0,0,0.12867754547091,0,0,-0.0677351575650894,0,0,-6.93889390390723e-18,-0.23247654988902,0,0,0,0,0,0.247168604022326,0.0910531165665145,0,0,0,0,0,0,0,0.071274931791077,0.0709739179883227,0,0.216278365564199,0,0.466055569200902,-1.73472347597681e-18,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.153810627142867,0,0,0,0,0,0,0.076155641370185,0,0,0,0.021551715166762,0,0.119084702110472,0,0,0,0,0,0,0.195558547029364,0,0,0,0.386690637517289,0,-0.237704788981594,0.0326308799566821,0,0,0,0,0,0,0,0,0,0,0,-0.042697593012757,0,0,0,0,0,0,0
