,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000623.SZ,X000581.SZ,X000550.SZ,X600066.SH,X600271.SH,X002236.SZ,X000800.SZ,X000869.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002294.SZ,X002475.SZ,X600839.SH,X000400.SZ,X000050.SZ,X002129.SZ,X002456.SZ,X000977.SZ,X002465.SZ,X600809.SH,X002007.SZ,X002292.SZ,X300003.SZ,X600252.SH,X600312.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.256975831472684,0,0.207762732120158,0,0,0,0,6.93889390390723e-18,0,0,0,0.160754555801233,0,0,0,0,0,0.112484436102863,0.142929762814387,0,0,0,0,0,0,0,-0.118324854134671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0691982287489132,0,0,-1.0842021724855e-19,0.028524092474997,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.181775645199268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814912750501515,0,0,0,0,0,0,0,0,0,0.123736547611028,0,0,0,0,0,0,0,0,0,0,0.184059650290207,0,0,0,0,0,0,-0.0128009061655328,0,0,0,0,-0.0837853421520301,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.16683363697864,0,0,0,0.101887485474182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.38819434266177,0,0.012679446031569,0,0,-0.0467396691560928,0.129538893062048,0,0,0,0.0312197496237042,-0.0268603524774657,0,0,0,0,0,0
X600372.SH,0,0,0,0.0755412010423568,0,0,0,0.1067679495324,0,0,0,0,0,0,0,0.0748406957636899,0,0.2883802339431,0,0.0542649725625277,0,0,0,0.2170780653598,0,0,0,0,0,0.0321854850982064,-0.120404331273969,0,0,0,0,0,0,0,0,0.153667618723426,0,0,0,0,0,0,0,0,0,0,0,-0.0297396819274188,0.0375885033328966,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.158493244143927,0,0,0,0.198730812648376,0,0,0,0.26355497504604,0,0,0.0985972617939152,0,0,0,0.0420479407410699,0,0,0,0.0111996245573007,0,0,0,0,0.076898577564691,1.73472347597681e-18,0,0,0.113456641902013,0,0,0,0,0,0,0,0.0117415254421962,0,0,0,0,0,0,0,-0.0338780948171695,0,0,0,0,0,0
X600741.SH,0.0814452781030449,0,0,0,0.0132491793624083,0,0,0,0.0494586165235615,0,0.0226109374620139,0,0,-0.0374885617922479,0,0,0.0898700841688489,0,0,0,0,0,0,0.142927067314481,0,0.0276126228468355,0,0,0,0,0,0,0,0.109604314633646,0,0,0.0321014467353514,0,0,0,0,0.130942007121769,0,0,0,0,0,0,0.0466037463550464,0,0,-0.0284569446954986,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.186365062913105,0.0181259069673328,0,0,0,0.0061579603152461,0,0,0,0,0,0,0,0,0.2404600425621,0,0,0,0,0,0,0,0,0,0,0,0,0.0492889423148759,0,0.0423733652419366,0,0.0160050467520702,0,0,0.294748435117117,0,0,-0.00155360717872819,-0.00563821796839061,0,0,0,0,0,0
X002241.SZ,0,0,0,0.122990038078265,0.0168806398307437,0,0,0,0,0,-0.053808922782365,0,0,0.027722164339754,0,0,0,0,0,-0.025918136911819,0,0,0,0.0165116032716995,0,-0.0726912402037122,0,0.112658520335357,0,0,0,0,0,0,0,0,0.0719315428979213,0,0.0782899545844913,0.0339151048353545,0,0.223899047838076,0,-0.0272397171097696,0,0.0282852114442859,0,0,0,0,0,0,-0.00288391952565805,0,0,0,0,0,0
X000100.SZ,0,0,0.237969250450303,0,0,0,0,0,0.0276537800045552,0,0,0,0.00424645192593202,0,0,0,0,0,0,0,0,0,0,0.0520226909053514,0,0.11726662230364,0.0434223466776096,0,0,0,0,0,0.0494989641569789,0.114121208231666,0,0,0,0,0,0,0,0,0,0,0,0.158513997108464,0,0,0,0,0,-8.67361737988404e-19,0.035596416524768,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262789363732933,0.0759748564629803,0,0.335905062532086,0,0,0,0,0,0,0,0,0,0,0.201130261476725,0,0,0,0,-0.0484386212014219,-0.0632330685034275,0,0,0,0,0,0,0,0,0.260625447118629,0,0,0.217680166201338,0.0450042575383605,-0.0359155405290037,0,-0.128014196983312,0,0.0289572068089603,-0.0554112297126046,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739245720965076,0,0,0,0,0,0,0,0,0,0.093930623538759,0,0,0,-0.00101446678719324,0,0,0.0262055690749476,0.0414312375530896,0.116389543418232,0,0.0495381395923506,0,0.00450070062702371,0,0,0.0393934232951816,0,0,0.0980727688589942,0.0154883363442643,0,0,0,0,0,-0.0100537253944304,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.212342317242019,-0.0357638105617515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492640850230474,0,-0.11663132750677,0,0.0853642044779474,0,0,0,0.0283702424198961,0,0,0,0.159143863436066,0,0.0768944903397999,0,0,0,0,0,0,0,0,0,-0.0181082095903667,-0.00687739562971293,0,0,0,0,0,0
X000568.SZ,0,0,0.0833478815885512,0,0,0.558227051329195,0,0,0,0,0,0,0,0.0161874383144098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120826197358089,0,-0.0616128937217447,0,0.141166038968493,0.0805652805487874,0,-0.0362878441501477,0,0,0,0,0,0,0,0,0.0485038623735771,0,0,8.67361737988404e-19,0,0,0,0,-0.0217445138347229,-0.000287739222964502,0,0,0,0,0,0
X000623.SZ,0,0,0,-0.0807540652579189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147647160567432,0,-0.0471163481313196,-0.214658324083043,0,0,0,0,0,0,0.0879758463365522,0,0,0,0.747994451058126,0,-0.0948631572013245,0.0738639952692076,0.292040813952221,0,0,0,0,0,0,0,0,0.230093416464374,0,0,0.0560369187762847,0,0,0,0.0563258611659757,-0.0438523905236499,0,-0.0188450203247424,0,0,0,0
X000581.SZ,0,0,0,0,0.0732023379626514,0,0,0,0.064726538146772,0.0562208468434263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047222741505266,0,0,0,0,0,0,0,0,0,0.0845327879636204,0.139388966902107,0,-0.0738747302837405,0,0,0,0,0,0,0.118144240882472,0,0.0912999551735481,0.0190600936530918,0.157226716155568,0.0705609744209752,0,0,-0.0260605939528894,-0.0149678331948595,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0.0659154689966573,0,0,0,0,0,0,0,0,0,0,0,0,0.120814713686397,0,0,-0.00574111641172609,0.310840542061943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163350098928342,0,0,0,0,0,0,0,0.132105082731063,0.0901178188396789,0.0626924659756327,0,0,-0.00519452346009972,0.00240365740482827,0,0,0,0,0,0
X600066.SH,0.320895906728324,0,0,0,0,0,0,0,0.0540090197274938,0,0,0,0,0,0,0,0,0,0.0798332970564705,0.119873333355315,0,0.0176735785375349,0,0.0196154341989839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343042717160736,-0.0220866203286158,0,0,0.0700337471851068,0,0,0.0154865698441786,0,0,0,0,0,0,-0.0123907166317645,0,0,0,0,0,0
X600271.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0138850013179387,0,0,0,0.0652362595604654,0,0.240375259815141,0,0.192139349313588,0,0.141734325005759,0,0,0,0,0,0,0,0,0,0,0,0.0440871505807085,0.0117408782016833,0,0,0,0.152578275373289,0.0772081548182737,0,0,0,0.00162783845578663,0.212737398088587,0,0,0,0,-0.0614246805678386,0,0,0,0,0,0,0
X002236.SZ,0,0,-0.0601881041668204,0,0.0859831128088261,0,0,0,0,0,0,0,0,0,0,0,0.0604415565241947,0,0,0.00174506191905074,0,0,0,0,0,0,0,0,0,0,0,0,0.163699082251179,0,0,0,0,0,0,0,0.280147213235463,0.0309805061867757,0,0.0934593071984738,0,0.141181613426575,0.0241599121835063,0,0,0,0,-5.42101086242752e-20,-0.0452827875396783,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.00173122424857608,0,0,0,0,0,0,0,0,0,-0.0391026153055119,0,0,0,0,0.0423241441120282,0,0.0682141107461008,0,0.0462032049248497,0,0,0,0.0472547458625513,0.0931207010505476,0.00664524746915681,0,0,-0.0422876175367348,0,0,0,0,0,0.287018339465437,0,0.0191841201459876,0,0,0,0,0,0,0,-0.041999858947713,0,0,0,0,0,0
X000869.SZ,0,0,0.0260983239401993,0,0,0,0.214185306696429,0,0,0,0,0,0,0,0,0,0,0,0.189631702622121,0,0.0512083697794014,0,0,0,0,0,0,0.0160016167208086,0,0,0,0,0,0.0285306644447235,0,0,0,0,0,0,0.134031113757757,0,0,0,0,0,0,0,0,0,0,0.000400447111714386,0.00321951353491306,0,0,0,0,0,0
X600177.SH,0.104780788042514,0,0,0,0,0,0,0,0,0.116420872470859,0,0,0,0,0.00204946184431635,0,0,0,-0.0174024009773875,0.102525415826935,0,0,0,0.349693984184225,0,0,0,0,0,0,0,0,0,0,0,0,-0.012473002111331,0,0,0,0,0,0.193755126326287,0,0,0,0,0,0,0,0,-0.00642176578861878,-0.0078154466819884,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0404339482440156,0,0,0,0,-0.00969549456118398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37468087201734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158762606821119,0.124828182525106,0,0,0,0,0,-0.00285391186740314,0.0103160268481604,0,0,0,0,0,0
X000559.SZ,0.0433364940359234,0,0,0,0,0,0,0,0,0,0,0,0,0.0620707498392119,0,0.109310260480748,0,0,0,0,0,0,0,0,0.201190780704421,0,0,0,0.155995635073665,0,0,0,0.0992925923311579,0,0,0,0.109692151854448,0,0,0,-6.93889390390723e-18,0,0.0303877580411699,-6.93889390390723e-18,0.190841388369471,0,0,0.0468359459740816,0,0,0,0.0816566988933421,-0.0556407474033955,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.053736606976981,0,0,0.106515952235282,0,0,0,0,0,0,0.157251131591106,0.036334916430267,0,0.00481811802643605,0,0,0,0,0,0,0.00414293439016294,0,0,0.0198294567359204,0,0.0520193048311235,0,0,0,0.156385057409934,0,0,0,0,0,0.200263119105303,0,0,-0.0508914489616695,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0884626138664293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762272303684967,0,0,0,0.0113243917460866,0,0,0,0.127527771844769,0,0,0,0,0.0556790995565335,0.134359714195464,0,0,0,0,0.153623028730271,0,0,0.0540606194066463,0,0,0.0209489838966101,0,0,0,0,0,0,-0.0161307074090793,0,0,0,0,0,0,0
X600839.SH,0.256477056809118,0,0.0999238682362309,0,0,0,0,0,0,0,0,0.0402710006765081,0,0.014951677128823,0,0,0,0.0827196585989694,0,3.46944695195361e-18,0,0,0,0,0,-0.0773348283444246,0,0.0813548192407696,0,0.0172936990190029,0.292844559852575,0,0.0719200389681752,0,0,0,0,0,0,0,0,0,0.000997659827956521,0,0,0.0658644212260056,0,0,0,0,0,0,-0.105191339520811,-0.0421376088517127,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0.0381197438082333,0.089366713537455,0,0.07430853135669,0.0333194727256014,0,0,0.0607144970839012,0,0,0,0.0991466413570361,0.0376685679131372,0,0,0,0,0,0,0,0,0,0,0,0.0262928458350709,0.103536961217689,0,0,0,0,0,0,0,0,0,-0.085131960173008,0,0,0,0,0,0,0.0157537107022911,-0.00901406627001399,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.137386517695169,0.0200792336786758,0,0,0,0,0,0,0,0,-0.0209347727924852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296829703224173,0,0.107098238549569,-0.0330694387576995,0,0,0,0.204836973246912,0,0.148466572877983,-0.0977809140783418,0,0,0.0033498759750334,0,-1.73472347597681e-18,0,0,0.027891126412888,-0.0312737726220101,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0710883171456907,0,0.0470624083712205,0,0,0,-0.0381204260663797,0,0,0,0,0,0,0,0,0,0,0.0353789277458056,0,-0.0147842878979706,0,0,0,0,0.110141775308106,0,0,0.176577595711158,0,0,0,0,0,0,0,0,0.135371283375921,0,0.117687181307807,0,0,0,0,-0.0122756890938821,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.0394140321280478,0,0,0,0.0945440917203396,0,0,0,0,0,0,-0.00487377338155779,0,0,0,0,0,0,0,0.10734032096162,0.459752158458753,-0.0287049580900528,0,0,0,0,0,0.062973770559067,0,-0.105578285711007,0.0784673533579263,0,0,0.0194681296315652,0,0.0632180961291959,0.0340627823138651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.209347782375135,0.0178007915469337,0,0.284638908658749,0,0.180015418014519,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.11894732026645,0,0,0,0.192324559393147,0,0.181193097274987,0,0,0,0,0,0,0,0,0,0,0,-0.100535668173027,0,0,-0.0793766177965361,0,0.142211398709268,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318251949785547,0,0,0,0,0,0,0,0.244690214490237,0,0.0855852523132403,0,0,0,0,0,0,0.161301725490459,0,0,0,0,0,0,0,0.102593508405947,0,0.137457561462714,0,0,0,0,0.0428562988038708,-0.0297056210318474,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,-2.77555756156289e-17,0.262027689358084,0,0,0,0,0.198057427368672,0.164582342369376,0,0,0,0,0,-0.0693247446689064,0,0,0,0.175976136730655,-0.146835519777048,0,0,0,0,0,0,0.0500633482984675,0,-0.122472587742701,0,0,0,0.133315401212495,0,0,0,0,0.356632201105215,0,0,0,0,0,0,0,0,0,0.0364966012072913,-0.017244044664978,0,0.0859758286893736,0,0,0,0
X002007.SZ,0,0,0.221166979623221,0,0,0,0,0,0,0.0195323910436912,0,0,0,0,0,0,0,0,0,0,0.124503993930027,0,0,0,0,0,0,0.0394932678265477,0,0,0.0682253573806012,0,0.171539838361261,0.0298122689138973,0,0,0,0,0,0.092347174802928,0.454471757397896,0,0,0,0,0,0,0.0447428672281497,0,0,0,-0.0268909086991296,0.0285295204542176,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382248840076434,0,0.158573814151207,0,0,0,0,0.227697309149806,0,0,0.156916316200935,0.17177102983093,0,0,0,0.132643282875702,0,0.0402311333739119,0.103869713531716,0,0,0,0,0,0,0,-0.0860365748909992,0,0,0,0,0,0,0,0.0454143367251245,-0.0716353117633219,0,0,0,-0.0469948925863785,0,0
X300003.SZ,0,-0.220953063619701,0,0,0,0,0,0,0,0,0,0.0171676380473037,0,0.10171074072648,0,0,0,0.0874832423132546,0,0,0,0,0,-0.00829288568339601,0,0,0,0.197545131244033,0,0,0,0,0,0,0.126126327766775,0.226009238947468,0,0,0.122475306676586,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0600725731697416,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0.01586007553787,0,0,0,0,-0.0148238663705034,0,0,0,0,0,-0.0251684813629564,0,0,0,0.0896503873194589,0.0888821477465353,0,0,0.179722474423804,0,0,0,0,0.075783306188167,0,0,0,0,0,0,0.0506345049599239,0,0,0,0.0103211175092148,0.0348868175609643,8.67361737988404e-19,0,0,0,0,0,0.00494150434061361,-0.0212426516903237,0,0,0,0,0,0
X600312.SH,0.0379177858341616,0,0,0,0,0,-0.0674950759467279,0,0,0,0,0,0,0,0,0.0651569622313475,0.399655376263237,0,0,0,0,0,0,0.119541412309103,0,0,0,-0.0587683014954879,0,0,0,0,0,0.0241760954892805,0,0,0.00150473994246379,0,0,0,0,0,0,0,0.0101797099636757,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002038.SZ,0,0,0,0.0373105939066694,0,0,0.106836723239799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298400771982534,0,0,0,0.00195278590029507,0,0,0,0,0,0,0,0,0,0.136154502473488,0.0682505760349245,0,0,0,0,0,0,0.0610825144547022,-0.0539034079412866,0,0,0,0.0674279315192738,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00772885376394428,0,0,0,0,0,0.0569887402743479,0.152108278285335,0,0,0,0.030624399028277,0,0,0,0,0,0,0,0.0742026045753899,-0.153401986014764,0.014513558949018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398910862012462,-0.21745777358998,0.18458121729729,0,0,0,0,0,0.0166787713680648,-0.00586341986820257,-0.0713634326837045,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37865632028937,0,0,0,0,0.659910480767145,0,0,0,0.0389922090660449,0,0,0,0,0,0,0,0,0,0.0572181429753906,0,0,0,0,0.258681003839573,0,0,-0.0951173946167726,0,0,0.354175109466709,0,0,0,0,0.421199951951681,0,0,-0.0761415105870482,0,0,0,0.956147130696609,0,0
TED,0,0,0,0,0,0,1.1681978424578,-0.153884336539951,0,0,0.0733868219218238,0,0,0.154697323144868,0,0,0,0,-0.754452143593208,0,0,0,0,-0.310141310429119,-0.585970380796595,0,0,0,-0.355748808884386,-0.116524204129445,0,0,0,-0.0378777382823756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270185844813581,0,-1.40726850680749,0,0,0.991080368038544,0,0
RealEstate_excess,0,0,0,-0.236181968741559,-0.0326525377705331,0,0,-0.165154832990381,-0.0547089172383796,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.004052893157813,0,0,0,0,0,0,0,-0.00409640178522819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212529617981529,0,0,0,0,0,0,-0.0116960965407507,-0.0937706170370046,0,0,0,0,0,0
MKreturn,-0.0238190316049522,0,0,0,0,0,0,-0.187938292840926,0,0,-0.0157510488263023,0,0,0,-0.0609236008850106,0,-0.00823023821720953,0,0,0,-0.0266882448099721,0,0,0,0,0,0,0,0,0,0,0,-0.104188550633508,-0.0256486300778715,0,0,0,0,0,-0.204229172350157,0,0,0,0,0,0,0,0,0,0,0,0.0313745758734256,0.0309827167072643,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019785666901191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264042357075371,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.000334429475065971,0,0.0022732993158109,-0.000442535520490557,0,0,0,0,-0.00144842714489427,0,0,0,0,0.00499361197392554,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00832930624090316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102996540086595,0,0,-0.00575245582901327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222253562126065,0,0,0,0,-0.00238814831661439,0.0186440582243871,0,0,0,0,0,-2.01624746744574
CarbonVol_Guangdong,-0.00324922742952205,-0.000655238979824128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184987145747565,0,0,0,0.00735431477869195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306110591177118,0,0.00366264282675688,0,0,0,0,0,-0.00703252268932822,-0.0022266812416294,-0.00175557359829345,0,0,0,0,0,0,-0.000993404827578288,0.000134953518707861,0,0,0,-0.00727034755749882,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00191646212637868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836053914551634,0,0,0,0,-0.00740908582359595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000579651226337141,0,0,0.00155759883193906,0,0,0,0,-0.0073729212112331,-0.00722214869949203,0,0,0,-0.302473153732283,0,0
