,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X003816.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X601877.SH,X000157.SZ,X002129.SZ,X300142.SZ,X002179.SZ,X600183.SH,X002236.SZ,X002049.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X600118.SH,X300146.SZ,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.0555921680667915,0,0,0,0,0,0.556593548343,0,0,0,0,0,0,0,0,-0.00181092855673212,0,0,-0.0258135351848124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692665889124691,0,0,-0.0275356666032859,0,0.281974634953131,0,0,0,0,0,0,0,0,0,-0.0409258163246177,0,0,0,0.0127075557353399,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0539033200411317,0,0,0.115878676763141,0,0,0,-0.0441180627551773,0,0,0.0375151942227402,0,0,0,0,0,0.117518151351193,0,0,0,0,0.35395137265701,0.0947966482144543,0,0,0,0,0.148630306798422,0,0.0122827806211749,0,0,0,0,0,-0.149312830440104,0,0,0,0,0,0.130905508784883,0,0,0,0,0,-0.0514982746766675,1.73472347597681e-18,0,0,0,0,0.0133094323251773,0,0
X600690.SH,0,0,0,0,0,0,0.0998730395377134,0,-0.0148222863727833,0,0,0,0,0,0,0,0.0815084992371244,0.116930011887658,0,0.0561103798797726,0,0,0.0891068871126129,0,-0.105357668720804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979879807350271,0,0,0,0,0,0.296506453671429,0,0,0.00711464966877152,0,0,0,-0.0234365535571894,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.142596854411564,0.0108661539386427,0,0,0,0,0,0,0,0,0.0142148712863201,0,0,0,0,0.0140302713377646,0.0885000097012892,0,0,0,0,0,0.128552564029594,0,0.0451498306548567,0,0,0,0,0,0,0.120828632837361,0,0.0613004994555521,0,0,0.178175634522463,0,0,0,0,0.0903905742208903,0,0,0,0,0.0474965297459492,0,0
X000661.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0403729788303974,0,0,0,0,0,0,0,0,0,0,0,-0.335931980794498,0,0,0,0.243006799629573,0,0,-0.113523770599856,0,0.0505439399859574,0.618255172476197,0,0,0,0,0,0,0,0.0436336094032726,0,0,0,0,0,0,0,0,-0.0536900131276689,0,0,0,-0.010773286042698,0,0,0,0.0475243032533608,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0823105150705065,0,0.0771731752990003,0,0,0,0,0,0,0.00196803887135851,0,0,-0.0247346074512551,0,0,-0.0418260181493311,0,0,0,0,0,0,-0.0371058304096572,0,0,0.0190798267532026,0,-0.0391128427449299,0,0,0,0.112469499885448,0,0,0,0.0532374575608495,0,0,-0.00282786971761545,0,0.0072136469365779,0,0,0,0,0.00831468571586712,0,0
X000625.SZ,0,0,0,-0.590100934207953,0,0,0,0,-0.0342324006602891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316015518723484,0,0,0,0,0.0148322447193729,0.170886700043082,0,0.405309717542716,0,0,0,0,0,0.444595467042488,0,0,0,0,0,0,0,-0.245775088565899,0,0,0,0,0,-0.147258973966962,0.22306510475539,0,0,0,-0.100365136435535,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.132068159728165,0,0,0,0.273597455010735,0,0,0,0.112763998970699,0,0,0.0226646431954261,0.0559922753860681,0,0,1.38777878078145e-17,0,0.058442381182089,0,0,0,0,0,0,0.0568795054988194,0,0,0,0,0.0802053330165998,0,0,0,0.023474536318839,0,0,0,0,0,0,0.0425412426857204,0.0370632717300873,0,0,0.0488283805126053,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0887736688162942,0,0,0.0276260490264583,0,0,0,0,-0.0907147197864927,0,0,0,0,0,0,0.0273792505279631,0,0,0,0,0,0,0,0,0,-0.0226992889385028,-0.0842840674372579,0,0,-0.0105294039572422,0,0.380802698854287,0.0343708250299683,0,0,0,0,0.00865297678668576,0,0,0,0,0.0464705603994862,0.288226401687074,0,0,0,0,0,0,-0.00161789032267546,0,0
X002241.SZ,0,0,0,0,0,0.757235862254572,0,0.231667448382932,0,0,0,0,0,0,-0.0768124746304461,0,0,0,0,0,0,0,0.0450768541256978,0,-0.0514767137910649,0,0,-0.132510715535879,0,0,0,-0.0958484610692402,0,0,0,0,0,0.30141268110197,0,0,0,0,0,0,0,0,-0.0442848976837053,0.0885446329551965,0,0,0,-0.0564298450063888,0.0580608741342512,0,0,0,-0.0269956744749251,0,0
X300014.SZ,0,0,0,0,0,0.165941018527569,0,-0.123781226393838,0.162851874712837,0,0,0,0,0,0,0,-0.0882975613298807,0,0,0,0,0,0,0,0,0.114840462282371,0,0,0,0,0.18558388464007,0,0.426180945137907,0,0,0,0,0,0,0,0,0,0,0,0.160087253035151,0,0,0,0,-0.166177042601143,0,0.0258045892019786,0,0,0,0,0.0147647594298978,0,0
X600703.SH,0,0,0,0,0,0,0.122885517517263,0.0394247409002173,0.110746655707315,0,0,0,0,0,-0.0460885955651638,0,-0.112455740082522,0,0,0,0.142337821590535,0,0,0,0,0,0.102335561439362,0,0,0,0,0,0,0,-0.0158452541319346,0,0,0,0,0,0,0.0254579271611414,0,0,0,0.125182639572618,0,0.257497931503013,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.2187053622313,0,0.114394122970046,0,0,0.141466282397513,0,0.142144645069362,0,0,0,0,0,0,0.179345959825387,0,0,0,0,-0.0235390763789269,0,0,0,0.080312591979603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194054327483957,0,0,0,0,0,0,0.033540463460209,-0.0406293017290717,0,0,0,0.0209641638310617,0,0
X600741.SH,0,0,0,0,0,0,0.0309379984372191,0,0,0.134194796132032,0,0,-2.16840434497101e-19,0,0,0,0,0.050875113055474,0,0,0,0,0,0,0.00297525616710534,0,0,0,0,0,0,0.0436151223482937,0.050298277244022,0,0,0,0,0,0,0,0,0,0.0347250002749855,0.0102850008338944,0,0,0,0.0248478652267592,0.0210474867749689,0.0456470241437236,0,0,0.0338620357850001,0,0,0,0.00723227764622359,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.266895841562135,0,0,0,0,0,0,0,0,0.225998325096633,0,0.113842340949428,0,0,0,0,0,0,0,0.0752174495734121,0,0,0,-6.93889390390723e-18,0.0644777794766638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269208132268481,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.345963196409262,0,0,0.0667130969911478,0,0,0,0,0,0,0,0,-0.0187797960391041,0,0,0.179257146365967,0.199995247864655,0.0507404018368761,0,0,0,0,0,0,0.406276111525587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330253163925544,0,0,0,-0.014051696390329,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0463855399023259,0,0,0,0,0,0.152613429655769,0,0.00913608587748189,-0.152264089929024,-0.0732041973274862,0.0361997399137346,0,0.205350185551705,0,0,0,0,0,0,0,0,0,0.210728714116438,0,0,0,0,0,0,0,0.0910264193873611,0.0948392387796367,0,0,0,0,0.354966065457543,0,0.121234890545443,0.0718246877601649,0,0,0.081667505680472,0,0,0,0,0.0646689413836402,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328288255156479,0,0,0.101860508327802,0,0,0.37184510502768,0,0,0,0,0,0.0151029718503077,0.0311964435766008,0,0,0,0,0,0,-0.164938802132559,0,0.583876314129751,0,0,0.349936423943535,0,0,0,0,0,0,0,-0.00253724136493538,0,0,0,-2.28297929916595e-05,0,0
X601877.SH,0,0,0,0,0,0.399255114572645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38563482467875,0,0.133404586190931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228255314420156,0,0,0.0591906661369946,0,0,0,0,0.0477556186255884,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.216714713493517,0,0,0,0,0,0,0,0,0,0.00243960225931726,0,0,0.0334568553612542,0,0,0,0,0,0,0,0.123645133193874,0.0309841217400307,0,0,0,0.123986795761064,0,0,0,0.0433403130247406,0,0,0,0,0,0,0,0,0,0,0,0.0242129145631335,0,0,0,0,0.0229348213628441,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0258328742944123,0,0,0.216359687086455,0.221120208976368,0,0,0,0.149597499915541,0.0588206597666925,0,0,0.216891504084584,0,0,0.0378229544629496,0,0,0,0,-0.18874825115405,0,0,0.0590234012078881,0,0.174053681832405,0,0,0.389815678668892,0,-0.177799002078841,0,0,-0.202564717402464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032472072811947,0,0
X300142.SZ,0,0,0,0,0,-0.330786780958547,0,0,0,0,0,0,0,0,0.106764955264334,0,0.183224262783549,0,0,0,0,0,0,0,0,0,0.573194922137417,0.238475700992257,0,0.128650931930373,0.274337333020565,0,0,0,0,0.0927629062129031,0,0,0.177652771913127,0,0,0,0,0,0,0,0,0,0,0,0,0.000552440650402656,-0.0900377895272488,0,0,0,-0.0224573298136993,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.00944599875431868,0,0,0.129575609022271,0,0,0,0,0,0,0,0,0,0,0,0.0268074416060096,0,0,0,0,0,0,0,0.0225724827798954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880669153941214,0,0,0,0,0,0,0,0,-0.00702475086989706,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,-0.0877029771906048,0,0,0,0,0,-0.0302839136199295,0,0,0.027714355518954,0,0,0,0,0,0,0,0.383797421901688,0,0,0.0309655300210692,0.0695333547907835,0.0334922447936366,0,0,0,0,0,0,0,0,0,0,0,0,0.0671143864577783,0,0.0636576825089367,0,0,0,0,0.00301585187545013,0,0,0,-0.00994822888128232,0,0
X002236.SZ,0,0,0,0,0,0.149746566217558,0,0,0,0,0.0178585430041055,0,0,0,0.0509164424814672,0,-0.200830247614062,0.0753044550126864,0,0,0,0,0,-0.0638180365762199,0.191967992327701,0,0,0,0,0,0,0,0,0,0,0,0.190764432523895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735677018167398,-0.031834540169248,0,0,0,-0.0316963815857627,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.00598314819189077,0,0,0,0,0,0,0,0,0.296352249188818,-0.226279952751806,0,0,0,-0.0301548114667716,0.33078613385371,0,0,0,0,0,0.223435819822718,0,0,0,0,0,0,0,0,0,0.022764718517529,0,0,0,0.249440427552313,0,0,0,0,0,0,0.35930538175665,0,0,0,0.0469586248426216,0,0
X002414.SZ,0,0,0,0,0,0,0.0651423879398194,0,0,0,0,0,-0.070838116779084,0.0809339059747958,0,0,0,0.412406476709433,0,0,1.73472347597681e-18,0,0,0,0.414411420276944,0,-0.207969568491572,-0.167286516276827,0,0,0,0,0,0,0.0771089466291529,0.445807010144168,0,0,0,0.0677921214997207,0,0,0,0,0,0,0,0,0.0128127019350342,0,0.219970903478391,0,-0.0321520726080245,0,0,0,-0.0177586418140959,0,0
X000800.SZ,0,-0.044809977647145,0,0,-0.198918191008638,-0.0421309486172809,0.435428742461702,0,0,0,0,0,0,0,0,0,0.204086045996859,0.0553300745881472,0,0.061567483464963,0.160526281243719,0,0,0,0,0,0,0,0,-0.047474961802024,0.203073961244971,-0.161958030486657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534084130506114,0.00685243296065939,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0693143315227721,0,0,0,0,0.10589533923527,0,0,0,0.287208166341218,0,0,0,0,0.101941512357384,0.0600360453432205,0,0,0,0.00378361711529441,0,0,0,0.180260350038504,0,0,0,0,0,0,0,0,0,0,0.00782433840488154,0,0,0,0,0,0,0,0,0,0,0,-0.0126223838404034,0,0,0,0,0.00150152584141067,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0820409957049402,0,0,0,0,0,0.493057887939303,0,0,-0.0194750549390253,0,0,0.0812566863590545,0,0,-0.147303823636865,0,0,0.125505612745397,0,0,0,0,0,0,-0.0641192511098915,0,0,0,0,0,0,-0.0446396669237855,0,0,0.0574008457591859,0,0,0,0,0,0,0,-2.16840434497101e-19,0.220430208416962,0,0,0,0.0617272199581838,0,0
X300136.SZ,0,0,0,0,0,0,0,0,-0.0776951905018482,-0.421822158347394,-0.2683623786332,0.533755464777778,0,0,0,0,0,0,0,0,-0.042698396248775,0,0,0,0,-0.0570547779506749,0.024939112422014,0,0,0,0.169691395434566,0,0,0,0,0,0,0,0,-0.0434398975026186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242073093508406,0,0,0.00932981978671715,0,0,0,0,0.0238881009238116,0,0.0302981955023386,0,0,0,0.102046471509113,0,0,0,0,0,0,0,0.224718386281016,0,0,0,0,0,0,0,0.112309477063202,0,0,0,0,0,0,0,0,-0.0213991059358748,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594466177913466,0,0,0,0,0,0,0,0.00708374353986278,0.0910062899407121,0,0,0,0.135795145182071,0,0,0,0.210154180872047,0.0689659525367192,1.73472347597681e-18,0,0,0,0,0.151818179924245,0,0,-0.0516942326995943,0,0,0,0,0,0.331225552920646,0,8.67361737988404e-19,0.0163383524914426,0,0,0.0191314063641905,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0125766018189049,0,0,0,0,0,0,0.0235397009035283,0,0,0,0.0475806343661318,0,0.061320232400191,0.138202450452035,0,0,0,0.316718627889967,0,0,0,0,0,0,0,0,0,0,0.157766560491215,0,0,0,0,0,0,0.128606049074021,0,0,0,0,0,0,0.0174375501409717,0,0,0,-0.0429820644493127,0,0,0,-0.0213528780237894,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0915079172608677,0,0,0,-0.164295831786173,0,0,0,0,0.00290869206772745,0.197039299821797,0,0,0,0.038286232289674,0.290359803323772,0,0,0,0,0,0,0,0,0,0,-0.130974892159566,0,0,0,0,0,0,0,0.0610592100615627,0,0,0,0,0,-0.139066019253936,0,0,0,-0.013703973930329,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0758894644273242,0,0,0,0,0,0.0263270270841957,0,0,0,-0.314594869609853,0,0,0.213349990418304,0,0,0,0,0,0.183481843677054,0,0,0,0,0,0,0.137650958274778,0,0.0848471510222929,0,0,0,0,0,0.141611534064203,0.171109764589328,0,0,0,0.0349085678772667,-8.67361737988404e-19,0,0,0,0,0.0212825876609615,0,0,0,0.0137292611894712,0,0
X600118.SH,0,0,0,0,0.0696227290359182,0,0,0,-0.0879041468671082,0,-0.203213843875895,0,0,0.251106462785409,0,0,0,0.0830940140704068,0,-0.0813014851646437,0,0,-0.0267498927633235,0,0,0,0,0,0,0,0,0.0442325531831041,0,0,0,0,0,0,-0.0640525943521104,0.122908823552428,-0.0993620947492318,0.00931089592505035,0,0,0.337976732497441,0.0179270750065128,0,0,0.126869696763706,0,0,0.0144214668619879,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.120064577306886,0.112819705095561,0,0,0,0,0,0,0,0,0,0,0.0197083499656149,0.145877902832008,0,0,0,0,-6.93889390390723e-18,0.385202056578897,0,0,0,0,0,0.0637217180242056,0,0,-0.0974005903881319,0,0,0.16941957872971,0,0,0,0.142883277035115,0,0,0,0,0,0,0,0,-0.00186234312921445,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193744985001381,0,0,0.133201721494396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21439562154931,-0.127234009512165,0,0,0,0.109194139572304,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0594345297875408,0,0,0.175222050506933,0,0,0,-0.0505985543627176,0,0.419294903615725,0,-0.057924828878209,0,0,0.212481749850938,0,0,0,0,0,0,0,0,0,0,0,0.0339315842709434,0,0,0,-0.0353519063816803,0,0,0,-0.0842892891473996,0,0,0,0,-0.129986592369696,0,0,-0.112270988438372,0,0,0,0,-0.0429128279988458,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413601320510392,-0.0554581623828737,0,0,0,0,0.0615655319550176,0,0,-0.164019489079385,0,0,0.0866580871614644,0,0,0,0,0,0.101129823043499,0,0,0,0,0,0,0,0,0,0,0,0,0.00474873543141669,0,-0.0326732865211384,-0.035503636501188,0,0,0,-0.0292503562953664,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377432389586698,0,0,0,0,0,0,0,0,0,0,0,-0.132945687047716,0,0,0,0,0,0,0,0,0,0,0,0,0.223242688102349,-0.0797905003356001,0,0,0.654303654291027,0,0,0,-0.21713531031993,0,0
TED,0,0,0,0,0,0,-0.115465387887163,0,0,0,0,0,0,0,0.0181454566095644,0,0,0,0,0,0,0,0,0,0.259433491834977,0,0,0,0,-0.103370293888036,0,0,0,0,0,-0.268534468838443,0,0,0,0.197507607195356,0,-0.107734036803563,0,0,0,0,0,0,0,0,-1.0147408616695,0.783014682821525,0,0,0,0,0.180989953471578,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0533698029597638,0,-0.0481182614653112,0,0.0367323198297653,0,0,-0.00861490228106446,0,0,0.00597397010153913,0,0,0,-0.0521582913001347,0,0,0,0,0,0,0.0271948056047617,-0.103739690607623,0,0.000779269064044677,0.127638632103206,0,0,-0.0363250787914045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150500237840188,0.0469914109706217,0,0,0,0.00117710243680465,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043959201788134,-0.00998689305711824,0,0,0,0,0,0,0,0,-0.0325616182677734,0,0,0,0,-0.117852053948822,0,0,0,0,0,0,0,0,0.0255391907378706,-0.0562963415341623,0,0,0,0,0,0,0.0191541790103673,0,0.109926401037028,0,0.129722274310894,0,0,0,0,0,0,0.00783590578795647,0,0
MKvol,0,0,0,0,0,0.000820603208625339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853918310486305,0,0,0.00306255153625826,0,0,-0.00198447456248602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215196388778346,0,0,0,0,0,0,0,0,0,0,0.00987085171059535,0,0,0,0,-0.0035927759871448,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183161035259018,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0155715489973052,0.00563709439507045,0,0,0,-0.00110614094816223,0,0,0.00397609210721242,0.00186990959183667,0,0,0,0,-0.00260526372254728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120427933068365,0,0,0,0,0,0,0,0,0.00408267826249876,0.00686031962593083,0,0,0,-0.0073531080671555,0,0,0,0,0.000304632294920481,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000853667601514256,0,0,0,0.000519681521700524,0,0,0,0,0,0,0,-0.00117762377052462,-2.71050543121376e-20,0,0,7.42213391452173e-05,-0.000176552766505259,0,0,0,0,0,0,0,0,0,0.00109216856811698,-0.00202067294229038,0,0,0,0,0,0,0,0,0,0,0,0,0.00189193409949187,-0.00288415783054331,0,0,0,0.00160430191713235,0,0
