,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600031.SH,X000338.SZ,X600741.SH,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X002008.SZ,X600487.SH,X300124.SZ,X002236.SZ,X000596.SZ,X000661.SZ,X600809.SH,X000100.SZ,X002456.SZ,X600867.SH,X002179.SZ,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X002241.SZ,X300136.SZ,X002180.SZ,X600089.SH,X300146.SZ,X600522.SH,X600177.SH,X600372.SH,X000869.SZ,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.511193413262483,0,0,0,0,0,0,0,0,0,0,0,0.0163152098022719,0,0.0986842906173381,0,0,0,0.0491041276918142,0,0,0,0,0,0,0.0175944996639262,0,0,0,0,0,0,0.0794200510759088,0,0,0,0,0,0.00126883768264972,0,0,0,0,0,0,0,0,0,0,-0.000831045831022762,0,0,0,0,0,0
X600104.SH,0,0,0,0.0227124761360205,0,0,0,0,0,0,0.205704655936265,0,0.32389745585754,0,0.0354632869627273,0.131948431673716,0,0,0,0,0,0,0,0,0,0,0,0,0.0153818134785151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651150470728199,0,0,0,0,0,0,0,0.00400640263852455,-0.0303758198969814,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0817517754984885,0,0,0,0,0,0,0,0,0,0,0.0498353573698871,0,0,0,0,0.449796716440155,0.0655248045339207,0,0,0,0,0,0,0,0,0,0,0.194499836216549,0,0.102227307015375,0,0,0,0,0,0,-0.0117037149899523,0,0,-0.0819515873739857,0,0,0,0,-0.00335303061602763,0.00717866539251439,0,0,0,0,0,0
X000858.SZ,0.0181837216829922,0,0.00484098152806764,0,0.0752665392906756,0,0.0400800073402898,0,0,0,0.386250555876149,0,0,0.00204811903610072,0,0,0,0,0,0,0,0,0.017591136266992,0.0410211172107454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543085501293718,0.0189175227405459,0,0,0,0,0,0
X000651.SZ,0.308726162070285,0,0,0.223891623961706,0,0,0,0,0,0,0.00857807965072864,0,0.0500848501302207,0,0,0,0,0.00246120045051446,0,0.240343289384874,0,0.0544752721149063,0,0,-0.0505284262806372,0,0,0,0.0799729995630564,0,0,0,-0.0241259688884676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746811323484914,0.0138884441323697,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295938792110678,0,0,0,0,0.118931710742376,0.0371615585479365,0.00556871438654502,0,0,0,0,0,0,0,0.0797581664837957,0,0,0,0.0617584683339298,0,0.287648968191752,0,0,0,0,0.219779360244222,0,0,0,0,0,0,0,0.0313404881199693,0.0349206237128187,0,0,0,0,0,0
X002304.SZ,0,0,0,0.473486043044638,0.108679928034017,0.0101978388522502,0,0,0,0.135602177070552,0.468618470391661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118009933047481,0,0,0,0.0499394431152411,0,0,0,0,0,0,0,0,0,0,0,-0.149131407705229,0,0.0348885150109042,0,0,-0.238316792315886,0,0,0,0,0,0.00428679039958336,0,0.103646704971164,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124474549838696,0,0,0.173084546964378,0,0,0,0.0324212228085042,0,0.391555985673685,0,0,0,0,0,0,0.07503616862152,0.0964122728742924,0,0,0,0,0,0,0,0,0,0,0,0.221644902673454,0,0,0,0,0,0.0204302535318854,0,0,0,0,0,0
X600690.SH,0,0,0.265157981111061,0,0,0,0,0.0221619395922934,0,0,0,0.0468234744845042,0,0.167975850904203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104628087713083,0,0,0,0,0,-0.0205111875956606,0,0,0,0,0,0,0,0,-0.00733901034014114,0,0,0,0,0,0,0,0.000718174432336477,-0.00765997962887888,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0859364391531997,0,0,0,0,0,0,0,0,0.285693713964151,0,-0.0357928175704753,0,0.162849017950714,0.248107533143442,0,0,0,0,0.099256364634285,0,0.0635101067412727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044271313937822,0.0100719836537065,0,0,0,0,0,0,0.00577285971710098,-0.0214113380709931,0,0,0,0,0,0
