,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600118.SH,X600271.SH,X002236.SZ,X601877.SH,X600372.SH,X002085.SZ,X000157.SZ,X600177.SH,X002456.SZ,X002007.SZ,X300124.SZ,X002294.SZ,X600699.SH,X300003.SZ,X000559.SZ,X600089.SH,X600867.SH,X002292.SZ,X002180.SZ,X600522.SH,X002508.SZ,X002426.SZ,X002074.SZ,X600498.SH,X002506.SZ,X002465.SZ,X000623.SZ,X000536.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.169557524844613,0.0366608884841617,0,0,0.0014123226360767,0.0966819408714047,0,0,0,0,0.10928686084657,0,0.125339743478737,0.0163056596293231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393645007271099,0,0,0,-1.0842021724855e-19,0.000150650881813523,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0266530022255859,0,0.900776968147938,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586987761705705,0,0,0.014670280700938,0,-0.178098619816629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108584569909045,0.122540314816266,-3.46944695195361e-18,0,-0.00733506628608663,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0541173141153569,0.0137173274374813,0,0.123843366121747,-0.0653490517556821,0,0,0,0.0633025537097616,0,0,0,0,0.0706191168357728,0.0360570955594427,0,0,0,0,0,0,0,0,0.110322351525839,0,1.73472347597681e-18,0,0.154392903368334,0,0,0,-0.00372039236420573,0,0,0,0,0,0,0,0.0132159259757851,-0.030723366880311,0.0201407673390535,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.355556802094912,1.56457104121833,0,0,0,0,0,-0.0620577782463535,0,0,0,0,0,0,0,0,-0.0307998589425232,0,0,0,0,0,0,-0.0204728446485329,0,0,0,0,0,0.158613652274533,0,0,0,0,0,0,0,0.15097348449009,0,-0.0357225578657488,0,0.036906604241715,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.307918160759031,0,0,6.93889390390723e-18,0.0504356308832772,0.0589619107121401,0.36911901973052,0.0429435551832748,0,0,0,0,0,0,0,0.0347526735617374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370146058549216,0,0,0,0,0,0,0,0.0465264182539043,-0.0140954220770105,0,-0.00713021700700007,0.0122880449915926,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0445751093930282,0,0,0,0,0,0.0154280631815238,0,0,0,0.0895240060026179,0,0,0,0.141908573925694,0.12178725234345,0,0,0,0,0,0,0.023085498358253,0,0,-0.176242571027985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191970005589001,0,0,0.173311854506089,0.0647279535605398,0,0,0,0.0018906193000595,-0.00310051377897247,0,0,0,0,0,0
X600276.SH,0,0,0.0464770287682392,0,0.0213565232457575,0,0,0,0,0,0,0.140253676225496,0,-0.0847629477840498,0.109971024310786,0,0.0595285749579196,0,-0.0989569069923115,0,0,0.0607437013320154,0,0,0,0,0,0,0,0,0,0.096153821424906,0,0,0,0,0,0,0,0,0,0.0687210030785036,0,0,0,0,0.0400162419916884,0,-0.115507703101867,0,0.0121447604271143,0.00301138455289266,0.090589880165639,0,0,0,0,0
X002304.SZ,0,0.079806499503533,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.319888920308687,0,0.0852796576207041,0,0,0.0333212290041563,0,0,0,0,0,0,0,0,0,0,0.0328255851057663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451232456313467,-0.0419431051118073,0.00527543781626419,0.00217560176367917,0,0,0,0,0,0
X000625.SZ,0,0.181801400824745,0,0.125583708968746,0.13757895682413,0.0434387470184933,0,0.06400079303901,0,0,0,0.00162031916923123,0,0.118692778887259,0,0,0,0,0,0,0,0,0,0.0761744788332966,0,0,0,0,-0.00372815469102308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024464825115814,-0.0136638623293108,0,0,0,0,0,0
X000063.SZ,0.0272100362519253,0.0823432072202887,0,0.188028696932963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312761606556614,0,0,0,0,0,0.0292019432976165,0,0,0,0,0,0,0,0.0172204399096971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515526049299898,-0.100039173397089,-0.104315124972197,0,0.0802432295522625,-0.0748072668155488,0,0,0,0,0,0
X600690.SH,0,0,0,0.261514821696855,0.0561353070755493,0,0,0,0,0,0,0,0,0,0.0301778505631354,0,0,0,0,0,0,0,0,0,0,0,-0.0758329914613212,0,-0.150567139611705,0,-0.064178813948439,0,0,0,0,0,0,0,0,0.165396838004267,0,0,-0.0242521278773161,0,0.0596997938186936,0,-0.122985259867926,0,-0.0150641817803845,0,0.00961330633426019,-0.0195804163800487,0,0,0,0,0,0
X600703.SH,0,0,0.278730696910079,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.116346376111926,0,0,0,0,0,0,0,0,0,0.0661705082487412,0,-1.0842021724855e-19,0,0,-0.00367371751734646,0,0,0,-0.223461083612583,0,0,0.320355212485761,0.063199139688925,0,0,0,0,0,0.0682954894406022,0,0,0,-0.00792494371204982,0.0973505536790792,0,0.201608387804403,0.0552589003120517,-0.0275316443540342,0,0,0,0,0,0
X600741.SH,0,0.330217846189873,0,0,0,0,0,0.135499962324937,0.27547547319991,0,0,0,0,0,0,0,0.00774294457456406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063918249385558,0,0,0.109713353495068,0,0.0779476520966317,0,0.000562378903242039,-0.00676641978891995,0,0,0,0,0,0
X600031.SH,0,0,0.136234900755565,0,0,0,0,0,0,0,0.0242385059776404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303263664824665,0,-0.0456437901458995,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.187638710943948,0,0,0,0.00854408454382344,0,0,0,0,0,0
X000568.SZ,0.114733024827837,0,0,0,0.427749344624041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772199842014401,0,0,0.105680026480156,0,0,0,0,0,0.0029342518779424,0,0,0,0,0,0,0,0,0,0,0,0.00745329745232612,0,0,0,-0.003103362377573,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0826697366522355,0,0,0,0,0,0,0.133845514679047,0,0,0,0,0,0.0493982118287894,0,0,0,0,0,0,0.0728079983522338,0,0,0,0,0,0,0.184718558413855,0,0,0,0,0,0,0.160618160272525,0,0.201516901044245,0,0,0,0,0.165942595513371,0,0.0376633332481455,0.0543154905143848,-0.0282056118995941,0,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.157301573817483,0,-0.0781018607001956,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0158871326528733,0,-0.353614655848611,0,0,0,0,-0.276392577173824,0.134494217344598,0,0,0.214655401036603,0,0.267666929459492,0,0,0,0,0,0,0,0.121146038229906,0,0,0,0,0.0620127077250357,0,0,0.091987535464482,0,0,0,-0.000361515490472523,-0.00630557530703423,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.224446405488622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199607365944082,0,0,0,0.00830916660927186,0,0.226246783937907,0,0,0,0,0,0,0.248432476186971,0.279084360847263,0,0,0,-0.0217749392615584,0,0,0,0,0,0,0,0,0,0.250982860272029,0.046413120185668,-0.0445959866638696,0.0342826181894877,0,0,0,0,0,0
