,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X600066.SH,X002236.SZ,X000977.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X002129.SZ,X000800.SZ,X601799.SH,X002223.SZ,X600566.SH,X600177.SH,X600060.SH,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.246702092445583,0,0.00520705853432331,-0.0238666733195771,0,0,0,0,0,0.0784503298946026,0,0.00822882019325499,0,0,0,0.00526484416278911,0,0,0,0,0,0,0.0185288614076406,0,0,0,0,0.00739837595437586,0,0,0,0,0.0611080661753658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192207530325682,-0.0110927197815123,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.400614538411115,0,0,0,0,0,0,0,0,0.259789549194586,0.0371505409406194,0,0,0,0,0.0406117375372755,0,0,0,0,0,0,0,0,0,0,0,-0.0066536395001293,0,0,0.0459949896258686,0,0.0119591558471508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222156837844185,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.378438513979204,0,0,0,0,0,0.0420881045857309,0,-0.0548466902945077,0,0.0612230093602593,0,0,0,0,0,-0.122546632325771,0,0,0,-0.0538996666194382,0,0.181854824196433,0,0,0,-0.0240919512081921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800378007726631,0,-0.0820061763366892,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.167463481491019,0,0.0596049720647433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519536501548731,0,0,0,0,0.11723393179728,0,0,0,0,0,0,0.0363462642710932,0,0.0650154390751738,0,0,0,0.0568333108396305,0,0,0,0,0,0,0.0425873438636356,0,-0.00221560404236948,-0.00879228789826617,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186259886443557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470661221204786,0.312838755773739,0,0,0,0,0,0.0889709952736509,0,0,0,0.0941219695911194,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.248955313535211,0,0,0,0,0,0,0,0.0838453118554148,0,0,0,0,0,2.16840434497101e-19,0,0.0840917735533379,0,0,-0.124492729700945,0,-0.0913803910115498,0,0,0.226273710521836,0,0,0,0,0.0298388676896631,0,0.0574286275414258,0,0,0.011781491680187,0,0,0,0.130678697660106,0,0.0460242165900339,0,0,0,-0.0249868782294121,0,-0.112584013944967,0,0,0,0,0
X000568.SZ,0,0.803545622076905,0.261682855913876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722565995243054,0,0,0.0433693253282795,0.14174419987477,0,0,0.0594668655857953,0,-0.175948205518836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275561629748703,0,0.0225537204213103,0.0209450590353347,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.108049834571827,0.24861939851822,0.0831608908440248,0,0,0,0.0702075183456684,0,0,0,0,0,0,-0.0946440144120502,0,0,0.0261618228164331,0,0,0,0.285401506561415,0,0,0,-8.67361737988404e-19,0,0,0.111234104097657,0,0,0,0,0.0323743855701471,0,0,0,-0.214449961375855,0,0,0,0,0,0,0,0,0,0,0,-0.00326834607344846,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0398914112540397,0,0,0,0,-0.0642521353934282,0,0.0794184962793665,0.0222876099590965,0,0,0,0,-0.0607066307797232,0.248194912621945,0,0.0432488301226501,-0.0037793279252536,0,0,0,0,0,0.374211797593729,0,0,0,0,0,0.0649245618070846,0,0,0,0,0.172250536228215,0,0,0,0,0,0,0,0.0120118209750788,-0.033257991972374,-0.300495461029724,0,0,0,0,0
X003816.SZ,0,0,-0.0627013617484191,0,0,0,-0.291389775084811,0,-0.061033024048194,0,0,0,0,0,0,-0.0494660781512689,0,0,0,0.133736588762363,0,0.17264857775943,0.321135593292507,0,0,0,0,0.154055651979055,-0.0227451621034741,-0.0269143328034221,0,0,-0.0276274789759031,0,0,0.0405249883889769,0,0,0,0.0461980570997672,0,-0.276752362863043,0,0,0,0.33356913622035,0,0.0121750118546579,0,0,0,-0.0599675724441932,-0.0627299524831095,0,0,0,0,0,0
