,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000100.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002236.SZ,X600271.SH,X002456.SZ,X600118.SH,X600177.SH,X000157.SZ,X002085.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X600867.SH,X000559.SZ,X002292.SZ,X002294.SZ,X600089.SH,X002426.SZ,X601877.SH,X600522.SH,X002180.SZ,X002506.SZ,X002074.SZ,X000536.SZ,X000623.SZ,X000981.SZ,X600498.SH,X002508.SZ,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.303728549690573,0,0,0,0,0,0.139570977745438,0,0,0,0.0404531614664527,0,0,0,1.45247190946312e-05,0.0306084459943899,0,0,0.0384814544865463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177185728444128,0,0,0,0,0,0,0.0396710172588128,0,0,0,0.060860723617519,0,0,0,0.0270181034645406,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.166162386294206,0,0,0,0,-0.0091384821509271,0.703044356248959,0,0,0,0,0,0,0,0,0,0.185586266697547,0,0,0,-0.0581511949108678,0,0,0,-0.132900995607639,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351437082370079,0,0.0119204749867957,0,-0.120737897631668,0,-0.0605717736583311,0,0,0.264135506725336,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.430496363824559,0.467636934216919,0,0,0,0,0,0,0,0,0,0,0,-0.0744672392242642,0,0,0,0,0,0,-0.114524050376703,-0.072450616665657,0,0,0,0,0,0.0583788672784476,0,0,0.123700498685495,0,0,0,0.238645481939841,0.0908326309723081,0,0.0907027134695494,0,0,-0.125437588006904,0.0566537116808008,0.0925872656771924,0,0,0,-0.089577900144947,0,0
X002415.SZ,0,0,0.0401597177205483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726133231003274,0,0,0.00684609669743087,0,0,0,0.00454305366500015,0,0,0,0,0,0,0,0,0,0.113246918314259,0,0,0,0,0,0,0.0458527964111932,0,0,0.353103383420617,0,0,0,0,0.00725037190836284,0,0,0,0,0,0
X000858.SZ,0.130001289538991,0,0,0.0971880175268848,0,0,0,0,0.198645392883984,0,0.0349916496201409,0,0,0,0.317052957879808,0,0,0,0,0,0,0,0.0580683426408298,0,0,0,0,0,0.139042049725796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287514749485729,0,-0.0588499736874162,0,0,0,0.0750726585097948,0.0896597080399801,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0753633715781627,0,0,0,0.0655602791141411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668892228965681,0,0,0,0.120817185993778,-0.0915655903684435,0,0.147088720088638,0,0,0,0,0,-0.0164270963180433,-0.0173433569465959,0,0,0,0,0,0
X002304.SZ,0,0.0945901392813405,0,0,0,0,0,0,0,0,0,0,0.263298416820262,0,0.166424676872686,0.0503205983953108,0,0,0.0492012391807942,0.0823954073985035,0,0,0,0,0,0,0.0274183215442846,0,0,0,0.0160069954528469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105075279163636,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.13188621907582,0,0,0,0,0,0,0.00670170881693311,0,0,0,0.0750289716487385,0,0,0,0,0.082377277851954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530025052829597,0,0,0.055309211572966,0,0.0371756520402787,0.306887313230659,0,0,0.0414987195858932,0,0.040551863484572,-0.0237003618294733,-0.00679779479213813,0.133848316744072,0,0,0,0,0
X000625.SZ,0,0.178854217562346,0.0523281064356356,0,0.313119248375962,0,0,0,0,0,0,0,0.0383024079143624,0,0,0,0,0,0,0,0,0,-0.0783609965693438,0,0,0,0.0219116890268712,0,0,0,0,0,0,0,0,0,0.0121121039044143,0.172219359864434,0,0,0,0,0,0.0219567979406986,0,0,0,0.0100134739092671,0,0,0.0423966740448338,0,0,0,0,0,0,0
X000063.SZ,0,0.0742714737571974,0.114080573554961,0,0,0,0,0,0,0,0,0,0,0.0597711441610446,0,0,0,0,0,0.201054659446775,0,0,0,0,0,0,0.000456504878520568,0,0,0,-0.0374135744435653,0,0,0,0,0,0,0,0,0,0,0,0,0.143595291586169,8.67361737988404e-19,0,0,-6.93889390390723e-18,0,0,0,-0.00563572635449309,0,0,0,-0.235424338375261,0,0
X600690.SH,0,0,0,0,0.144333529923082,0,0,0,0,0.16042442340768,0,0,0,0.0642545068043538,0,0,0,0,0.0861210881347575,0,0,0,0,0,0.0252720302854001,0,0,0,0,0,0,0,0,0,0,0,0,0.0261848435544459,0.131452017700227,0,0.0018666262830769,0.0319609263376232,0.0594619167570556,0.0451348583801469,0,0,0,0,-0.176330495129201,0,0.0777789833442222,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.055109354229679,0.175429746471682,0,0,0,0.248268804803256,0,0,0,0,0.0970955490631236,0,0,0,0,-0.111072979641477,0,0,0,-0.0771686781153555,0.0666519826311802,0,0,0,0,0,0,0,0,0,0,0,0.176370976286476,0,0,0,-0.0296669212891091,0,0.060643365128412,0,0,0,0,0,0,0,0,0,0.0243821076553623,0,0,0,0,0,0
X600741.SH,0,0.473334918811851,0,0,0,0,0.0888710707423947,-0.0384821327880969,0,0,0,0,0,0,0,0.091546503458777,0,0,0,0,0,0,0,0,0,0,-0.0365803635361312,0,0,0,0.0631825095548473,0,0,0,0,0,0,0,0,0,-0.00928658550989612,0,0,0,0,0,0,0.0861260002284158,0.190401549873592,0,0.0445467188701531,0.00298644102525476,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.116699240084291,0,0,0,0,0.0129253397996222,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510620813749218,0,0,0.424243925655912,0.127449718352565,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824864665922762,0,0,0.258742542683116,0,-0.129671003079487,0,0,0,0,0,0.0199855418307204,0.00253280968654905,0,0,0,0,0,0
X000568.SZ,0,0,1.0842021724855e-19,0,0.454401366791594,0,0.00221983403947087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104228512677897,0,0,0,0.0585739576434863,0,0,0.0520097265813339,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0144531187881382,0,0,0,0,0,0,0,0,0,0,-0.0131790118517636,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0657835893067074,0,0,0,-0.0932783691514672,0,0,0,0,0.206065186805969,-0.103126130643074,0,0,0,0,1.73472347597681e-18,0.14833294516426,0,0,0.0229810495896452,0,0,0,0.0316738415750638,0,0,0.0812280272686458,0,0,0,0,0,0,0.176376162314721,0,0.263088980875456,0,0,0,0,0.134203601617176,0,0,0,0.0437041928382804,0,0,-0.0294405389947581,-0.0274441516378488,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.000848580908718911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152310380506378,0,0.000418421585945759,0,0,0,0,0,0,0,0,0,0,-0.00125127948649703,-0.000605740798852399,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.127687014773982,0,0,0,-0.00301299706108085,0,0,0,0,0,0,0.469746465481864,-0.0321430058410423,-0.00714019037005854,0,0,0,0,0,0.0895472452150717,0,0,0,0,0,0,0,0,0,0,0.0196298702936283,0,0.174825043063696,0,0,0,0,0,0.0951381326722997,0,-3.46944695195361e-18,0,0,-0.00807320066401001,-0.0230097408434885,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0664549216342311,0,0,0,0,0,0,0,0.114421321197555,0,0.139019499876526,0,0.216684033861635,0,0,0.172425282141405,0,0,0,0,0,0,0,0.0902100206676173,0.0727619298145624,0,0,0,0,0,-0.0747378731919533,0,0.192097583829468,0,0,0,-0.0068469346785876,0,0,0,0.235331779852709,0,0,0.0188006768439012,-0.0450077111497766,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.182314180315694,0,0,0.0751741589885299,0,0,0,0,0,0,0,0.517835248404039,0,0,0,0,0,0,0.0117669713192429,0,0,0.493096430259191,0.0265440834049455,0,0,0.108464792739117,0,0,0.370236665019741,0,0,0,0,-0.0776233573010906,0,0,0.102201614554402,0,0,0,0,0,0,0,0,0,-0.117244906546305,0.0532000371644744,0,0,0,0,0,0
X002236.SZ,0,0,0.043262365662502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121387888970264,0,0,0,0.182743912217269,0,0,0,0,0,0,0.131390211860293,-0.0803149559880525,0,0,0,0,0,0.0899974600720118,0,0,0,-0.0359154855934637,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164703345921166,0,0,0,0,0.0578427145440242,0,0,0,0,0.013420335415212,0,0.0147920876030514,0,0.0429956719556365,0.0065450438716785,0,0,0,0,0,0.0439814605659672,0,0,0.0141019236490533,0.0394575225261343,0.205254274522043,0,0,0,0,0
X002456.SZ,0,0.0514820535651249,0,0,0,0,0,0,0,0,0,0,0,0,0.260853534547154,0,0,0.337874180784641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581150155848792,0,0,0,0,0,0.224665480241089,0,0,0,0,3.46944695195361e-18,0.0274034704033374,0,0,0.0171065067232634,0,0,0,-0.00582346979217649,0,0,0,0,0,0
X600118.SH,0,0,0,0.244129305955647,0,0,0,0,0,0,0,0.160666769382272,0,0.0174653034409469,0,0,0,0,0,0.129521577910985,0,0,0,0,0,0,0,0.106211929447569,0,0,0.0313534482290852,0.0877889240806853,0,0,0,0,0,0,0,0,0,0.18109526312798,0.0260797940822589,-0.0168240447236379,0,0.0338944593870306,0,0,0,0,0.0306174736126937,0,0,0,0,0,0,0
