,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X002475.SZ,X300003.SZ,X600031.SH,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X000625.SZ,X002456.SZ,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000661.SZ,X000596.SZ,X002508.SZ,X002049.SZ,X002180.SZ,X000157.SZ,X000050.SZ,X000977.SZ,X002179.SZ,X300136.SZ,X002038.SZ,X600522.SH,X600089.SH,X002129.SZ,X600498.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.231583601342983,0,0,0.275846957931825,0,0,3.46944695195361e-18,0,0,0,0,0,-0.080797885137414,0,0,0,0,0,0,0,0.217118284853274,0.0554854286444206,0,0,0,-0.102767727035311,0,0,0,0,0,0,0,0,0.0739248969923872,0.057648373975821,0,0,0,0,0,0,0,0,0,0,0,0,0.0051230001353606,0,0,0.0279929543067002,0.0266794925805664,0,0,0,0,0,0
X600703.SH,0,0,0.101589528583641,0,0,0,0,0,0,0,-0.170162871494863,0,0,0.483656325783865,0,0,0,0,0.258156552693575,0,0,0,0,0,1.73472347597681e-18,0,0,0.207622926552227,0,0,0,0,0,0,0,0,0,0.0645156858247973,-0.253919530468911,0,0,0.107810531883785,0,0,0,0.0387947764280144,0,-0.0172756796753726,0,0,0,-0.0163678673272534,0.0245683870945276,0,0,0,0,0,0
X600741.SH,0,0.479518538750676,0,0.0876241587574609,0.248231395875439,0,0.0706970095154244,0,0,0,0,0,0,0,0,0,0.0302317739323628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324630194452421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180415574118326,-0.0494004336918746,0,0,0,0,0,0
X002236.SZ,0,0,0.0697868347359059,0.204777069478488,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259889830859465,0,0,0,0,0,0,0,0,0.281822139984458,-0.297454512351326,0,0,0,0,0,0,0,0,0,-0.159527660429331,0.249420257570311,0,0.526367864522406,0,0,0,0.0507148047210548,0,0,0,0.0439504394147583,0,0,0,0,0,0,0
X002475.SZ,0,0.0301951912893894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287819111039717,0.0732465649566823,0,-0.117953765478252,0,0,0,0,0,0,0,0,0,-0.0619796448887494,0,0,0,0.161051568331409,0,0.180047317008043,0,0,0,0,0,0,0,-0.00872113372778808,0.018451015426901,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.21717783507244,0,0,0,0,0,0,0,0,0,0.0681169544355656,0,0,0,0,0.270055999319956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184041214157504,0.0772717440354847,0,0,0,0,0,0,0.130763663475232,0,0,0,0,0,0,0,0.00831474612881978,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0240039925912081,0.0799179648583146,0.0481743560727719,0.176307772522762,0.0348410533698061,0.119736964452288,0,0,0,0,0,0,0.218226339432324,0,0,0,0,0,0,-0.0655761801568154,0.0308311335767689,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100625084267406,0.0170397703481393,0,0.1788116980803,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.249944225401396,0,0,0.120033380441154,-0.0380379331402992,0,1.73472347597681e-18,0,0,0.508715818413466,0,0,0,0,0,0.00647494600097358,0.0435912858598942,0,0.155280113617898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699596155638302,0.0211375515864669,0,0,0,0,0,0
X601877.SH,0,0.183325588659074,0,0.0506237041169734,0,0,-0.25737016274238,0,0,0,0,0,0,0,0,0,0.00696734206541585,0.0215894346800433,0,0,0,0,0,0,0,0,0,0.206857657206537,0,0,0,0.0351402057068725,0,0,0,0,0.176879204566245,0,0,0,0,0.0856809209872361,0,0,0.0426986549288818,0,0,0,-0.0215916758856689,0,0,0.0425366760485986,0.0662285292151802,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.187830370583399,0,0,0.0188665183801715,0,0,0.0451396054608849,0,0.0293769321575534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561274128047536,0,0,0,0,0.0046516018407788,0.310864013223118,0,0,0.184427980101193,0,0,0,0,0,0.0679470151553093,0,0,0,-0.0494013073077562,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0611853049275796,0,0,0,0.208884981478481,0,0,0,0.0841915474886187,0.0908269309811929,0,0,0,0,0,0,0,0,0,0,0,0,0.0358591267334382,0.201793714924992,0,0,0,0.315142876883055,0,0,0,0,0,0,0,0,0,0,0,0.0838068505599189,0,0,0,0,0,0,0,0,0,-0.0223829964255476,0.00928663517067085,0,0,0,0,0,0
X600809.SH,0,0,0,0.19956210690185,0,0,0,0,-0.000244225983245297,0,0.226951717070305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690729600493468,0.384555769447428,0.088757956020913,-0.0748608367273107,0,0,0,0,0.0692308277270881,0.413458878895741,0,0,0,0,0,0,-0.00324202841443594,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.0457377458250658,0,0,0,0,0.135786482160461,0,0,0.266947372139598,0.0282382426110964,0,0.0768705369994694,0,0,0,0,0,0,0,0,0,0.131470271858687,0,0,0,0,0,0.0905476268177415,0,0,0,-1.73472347597681e-18,0,0,0,-0.0602914270474407,0,0,0.0543751862477613,0,0,0,0,0,0,0.0284964771164304,0.0234405426772021,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303954605578491,0,0,0,0,0.135802535646527,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134995404939494,0,0.0305132481294673,0,0,0.165209860218396,0,0.00444859795372723,0.339325443489032,0.00963536807456563,0.0303349733787522,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.257359156895591,0,0,0.55341344784649,0,0,0,-0.0321184414888565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242235391959709,0,-0.0952321550244378,0,0,0,0,0,0,0.0038035824322342,0,0.0976733356553712,0,0.0695519792748339,0,0.0495057991212337,0,0,0,0.00547677765390907,0.0472534168884132,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0414309663928825,0,1.73472347597681e-18,0,0,0.354944898788759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137952336999169,0,0,0.0681779858002629,-0.102473621781691,0,0,0,0,0.514830142452809,0.0863303521355308,0,0,0,0,-0.139447475571929,0,0,0,0.0124234495931638,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.154986609317444,0,0,0,0,0,0.0965187656678838,0,0,0,0,0.0036427588628872,0,0,0.0293107839596113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140797621254951,-0.0399073188686321,0,0,0.180262704823231,0,0,0,0,0,0,0,0,0,-0.0232375453446092,0.0125306736913286,0,0,0,0,0,0
X600487.SH,0,0,0.145130360357788,0,0,0,0,0.353044510830382,0.337334908166895,0,0,0.160411153140285,0,0,0,0,0,0,0,0,0.0076004332055532,0,0.0465069250561694,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.084223125754446,0,0,0,0,0,0,0.136706469723089,0,0,0,0,0.0683344607874022,0,0,0.0959739292516406,0,0,-2.16840434497101e-19,0.0488686199442877,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.32850268350288,0.105903271204625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305945600045398,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343877418300738,-0.00610089664608266,0,0,0,0,0,0.0977992606130716,0,0,0,0,0,0,0,0.0109240606348382,-0.00624408781490228,0,0,0,0,0,0
X002294.SZ,0,0,0.0287567465624832,0,0,0,0,0,0,0,0,0,0,0,0.0105865877412198,0.314364197635251,0,0,0.0466179840609508,0,0.213853216739262,0,0,0,0,0,0,0,0,0,0,0,0,0.275442427496641,0,0,0.172799631817388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715211587525738,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0370603360133616,0,0,-0.091121121114307,0,0,0,0,0,0,0,0,0,0,0.10743883007721,0,0,0,0,0,0,0,0,0,0,-0.0206244916505082,0,0.097070926818838,0.0174456494200944,0,0,0,0,0,0.186061603221144,0,0,0,0,0,0,-0.0244818477801997,-0.0260273746568487,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,-0.081413466929754,0,0.213543921133577,0,0,0,0,0,0,0.124620541162664,0,0,0,0.0587488564675124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162562198966732,0,0,0,0.033264688642719,0,0,0,0.00708377649081771,0.0465395265270121,0,0.381445249643844,0,0,0,0,0,0,-0.0355099297790053,-0.00753955202717049,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0426468853040116,0.00552265373632463,0,0,0.195744609010011,0,0,0,0,0,0.0191397128362663,0,0,0,0,-0.102284260940737,0,0,0,0,-0.0160791838546877,0,0,0,0,0.168150587402096,0,0,0.113411847259739,0,0.262471035579955,0.200974318580448,0,0.108887345667619,0,0,0,0,0,0,0,-0.0128254145003167,0.00689616949806653,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.192541285882173,0,0,0.0870219343030024,0,0,0,0,0,0,0,0,0,0,0.297715056920645,0,0,0.0837240499475743,0,0,0,0,0,0,0.000575155186770263,0,0,0,0,0.0587621057320576,0,0,0,0.0606737405149832,0,0,0.0273445067920877,0,0,0,0,0,0,0,0,0,-0.0116284095877034,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0795202517446302,0.0905227866844053,0,0,0,0,0,0.11364237605103,0.0325855527450452,0,0.0177038516633085,0,0,0,0,0,0,0.0778775846614176,0,0,-0.0494923443612698,0,0,0,0,0,0.310443450100227,0,0,0,0,0,0.0549867756318828,0,0,0.112173465846327,0,0,0.128523768619379,0,0,0,-0.135869825261432,0,0,0,0.0219151512657672,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.456833382289881,0,0,0,0,0,0,0.00591500802095033,0,0,-0.0433416029306405,0.0639224616428633,0,0,-0.072959469791668,0,-0.115036656705276,0,0.0389797875974827,0,0,0,0.208815792342829,0,0,0,0,0,0,0,0,0.144301567412351,0,0,0,0,0,0,0.00564161236292221,0,0,0,0,0,0,0,0,0,0.0434205566693121,3.46944695195361e-18,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.303439286078628,0,0.39570094804733,0,0,0,0,0,0,0,0,0,0.801859957586365,0,0.176927683567973,0,0,0,0,0,0,0,0,0,0,0.179600064251042,0,0,-0.252909242507591,0,0,0.179158174516078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00742504267060448,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.146937137507766,0.0664464312575345,0,0,0,0,0,0,0,0.338699060471994,0,0.0967690454152338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129785235315818,0,0,0.0038045905534618,0,0,0,0,0,0,0.347817320418168,0,0,0.0103764962330818,0.128037678412767,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.179282341844695,0,0,0,0,0,-0.0204005547667932,0,0,0,0,0,0,0,0,0,0,0,0.198380177089788,0,0,0,-0.0299489634432335,0,0,0.212125151348599,0,0,0,-0.0264776494367615,0,0,0,0.162875665598193,0.0888753169562868,0,0,0,0,0,0,0.21837515133146,0.0774572084219445,0,-0.0158232150668141,0.031759705283407,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.12240500616364,0.100785466681873,0,0,0,0,0,0,0.0493329235041924,0,0.161522817667769,0,0,0,0,0.0345774610058451,0,0,0.0167104989787322,0,0,0.0500425821437899,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0123346020718126,0,0,0.00952287199249812,0,0,-0.0201761089879783,0,0,0,0.011553809629819,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,-0.194251317631662,0,0,0,0,0,0.0485865703224387,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.106470572395987,0,0,0,0.0597532342844837,0.039976025767775,0,0,0,0.0666366525345533,0.04978025923833,0,0,0,0,0,0.398410648256285,0,0,0.0845661080305947,0,0.54902383485985,0,0.00466682816468467,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0679239797171488,0,0,0,0,0,0,0,0,0,-0.415933334589012,0,0.218234177389489,0,0,0,0,0,0.26869553714688,0.293112155815453,0,0,0,0,0,0,0,0,0,0,-0.0491852735023402,0.111728863501927,0.155905171210343,0,0,0,0,0,0,-0.0286682837435227,0,0.254095141844255,0,0,0,-0.019026944543227,-0.0629780506204852,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0480852793122816,-0.291246937135287,0,0,0,0,0,0,0,0,0,0,0,-0.00679689190009471,0,0,0,0.0926608508335363,0,0,0,0,0,0.131337750037216,0,0,0.0883091431723229,0,0.00276334707689911,0,0,0,0,0.137897726616801,0,0,0,0,0,0.0309554309470697,0.0512953430675848,0,0,-0.0243709221295936,0.0228091636003181,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.0970073808628492,0,0,0,0.233520757617883,0,0,0,0,0.114856591247414,0,0.18636787243282,0,0.458700950490257,0.319055230053554,0,0,0.150401318702822,0,0,0,0,0.313772900593857,0,0.110793686690927,0,0,-0.0780674295593666,-0.149823102125285,0,0,0,0,0,-0.206841154235131,0,0,0.00468384339890762,0,6.93889390390723e-18,0,-0.00363539076357421,0,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.122379236489134,0,0,0,0,0,0,0,0,0,0.20054876273726,0,0,0,-0.0817826365137668,0,0.0711753106916667,0.25229410001595,0,0,0,0,0,0,0,0.393593643462006,0,0,0,0.0124529647622111,0,0.0471152342931104,0.00589567446170909,0,0,0.217750882299473,0,0,0,0,0,0,0,0,0,0,-0.00831314104827637,0.0201718040288022,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0952215706863812,0,0,0,0,0.225896617812383,0,0,0,0.0831028820012973,-0.0245322022340362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162862136851079,0.0620499036120841,0,0,0,0,-0.239701572144316,0,0,0.633850278135073,0,0,0,0,0,0,0,0.18934858920621,0,0.0562286964202393,-0.0179661084709743,0.119354506990005,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.177973132495349,0,0,0,0,0,0,0,0,0,0.206540041373155,0,0,0,0.0234398050327401,0,0,0.0687502109198541,0,0,0,0.0818885140225605,0,0,0,0,0,0.000714125942944873,0,0,0,0.0607307286532816,0,0.0321379462706175,0,0,0,0.125254525319452,0,0,0,0,0,0,0,0.00526220914617974,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.32784861740306,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01517093988444,0,0,0.09555891154645,0,0,0,0,0,0,0.270258210822569,0,0,0,0,0,0,0,0,0.287145694923101,0,0.156529491694635,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.060182452285777,0.297178123632946,0,0,0,-0.195084565811736,0,0.146692834050739,0,0.0618708928383539,-0.0375809866717662,0,0,0,0,0,0,0,0,0,0.0242997170944264,0.218928903659032,0,0,0,0,0.184366736756806,-1.0842021724855e-19,0,0,0,0,0,0,0.263266524206199,0,0,0.0983458885143922,0,0,0,0,0,0,0,-0.0701052250959869,0.0316034261705441,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0150301077329394,-0.0057514491486586,0,0,-0.136268529650053,0,0,0,0,0,0,-0.0115078571689093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289045900007157,0,0,0,0,-0.0745542570726241,0,0,0,0.530303980913339,-0.0202536616202312,0,0.0286376331349298,0,0,0,0.0760242563893814,0,0,0,0.013062186577669,0.00943166683962011,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0429520741200763,0,0,0,0,0,0,0,0,0,-0.0531600338467075,0,0,0,0,0,0,0.137579097436051,0,0,0,0,0,0,0,0,0,0,0.0985576628471806,0,0,0.00997212661710796,0,0,0,0,0,0.0505240109604413,-0.0607380167412073,0,0,0,0,0.0311257631455509,0,0,0,-0.0888074467230728,-0.11920903054702,0,0,0,0,0,0
Slope,0,-0.308415048780008,0,0,0,0,0,0,0,0,0,0,-0.207800330580963,0.118647190773048,0,0,0,0,0,-0.30036698665842,0,0,0,0,0,0.0948490805987375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222793893518798,0,0.267939762988752,0,0,-0.010403461956484,0,-1.09639098638597,0,0.308269245174415,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.250452893771317,0,0,0,0,-0.21272800215221,-0.314521014482293,-0.431538564110435,0,0,0.170631030771459,0,0,0,0,0,0,0.215477806365049,0,0,0,0,0,0,0,0,0,0,-0.212925088711702,0.662373761931367,0,0,0,0,0,0,0,1.25862076410627,0,0.125603219455112,0,0,-1.35834096156539,-0.335771702232104,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.00159273012501349,0,0,0,0,-0.0497742273747638,0.00289230003540467,0,-0.106665521309412,0,0.0210328455662949,-2.16840434497101e-19,0,0.0865952541759173,0,0,0,0,0.125680812647776,-0.00270770315406026,0,-0.00609825991172153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646463016065105,0,0,-8.470329472543e-22,-0.027934142136133,0,0,0.0317358972986331,0.00616310028606283,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0781014843649648,0,0,0,0,0.0320795973118997,0,0,0.0834695228131296,0,0,0,0,-0.0395184094744835,-0.135451093670727,0,0,0.0748043065555523,0,-0.00777677578179398,0,0,0,0,0,0,0,0,0,-0.081026861734222,0,0,-0.0555465519745139,-0.00102675466794039,0,0,0,0,0,0.0130086177787312,0,0,0,0.0225034641796124,-0.0175748129297283,0.0441647156974163,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619193231619269,0,0,0.00181890478932754,0,0,0,0,0,0.00428645415593013,0,0,0,0,0.0030713636349785,0,0,0,0,0.00648096855565444,-0.00418390270310213,0,0.00331802184660651,0,0,0,0,0,0,0,0,0,0.0129313173197984,0.00970148070240782,0.00949754133329108,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.027031092425488,0,0,0,0,0,0,0,0,-0.0102939197514378,0.0239794678487983,0,-0.0146607946406402,0,0,0,0,0,0,-0.00463492172234972,0,0,0,0.0512230287568322,0,0,-0.0358617741558161,0,0,0,0.020917169201572,0,-0.0207351714767443,0,0,0,0,0,0,0,-0.0203563315472697,0,0,0,0,-0.0040814477337597,0,-0.000541304131317351,0.0241218882757186,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000845879901056034,0,0,0,0,0,0,0,0,0,0,-0.0159307344569298,0,0,0.00500658559515682,0,0,0,0,0,0,0,0,0,0.0105741952313462,0,0,0,0,-0.00919593076074578,0,0,0,0,0,0,0,0,0,0,-0.0104417818987963,0.010862397142143,0,0,0.0118927659446498,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00428696816102352,0,0,0,0,0,0.00741497526683026,0,0,0,0,0,0,-0.0109601872069384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115866590885988,0,0,0,0.0262397028780393,0.00842733813779745,0,0,0,0,0,0
