,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X000625.SZ,X600104.SH,X300124.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X600418.SH,X002156.SZ,X000921.SZ,X002007.SZ,X002074.SZ,X600460.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0.119300605748,0,0,0,0,0,0,0,0,0,0,-0.0527045767527178,0,0,-0.204300590571956,0.107789553536821,0,-0.24911414702017,0,0,0,0.293089592946131,0,0.0336681689736795,0,0,0.146352355406181,0,0,0,0,0,0,0,0.1113789410116,0,0,0,0.123268053511723,0.359214154717496,0,0,0,0.117881615761823,0,0,0,-0.0314232285467459,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178930916171834,0,0,0,0,0.164095895821421,0,0,0,0,0,0,0,0,0,0,0,0.00191588394206732,0,0.128871886255469,0.400734817669937,0.0920308286325256,0,0,0.0153719900072865,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.094810860353388,0,0,0,0,0,0,0,0,0,0,0.192917955695559,0,0.000857249551996925,0,0,0,0,-0.124783167619134,0,0,0,0,0,0,-0.0688706879011293,0,0,0,0,-0.0913773485032633,0,0,0,0,0,0,0,-0.224067572850358,0.192720819095426,0.301253571851162,0,0.0868228860983412,0,0,0,0,-0.092593887799431,-0.0848298644133403,0.142576163247314,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117645122208308,0,0,0.00956619223699712,0,0.155473370683286,0,0,0.0723612715474191,0,0,0,0,0,0.0946602530100884,0,0,0,0,0,0,0,0,0,0.0520399623367542,0,0,0.0409747376476235,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.161185961680898,0,0.11048416848033,0,0,0,0.106790240480578,0,0.0214276964396756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226692476094632,0,0,0.10059852299642,0,0.0897687082776163,0,0.0337594630605378,0,0,0,0,0,0,0.202407437071806,0,0,0,0,0,0,0,0.0146416557631618,0.00460893791266937,0,0,0,0,0
X000800.SZ,0,0,0.124957986338892,0,0,0,0,0,0,0,0.170559401828608,0,0,0,0,0,0,0,0,0,0.063837677447961,0,-0.197693829640678,0,0,0,0,0,0,0,0,0,0,-0.012583152147281,0,0.271482817476612,-0.0314506497490555,0,0,0,0,-0.00930559102455157,0,0.134921248776569,0,0,0,0,0,0.0687218065190988,0,-0.00871612688033531,0.0373612471922311,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526197741932091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113752139153997,0,0,0.0331317847422976,0,0,0,0.0619747062353314,0.0310636202919966,0,0,0,0,0,0,0,0.0113911213024202,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.159561789838948,0,0,0,0,0,0.186916420415717,0,0,0,0.091519586033351,0,0,-0.136281319348172,0.245576573669143,0,0,0,0,0,0,0,0,0,0,0,0,0.0351922191142302,0,0.0637757655403608,0,0,0,0.0951297145745501,0,0.180562056754026,0,0,0,-0.0818348435152182,0,-0.0207402980037597,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.194959008775699,0,0,0,0,0,0.542666141544339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147920285025492,0,0,0,0,0,0,0,0,0,0,0.746509748400304,0.00969742081345613,0.179135639351051,0,0.0862658079507315,0,0,0,0.066330945959825,0,0,-0.00119985051157191,-0.0229580668372993,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.376315772886688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464128598070169,0,1.38777878078145e-17,0,0,0,0,0,0.119316434285548,0,0,0,0.263662147856104,0,0,0,0,0,0,0,0,0,0,0,0,0.0096136559576887,-0.0981051493705595,0,0,0,0,0
X000921.SZ,0,0,0,-0.083068022811927,0,0,0,0.415207991166694,0,0.0811447063568127,-0.0367737771459457,0,0,0,0,0,0,0.0626659786979515,0,0,0,0,0,0,0,0,-0.0483401346553116,0.0981378339005169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215599934908394,0,0,0,0,0,0,0,0,-0.00783381169703265,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.145836683063002,0,0,0,0,0,0,0.105138001135301,0,0,0.136861971652709,0,0,0.0183735860797254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452228819789213,0,0,0,0,0,0,0,0,0,0,0,0.0203321704709923,0.0312709446383135,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.181124165882219,0.026142328902573,0.0136080278449861,0,0,0,0,0,0,0,0,0,0,0.667868576477996,0,0,0,-0.0132666127748296,0,0,0,0,0,0.0711391628140612,0,0,0,0,0,0,0,0.097049550081015,0.0129147490338981,0,-0.0592883182685296,0.0451556232013,0,0,0,0,0,0,0,0,0.0468745866997737,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.0134217511581869,0,0,0,-0.0707780607347221,0,0,0,0,0,0,0,0,0,0,0,0,0.141376579533742,0,-0.0976462209240644,0.229296309044075,0,0.0512961269478078,0.101386635384172,0,0.14259496650151,0,0,0.0652989300859461,0,0,0.0702456283059633,0,0,0,0.211678445153928,0,0,0,0,0,0.0320044435902086,0,0,-0.0113655983480163,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.194640197763279,0,0,0,0,0,0,0.159596608579532,0,0,0,0,0,-0.0450478121550694,0.325247470885969,0,0,0,0,0.172724242760907,0.319974761964277,0,0,0,0,0.0857620747794137,0,-0.0468018211084658,0,0.0673850438716271,0.0826625897567788,0,0,0,0,0,0,0,0,0,0,0,-0.00841810774468562,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.112371132556483,0,0,0,0.0920990960103946,0,0,0,0,0.201838289302123,0,0,-0.203863839704126,0.0712020060791199,0,0,0,0,0.0931982864380957,0,0,0,0,0,-0.0226257698615479,0,0,0,0,0,-0.102726267677061,0,0,0,-0.038875623559519,0,0,0,0,0,0,0,0,0,0,0,0.193556520399442,-0.28482193996563,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.487755592029909,0,0,0,0,0,0,0,0,-0.0876942784668773,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,-0.220297815583129,0,0,0,0,0.273389618600434,1.51617768370844,0,1.31440656802325,0,0,0,0,0,0
TED,0,0,0,0,-0.170138603910988,0,0.420044523194259,0,0,0,-0.0795821390491483,0,0,0,0,0,0,0,0,0,0,0.202249702057656,0,0,0,0,0.0053706778393369,0,0,0,0.0620085091747398,0,0,0,0,0,0,0,0,-0.0443588996487916,0,-0.152283064179684,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.726851038469822,0,-0.0592934088265441,0,0,0,0,0
RealEstate_excess,0,0,-0.181271649834298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246372107000399,0,0,-0.141135976067343,-0.0174348356229377,-0.0788121631207946,0,0,0,0,0,0,0,0,0,0,0,0.0387607206915471,0,0,0,0,0,0,0,0,0,0.00901432199257044,-0.0504548444877675,0,0.653162120299025,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.133428507438597,0,0,0,0,-0.00690806850848195,0,0,0,0,0,0,0,0,0,-0.07535503421203,0,0,0,0,0,0,0,0.099433210100695,-0.0961069527197924,0,0,0,0,0,-0.032626611325186,0.0078339052280407,0,0,0,0,0.0470622549042659,0,-0.0103698221552398,0,0.0188841793562941,0.14595322105574,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329676899188852,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.000574561053011978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712827282069584,0,0,0,0,0,0,0,0,0,0,0,-0.000582552124105211,0,0,0,0,0,-5.17301937036138e-05,0,0,0,0,0.000862583794649049,0.00154928311282887,-0.000531665555443434,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293099197921807,-0.00303368353102606,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00218114471485645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139157941576233,0.00666246256164075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124186961188447,0.00385433966912688,-0.0011972059869851,0,0,0,0,0,0
