,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X002371.SZ,X000063.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X002179.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X600702.SH,X002241.SZ,X000977.SZ,X000157.SZ,X002180.SZ,X601877.SH,X600741.SH,X300142.SZ,X600522.SH,X600584.SH,X002074.SZ,X000733.SZ,X600460.SH,X300003.SZ,X002007.SZ,X002463.SZ,X300146.SZ,X002294.SZ,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0153006922394338,0,0.171054667387861,0,0,0,0,0,0,0,0,0,0,0,0,0.191287662403272,0,0,-0.0831480737234613,0,0,0,0,0,0,0,0,0,0,-0.101730004167989,0,0,0.0398092096657281,0.319100219761833,0,0,-0.00645388225014227,0.227485922373372,0,0,0,0,0,0.0423191755005254,0,0,0,0,0,0
X000063.SZ,0,0,0.264595248657304,-0.138680880035776,0,0,0,0,0,-0.0152016568411611,0.255530417698566,0,0,0,0,0,0,0,0,0,0,0,-0.225503985161446,0,0,0,0.421522178964254,0.251790146500355,0,0,0,0,0.103903559528014,0,0,0,0,-0.137723353020964,-0.0245508481945384,0,0,0,0,0,0,0,0,0,0,0,0.364304665056296,0.0389894998195877,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269646261847549,0,0,0,0,0,0,0,0,-0.0359142582438475,0,0,0.0508521536542089,0,0,0,0.184512046410038,0,0,0,0,0,0,0,0,0,0,0,0.118115607437145,0.027265231678806,0,-0.0020033316908446,-0.00127551731596609,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0746925755938943,0,0.280867769574026,0,0,0.00595224017781759,0,0,0,0,0,0,0,0,0.126917694680479,0,0,0,0,0.11626575315572,-0.105808955946023,0,0,0,0.00909387938920603,0,0.167864984284627,0.0571811686496542,0,0,0,0,0,-0.0162249114533276,0.0724296161712232,0,0,0,0,0,-0.113943891844109,0.00610262506206064,0,0,0,0,0,0.0155020384592433,0,0,0,0,0,0
X003816.SZ,0,0,0.025002117088336,0,0,0,0,0,0.0294810866465738,-0.0379645245883213,0.00553780886820952,0.0548242517377842,0.0931178881960352,0,0,0,0,0,-0.00476008560514865,0,0,0,0,0,0,0,-0.0600878819421861,0,0,0,0,0.0101846439318863,0.0106473890588447,0.0878340263283621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403677418821504,0,0,0,0.0362201659551441,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021976516737854,0,0,0.0135402638785285,0.100786411053396,0,0.0255852238131939,0,0.045669772320254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466446763211747,0,0.194553750922583,0,-0.0103584181424528,-0.0436986689252993,0,0,0,0,0,0
X000596.SZ,0.212803512132189,0.229200335788541,0,0,0,0.036926131847629,0.0675490970645607,0,0,-0.00905669467621603,0,-0.0221517594678391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138611889366545,0,0,-0.00697962033185752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215643238219869,0,0,0,0,0,0
X600031.SH,0,0.161899384128057,0,0,0,0,0,0.132043641497942,0,-0.0227916467585704,0.0282372059106172,0,0,0,0,0,0,0,-0.0366087833547358,0,0,0.246604617746594,0,0,-0.0930030345336536,0,2.16840434497101e-19,0,0,0,0,0,0.0643422825048117,0.454327250988909,0.0570674706496914,0,0,0,0,0,0,0,0,0,0,-0.0786651379055537,0,0,0,0,0,-0.0150184006005877,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.169447263249998,0.0773738187561779,0.0278131781882886,0,0,0,0,0,0,0,0,0,0,0,0.115704636604826,0,0.0473390831729117,0.0293535180018812,0,0,0,0,0,0,0,0,0.283352147605393,0,0,0.34221968641892,-0.0409208692476842,0.0498659279298725,0.0937386597524683,0,0,0,0,-0.0269073656317582,-0.0493813584403742,0,0,0,0.085117743930348,-0.0688402366964176,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0510593041289124,0,0.105837591769277,0,-0.188177055431795,0,0,0,0,0,-0.181881293980618,0,0,0,0,0.0170965571100424,0,0,0,0,0,0,-0.0907345841907754,0,0,0,0,0,0,0,0,0,0,0.293145573353163,0,0,0,0,0,0,0,0,0,0,0,0.0291209000881397,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0278432478658579,0,0,0.277074834395133,0,0,0,0,0,0,0.1708257328938,0,0,0,0,0,-0.0935456417856768,0,0,0,0,0,-0.00139085586750031,0,0,0,0,0.541372028419357,0.0763462135284118,0,0,0,0,0,0,0,0,0,0,0,0.09381277126918,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.191654928078127,0,0,0,0,0,0,0,0,0.274026784289494,0,0,0,0,0,0,0,0,0.00726273669051256,0.0742823688398286,0,0,0,0,-0.00177408693453613,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0414466059529217,0.0569276375359144,-0.0691580687145541,0,0.00496140173082302,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.113059489272791,0.0521173640858385,0,-0.0299143033271903,0,0,-0.0994561945278201,-0.0201265691837761,0,0,0,0,0,0,0,0,0.249581344387149,0,0,0,0,0,0,0,0,0,0,0,0,0.217336766393799,0,0,0.08259595921858,0,0,0,0,0,0,0,0,0.0406111162981585,0.019663041640424,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.0470176735609066,0,0,0,0,0,0,0.0401469743482413,0.153130990574954,0.120404170045085,0,0,0.0185389049071158,0,0,0.00415766148027407,0,0,0,0,0,0,-0.00327325706547899,0.113257293543945,0,0,0,0,0,-0.0212745313409935,0,0,-0.0288544475771073,0,0,0,0.0717633150637287,0,0,0,0,-0.0029307546724276,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00793467080079694,-0.000731828149488783,0,0,0,0,0,0,0.0282999880336862,0,0,0,0,0,0,0.196846536163383,0,0,0,0,0,0.12140234441908,0,0,0,0,0,0,0,0,0,0,0.188312646362292,0,0,0.107387887513402,0,0,0,0,0,0.0234295507797725,-0.0986656316495082,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22283550757978,0,0.237062349792407,0,0,0,0.0969953193013749,0,0,0,0,0,0,0,0,0,0,0.140678099759517,0,0,0,0,0,0,0,0,0,0,0.0050756869506689,0,0.0298873817599658,0,0,0.0201045627209197,0.00695939811017598,0,0,0,0,0,0
X002236.SZ,0,0,0.3271923353114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736544721377385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.183905806535962,0,0,0.0191649879769473,0,0,0.166236759869977,0,0,0,0.160909670351239,0,0.142525863293904,-0.256798032521892,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0830004547493257,0,-0.0116858488455695,0,0,0,0,0.354295914965159,0,0,0.0570914927257723,0,0,0,0.372204166860036,0.0158281959339677,0,0,0,0,0,0,0.000829198812577992,0,-0.165360544024739,0,0,0,0,0,0,0,0,0,0,0,-0.0496960879233768,0,0.0227931333356396,0,0,0,0.0336466821424221,0,0,0,0,0,0,0
X000100.SZ,0,0,0.00929651741219307,0,-0.0320175862128349,0,0,0,0,0,0,0,0,0,0,0,0,0.0522262857145766,0,0,0,0,0.126124955956454,0,0,0,0.0931533972999623,0.0313617875295119,0,0,0,0.00674987832612786,0.0207834655866493,0,0,0,0,0,0,0,0,0,0.0246305666737065,0,0,0,0,0,0,0.097977243470488,0,0.0305455057389205,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.212708924337345,0,0,0,0.115688941283178,0,0,0,0,0,0,0,0,0,0.161787194288758,0,0,0,0,0,0,0,0,0,-0.0288459401744219,0,0,0,0,0,0.0258720778727347,0,0,0,0,0,0,0,0,0.260445860895382,0,0,0.367741745172839,0,0.133700401770136,0.0433403669162495,0,0,0,0.0117849919238878,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.312775842839477,0.022613529391811,0,0,0,0,-0.090500836665849,0,0,0,0,0,0,0,0.0323234831062953,0,0.199583134246033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077459057172075,0.0832499109729036,0,0,-0.260059877037422,-0.0315447504796641,0,-0.0619320231729583,0,0,0,0,0.0137642225445553,0,0,0,0,0,0.0190837355213088,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542381789385807,0,0,0,0,0,0,0,0,0,0,0.348016848741386,0,0,0,0,0,0,0,0,0.214292213973051,0,0,0,0,0,0.0446793418966428,0,0,0.143052466289456,0,0,0.00812936831236439,0,0,0,0,0,-0.0305210839926589,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.114688425698696,0,0,0.341513602685475,-0.330461151785487,0.272921933289116,0,0.965100916006505,0,0,-0.224827790422117,0,-0.462739599525219,0,0,0.0299093332114559,0,0,-0.444935218692663,0,0,-0.111687884152826,0,0,0,0,0,0,0,0,0,0,0.135086635078325,-0.169483954270114,0,0,0,0,0,0.502443328095766,0,0,0,0.629899005951813,0,0.0427899573853187,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0786743711207013,0,0,0,0,0,0,0.0223159100599176,0,0,0,0,0,0,0.353518085982145,0.0902416408218469,0,0,0,0,0,0,0,0.0221848430907684,0,0,0,0,0.123449292547664,-0.0099245624316569,0,0,0,0,0,0,0,0,0,0.0859702254773015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0329302026854141,0,0,0,0,0,0.0743456650808586,0,0,0,0,0,0,0,0,0,0,0,0.153957201346455,0,0,0,0.0782441045741092,0,0,0,0,0.21964630533074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534733230861635,0,0,0,-0.0181538915774642,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0926653650644578,0,0,0,0,0,0,-0.0295255810524383,0,0,0,0,0,0,0.0529507183703792,0.0213849147474345,0,0,0,0,0,0,0,0,0,0,0,0.0515813464806607,0,0.0373100071328244,0,0,0,0,0,0.0156761455372346,0.232814315595838,0.125148394732478,0,0,0,0,0,0,0,0,0,-0.00933657910590668,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0880587041052678,0,0,0,0.658977639268656,0,0,0,0,0,0,0.185993647057057,2.16840434497101e-19,0,0,0.0178287801075596,0,0.147847424657157,-0.116230405369829,0,0,0,0,0,0.0395053142244207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986216738143155,0,0,0,-0.0230514980008594,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0604169487151352,0,0,0,0,0.0731778878792557,0.0420988510804245,0,0,0,0,0,0,0,0,0,0,0,-0.0780154928399149,0,0.180990000169417,0,0.0550441468093942,0.0569708749374125,0,0,-0.179496341379542,-0.0799721284555042,-0.0789521774005404,0,0,0,0,0,0,0,0.0258962529437263,0,0,0,0,0,0,0,0,0,0,0.0285338529752173,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0502161351946707,0,0,0,0.0456301196938532,0,0,0,0,0,0,0,0,0,0,0,0.445397128895161,0,0,0,-1.73472347597681e-18,0,0,0,-0.271519897397268,-0.198623231939947,0.240885483644021,0,0,0,0,0,0,0,0,0,0,0,0,0.104443536321741,0,0,0,0,0,0,-0.0140488617757172,0,0,0,0,0,0
X600584.SH,0,0,0.0986130615606153,0,0,0,0.135943518327925,0,0,0,0,0,0,0,0,0,0,0,0,-0.234060749475248,0,0,0,0,0,0,0.206621193143666,0,0,0,0,0.177414750795893,0.0845163545576144,0,0,0,0,0,0.117819029470833,0,0,0,0,0,0,0.232639090853847,0,0,0,0,0,0.0784619229017929,-3.46944695195361e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763009950317891,0.270075829289202,0,0,0,0,0,0.0216310574933384,0,0,0,0,0,0,0,0,0,0.189208366807751,0,0,0,-0.0641471951138482,0,0,0,0,0,0,0,0,0.284292622920123,0,0,0.00764327333026262,0.0104452963354767,0,0,0,0,0,0
X000733.SZ,0,0.0110442568258886,0,0,0,0,0,0,0,0,0.0211538033498746,0,0,0,0,0,0,0,0.231188976826475,0,0,0,0.0363309394023613,0.0344043010629358,0,0,0,0,0,0.0917743094911608,0,0,0,0,0.110184429796235,0,0,0,0,0,0,0,0,0,0,0.000785772528147594,0,-0.209682409514722,0,0,0,0,-0.0331216015913742,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0281048469998221,0.206761462268101,0,0,0,0,0,0,0,0.0350386435187112,0,0,0,0.216564221409349,0,0,-0.0161098085830315,0.142420279380474,0,0.167517122946517,0,0,0,-0.0658751108061078,0,0,0,0,0,0,0.0803434452547178,0,0,0,0,0,0,0,0,0,0,0,0.0767650327056907,-0.0930934841379559,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.106030444657579,0,0,0.0874534341650652,0,0,-2.16840434497101e-19,0.124006775246198,0,-0.115781710033747,0,0,0,0,0,0.101452987548148,0,0,0,0,0.0736040714015246,0,-0.017797688774505,0,0,0.0901404028864746,0,-0.0194392294420099,-0.0200154552377363,0,0,0,0,0,0,0.0775241092702826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.144024933176697,0,0,0,0,0.0839772537667881,0,0.079040071760341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364174871992951,0,0,0,-0.00383781521950748,0.0242177040664519,0,-0.0816073340190777,0,0,0,-0.0334798207663128,0,0,0.0152498858466927,0,0,0,0,0.193514997189145,0.0536285226781837,0,0,0,0.0315379254437861,0.00634437563005452,0,0,0,0,0,0
X002463.SZ,0,0,-0.0877765016592984,0,0,0,0,0,-0.0164904859038748,0,0,0,0,0,0,0,0,0,-0.000715758675922383,-0.117717982329338,0,0,0,0,0.0648878646166519,0,0.259521172435672,0,0,0,0,0.124137194482915,0.0292996721541675,0,0,0,0,0,0.364215626224598,8.67361737988404e-19,0,-0.111690995265101,0,0,0,0,0,0,0,0.502827585083432,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0.186864006908264,0,0,0,0.0419751481053977,0,0,0.00872500646976494,0,0,0,0,0,0,0,0,0.160519670129848,0,-0.0966315256774622,0,0,0.213298893303021,0,0,0.169554759757781,0,0,0,1.38777878078145e-17,0,-0.140687721891679,0.0253178099780703,0,0,0,0,-0.155649021273947,-0.427359789986702,0,0,0,0,0,0.164973234841025,0,0,0,0,0,0,0.0600432276979065,-0.00569168063632915,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,-0.164869835462166,0,0,0,0,0,0,-0.14970422101196,0,0,0,0,0,0,0,0,-0.0240324303532032,0.0057723640928157,0,0.455899234116353,0,0,-0.108770331769302,0,0,0,0,0,0,0,0,0,0,0,0.127970942611493,0,0,0,0,0,0,0,0.000404963972815819,0.197045681837573,0,0,0,0,0
X000800.SZ,0,0,0.0995043932415601,0.0700025767431462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161761787257004,0.155587958694936,0,0,0.0981851624040553,0.00451064504526671,1.73472347597681e-18,0,0,0,0,0,-0.00493130918280653,0.0257011542952955,0,0,0.235829838999309,0,0,0,0.00878456545386718,0,0,0,0,-0.0374021200478459,0,0,0,0,0,0.0227626657074225,-0.00584705601241957,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0069872761459402,0,0,0,0,0,0,0,0,0,0,0,0.296547237365869,0,0,0,0.0710986176547446,0,0,0,0,0,0,0,0,0,0,0,0,0.102212208395831,0,0,0.0464650150381076,0,0,0.315178553418855,0,0,0,0,0,0.0203815903849826,0,0,0,0,0,0,0
Change_TY3M,0,0,0.182633666334697,0,0,0,-0.362431761049351,0.0542788138496726,0,0,0,0.130292580734616,0,0,0,0,0,0,0,-0.0471054573644993,0,0,0,0,0,0,-0.274151284188921,0,0,0,0,0,-0.101877489717084,0,0,0,0,0,6.93889390390723e-18,-0.0408628481780341,0,-0.133092889970607,0,0,0,0.064561419393399,0,0.125786086875939,0,0,0,0,-0.115691988625462,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.104704028810119,0,-0.141504454683838,0,0,0.0451681356979853,0,0,0,0,0,0,0,0.0919003642428863,0,0,0,0,0,0,0,-0.210489832237263,0,0,0,0,0,0.137000295071174,0,0,0,0,0,-0.152994347166746,0,-0.14537394329277,0,0,0,0,0,0,-0.027299290696913,0,0,0,0,1.25602917233884,0,0,0,0,0,0
TED,0.180753786492187,0,0,0,0,0,0,0,0,0,0,-0.0962749765328004,0,0,0,0.130318248809003,0,0,0,0.063680142439416,0,0,0,-0.311479484723201,0,0,0.198930651800458,0,0,0,0.0638691862148521,0,0,0,-0.0852375913488182,0,-0.341583019564527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848501748285707,0,0,0,0,-4.8050854534428,0,0
RealEstate_excess,0,0,0.0682135435439037,0,0.0316387784989738,0,0,0,0,0,-0.0223935449873463,-0.00521522931754831,0,0,0,0,0.0400082489910675,0,0,0,0,0,0,0,0,-0.00673345825540144,-1.0842021724855e-19,0.0129454529997785,0,0,0,0.0439627275067398,0.0213713563199464,0,0,0,0,0,0,0.0836720819890539,0,-0.152682183933774,0,0,0,0,0,0.098767827788353,0,-0.0472261850953204,0,0.040835999454855,-0.0537430229569337,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.016247674010939,0,0,0,0,0.0443453106727899,0,0.035449678255623,0,0,0,0,0,0,0,0.014030827940436,0,0,0,0,0,-0.055984277955405,0,0,0,0,0,0,0,0,-0.0402593412587491,0.106748843015224,0,0,-0.0160418555093645,0,0,0,0,0,0.0227386015503035,-0.0139202962611298,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000826088299392687,0.000469157081679504,0,0,0,0,0,0,0.000231408260349284,0,0,0,0,0,0,0,0.000269690556046126,0,0,0,0,0.000493881592427588,0,0,0,0,0,0,0.000922837140851055,0,0,0,0,0,0,0,0,0,-0.00256372081603356,0.000212463194371013,0,0.0024389683788871,-0.00413169076294023,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211292565738224,0,0,-0.000395348356002751,0,0,0,0.00338176471536834,0,0,0,0,0.0112551870565257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178564642558674,0,-0.000354106817427704,0,0,0,0.0747323132602937,-0.112297397815835,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00214018298410516,-0.00696621673591284,0,0,0,0,0,0,0.00402145212390359,0,0,0,0,0,0.000537656305438297,0,0.00806534119195026,0,0,0,0,0.00886478568368664,6.7762635780344e-21,0,0,0,0,0,0,0.00188500612769563,0,0,0,0,0,0,0,0,0,0,0,0.036744611867013,-0.0479969825045955,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00396526813310894,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.00504540525825575,0,-0.000787362963256543,0,0,0,-0.00236987992583524,0,0,0,-0.000767350992436037,0,0,0,0,0.000136884126438291,0.000932566466960044,0,0,0,0,0,0,0,0,-0.00481085709507561,-0.00290515989954029,0,0,0,0,0,0,0.00333110282455189,0,0.0276029833206037,-0.0360963255263734,0,0,0,0,0,0
