,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X601799.SH,X002463.SZ,X000733.SZ,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002180.SZ,X600183.SH,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.313721272457971,0.0227929317200326,0,0,0,0.0246729294538149,0,0,0,0.20979118179128,0,0,0,0,0,0,0,0,0,0,0,-0.106544549614715,0.00709855081418304,0,0,0,0,0,0,0,0,0.0327095150101888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316878949223564,0,-0.0141146881672671,0,-0.00268953197585577,0,0.03242796711921,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317665290501504,0,0.182622562606564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249218587972969,0,0,0,0,-0.175108068312534,0.00856244887904935,0,0,0,0,0.223051847183377,0,0,0,0,0,-1.73472347597681e-18,0,0.00940752698717706,0,0,0,0,0,0
X000568.SZ,0.327878050716369,0.192421580519112,0,0,0.138119780848215,0.0356295993416861,0,0,0,0,0,0,0,0,0,0.321855201070011,0,0,0.0358221997440523,0,0,-0.0190431781032916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803076834577588,-0.0357806488704838,0.0439580041897942,0,0,0,-0.0210120031133739,0,-0.107722229969357,0,-0.13244799747495,0,0,0,0,0.0251231305272077,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0678305409975428,0,0,0,0,0,0,0.0426729659088447,0,0,0,0,0.0485765430092656,0.0989357112672895,0,0.0302150318854783,0,0,0,0,0,0,0,0.19517083949479,0,0,0,0,0.0152957263367548,0,0,0,0.214918996592185,0,0,0.0384880134186654,0,0,0,0,0,0,0,0,0,0,0.017527277203406,0,0,0,0,0,0,0
X600809.SH,0,0,0.430125958147197,0,0,0,0,0.0247435917700466,0,0,0,0,-0.140932938697657,0,0,0,0,0,0,0,0.12853908666582,0,0,0,0,0,0,0,0,0.108186892280175,-0.00989330699274961,0,0,0,0,0,0,0.280006528231936,-0.027681679672824,0.046654790577658,0.0491018052933267,0,0,0,0,0,-0.0260094773149597,0,0,0,0,-0.0260467878759032,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.147414850985433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304860252554109,-0.063292243448104,0,0,0,0,0,-0.0300316037686352,0,0,0,-0.308270271432763,0,0,0.603365049975848,0,4.33680868994202e-19,0,0,0,0,0.0751813038183453,0.154071881221376,0,0,0,0,0,0.236536234008175,0,0.0929151468849895,0,0,0,-0.0288568249297938,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00192513267981976,0,0,0,0.0357154047763678,0,0,0,0,0,0,0,0.0442439667399762,0,0,0,0,0,0,0,0,0.0220866204397393,0,0,0,0.0726410260185368,0,0.0301006776364787,0,0,0,0.120260215883508,0.0146535846694114,0,0,0,0,0,0,-0.0140795973379659,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.104300760588627,0,0,0,0,0,0,0,0.266485793200698,0,0,0,0,0.0664856386823346,0,0,0,0,0,0,0.0504988441595368,0,0,0,0.03553662887247,0.0850088729867352,0,0,0,0,0,0,0,0,0,0.0861794592764277,0,0,0,0,0,0,0.0953556965245033,0,0,0,0,-0.0855979347426049,0.136930677399847,0,0,0,0,0,0
X000651.SZ,0,0,0,-0.107921971313371,0,0.0134149697975024,0.210117218349264,0.0300273335962535,0,0,0.0183448592733945,0,0,0,0,0,0,0.198239343857214,0,0,0,0.00934878147986339,0,0,0,0,0.131223748628992,0,-0.0784400058495337,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0227008598102941,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115802346385493,0,0,0,0,0,0,0
X002304.SZ,0,0.451937061868169,0.0551668420057594,0,0.116820373223923,0,0,-0.0128032443500476,0,0,0,0,0,0,0,0,0,0.0384813754734822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376897426485558,0,0,0,0,0.0439860366533065,0,3.46944695195361e-18,0,0,0,0,0,0,0.0254676707897844,0,0,0,-0.00268338171980277,0,0.000942500374179719,-0.125042934716024,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.13326343987516,0,0.0399309392562849,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0683070307910854,0,0,0,0,0,0,0,0.0849088759351504,0,-0.0916664778073764,0,0,0,0.0394527151563383,0,0,0.240536194618135,0,0,0,0,0,0.207396218239335,0,0,0,0,-0.0428198197405502,-0.0264132908803369,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0530206369181273,0,0.175000952115698,0,0,0,0,0,0,4.33680868994202e-19,0.0428795705488376,0,0.104607489759897,0,0,0,-0.0682743151328217,0.0403387991781573,0,0,0,0,0.00124498863220927,0.154465259348673,0,0,0,0,0,-0.0815727921440505,0,0,0,0,0.0062240360042326,0.251451838048262,0,0.0114539544451133,0.0216324148656111,0,0,0,-0.112881984439935,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.198675747267387,0,0,0,0,0,0,0,0,0.305680748375437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228909540157925,0,0.177303634900118,0,0,0,0.20231870465879,-0.28458253052456,0.186007051888412,0,0,0,0,0,0,0,0,0,0.274636505661224,0,-0.0302150176769539,-0.0437522626495513,0.0574840046797367,0,0,0,0,0
X003816.SZ,0,0,0,0.0380077701737228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170265979153031,0,0,0,0,0,-0.147056298046841,0,0,0,0,0,0,0,0,0.0492512391679247,0,0,0,0.0766830995547183,0,0.0448237642238321,0,0,0,0,0,0,-0.0141667748585631,0,0,-0.0256611613547925,0,0,0.000520923314855059,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.116702325822264,0,0,0.106078096562777,0,0,0,0,0.131427693898779,0,0,0.0617258184423424,0,0,-0.11713573888277,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0454847384140207,0,0,0,0,0,0,0,0.196204811130923,0,0,0,0,-0.0275746784883703,0,0,0,0,0,0
X000596.SZ,0,0,0.419840272062677,0,0,0.0460789960817041,0.0681135948566393,0,0,0,0.0532399220110791,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0210722482900554,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0180789869957998,-0.0122835705370226,0,0,0,0,0.0598501257574184,0,0,0,0.0723893287580981,0,0,-2.71050543121376e-20,-0.00842027669055423,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0272633597746194,0,0,0,0,0,0.0636310679631853,0,0,0,0.0371747599811026,0,0,0.17543870916925,0,0,0,0,0,0,0,0.142083047280966,0,0,0.0404410926957816,0,0.378283468938471,0,0,-0.00336553212695662,0.0561428354731609,0,0,0,0,-0.00935096677866094,0,0,0,0,-0.0942345308805613,0,-0.104904462378652,0,0,0,0,0.0148442692667317,-0.0420566439130206,0,0,0,0,0,0
X000625.SZ,0,0.226824145051755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317050773725537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630573170583783,0,-0.135202802782471,0,0,0,0.491323174812473,0,0,0.0629651197997481,0.00909914816819062,0,0,0,0,0,0,0,0.194802399375087,0,0,0,0,8.67361737988404e-19,-0.0482471582887405,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0653539069039482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11404720653848,0,0.275994451555013,0,0,0.229969637520416,0,0,0,0,0.120860718738645,0,-0.289663392273357,0.0388979714191515,0.0365351202248114,0,0,0,0,-0.148456256761341,0,-0.173198873856659,0,0,0,0.139580444236118,0,0,-0.159337424579929,0.920148381708432,0,0,0,-0.00918730658857891,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.176629766794053,0.105876223290276,0,0,0,0.238324273129318,0,0,0,0,0.41715863369739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767801061273541,0.0225593875222495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388458195365642,0,0.0208208464528433,-0.0385374058912306,-0.0163983189422063,-0.00262291753659252,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0855246204647929,0.012375807725273,0,0,0,0,0,0.000535337204743322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171027545378687,0,0,0,0,0,0,0,0.0553933130218982,0.00474936936955086,0,0,0,0,0,8.67361737988404e-19,0,0.483658497195218,0,0,0.0124798356218919,0,0.042363252536015,0,0,0,0,0.0391483192418227,-0.00431159903859466,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041325836940885,0,0,0,0.417899476044965,0,0,0,0.0485217399546486,0,0.266198996812357,0,0,-0.0170343793413431,0,0,0,0.0780591948976183,0,0,0,0,0,0,0,0,-0.0597610983073705,0,0,0,0,0,0.0638355795197243,0,0,0,-0.083615846955335,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0295012450158934,0,0,0,0,-0.0695287387792328,0,0,0,0,0,0,-0.0738932927570531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731516038847456,0,0,0,0,-0.098936215416746,0,0.335173164584144,0,0,0,0,0,0,0,0,0,0,0.0108835662260548,-0.0346213469863937,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0474101686722043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204566112685067,0,0,0,0,0,0,0,0,0,0.0304253232512159,0.165868904959759,0.222225743405755,0,0,0.0829153353278446,0,0.104080519721818,0,0,0,0,0,0,0,0,0,0,0,0.0273512778461376,-0.0491320266801321,0,0,0,0,0,0
