,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600271.SH,X000550.SZ,X000581.SZ,X600118.SH,X002236.SZ,X000623.SZ,X601877.SH,X000800.SZ,X000568.SZ,X002475.SZ,X600177.SH,X300124.SZ,X000869.SZ,X002294.SZ,X600582.SH,X002129.SZ,X000559.SZ,X000400.SZ,X600839.SH,X000050.SZ,X600809.SH,X002465.SZ,X002007.SZ,X002292.SZ,X000977.SZ,X002456.SZ,X600252.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.259979538508004,0,0,0.15865312434066,0,0,0,0,0,0,0.457510667476697,0,0,0,0,0,-0.0116806480113921,0.197940461644599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119762326875453,0,0,0.00784226535247669,0,0,0,0,0,0,0,0,0,0,0,-0.0132503021575634,0,-0.0238563163495616,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.19920402890275,0.145456265615792,0,0,0.170676001537883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772138870867096,0,0,0,0,0,0,0,0,0,-0.0330606223856187,0,0,0,-4.78019448801364e-05,0,0,0,-0.066558714221163,0,0,0,0,-0.0080708334853306,-0.117745861834434,0,0,0,0,0
X000651.SZ,0.172988714918817,0,0,0.0918108705215633,0.0406046696186914,0,0,0,-0.0641360918433796,0,0,0,0,0,0,0,0,0,0,0,0,0.0161165265801098,0,0,0,0,0,0.311390791813921,0,0,0,0,0,0,0,0.0736158455687449,0.0595778708905022,0,0,0.0837955778648027,0,0,0,1.73472347597681e-18,0,0.0437929032294275,0,0,0,0,0,-0.0726714560789864,-0.0180054578747078,0,0,0,0,0,0
X000725.SZ,0,0.0618919682011458,0,0,0,0.0248651526475261,0,0,0,0,0,0,0,0.0736522431066728,0,0,0,0,0,0,0.353621966974559,0.053164900557811,0,0,0.0540555256040389,0,0.152350484831206,0,0,0.204318100563129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201563532202645,0,0,0,-0.0975670763086421,0,0,0,-0.06022073143468,-0.00435402580168157,0,0,0,0,0,0
X002415.SZ,0,0,0.171814988355158,0,0,0.105768838335464,0,0,0,0,0,0,0,-0.0245788770021247,-0.023225867342094,0,0,0,0,0.0320642794226864,0,0,0.00193073164222948,0,0,0.158226119037865,-0.0375388378122862,0,0,0,0,0,0,0,0,0,0,0,0.256051769184952,0,0.0869755275735709,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0331151815853594,0,0,0,0,0,0,0
X000625.SZ,0.331374062297738,0,0.00154198623392246,0.0440753888496863,0,0,0.0160433023870388,0,0,0.186815718520732,0,0,0,0,0,0,0,0.179037683924195,0,0,0,0,0.00529190274438923,0,0,0,0.066182671761304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889470084141046,0,0,0,0,0,0,0,-0.0235716424284587,-0.0249860925987268,0,0,0,0,0,0
X002304.SZ,0,0.0773248863257402,0,0,0,0,0,0,0.0527355730201403,-0.0523141476482658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386446761489328,-0.0364306580402665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511144307312371,0.309639764053728,0,0,0,0,0,0,0,0.404944179642764,0,0,0.0146768921520966,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453200321856664,0,0.0926905096761585,0,0,0,0,0.0299198313765642,-0.0745114476076282,0,0,0,0,0.0188713582828639,0,0,0.0592859307653897,0,0,0,0,0,0,0,0,0,0,0,0.0159432126051003,0,0.0156547780260599,0,0,0,0,0,0,0,-0.0274796963563626,-0.0147260320435301,0,0,0,0,0,0
X600031.SH,0,-3.46944695195361e-18,0,0,0,-0.00334438581109567,0.0543187832499172,0,0,0,0,0,0,1.05347896362096,-0.00659042858703429,0,0,0,0.051514124247451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125249200474398,0,0,0,0,0,0,0
X000063.SZ,0.0243535295487117,0,0,0,0,0,0,0,0.0238353877630618,0,0,0,0,0.093852934582476,0,0.0376448415351113,0,0,0,0,0,0,0,0,0.0487024568559752,0,0.0065997806113888,0,0,0,0,0.0712454926301575,0,0,0,0,0,0.0608007872869254,0,0.0459306795611647,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306742178749372,0,0,0,0,0,0
