,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002129.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600487.SH,X600563.SH,X601799.SH,X000800.SZ,X600183.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0.172765421916238,0,0.0978529991959931,0,0,0,0.132882084707145,0,0,0,0,0,0,0,0,0.0148455034531792,0,0,0,0,0.182887139174762,0,0,0,1.73472347597681e-18,0,-0.0119151319128949,0,0,0,0,0.197243552362065,0,0,0,0.293830071779938,0,0,0,0,0,0,-0.106872917017655,0,0,0,0,0,-0.0290710538291593,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.153195356794172,0,0,0,0.237309719344475,0,0,0,0,0,0,0,0.00827241506333991,0,0,0,0,-0.168740193234189,0,-0.00265206990771514,0,0,0.194997956311792,0.0621425808748379,0,0,0,-0.167625460226325,0,0,0.0713403328135916,0,0,0,0,0.152404065663782,-0.0557593288899996,0.152575659231076,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X000596.SZ,0,0.317924164731578,0,0,0,0,0,0.167653894550436,0,0,0.00795469941549647,0,0,0,0,0,0,0,0,0.0761135265534362,0,0,-0.15694181948572,0,0,0.276325675718545,0,0,0,0,0,0,0,0,-0.054411337082056,0,0,0,0.313474575811104,0,0,0,0,0,0.080556000942969,0,0,0,0,0.0244386918229484,0,0,-0.0397263581201643,0,0,0,-0.00887838471664571,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.118701517348617,0,0,0,0,0,0,0,0,0,0,0,-0.0194031972414317,0,0,0,0,0,0,-0.0774158948786654,0,4.33680868994202e-19,0.0624619780392955,0,0,0,0,0,0.113884300830501,0,0,0,0,0,0,0.236171866401876,0,0,0,0,0,0.0194849974687342,0,0,-0.0121267255710892,0,0,0,0.0314670725482879,0,0
X002241.SZ,0,0,0,0,0,0.723424809324914,0,0,0,0,0,0,0,0.0420686668423137,0,0,0,0,0,0.0771446826383733,0,0,0,0,0,0,0,0,0.304525426219427,0,0,0,0,-0.152261379513712,0,0,0,0,0,0,0,0,0,0,-0.0459684681570169,0,0,0,0,0,0,0.154522305670228,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.16550617612439,0,0.0448802668763606,0,0.0608483037507377,0.111335211101086,0,0,0,0,0,0,0.067331536114962,0,0,0,0.0455508655660689,0.0803545754791077,0.011104119745442,0,0,0,0,0,0,0,0.082888222776084,-0.0624440017163018,0,0.26211593952883,0.0262776569448485,0,0,0,0.0788522069656418,0,0,0,0,0,0,-0.0935810658445298,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0393338227184107,0,0,0,0,0,0.247759963818995,0,0,0,0.0181258649474926,0,0,0.278771446495233,0,-0.0567473852161719,0,0,0,0,0,0,0,0,0.136813357516068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902689396895914,0,0.00155472660306302,0,0,-0.000612128366907416,0,0,0,-5.42101086242752e-20,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0979864038638399,0,0,0,0,0,0,0,0,0,0,0.191212815729982,0,0,0.0135757848006207,0,0,0,-0.010973296967368,0,0,0,0,0,0,0.0390357134154908,0,0,0,0,0,0,0.129951927301878,0,0,0,0.0569288127598199,0.146972293918819,-0.10908076620062,-0.0133897946805724,0,0,0,0.0418159732920731,-0.015509862706787,0,0,0,-0.000198615316622177,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133046234916973,0,-0.415470218036595,0,0,0,0,0,-0.0962086348770103,0,0.0951107724999881,0,0,0,0,0,0.0392037102672824,0,0.245450561462165,0,0,0.313895369786827,0,0,0,0.0466434284789981,0,0,0,0,0,0,0,0,0,0.27666003366829,0,0,-0.114686651424309,0.0982197277845875,-0.0277850765986637,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.237421683790683,0,0,0,0,0,-0.00821031669237493,0,0,0,0,0.150143066900478,-0.0299201750107543,0,0,0,0,0,0,0,-0.0294813857610187,0,0,0,0,0,0,0,0.03642510867556,0,0,0,0.637158956605183,0.114256845613196,0,0,0,0,-0.0743746336651946,0.0302180152614012,0,0,0,0,0.0731091660473434,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.120783029645134,0,0,0,0,0,0,0,0,0,0,0,0,0.225951324534471,0,-0.0845130668048814,0,0,0,-0.075612791531319,0,0.209132338071591,0,0,0,0,0,0.0155152802238863,0,0.0534027300768846,0.556005255993253,0,0,0,0,0,0,0,0,-0.0102273891515562,0,0,0,0,0.158764818123597,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.366362843637795,0,0,0,-0.257642739875935,0,0,-0.0253812021424374,0,0,0,0,-0.039260150842513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030979003482297,0,0.293381732575853,0.0410769541006812,0,0,0.0241260236101976,0,0,0,0,0.18221588652861,0.12025110242227,-0.0525290001413024,-0.0147238489125089,0,0,0,0.0291993543171204,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204488188966012,0,0,0.190024536780603,0,0,0,0.213075610304155,0,0,0,0,0.123448300109918,0,0,0,0,0.0336832800280021,0,0,0,0,0,0,0.0107443075074742,0.031558388665309,0,0,0,0,0,0,0,0,0,0,-0.0184268778968692,0,0
X002180.SZ,0,0,0,0,0,0.120911849394365,0,0.0473165509923801,0,0,0,0,0,0.292541217982791,0,0,0,0,0,0.0535276364736137,0,0,0.0633920677064993,0.063007064184642,0,0,-0.0938097687141803,0.0341643546947489,0,0,0,0,0.140245605572037,0,0,0,0,0,0,0,-0.423420047287733,0,0,0,0,0,0.0411085950543374,0,0,0.0841255154063243,0,0.0584232943999601,0.0497540758213125,0,0,0,0,0,0
X002074.SZ,0,0,0.112979631759918,0,0,-0.0965433850064226,0,0,0,0,0.0635225549400573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344261610303135,0,0,0.215980558136239,0,0,0.371587211810435,0,0,0,0.558333423424904,0,0,-0.0320550641285992,0,0,0,0,0,0.234294581123608,0,0,0,0,0.18961603553865,3.46944695195361e-18,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0306469772487238,0,0,0,0,-0.0422611783787333,0,0,0,0,0,0,0,0,0.236133190725884,0,0,0,0,0,0,0.148305973962711,0,0,0,0,0,0.0269893654733073,0,0,0,0,0,-0.00536168514278044,0,0,0,0,0,0,0,0,0,0,-0.0345188354085454,0,0.126165871023414,0,0,0,0,-0.0457073993031161,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.117753702953108,0.348649479360054,-0.0238512620585256,0,0,0.0739437715205369,0,0,0.010454202484729,0,-0.199707124203892,0,0,0,0,0,0,0,0,0,0,-0.0375067236513817,0,0,0,0.0325395195106154,0,0,0,0,0.0534154119386581,0,0,0,0,0,0,0.113332866941341,0,0,0,0,-0.0258638053428963,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.060297932708596,0,0,0,0,0.180834647105606,0,0,-0.0445000000010089,0,0.336326920891188,0.47818162437811,0,0,0,0,0,0,0,0,0,0,0,-0.0807411266015014,0,0,0,0,0,0,0.0210164547869059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429649441836146,0,0,0,0,-0.0791376259380767,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0601234479612851,0,0.293606392341672,0,0,0,0,0,0,0,0.00266262892247236,0,0,0,0,0.017217719027248,0.0291120858514472,0,0,0,0,0,0,0,0,0,0.0721611399724652,0,0.043218513185196,0,0,0.0723846717171824,0.0148050052906941,0,0,0,0,0,0,0,0,0,0,0,0.0599505281736972,0,0
X600884.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.179845914848611,0,0,0,0,0,0,0,0,0,0.0692542138134151,0.177630364286174,0.0550128938415105,0,0,0,0,0.247922923312091,0,0,0.084445908134578,0,0,0,0,0.0249239589552763,0,0,0,0.108993028447347,0,0,0.0712354694419706,0,0.1437163846876,0,0.139145710349783,0,0,0,0,0.00873526852010053,0,0
X600702.SH,0,0,0.0829895101942386,0,0,0,0,0,0,0,0,0.0275014718925856,0.0690960219173603,0,0,0,0,0,0,0.0246339468437964,0.136032446120388,0,-0.0895458088159958,0,0,0,0,0,0.1935143152692,0,0.106931436686203,0,0,0,0,0,0,0,0,0,0,0.810349702103892,0,0,0,-0.0233505803158251,0,0,0,0,0,-0.0214337770362064,-0.00414719596817608,0,0,0,-0.012783145324457,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0363287228730628,0,0,0.0614328225409284,0,0,0.264429146414615,-0.0162722451277754,0,0,0,0,0,0,0.0173986842264075,0.00260735360641584,0,0,0,0,0,0,0,0.147357474360062,-0.0221664069981609,0,0,0,0,0,0,0,0,0.0286461307035825,0,0,0,0,0,0,-0.0145757026089057,0,0,0,0.0160276865978212,0,0
X002414.SZ,0,0,0,-0.340564958299928,0,0,0,0,0,0,0.087887503171881,0,0.141595420134159,0,0,0,0,0,0,0.100810943720463,0,0,0.157162546804276,0,0,0,0,0,0.0353652051820144,0.127790287154341,0,0,0,0.235225064129571,0.125894455189969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292963916659759,0,0,0,0.00322083958823735,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.060697223533073,0,0,0,-0.0287560287086071,-0.0324548929498661,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0337064602668556,0,0,0,0,0,0.0641682749643704,0,0,0,-0.0149681143706349,0,0.485716987089412,0,0,0,0,0,-0.0136917005449795,0,0.0377524361728931,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.322315918896112,0.0915237383781559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044712867660712,0,0,0,0,0.201063483360888,0,0,0,0,0,0,0,0,-0.0195934989207554,0,0,0,-0.00725946420606564,0,0
X600584.SH,0,0,0,0,0,1.38777878078145e-17,0.120504438569906,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108253833569224,0,0,0,0,0,0,0.044372008181246,0,0,0,0,0,0,0,0,0.421800543153284,0,0,0,0,0,0.0476988841884358,0,0,0.0613126918433025,-0.0315727170716883,0.141783945064226,0,0.148087868163392,0,0,0.0322184000513217,0,0,0,0.00954683706697685,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0905475486386973,0,0.0462644495424317,0,0,0,0,0,0,-0.111803523578669,0,0,0,0,0,0,0.224133634936853,0.551107702709772,0.062075436650448,0,0,0,0,0,0,0,0,0,0.130614928581737,0,0,0,-0.185722033356831,0,0,0,0.179771126372364,0.0535150992392517,0,0,0,0,0,0,0,0,0.0234320235018333,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.217605903535668,0,0,0,0,-0.0465876541192901,0,0,0,0.223324688190984,0,0,0,0,0,0,0,0,-0.0355618836547758,0,0.483139214526217,0,0,0,0,0,0,0,-0.143335503921543,0,-0.0654358944607217,-0.0448472428837561,0,0,3.46944695195361e-18,0,0,0,0,0.146428730418297,0,-0.0459140629750344,0,0,0,0,-0.0088973988851709,0,0
X601799.SH,0,0,0,0,0,0,0.187035247837113,-0.0133163341781895,-0.181028464820637,0,0.116357597797776,0,0,0,0,0.148552988499157,0,0,0,0,0,0,-0.0387553365900283,0,0,0,-0.056988487638247,0,0,0,0,0.146774947557811,0.118670475103124,0,0.197925502738456,0,0.0720021141485679,0,0,0,0,0,-0.213791945631148,-0.0519770889925175,0.0205603237929578,0,0,0,0,0,0,-0.0396996406404744,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979514948323018,0,0,0,0,0.416883922955141,0,0,0,0,0,0,-0.019445123433312,0.0872736015870648,0,0.381929743521994,0.0630586835819909,0,0,0,0,-0.116384500550243,0,0,0,0,0,0,0,0,0,0,0.113371212805193,-0.0520259299473664,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.165941178143065,0,0,0,0,0,0,0,0,0.0880207361682161,0,0,0,0,0,0,0,0.0522626984463325,0,0,0,0,0,0,0,-0.0165689630245391,0,0,0.0810141883505473,0,0.011343857001806,0,0,0.0439415594686801,0,0,0,0,0.105227871940212,0,8.67361737988404e-19,0,0,0,0,0,0.0340179226276933,0.00475763612523835,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142704235473299,0,0,-0.180928269017699,0,0,0,0,0.0643659238891963,0,0,0,0,0,0,0,0,0.32418464341268,0,0.11006714688657,0,0,0,0,0,0.141118493773648,0,0,0,0,0,0,0,0.0308496267474,0,0.090319039947502,0,0,0,0.0670672096643468,5.42101086242752e-20,0,0,0,0,0,0
Change_TY3M,0,0,0.214948224941247,0,0,0,0,0,-0.065570633372899,0,0,0.0234447173870499,0,0,0,-0.0730612422552245,0,0,0,-0.200183796712727,0,0,0,0,0,0,0,-0.0547967695065976,0,0,0,0,0,0,0,0,0,-0.0713797278283175,0,0,0.0685544423644358,0,0,0,0.0623628883826368,0,0,0,0,0,0,-0.047299575706672,-0.0473517501264844,0,0,0,0.107581266142146,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757206544379228,0,0,0.126042084166176,0,0,0,0,0,0,0,0,0.040894952757743,0,0,0,0,0,0,0,0,-0.121392159734631,-0.264983768519914,0,0,0,0,-0.0886169507386154,0.186161691672149,0,0.0878623442422347,0,0,0.11751216675863,0,0,0,0,0,0
TED,0,0,-0.186827400744529,0,0,0,0,-0.100718788855175,0,0,-0.0826837451000856,0,0,0.112105179934003,0,0.266386384085977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113082434266108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541221649052168,0,0,0,0,0,0.26681845940652,0,0,0,0,1.18707389948108,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0663605946372141,0,0,0,0,0,-0.138365322668782,0,0,0,0,0.00434503679069953,0,0,0,0,0,0.0315671983840142,0.0240363414762447,-0.00825069156343193,0.0350945490835714,0,0,0,-0.0648966854454727,0.0526091754529151,0,0,0,0,0,0,-0.0585651277018254,0,0,0,0,0,0,0,-0.0101871533909253,0,0.142170701577138,0,-0.0026859125935218,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0111847708827522,0,0,0,0,0,0,-0.044641617489214,0,0,0,0,0,0,0,0,0,0,0,0.0403726228640249,-0.0325918809431581,0,0,0,0,0,0,-0.0929404870799961,0,-0.074933602585388,0,0,0,0,0,-0.00614805268981362,0,0,0,0,0,-0.0365294133427991,0.0646352884430552,0,0,0.0586323343240485,0,0
MKvol,0,0,0.000926956675381042,0,0,0,0,0,0,0,0,0,0,0,0,0.000583083627893345,0,0,0.00104036879565193,-0.00161419883072254,-0.00224772210336893,0,0,0,0,0,0,0.00337230439178429,-0.00192939334123658,0.000100121539389454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471469177348162,0.00749819560311078,0,0,0,0.0203910701424668,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368714578475982,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0756443233730206,0,0,0,0,0,0.0438710890058663,0,0,0,0,0,0,0,0,0.0335674026905655,-0.0659933340432478,0.0227343049611692,0,0,0,-0.339740276026435,0.274176191063555,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049858995598505,0,0,0,0,0,0,0,-0.00511630216697149,0,0,0,0.0181757276440084,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554357696285138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000410888783381276,0,0,0,0,0,-0.000400458232563078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00035719490268983,-0.00783942317292937,0,0,0,0.0141317048251816,0,0
