,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000625.SZ,X000063.SZ,X600276.SH,X600690.SH,X000157.SZ,X000338.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X000623.SZ,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000550.SZ,X002236.SZ,X600177.SH,X000800.SZ,X000869.SZ,X002294.SZ,X000559.SZ,X002475.SZ,X300124.SZ,X002129.SZ,X000050.SZ,X600839.SH,X000400.SZ,X600809.SH,X000977.SZ,X002007.SZ,X002465.SZ,X000596.SZ,X300003.SZ,X600252.SH,X002456.SZ,X002292.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0.0462797394243439,-0.0487871520441924,0,0.126335668264476,0,0.0420881995726143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097950391504496,0.0555968230191833,0,0,0,0,0,0,0,0,0.0202231053013601,0.135590533660624,0,0,0,0,0,0,0,0,0.15389566377333,0,0,0,0,0,0.103883156372551,0,0,-0.0319602948367952,0.00952092545142754,0,0,0,0,0,0
X600690.SH,0,0.0418106278801939,0,0.244229513450535,0,0,0,0,0,0,0,0,0,0.18379309431636,0,0,0.0653184636550701,0,0.126301384332592,0,0,0,0,0,0,-0.0337435151523676,0,0,0,0,0,0,0,0,-0.172105393291472,0,0,0,0,0,0,0,0,0.0859472012616066,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0176268464816101,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.414267480629647,0,0,0,0,0,0.316539823951901,0,0,0,0,0,0,0.0162620351566465,0,0.00211708781643934,0,0,-1.73472347597681e-18,0,0,0,0.0859018462432185,0,0,0,0.0255059982881417,0,0.0897406636688591,0,0,0.011965308727427,0,0,0,0.0185402380530402,0,0,0,0,0,0,0,0,-0.0500777676748929,-0.030136206871827,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.338620051092536,0,-0.0728038159663931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547384199474463,0,0,0,0.0717243893599343,0,0,0.0291922948956917,0.364291658266189,0,0.0397518234861784,0,-0.0945471625474821,0.133825377594066,0,0,-0.0384259434939174,0,0,-0.00755775573101156,0,0,0,0,0,0
X600372.SH,0,0,0,0.0833237486837526,0,0,0,0,0.0941254243924604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150138021688954,0,0,0,0,0,0,0,0,-0.143648363082604,0,0,0,0,0.168007550333952,0,0,0,0,0,0,0.129307990815595,0.0523818810408325,0,0,0,0,0.193532967962038,0,-0.00237356540900995,0.0245188071821672,0,0,0,0,0,0
X600741.SH,0.157306935039503,0.0241806430384759,0,0,0,0,0,0,0,0,0,0.0257044071359454,0.0399316087057421,0,-0.055650849733807,0,0.157499650511027,0,0,0,0,0,0.170224268865971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338360460152703,0,0,0.107009995430002,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.0261115721360525,-0.0215024431919207,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0307404570995052,0.0434879405681606,0,0,0,0,0,0,0.350068583914826,0,0,0,0,0.044436121143362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872883647705244,0.228249656836257,0,0,0.00612675069595642,0,0,0.0857153338796342,0,-0.0333452271578667,0,0,-0.0187602176082164,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465708353112025,0,0,0,0,0,0,0,0,0,0,0.129645950784104,0,-0.0218974378018303,0,0,0,0,0,0,0,0,0,0,0.157206751526776,0,-0.050893616225876,0.235522502299816,0,0,0,0,0,0,0.0146733825266805,0,0,-0.0102914410047021,-0.021828649868603,0,0,0,0,0,0
X000100.SZ,0,0,0.187342224195102,0,0,0,0,0,0,0,0,0.102007157479746,0.00968376938729241,0,0,0.046912787568876,0,0,0,0,0,0,0,0,0,0,0,0.071841071329263,0,0,0,0,0,0.0831930361249165,0,0.0361038456770292,0,0,0.0293740790227796,0,0,0,0.0450329359434363,0,0,0,0,0,0.0228036357411856,0,0,0.0746171029569704,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577844755781373,0,0,0,0,0.0983458478942776,0.0296634740406849,0.0173521583597303,-4.33680868994202e-19,0,0.0162507252765041,0,0,0,0.0644324203458543,0.111786935857675,0,0,0,0,0,0.0947197623784031,0,0,-0.00898617633230697,-0.000229922848683457,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.519504347586906,0,0.177940192212183,0,0,0,0,0,0,0,0,0,0,0.0317669223235943,0,0,0,0,0,0,0,0,0.0629975551656153,0,0,0,0,0,0,0,0,0.0653085580939385,0,0,0,0,0.250456552507195,0.202665780556683,0,0.0188696918533374,-0.0220074617868665,0,0,0,0,0,0
X600066.SH,0.124917545421849,0,0,0,0,0,0,0.0615991042000235,0,0.0425383191827803,0,0,0,0,0,0,0,0,0.0805188496375273,0,0,0,0.0860159452590369,0.00777269205798644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060188786434029,0,0,0,0,0.127017457158503,0,0,0.00117079819304624,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.125781719150662,0,0,0,0,0,0,0,0,0,0,0,-0.263230634092796,0,0,0,0,0.00942320258617366,0,0,0,0.740449939250798,0,0,0,-0.224483453337369,0.0550001710711017,0,0,0,0,0,0,0,0.0488128227322015,0,0.194865557125519,0.0385605023074199,0.114366085244379,0,0,0.0734310163229877,0,0.0180063147230558,-0.0222400932519044,0,-0.120416411129732,0,0,0,0
X601877.SH,0,0,0,0.0723762965639523,0,-0.0525686871917389,0,-0.0899716116428238,-0.0205107995682889,0,0,0,0,0,-0.0410794174383313,0,0,0,0,0,0,0,0,0,0,0.0170260603586042,0,0,0,0.138070589322263,-0.156144945597596,0,0,0,0.0954522050569899,0,0.0679019657382943,0,0,0,-0.050607240693365,0.087987832754544,0,0,0,0,0,0.0460848234789924,0,0,0,-0.0181362239133245,-0.0347149160094596,0,0,0,0,0,0
X000568.SZ,0,0,0.135789301399287,0.190781898523807,0,0,0,0,0,0,0,0,0.0550991707225094,0,0,0.110539259594395,0,0,0,0,0,0,0.0123102558334587,0,0,0.0518485882490333,0,0,0,0,-0.0477099950073743,0,0,0,0,0.113503923811299,0,0,0,0,0,0,0,0,0.0473443929139452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181092981564442,0,0.034944423180956,0.188782134084509,0.0896188752790926,0,0,0,0,0,0,0,0,-0.01730529269072,0.0750348215382722,0.171186573468128,0,0,0,0,0,0,0,0.0201821060064139,0,0,0,0.0750009461430134,0,0.227048932270656,0,-0.0564544596128746,-0.0161713000958437,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0204890753362095,0,0,0,0,0.00895520995828708,0,0,0,0,0,0,0.0376174690579792,0,0,0,0,0,-0.0352555820946925,0,0,0.0179380916934083,0,0,0,0,0,0,0.0916979447294618,0,0,0,0,0,-0.053772192624205,0,0.17008991280891,0,0,0,0,0.0106559676150545,0.244433909820678,0,0.0624936889335934,0,0,-0.0229149147347895,-0.0196718633635018,0,0,0,0,0,0
X000550.SZ,0.0624168319797375,0,0,0,0,0,0,0.0584847265630076,0,0,0,0,0,0,0,0,0,0,0,0.100310312756808,0,0,0,0,0,0,0.124792850502295,0,0,0,0,0,0,0,0,0.0225533229161599,0,0,0,0,0,0,0,0.00109576561275005,0,0,0,0,0.0580083153223953,0,0,-0.0139241231067151,-0.00811915886848059,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.105206780469345,0,0,0,0,0,0,0,0.0363465142329676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230487448387357,0,0,0,0,0.155412372942988,0,0.0334386279586039,0,0,0.113187992827723,0,0.280198495711326,0.0597672284336828,0,0,-0.0138655556311323,-0.0242858990835917,0,0,0,0,0,0
X600177.SH,0.0981697162534875,0,0.0180565300515129,0,0,0,0,0,0,0,0,0,0.138521527969271,0,0,0,0,0,-0.011794708632789,0,0.0683959235892971,0,0.36926475803604,0,0,0.0177584717613512,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384398363774682,0,0,0,0,0.165632844967847,0,0,0,0,0,0.00483205123907958,0,0,0.00595041178527651,0.0384223532630101,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631269574626078,0,0,0.128412516304804,0,0.0228405953205733,0,0.0871208824530629,0,0,0,0,0,-1.73472347597681e-18,0.025690753118324,0.190489409250155,0,0,0,0,8.49479362594561e-05,0.138635679177517,0,0,0,0,0,0.0130053372734989,0,0,-0.020652792581335,0,0,0,0,0,0
X000869.SZ,0.0934012569935083,0,0,0,0,0,0,0,0.00890475199157814,0,0,0,0,0,0,0,0,0,0.112600114936654,0.0867579205570066,0,0,0,0,0,0.198272790712539,0,0,0,0,0,0,0,0,0,0,0,0,0.00422453701891993,0,0,0,0,0,0.276593687741993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131815986416101,0,0,0,0,0.0409638563735969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270105592907407,0,0.0673022733295948,0.0912040264726566,0,0,0,0,0,0,0,0,0,0,0,0.29221391174028,0,0,0,0.000659224847004337,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336285000906597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124364258224917,0,0,0,0,0,0,0,0.0420758645091992,0,0.109182388250804,0,0,0,0.313884731016156,0.080658311911257,0,0,0.269175141416023,0,0,0,0,0.0639011767855085,-0.0450651693842296,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048665920154224,0,0,0.0152793704740014,0,0.00392946339976246,0,0,0.135490949847952,0,0,0,0,0,0,0,0.10631906289809,0,-1.38777878078145e-17,0,0.19340551007216,0,0,0,0.0543704714062055,0.0235232088500121,0,0.0704647012077966,0,0,0,0,0,0,-0.0143201598236361,-1.010102955954e-05,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0781823255289322,0,0,0,0,0,0,0,0,0,0,0.0110518120674847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295737440993197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363590399512026,0,0,0.315934794273772,0.0412551435190486,0,0,0.00385372021985328,-0.00540621879124594,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0512377013875918,0,0,0,0.0219809904861998,-0.0587320723766361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202851763107744,0,0.0606829161213268,0,0,0,0,0.131013236126481,0.0209718756155523,0,0.0597781364762758,0,0,0,0.029133356840913,0,-0.0192284819539578,0.00831575784053874,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.184106185779351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117690052844786,0,0,0,0,0.21191235007981,0.305576424517724,-0.0110858676022857,0,0,-0.0093952583798167,0,0,0,0.0981115552428131,0.172476554589235,-0.0608346460696851,0,0,0.0533478025961239,0,0.0594417609741021,0,0.0279014463425488,0,0,0,0,0,0,0
X600839.SH,0.0744821460872625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139871961296321,0,0,0,0,0.0158358448766819,0.232327956997243,0,0.0520876508650046,0,0.10754426914785,0,0,0,0,0.0681394362027473,0,0.0235724246604863,0,-4.33680868994202e-19,0,0,0,0.172372817671438,0.161640951534526,0,-0.00889675309918662,-0.0104695165873648,0,0,0,-0.180498436115709,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0690929013715251,0,0.055709550777776,0.0226680983651233,0,0.108639023543793,0,0,0.167215889237644,0.0434703700298165,0,0,0,0,0,0,0,0,0,0,0,0.117440000686287,0.00918827312412867,0,0,0,0,0,0,0,0,-0.0797613014861756,0.0113003359728865,0,0,0,0,0,0,0,0.0129528941601885,-0.0068134448571072,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.200194171044593,0,6.93889390390723e-18,0,0,0.181120068305409,0,0,0.542483612561216,0,0,0,0,-0.14229221059954,0,-0.0751179741742068,0,-0.122945559807812,0,0,0,0,0,0,0,0,0,0,0,-0.0335779163261601,0,0,0,0,0,0,0.0781160480204049,0,0,0.203668746670377,0,0,0.0894515522504325,0,0,0,-3.46944695195361e-18,-0.0102714768709303,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113086172230081,0,0.178278764377082,0,0.154214115993191,0,0,0,0,0.0569361741157298,0,0,0,0,0,0,0,0,0.0385973924428698,0.327635225399492,0,0,0,0,0,0.224364427968516,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775246342073901,0,0,0,0,0,0,0
X002007.SZ,0,0,0.225880573004114,0,-0.0361570339569568,0,0,0,0,0.0479508693138713,0,0,0,0,0,0,0,0,0.0271403568430292,0.144372844819654,0,0,0,0,0,0.0129377634044346,0,0,0,0,0,0,0,0,0,0.208073125599047,0,0,0,0,0,0.0167346776507819,0,0,0.0487093935159624,0,0.0789085772833639,0.467752019996836,0,0,0,-0.0182140142288936,0.0160617056236716,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664379290821525,0,0.0948472054387778,0,0,0.296726560046879,0,0,0,0.0209052747220554,0.0502988605704241,0,0,0.131379763324827,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.16631278579061,0,0,0,0.230740229242777,0,0.0297513408532436,0.00603762511365695,0,0,0,0,0,0
X000596.SZ,0,0,0.259552980380047,0,0,0.195356545351684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235975757830331,-0.118850788904498,0.0842807279532198,0,0,0,0,0,0,0,0,0,0.0454495416015904,0,0.212210255021828,0.300754888833391,0,0,0,0,0.416519412547185,0,0.0488977863828352,0,0,0,-5.55111512312578e-17,3.46944695195361e-18,0,0,0,0.0359359034596445,-0.00410287347479476,0,0,0,0,0,0
X300003.SZ,0,0,-0.0495571797340337,0,0,0,0,0,0,0,0.0295984147847981,0,0,0,0,0,0,0,0,0,0.000568340802953568,0,0,0,0,0.432065019618121,0,0.0342475580798679,0,0,0,0,0,0.136973283755614,0,0,0,0,0,0,0,0,0,0,-0.193869744849042,0,0,0,0,0.183703763986636,0,-0.0316189427747296,-0.0235071322779558,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0228944104208818,0,-0.0131148291149569,0,0,0,0,0,0,0,0.0400085779809829,0,0,0.160778090560748,0,0,0,0,0,0,0,0,0,0,0.0675588593947359,0.0445017970124819,0,0,0,0,0.108347094397052,0,0,0,0,0,0,0,0,0.0145368117208054,-0.0095918728459361,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107606393442425,0,0,0,0,0,0,0,0,-0.0174329616526143,0,0,0.19319558073717,0,0,0.415297204565336,0,0,0.0491520048512308,0,0,0,0.182292139457102,0,-3.46944695195361e-18,0,0,0.0047340111400218,0,0,0,0,0,0,0,0,0,0,0.00595084411996641,-0.0106359178652247,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0891314672929247,0,0,0.0641473937716039,0,0.00663895116164036,0,0,0,0.12617228680077,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.293799203033548,0,0,0,-6.93889390390723e-18,0,0,0.063456727561008,0.223367297961735,0,0,0,-0.178787288614819,3.46944695195361e-18,0,0,0,0,0,0,0,0.206272852080137,0,0.00829017209982093,0,-0.0457036472716535,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0809989551618509,0,0,0,0,0,0.265802148624993,0,0,0,0,0,0,0,0.113031528735657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302152961229938,0,0,0.244804695139117,0,0,-0.0411700311827501,-0.0103510797029564,0,0,0,0,0,0
Change_TY3M,-0.0468135300059346,0,0,0,0,0,0,0,0,0,0,0,0.100112120067792,0,0.0657523386564937,0,0,0,0,0,0,0.0566178187191677,0,0,0,-0.0456371806979011,0,0,0,0,0,0,0,0.00592259971664089,0,0,0,0.00360695131449241,0,0,0,0,-0.225214100785415,0,0,0,0,-0.0113540119635524,0.131669962644338,0,0,0,0,-0.0469784821940772,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.126634848886447,0,0,-0.546014313844672,0,0,0,0,0,0,0.246109354098579,0,0,0,0,0,0,0,-0.037506175893515,0,0,0.328556704478389,-0.749928409065721,0,0,0.609010767080338,0,0,-0.412705803753113,-0.120060818347243,0,0,0,0,0,0,0,0.280264624693891,0,0,-0.152649174199762,0,0,0,1.49463799689817,0,0
TED,0,0,0,0,0,0.809806540118417,0,0,-0.196931700460829,0,0,0,0,0,0,0,0,0,-0.71376834173701,0,0,0,-0.435434037014217,0,0,0,0,0,0,0,-0.23451997344065,0,0,-0.0876045709115776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58942477011222,0,0,1.66935365910043,0,0
RealEstate_excess,0,0,0,-0.370821245500969,0,0,0,0,-0.12170629020099,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406509674557518,0,0,0,0,0.060325218120644,0.110110909399092,0,0,0,0,0,0,0,0,-0.0696352390361704,0,0,0,0,0,-0.0228817716582747,0,-0.00102403633054365,-0.0720439816636455,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904907191605288,0,0,-0.0535828229040646,0,0,-0.0293770878419204,0,0,0,0,-0.102063318335826,-0.0313870616914301,-0.18440475024234,-0.0664546625511559,0,0,0,0,0,0,-0.0523836052000804,0,0,0,0,0,0,0,0.0631154827496869,0.00679239092737283,-0.0453868236667139,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102187651585588,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.106804967818063,0,0,0,0,0,0,-0.00436580169793502,0,0,0,0,-0.0848210064344646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305642571812896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131708125321268,0.0549253592828923,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00403738764462503,0,0,0,0,0,0,0.00150328647442692,0,0,0,-0.00298833072841368,0,0,0.000950893145878634,0,0,0,0,0,0.00627342207634549,0,0,0,0,0,0,-0.00608193112126403,0,0,0,0,0,0,0,0,0,0,0.0035666820133955,0,-0.00357874814066325,0.00344863233498689,0,-0.0242257544054954,0,0,0,0,0,0.0119458769079818,0,-0.00461236907578756,0.00365856261088418,0,0,0,-0.00337919913420355,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0090742375544443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000254459426491643,0,0,0.00321880487407417,0,0,2.71050543121376e-20,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.00435545954165523,0,0,0,0,0,0,-0.00898218987354545,-0.00453230630981772,5.42101086242752e-20,0,0,-0.301515369919225,0,0
