,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X002236.SZ,X300142.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002506.SZ,X002179.SZ,X600498.SH,X600177.SH,X000625.SZ,X600867.SH,X600487.SH,X000977.SZ,X600183.SH,X000066.SZ,X002371.SZ,X600776.SH,X600066.SH,X300146.SZ,X600522.SH,X000050.SZ,X002129.SZ,X600089.SH,X600118.SH,X002049.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0178039293761327,0,0,0,0,0,0,0,0.187090840683512,0,0,0,0,0,0,0,0,0,0,0.0378842792584928,0,0,0.159410232667117,0.141278468889117,0,0,0,-0.0305081489558389,-0.0136490366337717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312006987715461,0,0,0,0,0,0,-0.0300499318205523,-0.0241890300037493,0,0.0525951213020059,0,-0.0144604810917764,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.261515189340079,0.153094979866425,0,0,0.0704918188018682,0.132866747206819,0,0,0,0,0,0,0.104366468737606,0.117098793613949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16706930298501,0,0,0,0,0,0,0,0,0,0,0,-0.0345664992662167,0,0,0,0,0.00922734824317458,0,0
X000651.SZ,0,0,0,0,0,0,0.0987968152325959,0,0,0,0.323658370196222,0,0,0.259505500510462,0.154780947855399,0,0,0.0862417129269498,0,0,0,0,0,0,0,0,0,0,0,0.0741900911959573,0,0,0,0,0,0,0,0,-0.0055686550366642,0,0,0,0,0,-0.0978140056774731,0,0,0,0,0,0,-0.0175776254675011,0,0,0,0,-0.00285915266358492,0,0
X600104.SH,0,0.0123894251261115,0.183815616374113,0,0,0,0,0,0,0.0290227093296385,0,0,0,0.0381830186508793,0.0743011270079588,0,0,0,0,0,0,0,0,0,0,0.0509841683918781,0,0,0,0,0,0,0,0.212629258666823,0,0,0,0,0.0471942356944222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112367563468323,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129692861960255,0.0858376170389303,0,0,0.145309287403528,0,0,0,0,0,0,0.20903182557179,0,0.206446481631741,0,0,0,0,0,0,0,0.0579959822733589,0,0,0.0441595051440293,0,-0.0120748144749809,0,0,0,0,-0.0553102049478073,0,0,0,0,0,0,0.00519040721800632,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0443117672871287,0,0.246644152117977,0.0519855627054293,0,0,0,0,0,-0.0180205258982433,0,0,0.560678039853434,-0.0494311379116704,0.0601114901877747,0,0,0,0,0,0,0,0,0,0.157347952830543,-0.12755673529168,0,0,0,0,-0.00341980081379467,0,0,0,0,0,-0.0338133416768299,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.247094221428446,0.177708183635128,0,0,0,0,0,0,0,0.0440487711887508,0,0,0,0,0.154979837625082,0.0815072806123393,0,0,0,0,0,0,0,0,0.028036598735495,0,0,0,0,0,0,0,0,0,0.0799876226836777,0,0,0,0,-0.0166545110019194,0,0,0,0,0,0,0,0,0,0,-0.0135796502027729,-0.0276098508923806,0,0,0,0.0169704157274202,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339593984780838,0.242705962853565,0,0,0,0,0,0,0,0,0,0,-0.0667842290868624,0,0,0.301380545728234,0,0.103762342235632,0,0,0,0,0,0,-0.0493407283105602,0.164063110018435,-0.0960327648361546,0,0.360450146534018,0,0,0,0,0,0,0,0.121881056702478,0,0,0.0125209184935542,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013639908434488,0.196735928275106,0,0,0,-0.0116883107518071,0,0,0,0,0,0,0,0,0,0.0602387054927869,0.0795601462032223,0,0,0,0,0.0251643657402062,0,0,0.312185565115247,0.0545325549699424,0,0.0112420364283883,0.0964307341824549,0.0780456043659933,0,0,-0.00172780705363404,0,0,0,0.0226417444333274,0,0
X000568.SZ,0,0.236731255916856,0,0,0,0.141904559462949,0,0,0,0,0,0,0,0,0,0.0781549263945977,0.100767176504259,0,0,0,0.0564535507273955,0,0,0,0.069659054540194,0,0,0,0,0,0,0,0,0.128398246319173,0.0939164976998783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243867655141356,0,0
