,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002236.SZ,X002049.SZ,X600741.SH,X000066.SZ,X600522.SH,X600183.SH,X600066.SH,X600839.SH,X601877.SH,X600460.SH,X002456.SZ,X002156.SZ,X600487.SH,X000800.SZ,X000661.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.242397879493162,0,0,0,0,0.122090718649482,0,0,-0.00320780978249797,0,0,0,0,0,0,0,0.186479043536369,0,0,0,0,0,0,0.0243621261282487,0,0,0,0,0,0,0,0,0,0,0,0.00523775730642584,0,0,0,0,0,-0.0200988570482077,-0.0161114277207574,0,0,0,0,0,0,0,0,-0.034253011322184,0,0,0,-0.0728882682928987,0,0
X000858.SZ,0.462471484396873,0,0,0,0,0,0.100593289932603,0,0,0.0637691329291429,0,0.255944284181641,0,0,0,0,0,0.00330713665849644,0,0,0,0,0,0,0,0,0,0,0,0,0.0870161213887466,0,0,0,0,0,0,0,0,0.119118368848703,0.0219175508581442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.313397974674771,0,0,0,0,0.092774947381502,0,0,0.0812937611298204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159419534354354,0,0,0.0191407029516805,0,0.110262598508444,0,0,0,0,0.000240464145036604,0,0,0,0,0,0,0.0382358196387951,-0.0789422898119557,0,0,0,-0.118538368964743,0,0
X002415.SZ,0,0,0,0,0,0.0488686067242438,0.123603140413647,0,0,0,0,0,0.0302353012917876,0,0,0.0414177671246957,0,0,0,0.24387446267041,0,0,0,0,0,0.0420413090154089,0,0,0,0,0,0,0,0,0,0,0.0390131805574403,0,0,0,0,0,0.0257164827960937,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528600464824611,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.06196119524927,0,0,0,0,0,0,0.0871408502009534,0,0.427240404771035,0,0,0,0.0544372243756504,0,0,0,0,0,0,0,0,0,0,-0.00684659412927313,0,0.0914506231111875,0,0.0508041200515186,0,0,0,-0.00196239646164603,0,0,0,0,0,0,0,-0.0758145760563783,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.107394626120327,0,0.0186525125030698,0.353004697621547,0,0,0,0,0,0,0,0.188727301346122,0,0,0,0,0,0,0,0,-0.0254881493862862,0.00673602769551219,0,0,0,0,0,0,0,0,0,0,-0.0192705479363583,0,0,0,0,0,0,0.0635851670742589,4.33680868994202e-19,0,0,0,-0.0426972979843432,-0.00485573354781755,0,-0.0124821368333328,0,0,0,0,0.0406404436218921,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.499193022650894,0,0,0,0,0,0,0,0.0111627386665391,0.374281320196307,0,0,0,0,0,-0.02559741810414,0,0,0,0,0,0,0,0,0,-0.00651590658552654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.257357491490741,0,0,0,0.0606087216584318,0,0,0.00831216142052705,0,0,0,0,0.189925906012793,0,0,0,0,0,0,-0.0871935888691009,0,-0.0310594020736457,0,0,0,0,0,0,0,0,0,-0.00448974778896962,0,0,0.21522924561001,0,0,0,0,-0.0104223369031841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0582317717795709,-0.0992919999984058,0,0.44341693336276,0,0,0,0,0,0,0.0125715162044272,0,0,0,0,0,0,0,0.146270525861131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162966562689441,0,0,0,0,0,0,0.0595718846136622,-0.0471810073022999,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.218050519185767,0,0,0,0.124860744300634,0.275687216509962,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.501365936201463,-0.0650055638791192,0,0,0,0,0,0,0,0,-0.163618592364521,0.441716824821877,-0.168463028611697,0,0,0,0,0,-0.16110980269498,6.93889390390723e-18,0,0,0,0.0776077685179319,0,0,0,0,0,0,0,0,0.056114841416387,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0993945388598869,0,0,0,0,0,0.356070960307155,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600049989208308,0,0,0,0.000932869947312473,0,0,0,0,0,0,0.0567492752150279,0,0,0,0,-0.108442430859616,0,0,0,0,0.297613544034293,0,0,-0.0896668697428269,0,0
X000568.SZ,0,0.467968985204268,0,0,0,0,0.133712470112768,0,0,0,0,0,0.00919631345266431,0,0,0,0,0,0,0,0.223664509691601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428137419393845,0,0,0,0,-0.0172150202090612,0,0
X300124.SZ,0,0,0,0,0,0,0.0321486331728308,0,0,0,0,0,0,0,0.0305367719172599,0,0.0863799395924356,0,0,0.448741650244792,0,0,0,0.127555159002132,0,0.0165011755842114,0,0,0,0,0,0,0,0,0,0,0.0651209525460053,0,0,0,0,0,0,0.0363577965507724,0.0414484338235575,0,0,0,0,0,0,-0.108304517380319,0.121061354944631,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0922864214111334,0,0,0,0,0,0.00785483651065854,0,0.37967402424145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741196123654941,0,0.0201151623551838,0.0200196216808984,0,0,0,0,0,0.0871195309589221,0,-0.111461819094656,0,0,0,0,0.0114365624871249,0,0
X000063.SZ,0,0,0,0.0337506855917187,0,0,0,0,0,0.112216107202108,0,0,0.0583301476922272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18718578493403,0.201369953750577,0,0,0,0,0,0.101606691575966,0.313952730666852,0,0.138853221763986,0,0,0,-0.0184754232939776,0,-0.158564599271447,0,-0.0497725388788425,0,0,0,0,0,0,0,0,0,0,0,-0.00447302438154624,0,0
X600031.SH,0,0,0,0,0,0,0.122452235965203,0,0,0,0,0,0,0,0,0,0,0,0,0.17781971323059,0.123501687857965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276321707546591,0,0,0,0,-0.0403859421703305,0,0
X000625.SZ,0,0.0784247615879748,0,0,0,0,0,0,0,0.0338279334245101,0,0,0.148858111361966,0,0,0,0,0,0.36091039136223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053355158713499,0,0,0.0686932600479316,0,0,0.0186043497209009,0,0,0.000695569452605786,0,-0.111379686382353,0,0,0,0,0.01388997828369,0,0
X002304.SZ,0,0.530075144259907,0,0,0,0,0,0,0,0.0374166640812415,0,0,0.0335665349692803,0,0,0,0.0690558666064536,0,0.0284924819881921,0,0,0,0,0,-0.140334275950873,0,0,0,0,0,0,0,0.0218172983784033,0,0,0,0,0,0,0,0,0,0,0,0,0.0690673731612277,0,0,0,0,0,-0.0693687861378824,0,0,0,0,0,0,0
X000338.SZ,0,0.518969877081462,0,0,0,0,0,0,0,0.0821458024430569,0,0.0295779951727189,0,0,0,0,0.0806434339879294,0,0,-4.33680868994202e-19,0,0,0,0,0.069346935989827,0,0,0,0,0,0.039622609175089,0,0,0,0,0,0.0527829405505144,0,0,0.00890210142734231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148264277025477,0,0
X300014.SZ,0,0,0,0,0.263749559766297,0,0.0615574615839495,0,0,0,0,0,0.20603791433317,0,0,0,0.149876096973161,0,0,0,0,0,0.137200121940495,0.1187707393927,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.243865144325388,0.21169500759597,0,0,0,0,0,0,-0.00350678180698974,0,0
X000596.SZ,0,0,0,0,0,0,0.431784198753101,0,0,0,0.248629624118653,0.147372779319563,0.0796781501280315,0,0,0,0,0,0,0,0,0,-0.0522365964764887,0,0,0,0,0,0,0,0,0,0,0,0.0179092544700788,0,0,0,0,0,0,0,0,0,0,0,0,0.0375953976092844,0,0,0,0,0,0.0230800074277475,0,0,-0.0305537657073204,0,0
X002241.SZ,0,0,0,0,0.192828338116606,0,0,0,0,0,0,0,0,0,0,0,0,0.0567272951183248,0,0,0,0,0,0,0,0,0.164161564863994,0,0,0,0,0,0,0.433156013997936,0,0,-3.46944695195361e-18,0,0,0,0.0920536014890989,-0.0212574347373743,0,0,0,0,0,0,0,0,0,-0.147667175493836,0,0,0.0620548004226787,0,0.0112618395771325,0,0
X000100.SZ,0,0.0792637751241985,0,0,0,0,0,0,0,0,0,0.0317981827424118,0,0.150070980953866,0,0,0,0,0.0183109518998238,0.140765884536113,0.0233833161289083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024828018893167,0,0.187907700790749,0,0.0636854801250407,0,0,0,0,0,0,0,0,0.0487611630727907,0,-0.0766826987857762,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204810416259943,0,0,0,0,0,0,0.0480683458154372,0,0,0,0,0,0,0,0,0,0.00931947816874197,0,0.204856265701763,0,0,0,0,0.0574805969678057,0,0,0,0,0,0,0,0,0.121031086062856,0,0,0.00355178332378659,0.0768126433126455,0,0,0,0,0,0,0,0,0
