,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X000725.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X000661.SZ,X002074.SZ,X600460.SH,X600522.SH,X000733.SZ,X002180.SZ,X000100.SZ,X600702.SH,X000157.SZ,X600884.SH,X000799.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X002414.SZ,X600563.SH,X600183.SH,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0.202921088479502,0,0,0,0,0,0,0,0,0.0672511126476931,0.0370059730155669,0,0,0,0.157076278248244,0.0162414818079359,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.392921185656402,0,0,0,0.0513909230149424,0,0,0,0,0,0,0,0,0.0210435618039252,0.0012115486970226,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.231697730667958,0.0916034839587278,0,0,0,0,0,0,0.107353562207555,0,0,0,0,0.185970341559659,0.100697421847447,0.12544387269649,0,-0.0741558706110101,-0.229129194590311,0.0343961960636385,0,0,0.0150601336468975,0,0,0,0,0,0.138691852161239,0,0,0,0,0,0,0,0,0,0,0,0.0334404471476115,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208069269599317,0.223120050766964,0.026592795064799,0,0,0,-8.67361737988404e-19,0,0,-0.0226736816915005,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.628148747581311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363964644184157,0,0.281336095335648,0,0,0,0,0.0929198677959091,0,0,0,0,0,0,0,0,0,0,0,0,0.084829554533582,0,0,0,0,0,0.0266306761341795,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.114256739710549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590339153299944,0,0,0,0.0688450409065293,0.0203489477437311,0.189595390416593,0,0,0,0,0,0.0386065572333474,0,0,0,0.159652208538462,0,0,0,0,0,0,0.0250290570545082,0.0220826558482937,0,-0.10667166689113,0,-0.0455187549718691,0,0,0,0,0,0,0
X000596.SZ,0,0.17361310100707,0,0,0.197306101068445,0.109343843044049,0,0,0,0,0,0,0,-0.0142905578430185,0,0,0,0,0,0,0,0.219391825253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355500059767457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185371720791078,0,0,0.00870980917013674,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.355312674839116,0,0,0,0,0,0,0.123079750221695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334111705985228,0,0,0,0,0,0,0.210111180134641,0.102911038742358,0,0,0.0667648775840607,0,0,0,0,0,0,0,0.0956267354751132,0,0.0902564771384451,0,0.0109080763930759,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.141529845060015,0,0,0,0,0,0,0,0.0692302739681689,0,0,0,0,0,0,0,0.129256044554227,0,0,0,0,0.479733920250357,0,0,0,0.0910005745743687,0,0,-8.67361737988404e-19,0,0.169536650415898,0.00460993439338168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0618088715616458,0,0,0,0.235366683193447,0,0,0,0,0,0.383101820346432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210049675593351,0,-0.00758367835153815,0,0,0,0,0.0225112456628434,0,0,0,0.031909586322428,0,0,0.0120717651742157,0,0,0,0,0.0480068589582687,0,0,-0.0604773272766785,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0340916954670871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149951910252061,0,0,0,0,0,-0.0352704844706477,0,0,-0.0370849804092949,0,0,0,0,0,0,0,0,0,0,0.00802887967474878,0,0.0792021700802541,0.0342062865534434,0,0,0.146131214727162,0,0.126929909109092,0,0,0,0.0740750284899882,0.0336312105758321,0,0,0,0,0,0
X600703.SH,0,0,-0.114830835101319,0.0621743648092185,0,0,0,0,0,0.121736977290991,0,0,0,0,0,0,0,0,0,0,0,0.134146578038613,0,0,0,0,-0.0306607599242403,0.174768999295325,0,0,0,0.474728633412994,0,0.00758904356798173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385021042733829,0,0.10978088754336,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0173335083098737,0,0,0,0,0,0,0,0,0,0,0.0190026883558331,0,0,0,0,0.114066044558617,-1.0842021724855e-19,4.33680868994202e-19,0,0,0,0,0,0,0,0.00425144215927487,0,0.000128789526261308,0,0,0,0,0,0.0932475508069367,0,0,0,0,0.209454700324983,0,0,0.0719201028324311,0,0,0,0.0150719549315119,-0.00879107151864602,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.163123904346025,-3.46944695195361e-18,0,0,0,0,0.0953826314670818,0.0166516012037438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331035262385804,0,0,0,0,0,0.080811851725893,0,0,0.0484654943022716,0,0,0,0,0.111291279108392,0,0.019852295167785,0,0.0295031140149739,1.73472347597681e-18,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0763169771123873,0,0,-0.1848925156551,0,0,0,-0.0333163342831048,0,0,0.0180730422401131,0,0,0,-0.245927892336388,0,0,0,-0.0871559870498164,0,0,0.0861512289449313,0,0,0,0,0,0,0,0,0,0.115740983442187,0,0,0,0,0,0.0686753524863074,0,0,0,0,0,0,0,0,0.150992213351168,-0.614833853697915,4.33680868994202e-19,-0.0552035558080789,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.173002314706344,0,0,0,0,0,0,0,0.0221815433160955,0,0,0,0,0,0.169217348360924,0,0,0,0,0,0,0,0,-0.0275952944194818,0,0,0,0,0.0517421389526977,0,0.0915752349978894,0,4.33680868994202e-19,0,0,0.00177424971771529,0,0.181835762448791,0,0,0,0,0,0,0,0,-0.00561225126941869,-0.0298082591459954,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.228856720283891,0,0,0,0.297020604017036,0,0,0,0,0,0,0,0,0,0,0.0195497673811872,0,0,0,0,0,0,0,-0.0067952626870199,0,0,0,-0.0139536510322598,0,0,0,0,0,0,0,0.0434148580636905,0,0,0,0,0,0.19109766606385,0,0,0,0,0.00699685561680214,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0139380615575685,0,0,0,0,0,0,0,0,0.393218755656473,0,0,0,0,0,0.0917549817774342,0,0,0,0,0,0,0.0712363257450591,0.174431118957447,0,0,0,0,0,0,0,0,0,0.108099474946991,0,0,0,0,0,0,0,0,0.132817353682171,0,0.0827644323029014,0,0,0,0.0260741968793311,-0.0218009866936366,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348835757320178,0,0,0,0,0.0876226929886298,0.0450778012487311,0,0,0,0,0,0.0216428957491592,0,0,-0.112010614903469,-6.93889390390723e-18,0,0,0,0,0,0.0929098429607861,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.195300939807657,0,0.159336529867356,0,0.0527499435117781,0.0634714656903527,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.203599305758472,0,0,0.168842977988567,0,0,0,0,0.108127265032775,0,0,0,0,0,0,0,0.0448831556022538,0,0,-0.105388019297393,0,0,0,0,0,0,0,0,0.224108042781723,0,0,0.0560491514198075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910450827517014,0,-0.0146444466065278,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.00280902457534385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108844717293728,0,0.137183476416488,0,0,0.145184314958175,0.111696914390674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451081289508273,0,0,0,0.0760269061197254,0.0606642392515864,0,0,0,0.0260227403003622,-0.12084483773526,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949652906859739,0,0,0,0,0,0.0627103665145676,0,0.319957557984667,0,0,0,0.303709561326168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1885472796804,0,0,0,0,-0.0591971778204516,0,0.0616389297405916,0,0.0458007885081885,0,0.0308992420542967,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945867255055432,0.0555565074609084,0,0.0641335416975015,0,0,0,0,0.105679313376189,0,0,0,0,0,0,0,0,0,0,0,0.556486439353261,0.0362526671133951,0,0.144423419704141,0,0,0,0,0,0,0,0,0,-0.0135697789557638,-0.0256584040019874,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.262178030129537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198925299231041,0,0,0,0.0180367387479814,0,0,0,0,0,0,0.0434889937643663,0,0,0,0,0,0,0,0,0,0.668403139029654,0,0,0,0,0,0,0,0,0,0,0.0517855465661418,-0.0595113994813762,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384518591310098,0,0,-0.13657598573071,0,0,0,0,0.0680488274107554,0,0.0177211392750436,0,0,0,0,0,0.0194626193642203,0,0,0,0,0.309416756033957,0,0,0,0,0,-0.0253599863573964,0,0,1.73472347597681e-18,0.0746615618406703,0,0,0,0,0.0113234675051965,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0675080537477047,0,0,0.24666918193348,0.0362556658227101,0,0,0.159210340977585,0,0,0.129953588813773,0,0,0,0,0,0,0.0325713164495062,0,0,0,0,0.124250902223845,0,0,0,0,0,0,0,0,0.00215959481846043,0.0735375101669291,0,0,0,0.125168773748724,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14535757800849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863484460552928,0,0,0,0,0,-0.0854288738563629,0,0,0.696189222618149,0,0,0,0.0128317968608427,0,0,0,0,0,0,0,0,0,0.0168773544278493,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.605741921635968,-0.0451175014055482,0,0,0.0188778049616514,0,0,0,0,0,0,0,0.0910683592907568,0,0,0,0,0,0,-0.188369798794528,0,0,0.0221691948900039,0,0,0.0302567668854565,0,0,0,0,0,0,0,0,-0.0211359177740838,0,0,-0.0587610413464464,0,0,0,0.0707375811521865,0.071388778236525,0.119442322210234,0.189182828623029,0,0,0,0.0232379405421129,0.00230363176481617,0,0,0,0,0,0
X601799.SH,0,0,0.301067083344421,0,0,0,0,0,0,0.320216950795537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466865569071668,0,-0.569625655763307,0,-8.67361737988404e-19,0.229199433112411,0,0,0,0.265672028647447,0.0621663032603491,0,0,0,-0.106610292304631,0,0,0,0,0,0,0.0707953237391104,0,0,0,0.0115998879287869,0,0.0216375419942587,0.0361549312505272,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252207188429001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536453201978858,0,0,0,0,0,0.212030799793596,0,0,0,0,0.0996600206906082,0.0634955685882623,0.320824741011289,0,0,0.0281726998050262,0,-0.00248421635423196,-0.00387798487599053,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0461194192529996,0,0.00961642373139308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170899307031468,0,0,0,0.152282698820478,0,0,0,0,0,0.049551032724356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060836399565134,0,0,0,0.117241840101797,0,-0.0358536895269712,-4.33680868994202e-19,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.157947299745819,0,-0.118753314078318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489550648443505,0,0,0,0,0,0,0,0,0,0.177370568235575,0.0764244393225984,0,0,0,0,0,0.113524768596613,0.04603560793418,0,0.0276269543098651,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.121872415419729,0,0,0.0965707118985243,0,0,0,0.0475395100927086,0,0,0,0.161362825402743,0,0,0,0,0,0,0.0493672521061714,0,0,0,0.126076410592367,0,0,0,0,0,0,0,0.0178873803181544,0,0,0,0,0,0,0.23963323592446,0,-0.0139198853668697,-0.0471045183741345,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0951119385215158,0,0,0,0,0,0,0,0,0.103341817479243,0,0,0,0,0,0,0,0,0,0,0,0,0.152490924139741,0,0,0,0,0,0.287288983689732,0.0150072146981639,0,0.052839098317786,0,0,0,0.0929970584932418,0,0,0.20175048336795,0,0,0,0,0,0,0,0,-0.00455208859217293,-0.111563412644756,0,0,0,0,0,0
X600183.SH,0,0.020924672265823,0,0,0,0.207762251238154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210111439864193,0,0.0253086087701743,0,0,0,0,0,0,0,0.0510210149825123,0,0,0,0,0,0.0644344414376085,0,0,0,0.128993175833189,0,0.0627912306478558,0,0.114422599625204,0,0,0,0,0,0,0,0,-0.0297375595925273,0,0,0,0,0,0
X002056.SZ,0,0.00704660411254809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300607646507679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589578218722499,0,0,0,0,0,0,0.258124989406734,0.22621346092938,0,0,0.251738856444411,8.67361737988404e-19,0,0,0,-0.0673712621985057,0.0896382044277011,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.186368497743107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826157045651243,0.0139033957608327,0,-0.0279102579528944,0,0,0,0,-0.0307428744138896,0,0,0,0,0,-0.0272705592131436,0,0.0354874358286957,0,0,0,0,0,0,0,0,0,0.0609356299058147,0,0,0,0.11432372786827,0,-0.0489542976429467,-0.0919930957633924,-0.181442992263841,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921166846548093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585343634526721,0,0,0,0,0,0,0,0,0,0,0,0,0.0851038258565529,0,0,0,0,0,0,0.825417804193172,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110675144479838,0,0,0.0262182084396388,0.0418643519780401,0,0,-0.117275068105042,0,0,0,-0.190391328524819,0,0,0,0.0892510181708354,0,0,0,0,0,-3.46944695195361e-18,0.356204536990008,0,0,0,0,0,0,0,0,0,-0.468550855306005,0.160048118979982,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0184538493714095,0,0,0,0,0,0,0,0,0,0,0,0.0959107971552619,0,0,0,0,0.0206421877650041,0,0.0922552887596815,0,0.0337036341309978,0,0,0,0,-0.0266114352264381,0.062482979836562,0,0,0,0,0,0,0,0,0,0,0,0,0.016237173576584,0,-0.172154653543387,-0.103403594638973,-0.018795740054804,-0.00226845603731121,0,0.139543614592547,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.178920680622011,0,0,0,0,0,0,0,0,0,0.089027011305399,0,0,-0.05829480117681,0,0,0,0,0,-0.075465598731434,0,0,0,0,-0.334204009962337,0,0.164939645987584,0,0,0,0,0,0,0.0110095656769721,0,0,0.0344256695022335,0,-2.71050543121376e-20,0,0,0,0.0332632092798945,-0.0332870657425905,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00990485067022287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142058144460443,0.0152385700658668,-0.0393096275870428,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0385982317602463,0,0,0,0,0,0,0,0,0,0,0,-0.117821580647702,0,0,0,0,0,-0.0184508376040269,0,0,0,0,0,-0.0047187855769102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079277457558411,0,-0.0937591276437187,0.0561150306889047,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117844105126284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344700236237376,0,0,0,0,0,0,-0.0584429743169523,0.0340109199880118,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0222560565621764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536635197826658,0,0,0,0,0,0,-0.0435553417012486,0.0264041212991183,0,0,0,0,0,0
