,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X600703.SH,X000596.SZ,X300014.SZ,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X000157.SZ,X002049.SZ,X002179.SZ,X300003.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600183.SH,X000066.SZ,X300136.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002008.SZ,X600066.SH,X600118.SH,X002185.SZ,X300146.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0197710374483488,0.00849192083480088,0,0,0,0,0,0,0,-0.0235383572626879,0,0,0,0,0,0,-0.0333421693858011,0,0,0,0,0,0,0,0,0.009030290825913,0,0,0.0508207036018706,0,0,0,0,0.0370077235420017,0,0.175060146124583,0,0.0414334756062738,0,0,0,-0.00742601037496689,0,0,0,0,0,0
X002241.SZ,0,0,0,0.281882849684625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129215994752287,0,0.195251747578365,0.0223603755225478,0,0.0716395695107224,0,0.0733951643866925,0,0,0,0,0,0,0,0,0.241157257227946,0,0,0,0,0,0,-0.0509823434686962,0,0,0,0,0,0,0,0,-0.218183929311412,0.17342306100777,0,0,0,0,0,0
X000661.SZ,0,0,0,0.343927259813608,0,0,0,0,0,0.526700483057161,0,0,0.150993052454542,-0.148844747502424,0,0,0,0,0,-0.289383644595462,0.366940392228197,-0.512635782435218,0,0,0,0,0.0333986954183878,0.409276342326472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0410542057869768,0,0,0,0.212770822287809,0,0,0,0,0,0.0155319918731587,0,0,0.049574499352755,0,0,0,0,0,0,0,0,-0.00131697571724202,0,0,0,0,0,0,-0.0218291652977838,0,0,0.188937630741165,0,0,0,0,0,0,0.0639410048238654,0.074535441825555,-0.0513040380662245,0,0,0,0,-0.000192740062420086,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0195113907150332,0,0,0,0,-0.0468903132928603,0,0.117148415980205,0,0,0,0,0,0,0,0,0.036012048878599,0,0,-0.0242268649458992,0.165530111395468,0,0,0,0.0858104019895582,0,0.107864855222569,0.0267747152186512,0,0,0,0,0,0,0,0,0.0759649896572434,0,-6.93889390390723e-18,0.0309347761648252,0.109599625254906,0,0,0,0,-0.0632483379553018,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265046542156284,0.0341482092612074,0,0.114360857229712,0,2.29402981089082e-05,0,0.278386914976024,0,0,0,0,0,0,0,0,0,0.0410141215090716,0,0.0695816094985551,0,0,0.0268068364101347,0,0,0,0.082892149802393,0,0,-0.006105483505843,0,0,0,0,0,0,0
X000596.SZ,0,0.0841828997044693,0,0,0,0,0.0468260298733523,0,0.670296238738249,0,0,0,0,0.00760914065440634,0,0,0,0,0.248119308690932,0,0,0,0,0,0,-0.0324884848118344,0,0.0641621421698982,0,0,0,0,0,0,0,0,-0.0971877763397206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220883839571121,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.15204679880823,0,0,0,0.130415482481226,0.0956807824551155,0,0.0173470955439293,0,0.11617503563511,0,0,0,-0.0590463214492547,0,0,0,0,0,0,0.0823942084888524,0.0375784553595394,0.285894198037295,0,0,0,0,0,0.050089501791617,0,0,0,0,0,0,0,0,0,0,0.0189702112103433,0,0,0,0,0,-0.020528812929654,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.209228515824778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387460140985675,0,0.241297007498301,0,0,0,0,0.162201776774173,0,0,0.182109733008059,0,0,0.23175137697101,0,-0.0139020882954021,0,0,0,0.236559172788833,0,0.0882827568036532,0,0,0,0.00634920047609208,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0374725261976251,0,0,0,0,0,0,-0.0202180990882538,0,0,0,0,0,-0.0234275687318131,0,0,0.169645151681832,0.109479964934664,0,0,0,0.0845419466826149,0.00964449136056742,0,0.0680626577079694,0,0,0,0,0,0,0.121680322855043,0,0,0,0,0,0,0,0,0.115222684751457,0,0,0,0.00540510712451017,0,0,0,0,0,0
X000625.SZ,0,0,0,0.00286961647384452,0,0,-0.029860940007053,0.383508526598036,0,0,0,0,0,-0.0629086859649816,0,0.172214903179605,0,0,0,-0.00067360498930864,0,2.16840434497101e-19,0,0.184975601393645,0,0,0,0,0.0495704149896576,0.16280573950762,0,0,-0.00630971561370091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104331783194283,0,0,0,0.0874842254354194,-0.0585172834040986,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0503559870056971,0,0,0,0,0,0,0,0.265428978786888,0,0,0,0,0,0,0,0.011336433868165,0.0612699060823591,0,0,0.0761737202397004,0,0,0,0,0,0.16321521163531,0,0,0.134169785492142,0,0.0255900100208545,0,0,0,0.0350163746464187,0,0,0,0,0,0.214100579151708,0,0,0.0720170789147933,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183718734470972,0,0,0,0,0.253495223374927,0.0436654438607262,0,0.0384302562093271,0,0,0.240774241262476,0,0,0,0,0.162798144081116,0,0,0.0850791893567834,0,0,0,0,0,0,0.140239439575647,0,0,0,0.111479300077803,0,0.055297773130372,0,0,-0.0510245570895514,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.019984262948822,0,0,-0.126297574732455,0,0,0,0,0.073516658390784,0,0,0,0,0.286750289392728,0.588043111335028,0,0.114855991301353,-0.160162681858404,0,0,0.0103825146531767,0,0,0,0,0,0,0.530107089393453,0,0,0,0,0,0,0.220803767765835,0,0,0,-0.0424357766293319,0,0,0,0,0,-0.0735522736948191,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.284983415786504,0,0,0,0,0,0,0.348680657064041,0,0.329619580741831,0,0,0,0,0,0,0,0,0,0,0,0,0.105125353189745,0.039039542158805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670603393869673,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796272786465013,0,0,0,0.1630715424699,0,0,0,0.0622763644547497,0.0558610380616311,0.0545976651724335,0.060635174282636,0,0,0,0.147777866897927,0,0,0,0,0,0,0,0,0.0479837517691649,0,0.10980234364986,0,0,0,0.0355827120911431,0,0,0,0,-0.0224746939698517,8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0.417686112143017,0,0,0,0,0,0,0,0,0,0,0,0,0.248350611596587,0,0,0,0.0438032213080272,0,0,-0.100249228782757,-0.0892566036329602,0,0,0,0,0,0,0,0,0.21633903924516,0,0,0,0,0,0,0,0,0,0,0,0,0.0461472725126455,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.165258125316512,0,0,0,0,0,0,0.11971886516688,0,0.0749568934028624,0,0,0,0,0,0.0184112741087843,0.0342665296434542,0,0,0.109042412974972,0,0,0,0,0,0.0263573800772613,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0218381348947377,0,0,0,0.0119690704778639,0,0,0.00969535564316684,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.150321809044135,0,0,0,0,0,0,0,0,0.454145731911249,-0.379713256402978,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.121313905160749,0,0,0,0,0,0,0,0,0.364503426722413,0.40752440717588,0,0,0,0,0.0912753008444502,0,0,-0.0196151105077901,0,0,0.35008548195168,-0.0892820995716558,0,0,0.0574315865019341,-0.0255938825069237,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.121145562938738,0,0,0,0,0,0,0,0,0,0,0,0.0763307782303801,0,0,0,0,0,0,0,0,0.107665406843235,0,0,0.109340840481056,0,0,0,0,0,0.109288517128792,0,0,0,0,0,0,0,0,0,0.077243082943544,0,0,0.0516517847761373,0,0,-0.0617736766959747,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.221400770120383,0.0633185864335328,0,0,0,0.280560121321823,0,0,0.0406162707775444,0,0,0,0,0,0,0,0,0.309173872746197,0,0,0,0,0,0,0,0.142182798846545,0,-0.0888298018136396,0,0,0,0,0,0,0,0,0,0.063449621574171,0,0,0,0,0,0,0,0,0.0671141199055941,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0277722065527589,0,0,0,0,0,-0.0144525661021677,0,0,0,0.187001362662035,0,0,0,0,0,-0.186697138272059,0.0739750544823308,0.286294886360734,0,0,-0.187328515486798,0,0.134847095648543,0,0,0,0,0,0.0593417402115214,0,0,0,0,0.417473391895664,0,0,0.18408347582803,0.14628785540976,0,0,0,-0.0200693349315557,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.0753197355194202,0,0,0,0,0,0,0,0,0,0,0.362593284427751,0,0,0,0,-0.186028857343184,0,0,0.0212421858773775,0,0,-0.000949645999644214,0,-0.133022186763592,0,0.504265219516726,0.0685251513753313,0,0,0,0,0,0,0.132800099377962,0,0,0,0,0,0.0891508553543028,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,-0.103861457201674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219597044724851,0,0,0.059758168516109,0,0,0,0.106438905170657,0,0.417285090187784,0,0,-0.213777307372339,0,0,0.27366398119663,0,0,0,0,0,0,0,0,0.223349289354552,0,0,0,0,0,0,0,0,0,0,0,0,0.0279083908776569,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.121085615952826,0,0.0461782024793829,0,0,0,0,0.00514282407648395,0,0,0,-0.204745038232885,0,0,0,0.0640559550408974,0,0,0,0,-0.087476054030792,0,0,-0.0197145163815199,0.033162757752938,0,0,0,3.46944695195361e-18,0,0,0.569111233830593,-0.109314635225152,0,0,0,0,0,0,0,0.0888319021024928,0,0,0,0,0,0,-0.00204744657270469,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143357842470917,0,0,0.0348669060307769,0.156016681488187,0,0.0865722413341503,0,0.0560836712901054,0.00318375603101288,0.036313818873077,0,0,0.0338571229188543,0,0,0.0636938811997928,0.165590657987665,0,0,0,0,0.102829896288328,0,0,0,0,0,0,0,0.186385989564658,0,0,-0.020468400260779,0,0,0,0,0,0
X300136.SZ,0,0,0,0.834041794275085,0,0,0,0,0,-0.162317678166427,-0.347986329421134,0,0,0.0652871056877108,0,0.0614407530333597,0,0,0,0,0,0,0.147179389276034,0,0,0.0362363763145318,-0.577366133212202,0,0.0524696960983677,0.285616015044168,0,0,0,0,0,0,0.0366722629967775,0,0,0,0,0,0,0,0,0,0,0,0.0539646372644139,0,0,-0.130355818147047,0.156738318737919,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.10182990857757,0,0,0,0,0,0,0,0,0,0,0.0275132449453238,0,0,0,0,0,0.071140541073099,0.0388029926936575,0,0,0,0,0,0.0667526899209391,0,0,0,0,0,0.0359216917378903,0.0343666839474626,0,0,0,0,0.0973526860565,0,0,0.308396881994351,0.0968397331982291,0,0,0.00370566522158151,-1.73472347597681e-18,0,0,0,0,0,0
X601799.SH,0,0,0,0.0446846986857481,0,0,0,0,0,0.0164591780528871,0.00628718111811457,0,0,-0.122422283468717,0,0,0.266648206173827,0,0,0,0.0916440469985856,0,0,0,0,0,0.153938209656344,0,0,0,0.0883283539635923,0,0.0283301655615074,0,0,0,0,0,0,-0.0914388749220847,0,0,0,0,0,0,0,0,0,0,0,0,0.0348529510007738,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.115852409949977,0,0,0,0,0,0,0.0553627414997147,0,0,0,0,0,0,0.0515905302750627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22983120406342,0,0,0,0,0,0,0,0,0.0302889073930242,-0.0576375370806084,0.107023869198367,0.315642079552273,0,0,0,0,0,0,0,0,0.436746136015202,0,0
X002008.SZ,0,0,0,0.20988807537155,0,0,0,0,0,0,0,0,0,0.102731592949641,0,0,0,0,0.102193499430031,0,0,0,0.0058554248195319,0,0,0.320384349090949,0,0,0.00826220918705897,0,0.0952201270651603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0294109042524564,-0.0374073691285109,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134679744868644,0,0,0,0,0,0,0.0505338065509887,0,0.0253032722431187,0.0404058923551464,0,0,0,0,0,0,0,0,0.0452947792031155,0.0310078983265613,0,0,0.125979728357085,0,0,0,0,0,0,0,0.283075248409552,0,0.0114645926981575,0,0,0,0,-0.0575624312904023,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.176208817003389,0,0,0,0,0,-0.233140606379619,0,0,0,0,0,-0.164016333570254,0,0,0.0698017246749937,0,0,0,0.054878085673397,0,0,0,0.178146519330437,0,0,0,0.00177810361500392,0,0,0.204808230799995,0,0,0,0,0,0,-0.0899806374170707,0,0,0,0,0,0,0,0.253348646240578,0.52382419579009,0,0.00822835420580526,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127124186804793,0,0,0,0,0.0324873954373142,0,0,0,0.0216773801473332,0.00780740313343355,0,0.185092055776551,0,0,0,0.0227260397322153,0,0,0,0,0,0.269670577441305,0,0,0.0808748927050971,0,0,0,0,0,0.0101946835683879,0,0.0285623365705264,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.0607061480382214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636697723723,0,0.0844251029937921,0,0,0.103662105281792,0,0,0.0167018775734399,0.0561550892336571,0,0.0294731253783694,0,0,0,0,0.145161160958885,0,0,0,0,0,0,0.0697864767128066,0.530899962120467,0.2285688001219,0,0,0,0,0,0,0,0,0,-0.0460467697863255,0,0,0,0,0,0
X000050.SZ,0,0,0,0.0169818991916633,0,0,0,0,0,0,0,0.2647515791181,0,0,0,0,0,0.121756624553693,0.108147671222755,0,0,0,0.0347052109988779,0,0,0,0.0328217618711427,0,0.00845314524616926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160120069425073,0,0.101590067885224,0,0,0,0,0,-0.0462709499279033,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0660106010903368,0,0,0,0,0,0,0,0,0,0.0104377522931577,0,0,0.142258732528675,0,-0.109092700549903,-0.115332251046125,0.100547642203673,0,0,0.086322146604986,0.0694054471396519,0,0,-0.0410343124900046,0,0,0,0,-0.0941980272790724,0.0162309837850704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374401764836184,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.225460443739127,0,0,0,0,0.112043582513295,0,0,0,-0.173365493866432,0,-0.0635903921948966,0.125597667006338,0,0,0,-0.0212327064678384,0,0,0,0,0,0,0.384855834863408,0,0,0,0,0,0,0,0,-0.2294729360019,0,0,-0.13578780364091,0,0,-0.30800605671252,0,0,0,-0.0976549887996135,0,0,0,0,0,0.815209364485254,0,0,0,-2.02672084671771,0,0
TED,0,0,0,0,0,0,-0.146726652273696,-0.130222816165688,0,-0.0322731385997414,0,0,0,0,0,0,0,-0.236447474832938,0,-0.0572256221723459,0.141383947339183,0,0,0,0,0,0,0,0,0,0,0,0.0469779174594621,0,0,0.101066892595026,0,0,0,0,0.141940061493753,0,0,0,0,0,0,0,0,0,-0.105619316657829,0.951835102218998,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0389928808942683,0,0,-0.0943629587409543,0,0,0,0,0,0,0,0,0,0,-0.0785928622223189,0,0,0.025987681674912,0.124725762600648,0.0426653583539391,0,0,0.0182612009762289,0,0,-4.33680868994202e-19,0,-0.0331701693700514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728560165591283,0,0.0185010181887793,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0125816165000678,0,0,0,0,0,0,0,0,0.0137195067237879,0,0,0,0,0,0,0,0,0,0,-0.0469488559814174,0,0,0,0.0132211549367724,0,0,0,0,0,0,0,0,0,0.0199114737245211,-0.180039801350371,0,0,0,0,0,-0.128394041712214,0.0874127416313631,0,0.0778494434261827,0,0,0,-0.0217929704800859,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135331408958447,0,0.00313589099698217,0,0,0,0.00301063159467464,0.0102098338540687,0,0,0,0.00155016247262638,0,0,4.33680868994202e-19,0,0,0,-0.00329992045925437,0,0,0,0.00362442251840916,0,0,0,-0.00846804672737049,0,0,0,0,0,0,0.00879784545109335,-0.0038648842126977,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0133013953912344,0,0,-0.0500097368698499,0,0,0,0,-0.0645535131978949,0,0.0812583008106427,0,0,0,0,0,0,-0.0402863080173444,0,0,0,-0.0074216992080529,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00340997197951075,-0.00777513266821916,0,0,-0.0854055535262447,0,0,0,0,0,0.163858619341796,0,0,0,0,0,0,0,-0.0761775968255515,0.0398391190955844,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160608450929073,0.0025555644085328,0,0,0,0,0,0,-9.05899853660024e-05,0,0,0,0,-0.00209108419225323,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295796624528476,0,0,0,0,0,0,0,0.0230311810252693,-0.00638861810936244,0.0206882782457944,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272796567895032,0,0,0,0,0,0
