,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X000568.SZ,X000063.SZ,X600703.SH,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002456.SZ,X002236.SZ,X600809.SH,X600867.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600498.SH,X300136.SZ,X000625.SZ,X000977.SZ,X600566.SH,X600066.SH,X002179.SZ,X000157.SZ,X300142.SZ,X002294.SZ,X002007.SZ,X002180.SZ,X300146.SZ,X600522.SH,X002241.SZ,X002049.SZ,X000869.SZ,X600177.SH,X600089.SH,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.244671574917068,0,0,0,0,0,0,0,0,0,0,0,0,0.0625395184644625,0,0,0.13529324682815,0,0,0,0.00621833172204746,0.00158198275918393,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.135198506116678,0,0,0,0,0,0.0100776424766931,0,0,0,0,0,0,0,0.000957524670660555,0.00326768988216379,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.127038499572321,0,0,0.306237040441506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117225209842784,0,0,0,0,0,0,0,-0.118984558225498,0,0,0,0,0,0,0,0,0,0,0,0,0.0172452953538766,0.0274580497619857,0.0609650263507854,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.242071097842316,0,0,0,0,-0.092212469131384,0,0,0,0,0,0,0.0229298036475647,0,0,0,0.154266916360042,0,0,0.135035944687764,0,0,0.128181013871979,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0402647080178943,0,0,0,0,0,0.123539502190905,0,0,0.0634963912132131,0,0.0528183492085085,0.0148346684277253,0.0250446043995378,0,0,0,0,0,0
X000858.SZ,0.0606586871744121,0,0,0,0,0.0403405490117007,0.326983878900611,0,0.134820536690771,0,0.0124173417844477,0.177727557064284,-8.67361737988404e-19,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0394475744255803,0,0,0.0453830762522676,0,0,0,0,0,0,0,0,0,0,0.0630165287537301,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0166644831779008,0,0,0.00691472309000743,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.042843796677496,0,0,0,0.0974632545289933,0.0849183344221644,0,0,0,0,0,0,0,0,0,0,0.0943821687673242,0,0,0,0,0.238511470932003,0,0,0,0,0.382265236963663,0.012008450807897,0,0.146897410736145,0,0,0,0,0,0,0,0,0.042935146706357,0.0291686945141708,0.0396709417544191,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0549838493126565,0,0,0,0,0.0871852280901837,0,0,0.0438431011734636,0.0252832521691497,0,0,0.177709450605847,0,0,0,0.225613868415787,0,0,0,0,0,0,0.0260783729274312,0,0,0,0.00700448255785654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149870495328981,0.0208347693014965,0,0,0,0,0,0
X002304.SZ,0,0,0,0.627561195836619,0.0686431745272627,0,0,0,0,0,0,0.219681411030098,-0.116219132263634,0,0,0,0.0737518240389489,0.095451506154152,0,0,0.00371620645981287,0,0,0,0.0753180030897248,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526541806650606,0.0462325582168055,0,0,-0.107058105527006,0,0,0,0,0,0,0,0,0,0,-0.00618146690641926,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0410964131697926,0,0,0,0,0,0,0,0.0609702477637975,0.0492448779222816,0,0,0,0,0,0,0,0,0,0.220339795460067,0,0,0,0,0.152184571138765,0.0416662506384379,0,0,0,0.0420333030111783,0,0,0,-0.184032988510753,0.213398021548704,0,0.113445849193412,0,0,0,0,0,0,0.00270247322311331,-0.0114940182374054,0,0,0,0,0,0
X600690.SH,0,0,0,0.412681070884655,0,0,0,0,0,0.231495496840324,0,0,-0.126043167994662,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0357997475628258,0.109364895645272,0,0.133179989046698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159060361928955,0.0077242226872862,0,0,0,0,0,0
X002475.SZ,0,0.0330897900429101,0,0,0,0,-0.0639811075398419,0,0,0,0,0,0.0188322095169313,0,0,0,0.219312307002701,0,0,0,0,0,0.325183667918212,0,0,0,-0.0700286123413072,0,0.185096993726223,0,0,0,0,0,0.017439856268783,0,0,0,0,0,0,0,0,0,0.220569341230462,0.0252576083427926,0,0,0,0,0,0.0222907043968516,0.0481316498140226,0,0,0,0,0,0
