,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X000338.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X002007.SZ,X300003.SZ,X000623.SZ,X002294.SZ,X002180.SZ,X600089.SH,X002506.SZ,X601877.SH,X600522.SH,X002074.SZ,X000981.SZ,X600498.SH,X002426.SZ,X002508.SZ,X000869.SZ,X000550.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0472671199533189,0,0,0.251714307649706,0,0,0.0464671331000603,0,0.0333711063130977,0,0,0,0,0,0,0,0.0646015896468593,0,0,0,0.0986123631514144,0.117852361603241,0,0.0117643253828612,0,0,0,0,0,0,0,0,0.0232548251114622,0,0,0,0,0,0,0,0,0,-0.099982616920342,0,0,0,0,-0.00621795745452788,0,0,0.0187465643814647,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0959770375179988,0,0,0.0111936639055763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127767099829986,0,0.044402265583866,0,0,0.00755284267829554,0,0,0,-0.0181236194176127,0,0.125693085142669,0,0,0,0,0
X000651.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00022954811598206,0,0,0,0,-0.0611812270409637,0,0,0,0,0.107874743421874,0,0,0,0,0.00832877601677392,0,0,0,0,0,0,0,0,0.146653242917153,0,0,0,0,0.181039612462827,0,0,0,0,0.0998373217969994,0,0,0.0142290584448611,0,0,0,-0.0569624111810405,0.0960153202676903,-0.0916359696466432,0,0,0,0,0
X002415.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.170753328195766,0,-0.124257161532489,0,0.226252670576674,0.0799906402179839,-0.031134402288496,0,0,0,0,0,0.121514410055763,0,0,0,0,0,0,0,0,0,0,0,0,0.0862991883170636,0,0.220002244908968,0,0,0.00204072193926093,0,0,0.0713761519263343,0,0,0.319296095489179,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286966147843907,0,0,0.00156364542930779,0,0,0,0,0,0,0.0630457669386599,0,0,0.102967885328764,0,0,0,0,0,0.08835416164682,0,0,0,0,0,0.117367173591419,0.124816966443005,0,0.0534220800533618,0,0,0,0,0,0,0,0,0.00815139125620389,0,0,0,0,0,0
X600276.SH,0,0,0.036172770543277,0,0,0,0,-0.0280667293636414,0,0,0,0,0,0,0.00589613170861929,0,0,-0.0233832544986138,0,0,0,0.0338802671037701,0,0,-0.0105168606066341,0,0,0,0,0,0,0,0,0.096868757184927,0.169379070648708,0.118836363873508,0,0,0.104668845864065,0,0.0214573155534039,0.157660941631145,0,0,0,0,-0.1158094841427,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.305758897541536,0,0,0,0,0,0,0,0,0,0,0.00131492865663866,0,0.0329236605529916,0,0,0,0,0,0,0,0,0.0612727964528063,0,0,-4.33680868994202e-19,0,0.0199934944261151,0,0.108658087267497,0,0,0,0,-0.018512692335848,0,0,0.00542261578236892,0,0,0,0.0420183211726958,0,0,0,0,-0.0457257891789991,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104608598407633,0,0,0,0,0,0,0,0.0681928735314776,0,0,0,0,0,0,0,0,0.0256947167752399,0,0,0.0592369192058804,0,0,0,0,0,0,0,0.0817607753870302,0.0864461887986706,0,0,0,0.127516286394883,0,0,0,-0.0471091378921361,-0.0122310343126308,0,0,0,0,0,0
X000625.SZ,0,0,0.0844619846634722,0,0,0,0,0,0,0,0,0.130578013528802,-0.0412056364207242,0,0,0.00608067021797307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146099294509893,0,0,0,0.0747710251620212,-0.114912194844354,0,0,0,0.0380532150129138,0,0.0733963297995617,0.0383768684856816,0,0.00657910152888516,0,0,0,0,0,0,0.0574460954619578,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791058561329728,0.0552517761211107,0,0,0.0757985587245427,0,0,0.0880213108411509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089385779122903,0,-0.00133030464157436,0,0,0,0,0.0287105116510818,0,0,0,-0.0826906545986435,0,0,0,0,0,0,0
