,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X600183.SH,X300003.SZ,X002007.SZ,X600741.SH,X002241.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000625.SZ,X002129.SZ,X002463.SZ,X000800.SZ,X600584.SH,X002456.SZ,X300136.SZ,X002414.SZ,X002179.SZ,X600118.SH,X002049.SZ,X600498.SH,X002185.SZ,X000066.SZ,X002223.SZ,X600522.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.233370458831686,0,0,0,0,0,0,0,0.0748766300058978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15965496637005,0,0,0,0,0,0.0370932997534034,0,0,0.00119133907522629,0,0,0,0,0,0,0,0,0.0682090965212358,-0.0302630321570252,0,0.0482377149700932,0,0,0,0,0,0,0.00717402342732118,0,0,0,0,0,0
X000858.SZ,0.22150828618664,0,0,0,0,0.0572194932828932,0.0592783154028605,0,0,0,0,0,0,0.159901130910279,0,0,0,0.218564765142191,0,0,0,0.0366386863505383,0.0291709388516454,0,0.227896465650108,0,0,0,0,0,0,0,0,0,-0.00681649427480795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367679972821877,0.0192511452178731,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0456846617873191,0,0,0,0,0.155347379046658,0,0,0.0570453030287376,0,0.0166720893723576,0,0,0.00512786591547331,0,0.00235889185643949,0.0695859927778178,0,0,0,0,0.00461783667161074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000651.SZ,0,0.0423962336302752,0,0,0,0.110575627198189,0.0688660654689237,0,0,0,0,0,0.168747573668019,0,0,0.277837393400064,0,0,0,0,0,0,0.00970093960811735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692143632909465,0,0,0,0,0,-0.00397173020282119,0,0,0,0,0,0,0.0122193936680795,0.0182985300610139,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0541271002120815,0,0,0,0,0,0,0,0,0.0159609973175875,0,0,0,0.0349967960924489,0,0,0,0.0264641465570227,0,0.191075631978209,0,0.0302871383505232,0,0,0,0,0,0,0.0414601818707687,0,0,0,0.0854180686999673,0,0,0.0157989312102432,0,0,0,0,0,0,0,0,0.051089129248122,0,0.0159482240404132,0.0351623362368386,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0674490002876077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114133506816226,0.129078738449586,0,0,0,0.0180746104958457,0,0.437701825921631,0.0146218011509183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239732489122975,-0.0150204367076768,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132602231936313,0,0.243746370715595,0,0,0,0.0691670551515864,0,0,0,0,0,0.0722157550126197,0,0.107104252998198,0,0,0,0,0,0,0,0,0,0.00396353335996743,0,0.0190333855864115,0,0,0.0307631569016316,0.0486770818314077,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0569278075574298,0.153037429003255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238622065820327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20977031842088,0,0,0,0,0,0,0.0471053341941144,0,0.0169125898334425,0,0.235715467987679,0,0,0.0559439706215512,-0.0200267647782927,0,0,0.0252897161454992,0.0203017130133713,0,0,0,0,0,0
X600031.SH,0,0.0208611881606897,0,0,0,0.16185588027284,0,0,0,0,0,0,0,0,0,0,0,0.0467763542613435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341733137985291,0.0730398225386042,0,0,0,0,0,0,0,0,0,0.0286872507129358,0,0,0,0,0,0,0,0.00999925013810912,0.0252170403116242,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166396956090031,-1.73472347597681e-18,0.107516508314981,0,0,0,0,0,0,0,0,0,0,0.00366561463825229,0,0,0,0,0,0,0,0.0783661884536379,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00683667657512191,0,0,-0.0394632366424726,0,0,0,0.0163939581986302,0.00478592567503794,0,0,0,0,0,0
