,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002049.SZ,X000157.SZ,X002179.SZ,X600741.SH,X000799.SZ,X600702.SH,X002007.SZ,X601877.SH,X002236.SZ,X600584.SH,X600779.SH,X002414.SZ,X300146.SZ,X601799.SH,X600460.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X000066.SZ,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211752423248351,0.215597400150844,0,0,0.157048788253787,0,0,0,0,0,0,0,0.230059378028517,0,0.17187312765007,0,0,0.0202115640251092,0,0,0,0,0,0.0211563969159843,0,0.161925292514627,0,0,0,0,0,0,0,-0.0514147040240003,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.198605402911855,0,0.0192222193808841,0,0,0,0,0,-0.00151345542265053,0.104769345468107,0,0,0,0,0.00998842716724412,0.086338263069899,-0.0896852833679307,0,0,0,0,0,0,0,0,-0.0498754104515211,0.068034388529985,0,0,0,0,0,0,-0.0441314692836812,0,0.00759571502150197,0,0,0,0,0,0,0,0,0,0.06748609726892,0,0,0,0,0.0121780990371639,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254905930189736,0,0,0,0,0.17341202525133,0,0.00354797731549975,0,0,0.498408143554373,0.0872318890799557,-0.0409439305333734,0,0,0,0,0,0,0.0648631850384195,0,0,0,0.0567508026299239,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365225927097622,1.73472347597681e-18,0,0,0,0.0184027181024268,0,0
X300014.SZ,0,0,0.0923759470806282,0,0,0,0,-0.120249127691798,0,0,0,0,0,0,0,0.493030948022901,0.14219952162435,0,0,0.116730685738171,0.211739190409778,0,0,0,0,0,0.186228500201293,0,0,0,-0.142976033769308,0.0104399506797166,0.174042097652698,0,0,0,0,0,0,0,0,0,0,0,0,0.237929040042204,0.887058448892826,0,0,0,0,0,0.0973915447633843,0,0,0,-0.124652187711086,0,0
X000661.SZ,0,0,0,0,0,0,0.105255035829026,0,0.0479144423215093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248468071160561,0.0308675947013027,0,0,0.260419990951275,0,0.234846993653903,0,0,0,0,0,-0.195521823650863,0,0,0.285725589660607,0,0.0940950735239886,0,0,0,0.219082951499287,-0.0671257434990757,0,0,0,-0.0666810891729025,0,0,0,0,0.0296804714560808,0,0
X300124.SZ,0,0,0,0,0.0140309833420872,0.211906949499771,0,0,0,0,0.0584367776022731,0,0,0.215648674385379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214918576823276,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.268407817957706,0,0.21616636981733,0,0,0,-0.0281192371623814,0,0,0,0,-0.0177148347404182,0,0
X000338.SZ,0,0.17248637455892,0,0,0,0,0,0,0,0,0.00888808121985498,0,0,0.036761697561651,-0.111373932381771,2.16840434497101e-19,0,0,0,0,0.0576153699716205,0,0,0,0,-0.0277081876491934,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0610354900583281,0,0,0,0,0,0.193856574551428,0,0.00436245485699234,0,0,0,0,0,0,0,0,-0.00291608429240552,0,0
X000063.SZ,0,0,0,0,0.150271112208882,0,0,0,0,0,0,0,0,0,0,0.0919963233143673,0,0,0,0,0.0681501216845878,0,0,0,0,0,0,0,0,0,0,0.106742060260799,0,0,0,0,0,0,0,0,0,0.0551824894113934,0,0.0349953484201001,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0735943188474682,0,0
X003816.SZ,0,0,0,0,0.0022538889876515,0,0,0,0,0,0,0,0,0,-0.0490238070623711,0,0,0,0,-0.058871661720664,0.0269619543418843,0,0,0,0.0569603288279571,0,0,0,0,0,0,0.0294384756918295,0.00165532002069751,0,0,0.0351824395790354,0,-0.0457373019982072,0,0,0,0,0.0196443072477789,0,0,-0.0608810597945998,0.0298462300285509,0,0,0,0,0.0152061200070655,0,0,0,0,-0.0317240998591395,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.284281505038266,0,0,0,0.303519307278256,0.13897593278024,0,0,0,0,0,0,0.0235099009012162,0,0,0,0,0,0,0,-0.0754130023374711,0,0,0,0,0,0,0,0,0,0,0,0,0.0789353741977351,-0.14744249028404,0,0,-0.0165434678800286,0,0.146860822175157,0,0,0,0,-0.0208751802402522,0,0,0,-1.0842021724855e-19,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.348714141585474,0,0,0,0,0.0792093416327343,0.0929887608052705,0,0,0,0,0,0,0,-0.219793978371537,0,0,0,0,0,0,0,0,0.0211527510468439,-0.27639525563489,0,0,0.192114136830514,0,0,0,0,0,0.0599436515186112,0,0,0,0.406400453095631,0,0,0,0,0,0.0221034635582971,0,0,0,0,0.013469088860233,0,0
X600703.SH,0,0,0,0,0,0,0,0.0633636808205599,0,0,0,0,0,-0.230533270956377,0,0,0,0,0,0,0,0,0,0.286958140400168,0,0,0,0,0,0.00743844968502309,0,0,-0.0513675823014745,0,0,0,0,0,0,0,0,0.137378627507984,0,0,0,0.306452782811776,0,0,0,0,0,0,0.102426009455206,0,0,0,-0.113638179340017,0,0
X000596.SZ,0,0,0,0,0,0.605458326287268,0,0.171397430937313,-0.239393384554559,0,0,0,0,0,0,-0.231811217290491,0,0,0,0,0,0.0917163854622591,0,0,0,0.0673488133394089,0,-0.231594832176054,0,0.416454432202871,0,0,0,0.00800679017340137,0,0.155803350021385,0,0.0103442637053527,0,0,0,0,0,0,0,0,0,0,0.164369341707834,0,0,-0.0537616658085451,0,0,0,0,0.01801823933798,0,0
X002371.SZ,0,0,0,0,0,0.15919411871008,0,0,0,0,0,0,0,-0.0709669688317022,0,0.139113092213486,0,0,0,0,-0.0740861555140623,0.244903414828124,0,0,0,-0.0996833059021697,0,0.142825676727584,0,0,0,0,0,0,0,0,0,-0.0856876974117974,0,0,0,0.043496457110661,0,0,0,0,0,0,0,0,0,0,-0.0760338342785809,0,0,0,0.00353088070066782,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.603550692631485,0,0,0.0904725792957376,0,0,0,0,0,0,0,0,0,0.108125585691776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103447086848423,0,3.46944695195361e-18,0,0,0,0,0,0.0618605241956461,0,0,0,0,0,0,0,0,-0.0481254373799655,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072829772907609,0.0678118671530011,0,0,0,0,0,-0.144073519374974,0,0.495717390330627,0,0,0,0,-0.143590345874526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136587779680468,0,0,0,0,0,0,0,0,-0.0831659797366606,-0.015167351963763,0,0,0,0.0551256480764547,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0304296731693481,0.149901045913896,0,0.0382160114914615,0,0,0,0.0797614710157776,0.150715706151184,0,0,0,0,0,0,-0.0271447456054238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106609189262211,0,0,0,0,-0.110076029691337,0,0,0,0.153308422945534,0,0,0,0,0.0658374219098358,0,0,0,0,0.00606774547719365,0,0
X002049.SZ,0,0,0,0,0,0,0,0.113777701619414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204985459437536,0,0.00930602042956218,0,-0.040872035440049,0,0,0,0,0,0.39363214594946,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156063464719487,0,0,0,0,0.0244349576563662,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.663573802836329,0,0,0,0,0.0547081451153883,0,0,0,0,0.0354969349888162,0,0,0,0,0,0,0,0,0,0,0.0465696031299065,0,0,0,0,0,0,0,0.034920050169128,0,0.0167926090561347,0,0,0,0.0522056757166414,0,0,0,0,0,0,0,0,0,0,-0.00433678414730822,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0745974058427407,0,-0.0181203184697452,0.292053497329638,0,0,0,0.0387350160432994,0,0,0,0,0,0.0348756565532313,0,0.45358343134185,0.223260406734943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618382994514879,0,-0.0555145586472787,0,0,0,0,0,-0.128197687446289,0.183451730895811,0,0,0,0,0,0,0,0,0,0.0491193097830249,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0930833020027563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286124932565333,0,0,0,0.0181282118205933,0.042580029179265,0.0998021921958409,0,0,0,0.0126860841533597,0,0,0,0.014345792703024,0,0,0,0,-0.110068358183609,0,0,0,0,0,-0.0407848244057342,0,0.209787775181976,0,0,-0.0854690281917182,0,0,0,0.0521202332366565,0,0
X000799.SZ,0,0,0.0469208113856339,0,0.703294804825729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515712813248111,0,0,0,0,0,0,0,0.0375955427909397,0,0,0,0,0.139648475152008,0,0.0363077821080886,0,0,0,0,0,0,0,0,0,0,0,-0.0505745199499938,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389056967113228,-0.294708228872114,0,-0.317966138825477,0.0272986466810938,0,0.367116514697962,0,0,0,0,0,0,0,0,0.0994852641206677,0,0,0,0.25047365046421,0,0,0,0,0,0,0,0,0,0,0,-0.351566335510198,0,0,0,-0.0715993543507089,0.489517360285457,0,0,0,-0.00154799047029057,0,0
X002007.SZ,0,0,0,0,0,0.0909761115380406,0,0,0,0.0178525359829748,0,0,0.0127089747870324,0,0,0.128884911854546,0,0,0,0,0,0,0.108321976648763,0,0,0.131909414483012,0,0,0,0,0,0,-0.0276459480242454,0,0,0,0.0117708847652135,0.0908003366991843,0,0,0.00587806413108061,0,0,0,0,0.0889177008797803,0,0,0,0,0,0,0,0,0,0,0.0078010577827061,0,0
X601877.SH,0,0,0,0.0316813603806201,0,0,0,0,0,0.196512920197153,0,0,0,0,0.0222629140984812,0.0461421692804184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373694683762654,0,0,0,0,0,0,0,0.179987991402876,0,0,0,0,0,0,0,0,0,0,0,-0.0037075915394779,0,0,0,-5.42101086242752e-20,0,0
X002236.SZ,0,0,0,0,0,-0.0797824377044766,0,0,0,0,0,0,-0.0161271210978276,0,0,0,0,0,0,0,0.0764760810811865,0,0,0,-0.0725892030149477,0,0,0.317234408191082,0,0.116397554297579,0,0,0,0,0,0,0,0.15161333546522,0,0,0,0,0.128278186549522,0.0103510987622587,0,0,0,0,0.262203163009342,0,0,0.172052337734365,0,0,0,0,0.0195809241446706,0,0
X600584.SH,0,0,0,0,0,0,0,0.000449337962445853,0,0,0,0,0,0,0.0612312730070601,0.190055207581166,0,0,0,0,0.129750358558275,0.180478516775695,0,0,-0.0363099599449278,0.00288069390659385,0,0,0,0,0,0,0,0,0,0,0,0.0669461871328809,0,0,0,0.107322052763143,0,0,0,0,0,-0.0591018791123541,0,0,0,-0.105044013307667,0,0,0,0,0.0277505066238443,0,0
X600779.SH,0,0,0,0,0.519079641877467,0,0,-0.223361817319978,0,0,-0.194110149438549,0,0,0,0,0,0,0,0,0,0,0,0.0348790016249163,0,0,0,0,0,0,-0.0348143522005116,0,0.294012228026438,0,0,0,0.00193016172539437,0,0,0,0,0,-0.156928857366407,0,0,0,0,-0.0390535661190293,0,0,0,0,-0.0842564787105845,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.112632041897422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27329603377167,0.170849224576576,0,0,0,-0.0375466830520886,0,0,0,0,-0.0761797890114312,0,0,0.249622295698918,0,0,0,0,0.0943614177570622,0,0.00821550472339563,0,0,0,-2.16840434497101e-19,-4.33680868994202e-19,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.108803294164324,0,0.0627179174069115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551964193380405,0,0,0,0,0,0,0.179975349742653,0.0226687874861687,0,0,0,0,0,0,0,0,0,0,0,0,0.0212338766048937,0,0.124840610218686,0,0,0,-0.00955376587341126,0,0,0,0,0.0117894724382797,0,0
X601799.SH,0,0,0,0,0,0.174307204498144,0,0,0,0,0,0,0,0.047373553338652,0.0254161657983694,0,0,0,0,0.284684893552223,0,0,-0.0841349685054897,0,0,0.0118937501624656,0,0,0,0,0,0,-0.0411949474509667,0,0,0,0,0.222375135152402,0,-0.0252786277484724,0,0,0,0,0,0.0361206445058893,0,0.0765568334216143,0,-0.143749161129137,0,-0.0797073602273052,-0.0946350699305291,0,0,0,-0.0449038987532834,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,-0.0582233159414365,0,0.079016065555894,0,0,0,0,0.012619112868114,0,0.394165876674675,0,0,0,0,0,-0.0550570507602347,0,0.308144463686624,0,0,0,0.144194358204803,0,0,0,0,0.825907340938709,0,0,0,-0.0225005126876181,0,0,0,0,0,0,0,0,0,0,0.0601291123123164,0,0,0,0,0.0145778857403551,0,0
X300003.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.089518536530542,0,0,0,0,-0.0301177287270185,0.0536181385361989,0,0,0,-0.0326187213695583,0,0,-0.0432074427727255,0,0,0.1389985623357,0,0,0.268986563293117,0,0,0.0821098497171611,-0.017152325452494,0,0,-0.0627968479539819,0,0.0520279902050577,0,0,0,0,0,0,0,0,0,0,0,0.0134157489385282,0,0.0430185853666124,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.00453654870198733,0,0.138682082066461,0,0,0,0,0.192328277877435,0,0,0,0,0,-8.67361737988404e-19,0.00160349583491068,0,0,0,0,0,0,0,0.00820989129845742,0,0,0,0,0.0864726479918778,0,0.0334268858416418,0,0,0.0379544398076012,0.0469277052287957,-0.158261137166219,0,0,0.0138040423869498,0,0,0,0,0,0,-0.0206527242879046,0,0,0,-0.00648476239625911,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0772076859547313,0,0,0.242160789114072,0,0,0,0,0,-0.0102987600642736,0,0,0.0513481993041402,0,0,0,-0.031278465548675,0,0,-0.0448560415231007,0,0,0,-0.0260751795723554,0.0242035978839247,0,0,0,0,-0.0439702137019527,0,0,0,0.0358982912150595,0,0,0,0,0.0324937463469838,0,0,-0.030597129939706,0,0.0395298982477842,0,0,0,0,-1.35022488075725e-06,0,0
X002074.SZ,0,0,0,0,0,0.169087918866647,0,-4.33680868994202e-19,0,0,0,0,0,0.164120868511947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975201056750001,0,0,0,0.21234556999083,0,0,0,0,0,0,0,0,0,0.0133129504472781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481829861881722,0,0
X600089.SH,0,0,0,0,0.0105708020219706,0,0,0,0,0,0,0,0,0.0938266598398197,0,0,0,-0.0940695141757311,0,0,0.0755164025663481,0,0,0,0,-0.0233447722625536,0.155263366971926,0,0,0.0448155209330176,0,0,0.00699021362815267,0,0,0,0,0,0,0,0,-0.0817519647876249,0,0,0,0,0,-0.0116661085249541,0.225539509145429,0,0,-0.0062768357377197,-0.0859418761237001,0,0,0,0,0,0
X000066.SZ,0,0,0.0160965441063177,0,0,0,0,0,-0.0192351769842388,0,0,0,0,0.131943701530835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108497159055676,0.142590562783179,0,0,0,0,0,0,0,0.296035791744444,0,0.0361788878932516,0.1932281128792,0,0,0,0,0,0,0.349630817195314,0,0,-0.0606918752219221,0,0,0,0,0.0182896103773006,0,0
X000977.SZ,0,0,0,0,0,6.93889390390723e-18,0,0.0369059920514576,0.0294711611501798,0,0,0,0,0,0,0.0803069372483171,0,0,0,0,0,0,0.129908973185137,0.030185906951654,0,0,0,0,0,0.0051621354489772,0,0,-0.026727444667921,0,0,0.0538691990461095,0,0,0,-0.0365874934421937,0,0,0,0,0,0,0.358544126226614,0.0713280688950647,0,0,0,0,-0.0135824508945287,0,0,0,-0.0269818097208362,0,0
X002508.SZ,0,0,0,0,0,0,0,0,-0.0192134844359796,0,0.222602439484432,0,0,0.0132543766296674,0,0,0,0,0,0,0,0.031898594468056,0,0,0,-0.00319688318643225,0,0,0,0,0,0.104082591605081,0.0538696166486872,0,0,0,0,-0.0269354051099089,0,0,0,0.00377155919597383,0,0,0,0,0,0,0,0,0,-0.00877588692616462,0,0,0,0,0.000488318172534234,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0171985737911517,-0.0473878731069451,0,0,0,0,-0.0682557746720518,-0.0536421270495408,0,0,0,0,0,-0.0171524641503036,0,0,0,0,0,0,0,0,0,0.0367487840580304,-0.0755044312859383,0,0,0,0,0,0,0.144484986127273,0,0,0,0,0,0,0.0762981487365006,0,0.0767377297523728,0,0,0,-0.0106032494224658,-0.168929318105822,0,0,0,0.0205706236327762,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267545464606061,0.0738822909890362,0,0,0,0,0.0215822192971624,0,0,0,0.0268608554446105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311677791630031,-0.0366662221949305,-0.0746221315396361,0,0,0,0,0,0,0,0,0,1.06211066732127,0,0,0,-0.114132568508577,0,0
TED,0,0,0,-0.127696814269506,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00618982846563316,0,0.413364034719632,0,0,-0.112512436354277,0,0,0,0,0,0,0,0.22159668404924,0,0,0,0,0.0495646174814923,0,0.240807763727403,0,-0.05771105112811,0,0,0,-0.0898628847175632,0,-0.0703182557778254,0,0,0,0.658567367053205,0,0,0,0,0.190835755698612,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0978047734277022,0,0,0,0.0781616175591987,0,0.0232794764050705,0,0,0,0.0262021551192105,-0.00439695799905926,0,0,0.10611791363554,-0.0241537696579184,0,0,0,0,0,0,0,0,0,0,0,0,0.0522546319616972,0,0.0551982147191541,0,-0.0488888852069757,0,0,0,-0.00872243789294991,0,0,0,0,0,0.0192105858399428,0,0,-0.0896329464004497,0,0.0109155346682314,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288950442202724,0,-2.16840434497101e-19,0,0,-0.0149721626515383,-0.00779422998123003,0,0,-0.0105767780172159,0.00544821909218058,0,-0.0135215313396057,-0.00890186891863426,0,0,0,0.0338300046419071,0,0,0,0,-0.0708891587534218,0,0,0.0815779235138482,0,0,0,0,0,0,0,-0.0180211779997148,0,0,0,0,0,0,0,-0.0137302182813556,0,0
MKvol,0,0,0,0,0,0,0,0.00315331232696923,0,0,0,0,0,-0.00489023431150877,0,0,0,0,0,0.00204204721319921,0.00037794810868546,0,0,0,0,0.00292308936661796,0,-0.000525326426581261,0,0,0,0,0,0,0,0,0,0.000611388880655479,0,0,-0.00408030971734167,0,0,0,0,0,0,0,0,0,0,-0.00572199449774486,0.0132711318254604,0,0,0,0.00146456346585517,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201496574597858,0,0.0681859910543425,0,-0.145560514091487,0,0.0165503317816002,0,-0.211299686447265,2.16840434497101e-19,-0.148454060048574,0,0.295595195506388,0,0,0,0,0,0,-0.0203888524881705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381102903583088,0.240444805927895,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802777570154929,-0.00473636055597947,0,0,0,0.00469484681272215,-0.0012383883933881,0,0,0,0,0,0,0,0,0,0,0,0.00334789078125873,0,0,0,0,0,-0.00130428686415625,0,0,0,-0.00035340465205621,0,0,-0.000402005664112644,0,0,0,0,-0.00325072765108685,1.0842021724855e-19,0.00206317212688495,0,0,0,0.00564919417397433,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0131155361463553,0,0,0,0,0,-0.0041273264158577,0,0,0,0,0,0,0.000982956707604575,0,0,0,0,0.00656047846096541,0,0,0,0,0,-0.000582459944748303,0,0,0,0,0,0,0,0,-0.00285850264869055,0,0,0,0,-0.017229035198322,0,0,0,0,0,-0.0125806202837574,0.0536756518597267,0,0,0,-0.0241257950270325,0,0
