,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600741.SH,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002049.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X002294.SZ,X601877.SH,X002007.SZ,X600177.SH,X300003.SZ,X002456.SZ,X002180.SZ,X002074.SZ,X000050.SZ,X002085.SZ,X600498.SH,X002008.SZ,X600582.SH,X002129.SZ,X000869.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0.0534888953685805,0,0,0,0,0,0,0.0770422398207154,0,0,0,0,0.0110433787670782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369399522806198,0,0,0,0,0.0563929659503161,0.0215425151482611,0.156173875716151,0,0,0,0.146402235054677,0.0827101046317621,0,0,0,0,-0.00290400428943934,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967113580921543,0,0,0,0,0.295669610966918,0,0,0,0,0,0,0,0,0.0494995030344212,0,0,0.0803882753200124,0.0408459477378238,0,0,0,0,0.245981983527186,0.192376699886442,0,0,0,0,0,0.0324123256274722,0,-0.0647414820270093,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707150983560995,0,0,0.0483370948666956,0.227297855823824,0.0906185677150906,0,0,0,0,0,0,0,0,0,0,0,0.284492379993994,0,0,0,0,0,0.00464047897713944,0,0,0,0,0.0700180053768679,0,0,0.0710771912742871,0,0,0,-0.00573177326671734,-0.0177182509737545,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.127207866976028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127475245032134,0,0,0,0,0,0,0.198145569317671,0,0.148984572120105,0.0432218682417941,0.00997772902870304,0,0,0,1.73472347597681e-18,0,0.0899225814370754,0,0.0241901216055035,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816046575623067,0,0,0,0,0,0,0,0,0,0,0,0.0770790842485881,0,0,0,0,0,0,0,0.00810093462830958,0,0,0,0.156356913891533,0,0,0,0,0.00726841583530225,0,0.0535610502804681,0,0,0,0,0,-0.0364212859388528,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102927072454746,0,0,0.00400689598567948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213116992276512,0.0381454333969318,0,0.0752017066953128,0.00524207510532081,0,0.0279714550935938,0,0,0,0,0,0,0.124317169701902,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.297877984974002,0,0,0,0,0,0,0,0,0.116361658318434,0,0,0.122005755057533,0,0,0,0.250631142354793,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0163523998772946,0,0,0,0.343449020182447,0.0681631017996909,-0.228031234404018,-0.0327421690310682,0,0,0.175431567353436,0,0,0.201833695990439,0,-0.00670280289807619,0.176867262796906,0,0,0,0,-0.181310384727974,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879151913115255,0.014967514696085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190422230077044,0,0,0.0139562096964816,0,0,0,0.373555384772188,0,0.101710409792837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0415387845076222,0,0,0,0,0,0.0576529158913315,0.0749189377979455,0,0,0,0,0,0,0,0,0.206936730919853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188129037257671,0,0,0,0,0,0.0122401275843952,0,0.132799132560786,0,0,0,0.279044872875715,0,0.0644473217214724,0,0,1.73472347597681e-18,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196154269408215,0,0.0719721921551519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705574739646405,0,0,0,0.261421671808727,0,0.121871807022561,0,0,0,0.0328333757183774,0,0.0513931556413121,0.0109219147549645,0,0,0,0,0,0,0,0.00698759469450601,0.00554702599469967,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.148967134759427,0.160369836077655,0,0,0,0.392906860810574,0.0456589507246307,0,0,0.153744324171496,0,0,0,0,0,0.180775622808662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477062000954599,0,0.319200077244379,0,0,0,0,0,0,0,0,0,-0.0239539321177829,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0380892938771476,0,-0.0917197352753548,0,0.0504606244929294,0,0,0,0,0.159660000638643,0,0.0389733880547382,0,0,0,0,0,0,0.320674232063121,0,0,0,0,-0.0405986458640471,0,0,0,0.0954125209443805,0,0,0,0,0,0,-0.0199388212044285,0,0,0.313482692663192,0,0,0.0107239235182132,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116450965461578,0,0,0,0,0,0,0.124843782340914,0,0.0693990678114368,0,0.137295172942662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406102117216247,0,0,0.0177847558916495,0,0,0.04715435092838,0,0,0.0251230843095796,0,0,0,0,0,0,0
X000050.SZ,0,0,-0.134028145904192,0,0,0,0,0,0,0,0,0,0,0,0.0438761068506861,0,0,0.174960113153093,0,0,0,-0.269093097583172,0,0,0,0,0,0,0,0,0,0,0,0,0.0657437899049448,0,0,0.13473706460836,0,0.15748928455519,0,-0.160475552156508,0,0,0.330829844736073,0.350981281044802,-0.0616770420317704,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809066294734533,0,0,0.1324311987625,0,0.0617617580711786,0,0,0,0,0,0.284757710770554,0,0,0.0789583095165851,0,0,0,0,0,0.108507131697319,0.024250062824294,0,0,0.051795961746774,0,0,0,0,0,0,0,0,0,0,0.0244278550697353,-0.0319277463182643,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119078276031285,0.0941172098132616,0,0,0.189931913483795,0,0,0,0,0,0.0786658931507042,0,0.0505067231330406,0,0,0,0,0,0.234022334984983,0,0.12729339710484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367294361229393,-0.0492474637396311,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.130327377489502,0,0,0.229238672594471,0,0,0.148379684935325,0,0,0,0,0,0,0,0,0,0,0.0129689939491648,0,0,0.0378589215099344,0,0,0,0,0,0.0165997530543387,0,0,0.139038185023567,0.0573206478786535,0,0,0.0931213630048327,0.00677167600245716,0,0,0.0509622810310643,0,0,0,0,0.016080830399954,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0765203010568423,0,0,0,0,0,0,0.0595999038696831,0,0,0,0,0,0.108314912254218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624629579138673,0.0880351465107592,0.131925146602441,0.0835625784024357,0,0,0.0431374833689781,0.189502190682132,0,0,0,0,0,0,0,0,-0.0172294768683334,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310538504143447,0,0,0,0,0,0,0,0,0,0,0,0.321571535267238,0,0,0,0,0.0147700137684826,0.00870779359362315,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205431009745672,0,0.0693228807868624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801396903348426,0,0.0991685251695354,0,0,0,0,0.0738637375559865,0,0,0,0,0,0,0,0,0.00933009360261107,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.05375503316643,0,0,0,0,0,0.222289487995285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120341691459275,0,0,0.0670973184984576,0,0,0,0,0.0260478502765086,0,0.0688973966124163,0,0.121853705818024,0,0.19009572687147,0,0.0277817850389168,0,0,0,5.58735701932779e-05,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0846307870934186,0,0,0,0,0,0.0253639241809966,0.016398884901513,0.0761862342283595,0,0,0,0,0,0,0,0,0,0,-0.111820766748712,0,0,0,0,0,0.0177131478685135,-0.0239648778248954,0.0731795252777529,0.0713610843090469,0,0,0,0,-0.0757870861873708,0,0.0642723273110669,-0.0174603399732369,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301875260633897,0,0,0,0,0.340074539313685,0,0,0,-0.125508556459406,0,0,0.349386506846252,-0.270625790497117,-0.190258935234256,0,0.114744806042278,0.134898787642826,0,0,0,0,-0.476953681603081,-0.483205318948755,0,0.0489934743131206,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24536137611858,0,0,0,0,0,0,0,0,0,-0.144016448540026,0,0,0,0,0,0,0,0,0,0,0,0,0.065514540489202,0,-0.0475441928102867,0,0,0,0.257425118017049,-0.00886433070387128,-0.134568438506145,-0.698088309068842,0,0,0.176581155310137,0,0,0,0,0,2.59598757299199,0
RealEstate_excess,0,0,0,0,0,0,0.0486100117406365,0,0,0,0,0,0,-0.0138366573123502,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0375688847359567,0,0,0,0.0698999978189525,0,0,0,0,0,0.00845346291272411,0,0,-0.0346745701164937,-0.115945269067146,-0.0305116606339548,0,0,0,0,0.0395010464482036,0,0,0.271256968603839,0,0,0,0
MKreturn,0,0,0,-0.12111832636701,0,0,0,0,0,0,0,0,-0.170561590929933,0,0.00550171907712849,0,0,0.0969285616104462,0,0,0,0,-0.0738940804311032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962292476150059,0.0860780331815202,0,0,-0.0103562534790817,0,0,0,0,0,0,0,0.0287529043929677,0,0.890113238388453,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00132362333241465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567681776385668,0,-0.00144861883067495,0,0,0.00586903786973793,0,0.00197088607221667,-0.00458276651674113,0,0,0,0,0,0.00954656766491493,-0.0143338633534384,0,-0.00363242609294604,0,0,0.198710246583231,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137424318919497,0,0,0,0,0,-0.0142894444369584,0.0107406129999223,-0.00585197938674725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157255276432425,-0.0168073358017051,0.0190499364337769,0,-0.0103140527122569,0,0,0,0.00961805827934862,-0.0199807555082081,0,0,0,0,0.101289336110129,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00173400184592002,0,0,0,0,0,0,0,0,-0.0011210238528369,0,0,0,0,0,0,0,0,0,0,0,0,0.0060457406518872,0,0.00493209004728283,0,0,0,0,0.000308795531231953,2.71050543121376e-20,0,0,0.00311923374156352,-0.00705736896709628,0,0,0.000786994472573517,0,0,0,0,0,0,0,0.0108109975126328,-0.0106956619065867,0,0,0,0,-0.0189456205806764,0
