,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000977.SZ,X000157.SZ,X002180.SZ,X600741.SH,X600522.SH,X600702.SH,X600584.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.166156553818423,0,0,0,0.141115990188719,0,0,0,0,0,0,0.04259548734345,0,0,-0.0153125671329753,0,0.113359030784453,0,0,0.00433936486149318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654745653103219,0,0,0,0,0,0,0,0,0.0492718241758461,0.076234931721432,0,0,0,-0.0711100173472054,0.0231879270975199,-0.0858400959710759,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0613301475547312,0.0732183255388949,0,0,0,0,0,0,0,0,0,0,0.0910900138454375,0,0.076861795541178,0,0,0,0.0144518982498022,0,0,0,0,0,0,0,-0.00282757512066358,0,-0.0294539935549092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358841429647747,0,0,0,-0.0287324457090189,-0.00745300119454003,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.157949837981107,0,0,0,0,-0.113750241273998,0,0,0.0678456065262676,0,0.178454610387032,0,0,0,0,0,0,0,0,0.120696239859051,0,0,0,0.270205467112817,0,0,0,0.0322706232158926,0,0,0,0.0672129568160656,0.122892063790961,0,0,0,0,0,0.158809694471533,0,0,0,0,0,0.0258671542375143,-0.0791334626018947,0,0,0,0,0,0
X600276.SH,0,0,0.0622661126873982,0,0,0.0752811973118723,0,0.104338844901162,-0.0606553459725939,0,0,0,0.0435765049255811,0,0,-0.070699674726188,0,0,0.140798389792151,0,0,0,0,0,-0.073181644352181,0,0.0245819574530259,0,0,0,0,0,0.00732888561323703,0,0,0,0,0,0,0.116293503129653,0,0,0,0.197282535822418,0.437075278635727,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.465601164985454,0,0,0,0,0.114133202736779,0,0,0.0333020350294469,0,0,0.0367139212454905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110496678526036,0,0,0,0,0,-0.00561470896725957,0,0,0,0,0.11461396166671,-0.0637533878563942,0,0,0,0,0,0,0.0564012044502557,0,0,0,0,0,-0.0529479681510997,0,0,0,0,0,0,0
X600809.SH,0,0.332606422318131,0,0,6.93889390390723e-18,0,0.168527792896415,0,0,0.170986789816941,0,0,0.00911399426304707,0,0,0,0,0,0,0,0,0,0,0,-0.0423573485249879,0,0,0,0.0643432545101381,0,0,0,0,0,0.0734865681039019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348133610049791,0,0,-0.0477478476839577,-0.01162036535068,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.258034180750295,0,0.103138005613565,0,0,0,0,0,0,0,-0.0372640701935108,0,0,0,0,0,-9.74178609508092e-05,0,0,0,0,-0.0453568068873322,0,0,0,0,-0.0502377533495797,0,0,0,0,0,0.156141989751578,0.00264065785262485,0,0,0,0,0,0,0,-0.00709722269778431,0,0,0,0,-0.00944363798504955,0.0153967188321014,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107274679986387,0,0,-0.53785588838503,0,0.283790079420832,0.135841841862012,0,0,0,0,0,0,-0.15878027565259,0.0382556101484643,0,0.00723375998888152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269271147766181,0,0,0,0.0258330712722841,0.0041338186108338,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.213260688154866,0,0,0,0,0,0,0,0,0,0,0.102855928274182,0,0.102426034473022,0,0,0,0,0,0.109075751804649,0,0,0,0,0,0,0,0,-0.140600561497631,0,0,0,0,0.0202502817709326,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.051246752631852,0,0.156352687268304,0,0,0,0,0.0447879176525233,-0.265939007261583,0,0.205131085662278,0,0.189070585606864,-0.437585551812061,0,0,0,0.110610104181621,0,0.0862178943959471,0,0,0,-0.211794300942219,0,0,0,0,0,0.0650989539847082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446364071254686,0,0,0,0,0,0
X600104.SH,0,0,0.00969711571730546,0,0,0,0,0,0,0.126982887375734,0,0,0,0,0,0,0,0,0,0,0.239595696706378,0,0,0,0,0.0109591012303254,-8.67361737988404e-19,0,-0.0296947385911636,0,0,0,0.00971640504867494,0,0,0.210017798073316,0,0,0,0,0,0,0,0,0,0.0608709271333201,0,0,0.0252858954238924,0,0,0.00150781922337964,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0286505433745083,0,0,0,0,-0.0802543674487125,0,0,0,0,0,0,0.0356652236558155,0,0,0,0,0,0.0358736304226335,0,0,0,0,0,0,0,0,0,0.0602684775119393,0.0300353729257868,0,0,0.0465777384626322,0,0.139891277188856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434038000771146,0,0,0,0,0,0,0
X002371.SZ,0,0,0.108682424197903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102397541862312,0,0,-0.0430886526877048,0,0,0,0,0,0,0,0.596667948886327,-0.674373185517306,0,0.0829642425981314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290452732918416,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0320520736821216,0,0.099850706135815,0,0,0,0,0,0,0,0.200055377678284,0,0,0.00734323578854404,0,0,0,0,0,-0.0108565691458513,0,0.0318167518204648,0,0.121375141200879,0,0.0608536660906845,0,0,0,0,0,0.160166577210901,0,0,0,0,0,0,0,0,0,-0.21573549432652,0,0,-0.00307154284220061,0.0452817938903328,0,0,0,0,0,0
X000725.SZ,0,0,0.0210052922389844,0,0,0,0,0,0,0,0,0,-0.0160763014654825,0,0,0,0,0,0,0.0182286132851974,0,0,0,-0.084193937032903,0,0.123418530992541,0.0717342916640705,0,0,0.0953752861635091,0,0,-0.0231452920901956,0,0,0,0.077451558306895,0,0.15024888464755,0,0,0,0,0,0,0,0.0245112424619637,0,0,0,0,0,-0.0492970207101011,0,0,0,0,0,0
X000063.SZ,0,0,0.133114241414884,0,0,0,0,0,0,0,0,0,0.345774171567443,0,0,0,0,0,0,0,0,-0.162948224513571,0,0,0,-0.328754068519485,0.507874129380106,0,0,0,0,0,0.00564314258868087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099855818013792,0,0,0.171360389226121,0,0,0,0,0,0,0,0
X000596.SZ,0.2225925656748,0.218301039806444,0,0,0,0.0421182829177169,0,0,0,0,0,0,0,0,0,-0.0259034655381356,0,0,0,0,0,0,0,0,0,0,0,0,0.159229518990909,0,0,0,0,0,0,0,0,0.0224381427136888,0,0.0172785615999392,0,0,0,0,0,0,0,0.0220800221263965,-0.0316495294015201,0,0,0,0.0180105857981083,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0675752885043653,0.0301134438767146,0,0,0,-0.00418094209701305,0,0,-0.202053434323354,0,0,-0.123540061467148,0,0,0,0,0,0,0.0402200336954101,0,0,0,0,0,0,0,-0.19804286473484,0.281309703692504,0,0.0326152876491721,0,-0.0366382616246044,0.282080767586169,0,0,0,0,0,0,0,0,0.0760520127589858,0,0,0,0.0102823372889943,0,0,0,0,0,0
X600031.SH,0,0.206632853933143,0,0,0,0,0,0,0,0.0976127667701386,0,0,0,0,0,0.0200908830412899,0,0,0,-0.0968040632897942,0,0.0244326047715097,0,0,0,0,-0.014140063028024,0,0,0,0,0,0.040264615640531,0.715541183147489,0,0,0,0.0365480532924678,0.0247713254803778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051526399671405,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.254537962913167,0,0,0,0.0284782214614674,0,0,0.0307618078425471,0,0,0,0,0.011013898686688,0,0.11471101462371,0,0.132499202305482,0,0,0,0,0,0,0.18904934332457,0,0,0,0,3.46944695195361e-18,0,-0.085617867182368,0.157011458177616,0,0,0,0,0,0,0,-0.0415671063762043,0.149833561986844,0,0,0.051332508338934,-0.0572047976195678,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.570975379407233,-0.0129395334485235,-0.0591547479890689,0,0,0,0,0,0,0.141662475220751,0,0.0656932825823586,-0.0665374825196294,0,0,0,0,0,0,0,-0.0396221748584145,0,-0.0470651302320056,0,0,0.24567288772923,0,0,0,0,0,0.0398828743104634,0,0,0,0.106063137815717,0,0,0.045745806954305,0,0,0.0592364531361517,-0.00553230858962302,0,0,0,0,0,0
X000338.SZ,0,0,0.000922891119968806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372794175773625,0,0.11835775700662,0,0.0608258396134904,0,0,0,-1.0842021724855e-19,0.0109391452418961,0,0,0,0.0547970014398822,0,0,0,0,0.066196084816029,0,0,0,0,0,0,0,0,0,0,0,0,0.0674261000068025,0,0,0,0.177139162373157,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542251757850447,0,0.105968401037573,0.279891116161848,0.208752210552373,0,0.0900576800331588,0,0.024792080763906,-0.0156308553617263,0,0,0,0,0,-0.0224136910207883,0,0,0,0,0,0,0.128016934428424,0,0,0,0,0,0,0,0,0.0421657122031703,0,0,0.0593357625421538,-0.0383975256658366,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0902891462594279,0,0,0,0,0,0,0,0.0233569650121002,0,0,0,0,0,0,0.063217385047382,0,0,0.128759109000184,0,0,0,1.73472347597681e-18,0,0,0,0.319405842448917,0,0,0,8.67361737988404e-19,0,0,0,0.0189147040054179,0,0,0.105539239704392,0.0238651760075643,0,0,0,0,0,0,0,0,0,-0.0843094566147872,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658145385232787,0,0,0,0,0,0.072055676848369,0.116722414121912,0,0,0,0,0,0.0972252680324147,0,0,0,-0.0130524622760333,0,0,0,0,0,0,-0.00387769074522973,0,-0.0306361917336794,0.0664441913614165,0,-0.205583836753875,0.0873844161675479,0,0,0,0,0,0,0,0,0,0.00240604481573884,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.398205068042503,0,0,0,0.0384369997276484,0,0.0829456474812695,0,0,0,0.176846646425186,0,0.0374716059992713,0,0.0967708498632134,0,0,-0.0193367729058364,0,0,0,0,0,0,-0.0829343204294348,0,0,0,0,0.348133051785212,0.0907037705422911,0,0,0,0,0,0,0,0,0.113918104372917,-0.0447220898749554,0,0,0,0,0,0
X002236.SZ,0,0,0.564678361128131,0,0,0,0,0,0.0225800573534316,-0.0169426008105717,0,0,0.152653247436715,0,0,0,0,-0.384084561924454,0,0,0,-0.0474709227398094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659261294553465,0,0.0499137406194899,0,0,0.350962076869304,0,0,0,0,0,0,0,0,0,0,-0.167116068098245,0.255093060892887,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.113230900595644,0,0,0,0,0,0,0,0,0.0939026343735714,0,0,0,0,0,0,0,0.0181365581603351,0,0,0.0300217287654788,0,0,0,0,0,0,0,0,0,-0.0430262038983796,0,0,0,0,0,0,0,0,0,0,0.124641202469474,0,0,0.0297611590634937,0,0,0,0,0,0
X000661.SZ,0,0,-0.747028597617581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452198958936018,0.414019187024894,0,0,0,0,0,0,0.0630855256196241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29834036686689,0,0.234476578688163,0,0,0,0.0189537813564256,0,0,0.0874298514660735,-0.0380556332271506,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.0736352657648485,0,0,0,0,0,0.0164607124343857,0,0,0.0477826038775624,0,0,0,0,0,0.0801599633874515,0,0,0,0,0,0,0.152112108072217,0.0338409324872121,0.00423763013018855,0,0,0.18814757042763,0,0.0183395060362869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023354245787401,0.0107466039702378,0,0,0,0,0,0
X002241.SZ,0,0,0.140781774609984,0,0,0,0,0,0.185286530802228,0,0,0,0,0.230171222017303,0,-0.158162599981884,0,0.0192935741038046,0,0,0,0,0,0.0531042800878863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306786406011004,0,0,0.0274720735599328,0,0,0,0,0,0,0,0.481358986937925,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0522757960046146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186009629963106,0,0.0997620334621467,0,0.0455741687915744,0,0,0,0,0,0,0,0,0,0,-0.0238838727255902,0,0,0.0144981781258742,0,0,0.00417507078177393,0.131194629262497,0,0,0,0,0,0,0,0,0,0.121334785242072,0,0,0.0427669729205131,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.285167389876365,0,2.77555756156289e-17,0,0,0,-0.423192537382358,0.635664751353694,0,0.358315919236676,0,-0.69213720492501,0,-0.414587920011117,0,0,0,-0.0622098389186711,0,0.351217842456674,0.101921203853176,6.93889390390723e-18,0,0,0,0,0,0,-0.0452685569418865,0,0.40120848143381,0,0,0,0,0,-0.14030669602571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00740427520151112,0,0,-0.112331593795873,0,0,0.363801253495972,0,0,0,0.167452087475054,0,0,0,0.116191184740497,0,0,0,0.0344267822885137,0,-0.0127445749542581,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.101487022524347,0,0,0.0484789365853121,0,0,0,0,0,0.0176093927351756,0.0209973313462285,0,0,0,0,0,0
X002180.SZ,0,0,0.0396464161703999,0.0364922397068989,0,0.10467486290816,0,0,0,0,0,0,0,0,0,0.0314647457601215,0,0,0,0,0,0,0,0,0,0.140680601641152,0.0197946262193765,0,0,0,-3.46944695195361e-18,0,-0.00493824625008082,0,0,0,0.0215711387679974,0,0.0706924926342491,0,0,0,0,0,0,0,0,0,0.148739291768123,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0585628960299541,0,0,0,0,0.625002387703126,0.0976131343997879,0,-0.0780813266932814,0,0,0,0.137834441767503,0,-0.114571203317221,0,0,0.0883450030019848,0,0,0,-0.0973762269044647,0,0,0,-0.0144365859692214,0.0925776563454361,0.0290546320178564,0,0,0,0,0,0,0,0,0,0,0,0,0.159113809445904,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0742219687310548,0,-0.121075320768201,0,0,0,0,0,0,0,0,-0.151255822680925,0,-0.0329185021436839,0,0,0,0,0,0.177215212636346,0,0.0981262848277894,0,0,0,0,0,0,0.0958635714461846,0,0,0,0,0,0,0,0,0,0,0,-0.0230524408015927,0,0,0,0.513294784308288,0,0,0.165485419833727,-0.127460590731097,0,0,0,0,0,0
X600702.SH,0,0,0.177630030060827,0,0,0,0.170114218601153,0,-0.0929227034331404,0.0860923410166804,0,0,0,0,0,0,0,0.28900758262344,0.186199151024359,0,0,-0.0166404883359742,0,0,0,0,0,0,0,0,0,0,0,0,0.153885237082169,0,0,0,0,-0.234902585622057,0,-0.140603435768582,0,0,0,-0.00928504634482037,0,0,0,0,0,0.0127262130248909,-0.0539516461761374,0,0,0,0,0,0
X600584.SH,0,0,0.147254717608262,0.103894050794481,0,0,0,0,0,0.00521554747153904,0,0,0,0,0,0,0,-0.711740109908866,0,0,0,0,0,0.129443900066945,0,0.0661408167951631,0,0,0,0.0985348534837521,0.115730631538133,0,0,0,0,0,0.456349506014803,0,0,0,0,0.321579036358343,0,0,0.127843428264239,0,0,-0.142253557338158,0,0,0,0,0,0,0,0,0,0,0
