,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X002475.SZ,X600741.SH,X002241.SZ,X600089.SH,X000338.SZ,X002292.SZ,X300124.SZ,X002465.SZ,X600839.SH,X000568.SZ,X600177.SH,X300003.SZ,X002294.SZ,X002074.SZ,X002129.SZ,X000977.SZ,X600867.SH,X000869.SZ,X600582.SH,X000800.SZ,X600498.SH,X002085.SZ,X002276.SZ,X002498.SZ,X000547.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0.226288437623093,0,0,0,0.0715724830387404,0,0.164216463501684,0.00678167917589551,0,0,0.00174224063271904,0,0,0,0.08350307139902,0,0,0.153213322081365,0,0,0,0,0,0,0.0282582842522183,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0167263521669151,0,0,0,0,0,0
X600703.SH,0,0,0,0.245713032200253,0,0,0,0,0,0,0,0,0.148553278111266,0,0,0,0,0,0,0,0.254010644689986,0,0,0,0,0,0,0,0.0260966092233108,0,0,0,0.128895928806016,0,0,0.0587712292239281,0,0,0,0,0,0,0.0239943702001537,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149558864862972,0,0,0.391819323587689,0,0,0,0,0,0,0,0,0,0.0194652069543609,0,0,0,0,0,0.0109557247249525,0.00293599264044743,0,0,0,0.0130526625927511,0,0,0,0,0,0.232686035968004,0,0,-0.00165374875365143,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.171262145097816,0,0,0,0,0,0,0,0,0.187003177721158,0,0,-0.0591757387426516,0,0.25742526324366,0,0,0,0,0,0,0,0,0,0,0,0,0.108422996716524,0,0,0,0.13859122221291,0,0,0,0,0,0.0982945413004421,0,-1.73472347597681e-18,-0.019345968903021,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0195756019478077,0,0,0,0,0,0,0,0,0,0,0.0545583388354651,0,0,0,0.103740651387688,0,0.0831935920587511,0.230923560135463,0,0,0,0,0,0,0,0,0,0,0,0.0744731680687733,0,0,0,0,0,0.238894222142145,0,0,0,0,0,0,0,-0.0483980315896857,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200139275982922,0,0,0,0,0,0,0,0,0,0,0,0,0.0908458161465189,0,0,0,0,0.0393584266371167,0.00715816012642877,0.0117565307650222,0,0,0,0.154563483022781,0.0428449469287678,0,0,0,0,0.163388391206005,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378165448728711,0,0,0,0,0,0,0,0,0,0.338247020948404,0.134454292001438,0,0,0,0,0,0,0.0570970385094427,0,0,0,0.197431681186158,0,0.0254826579328252,0,0,0.0543421681090851,0,0,0.018241780563088,0,0,0,0,0,0,0
X600066.SH,0,0.143263139785457,0,0,0,0,0.263304683762797,0.0404678984308235,0.135333764228235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823802080622758,0,0.0558186400037798,0,0.133016869447478,0,0,0.0126088491653981,0,0,0,0,0,0,0,0,0,0,0,0,0.00749909264818883,0,0,0,0,0,-0.0146478548174189,-0.0419838825133511,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271462594917244,0.32489614064991,0,0,0,0,0,0,0,0,0,0,0.115753891731916,0,0,0,0,0,0,0,0.0791519729326433,2.16840434497101e-19,0,0,0,0.0683296183168189,0,0,0.0105331981075485,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.179174058765928,0,0,0,0,0,0,-0.0152698404997231,0.155482940044705,0,0.289467408013452,0,0,0,0,0,0,0,0.0176434716219633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209145456758326,0,0,0.0316576874119522,0.119943044642922,0,0,0,0,0.0218537691255274,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0718638996225425,0,0,0.0570961859150934,0,0,0,0,0.111015493385041,0,0.0433514361803589,0,0,0,0,0,0,0,0.221112355857073,0,0,0,0,0,0.0611453094977963,0,0,0,0,0.0750618269137232,0,0,0,0,0,0,0,0,0.0120895822191882,0.00921956628918421,0,0,0,0.0152335309322781,0,-0.0646582217603488,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.225440429808147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359541940349942,0.500723058939794,0,-0.0267122406128135,0,0,0.0489047649335022,0,0,0,0,-0.238405046055716,0.221450412443803,0,0,0,0,0,0,0,0,0,-0.039134622726409,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.254217193310753,0.151250070343972,0,0,0,0,0,0.127345488633036,0,0,0.202950237828463,0.0397244371249324,0,0,0.0518031601306259,0,0,0,0.269746187950836,0.00901886340849115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275592241213775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220452607092377,0,0,0,0,0,0.171441180663954,0.0241016152329626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.500998851748874,0,0,0,0,0,0.0549332594372802,0,0,0.00197133079327696,0,0,0,0,0,0,0,0,0,0.00648332187643163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740291613724948,0,0,0,0.194424214216673,0,-0.00790166768135256,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00584814210542649,0,0,0,0,0,0,0,0,0,0.108566771771439,0.357957459422343,0,0,0.0722328214454884,0,0,0,0,0,0.0458916441204532,0,0,0,0,0,0,0,0,0,0,0,0.059569941252402,-0.0146507247377196,0,0.02655775747528,0,0,0.201292952989833,0,-0.0278705925056443,0.0283777800513263,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.166632963288216,0,0,0,0,0,0,0,0.159860927671381,0,0,0,0,0,0,0,-0.218380452879467,0,0,0,0,0,0.174143455401232,0,0,0,0,0,0,0.176559741507786,0.0132921175780151,0,0,0,0,0,0.256289856220805,0,0.386718105460527,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15022206261357,0,0,0,0,0,0,0,0,0,0.238051938066625,0,0,0.106834267466854,0.00462962800077647,0,0,0,0,0,0,0,0,0,0,0,0,0.00580486909606764,0,0,0,0.253983978827423,0,-0.050592336350174,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104222822355983,0,0.0264060707269829,0,0,0,0,0.149371929959089,0,0,0,0,0,0,0,0,0,0,0,0,0.0904574548692155,0,0,0,0,0,0.00205287402956386,0,0.331751580414001,0.198472143338604,0.0315370518856594,0,-0.0514299526101337,0,0,0,0,0,0,0
X600839.SH,0,-0.239371557982646,0,0,0,0,0.0569304107774302,0,0,-0.125528683003906,0,0,0,0,0.0584523581789279,0,0.134134394959445,0,0,0.111663173568367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109020552541722,0,0,0,0.0991637342542621,0.35748787578516,0,0,-0.0810575360258093,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.370104655806658,0,0,0.0952208831013054,0,0,0,0,0,0,0.127879451822155,0.0258159411174611,6.93889390390723e-18,0,0,0,0,0,0,0,0.141623991580155,0.0357450495146584,0,0,0,0,0,0.106492602221429,0,0,0,0,0,0,0.113438558269162,0,0,0,-0.0208685344739704,0.0237502854444258,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.069735510673681,0.0398576049791604,0,0,0,0,0,0,0,0.455433286493603,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0743205728420635,0,0.0558771492555636,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0769417692239921,0.00239027124384831,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.187150071386005,0,0,0,0.061431341775474,0,0,0,0,0,0,0,0.323643099015755,0,0,0,0.0519307820122795,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.198071390243925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.125602012470371,0,0.110986585997793,0,0.0237684108503377,0,0.143047313789428,0,0,0,0,0.123767622875452,0,0.117592487395046,0,0,0,0,0,0.171563263963796,0,0,0,0,0,0,0,0,0,0,0,0,0.0295354880608049,0,0,0,0,0,0,0,-0.000629705816824934,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340259344327759,0,0,0,0,0,0,0,0,0,-0.0194434854835736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686142213835677,0,0,0.0964406579592204,0.270265671458244,0,0,0,-0.0479900160648389,0.0500088293501196,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.151206948711696,0,0,0,0,0,0,0,0,0,0,0.0673995166788774,0,0,0.0574711323538555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928011168216079,0,0,0,0,0,0.253623818635409,0,0.0398307663000704,0,0,0.317191321287466,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0845625732521313,0,0,0.105393795180692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541414598823633,0,0,0,0,0,0,0,0,0,0,0.00793926565764572,0,0,0,0,0.525491925083479,0.0283060733346948,0,0.0654348908483813,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272397364632199,0.00497912029583488,0,0.126255115726169,0,0,0,0,0,0.0441448241590413,0,0.0721799557116182,0.0175205022660085,0.157890226698097,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.245332775961165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727957513166001,0,0,0,0,0,0.174299152408272,0,0,0.214327121795056,0.0670231813707563,0.0349608165579343,0.117604270923909,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00410546324643586,0.016670239531953,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,-0.0199633894528174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250636806061363,0,0,0.0635801423960774,0,0,0,0,0,0,0.216430927134387,0.116322399722942,0,0,0.0750785383876066,0.235246784997952,0.167447891442665,0,0,0.0241178121924015,0,0,0.00291266171444884,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127979384439533,0.0342026877780532,0,0,0.282903372051849,0,0,0,0,0,0,0,0.0603334954559997,0,0.0755416399364676,0,0,0,0,0.0730116914846286,0,0,0,0,0,0,0,0,0.158396974178186,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227025186390646,0,0,0.0409213954705179,0,0,0.026662149855147,0,0.0394722926294535,0,0,0.0348965626461593,0,0,0,0,0,0,0,0,0,0.148857778991043,0,0,0.22465200850629,0,0,0,0,0,0.155998236748589,0.0137790201575183,0,-0.0210801770247658,-0.0202179322998863,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0824140331935733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109756554340142,0.361986180991487,0,0,0,0,0.143381763773127,0,0.047465034881152,0,0,0,0.192941828475159,0,0,-0.343203822071764,0,-0.120451842816704,0,0,0.0218646528447876,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022647364944609,0,0,0,0,0,0,0,-0.00458098721069462,0,0,0,0,0.0823005208363531,0,0,0,0,0,0,0,0.0396660194725834,0.273502954254036,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0392358230156545,0,0,0.190448274773446,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16143562379027,0,0,0,0,0,0,0,0,0,0.124510836325472,0.119581660099464,0,0,0,0,0,0,0,0,0.132831798974419,0,0,0.0947514075826241,0.0898947382096042,0,0,0,0,0,0,0,-0.0463111282962801,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141533112937676,0.0723063139984455,0,0.0782771939141755,0,0,0,0,0,0,0,0,0,0.134694433099436,0,0,0,0,0,0,0.0755671954215556,0.0462428361755785,0,0,0,0,0,0,0,0,0,0.0079454478035229,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005490378769098,0,0.550674645314185,0.0514909855854609,0,0.00456192129117423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081787264353539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121395005521679,0,0,0.0270142667106049,0,0,0,0,-0.0717598646092189,0,0,0.0387794242777089,0,0,0,0,0.13383867339132,0,0,-0.137947967906566,-0.0529625088186289,0,0.0560974289106325,0,0,0,-0.13839001052871,0.00807140715311851,0.00796220414849468,0,0,0.0640396823975118,0,-0.0676530043640408,-0.044056093766885,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0945638442511418,0,0,0,0,0,0,0,0.714793760612533,0,0,0,0,0,0,0,0,0,0.0775580917080195,0,0,-0.0515576472373218,0,0,-0.707245105811792,0,0,-0.325009095954507,0,0,0,0,0,0,-0.0223536891357991,-0.467184877623525,0,0,0,0,0,0.114379623980265,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.361616803750327,0.191054240466406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167753924069041,0,0,-0.0685551389891526,-0.252123191232402,0,0.200182830205357,0,0,0.057099591070544,0,0,0,0,0,0,0,0,0.283569699970466,0,0,0,0,0.258495887877875,0,0,0,0,0,0,0
RealEstate_excess,0,-0.103970224545751,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399444416008014,0,0,0,0,0,0,0,0,0,0,0.0665348799770197,0,0,0.197535080667401,0,0,0,-0.0446913786161273,0,-0.0408041667422383,-0.0295304542694255,0,0,-0.195680031102396,0.250438486844695,-0.12640499189337,0,0,0,0,0,0,-0.0386941538391177,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.245512625037723,0,-0.238394279417026,0,0,0,0.0894435418183694,0,0,0,0,0,0,0,0,0,-0.0161860389515275,0,0,0,0,0,-0.162700965498935,0,0,0,0,0,0,0,0,0.137153038235979,0,0,0,0,0,0,0.172459002414821,0.0912746475546969,0,0,0,0,-0.0697906937700895,0.0545003128997319,0.300565469430153,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-6.84228711579155e-06,0,-0.00287159404210201,0,0.003145343897575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541941699309317,0,0,0,0,0,0,0,0,0,0.00488269356341979,-0.00578252832581433,0,0,0,0,0,-0.00501910960392294,0,0,-0.0070420324231069,-0.00198777761342312,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.073565283814888,0,0,0,0,0,0,0,0,0,0,0,0,0.030213996841775,0,0,0,0,0,0,0,0,0,-0.00377375309786581,0,0,0,-4.33680868994202e-19,0,0,-0.0471195027600585,0,0,-0.005650937692527,0,0,0,0,-0.13437222124079,-0.047678739309458,-0.0171068211421202,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000826079821993397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388746279198268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912882866411333,0,0,0.0292495213591682,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00337528926007372,0,-0.00360390178678395,0,0,0,0,0,0.000639088936489297,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073178962110336,0,0,-0.0108150614813872,0,0,0,0,0,0,0,-0.00791156690687773,0,0,0,0,-0.00372183213648456,0,0,-0.0114796031028633,-0.0280227784099573,0.010862642325398,0,0,0,0,0,0
