,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600690.SH,X600031.SH,X600276.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X600089.SH,X002129.SZ,X002241.SZ,X000559.SZ,X600741.SH,X300124.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X600582.SH,X002236.SZ,X002292.SZ,X002465.SZ,X600198.SH,X600435.SH,X000977.SZ,X000800.SZ,X600060.SH,X002475.SZ,X000050.SZ,X600498.SH,X002276.SZ,X601877.SH,X000581.SZ,X000568.SZ,X300003.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600839.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.061992499150889,0,0.049322407941384,0.0362232213168776,0,0,0,0.156506031953516,0,0,0.184362500355337,0,0,0,0,0,0,0.109207932954792,0,0,0,0,0,0,0,0.0898396488705411,0,0,0.0366174959817633,0,0,0,0,0,0,0.0169197814216843,0,0,0,-0.0128607167408617,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0438103133650827,0,0,0,0,0,0,0,0,0,0,0.0193256340288234,0,0,0,0,0,0,0,0,0,0,0,0,0.0342245072141886,0,0,0.135921335194515,0,0,0,0,0.00659902922446465,0,0.0163926423184074,0.0475796071773045,0,0,0,0,0,0,0,0,0.0185045892485061,0,0,0.0496127381039734,0,0,0.0122308860699088,0,0,0,0,0,0
X002456.SZ,0,0,0.103871735823005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101382040461608,0,0.195174039858359,0.0407376577892927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795744499751324,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0222154637882013,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,-0.0122419567057415,0.0153024057538427,4.33680868994202e-19,0,0,0,0,0,0,0,0.0397475535571525,0,0,0,0.144574437036927,0,0,0,0,0,0,0,0,0,0,0,-0.00759540558887491,0,0.35040372399926,0.190279235714593,0,0,0,0,0,0.0604001391176256,0.235243130526396,0,0,0,0,-0.0143023422901734,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.145538115975549,0,0,0,0,0,0.0726182890866275,0,0,0,0.201099620772227,0,0,0,0,0,0,0,0,0.101801450343223,0,0,0,0,0,0,0,0,0.0997517524390789,0,0,0,0.144672802112981,-0.0291799406367916,0,0,0,0,0,0,0,0,0,0,0,0.131929610821938,0,0,0,0.00546572981862324,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,-0.167493679994942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.156771723122397,0,0.126073222631273,0,0,0.0395078984707857,-0.0113084238560434,0,0,0,0.0297477492493632,0,0.0569028368196762,0,0,0,0,0.0768940926250096,0,0.16751183043006,0,0,0,-0.0060344794032404,-0.0118669244530613,0,0,0,0,0,0
X002465.SZ,0,0,0,0.129518671280196,0,0,0,0,0,0,0,0,0.129901651754443,0.143615215839291,0,0.111246213439425,0,0,0,0,0.0914540709677606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1317791126903,0,0,0.0539525511966579,0,0,0,0.0253336226597098,0,0,0,0,0,0,0,0,0,-0.00341321013468246,-0.00295267693584527,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.237025000448708,0,0,0,0,0.0581178366219361,0,0,-0.0183975595077985,0,0,0,-0.274036882056818,0,0,0,0.0920671493100119,0,0,0,0,0,0,0,0,0,-0.040140040748065,0,0,0,0,0.258336844867892,0,0,0,-0.00933410885730796,0,0,0,0,0,0.253137949527186,0,0,0.0701508262645187,0,0,0,0.0111046948472061,0,0,0,0,0,0
X600435.SH,0,0,-0.0914960332212107,0,0,0,0,0,0,0,0,0,0,0,0,0.13587087050965,0,0,0,0,0,0,0,0,0.0622903344259577,0,0,0,0,0.0317833300702368,0,0,0.284844269300799,0,0,0.0492998155656362,0,0.0422162971458431,0,0.101568742640337,0,-0.0126651176151769,0.0508871819742133,0,0,0.0490903327149008,0,0,0,0,0,-0.0205207802286854,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.115914696458482,0,0,0,0,0,0,0,0.10254260994365,0,0,0,0,0,0,0.0902168625603515,0,0,0,0.151285512035908,0,0,0,0,0,0,0,0,0.0115908498666013,0,0,0,0.329718733701138,0,0.0576736408725,0.0848650179420096,0.0168938582562261,0,0,0,0,0,0,0,0,0,0.0055602085498101,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.138175314619801,0,0,0,0,0,0,0,0,0.0539002096086156,0,-0.111823934406092,0,0.118551199201608,0,0,0,0.22373834746021,0,0.0262958745648526,0,0.24143815396019,0,0,0,0,0,0,0,0,0,0,0,-0.0286601017944308,0,0,0,0,0,0,0,0,0,0,0.244732339926405,0,0,0,0,0,0.0118769340091089,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0.143112499084405,0,0,0,0,0,0,0,0,0,0.034443274603244,0,0,0,0,0.0209786896621577,0,0.0837675359596489,0,0,0,0,0,0,0,0,0.0729662957985637,0,0.017870470821131,0.133066850535468,0.194967656804873,0,0,0,0,0.137264066297632,0,0,0,0,0.0170797186364823,0,0,0,0,0,-0.00719347539017302,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101764382209482,0,0,0,0,-0.00287986810489999,0,0,0,0,0,0,0.193256903339776,0,0,0.0969742589860468,0.00606108151842882,0,0,0,0,0,0,0,0,0,0,0,0.0486325498911777,0,0,0,0,0,-0.00290335674237149,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.152331478632563,0,0,0,0,0,0,0,0.194861676247331,0,0,0,0,0,0,0.0917739831329987,0,0,0.0446037342584915,0,0,0,0.0778418722739555,0,0,0.0339629024003237,0,0,0,0,0,0,-0.0404448899707021,0,0,0,0,0.0671403980361892,0,0,0,0.0862282845745391,0,0,0,0,0,0.0363721426389203,0.0507350332848048,0,0,0,0,0,0
X600498.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252878716681029,0,0,0,0.247751362113602,0.0520449618270368,0.0247660817004073,0,0,0,0,0,0,0.1180164013846,0,0,0,0,0,0.0816431305841303,0.097585336299621,0.0726583326666492,0,0,0,-0.00102706641174016,-0.0111710745117596,0,0,0,0,0,0
X002276.SZ,0,0.0523473763854547,0,0.197287808936072,0,0,0,0,0.032586303510264,0,0,0,0,-0.138907546192099,0,0,0,0,0,0,0.125007978564599,0,0,0,0,0,0,0,0,0.0908144779745206,0.108416936111903,0.116582954755073,0,0,0.179563396108072,0,0,0,0,0,0,0,0.118336013664238,0,0.189577462087882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.184190764770327,0,0,0,0,0.00264632226576842,0,0,0,0,0,0,0.0705251479331418,0,0.0477498358937981,0,0,0,0,0,0,0.123552272932161,0,0,0.0544237763873599,0,0,0.00874666399713338,0,0,0,0.13212875408594,0,0,0,0.0465426138160363,0,0,0,0,0,-8.67361737988404e-19,-0.00349445795237567,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0.00377101237385236,0,0,0,0,0,0,0,0,0.100730071537748,0,0,0,0,0,0,0.101961535245056,0,0,0,0,0,-0.0166170829569042,0.265116331550701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571906208969593,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0224164674120408,0,0,0,0,0,0,0,0.0742023098047671,0,0.140382964754527,0,0,0,0,0,0,0.092134982156836,0,0,0,0,0,0,0,0.0277428498993961,0,0,0,0,0,0,0,0,0,0,0.0289827896072166,0,0,0,0,0,0,0,0,0,0.00811228764208387,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.064287613998404,0.0442077760792621,0,0,0,0,0,-0.0809181673507944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129283985376291,0,0,0,0,0.0757997490453912,0,0,0,0.252663588098112,0,-1.73472347597681e-18,0,0.191441204328289,0.416703674938012,0.101451269502469,0.141515341873,0,0,0,0,0,0,0,0,0,0,0,0.0151129216763215,0,0,0,0,0,0
X000623.SZ,0,0,0.132493056801049,0,0,0,0,0,0.113523196162362,0,0,0.0742692955033021,0,0,0,0,0,0,0,0,0,0,0.0466409265814752,0,0,0,0,0,0.07081484806772,0.256045823037102,0.130394275345662,0,0.0510665938347371,0,0,0,0,0,0,0,0,0.00126236383553793,0,0,0,0,0,0,0,0,0,-0.020427806500444,-0.022638065824077,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0915990777738356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149793031290083,0,0,0,0,0,0.127979189883224,0.171661317753826,0,0,0,0,0,0,0,0.009829100501703,0.245490697589313,0,-0.0070461652715483,0.00335223587322333,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0447449627488203,0,0,0,0,0,0,0,0,0,0.0449273301136293,0.0186420869727837,0,0,0,0,0.237945658704085,0,0,0,0,0.22411821699317,0,0,0,-0.0303785459241651,0.0869802349879663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185009922921806,-0.0289291992510885,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0.123915707580297,0,0,0,0,0,0.0246222822091649,0,0,0,0,0,0,0,0,0,0.00586488929027209,0,0,0.116963675741852,0,0,0,0.070706468125198,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175628416384659,0.0298616727811498,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0244161749519502,0,0,0,0,0.250176644982744,-0.0334696492626992,0,0,0,0,0,0,0,0.0534184557264886,0,0,0,0.00858402010838001,0,0,0,0,0,-0.0478524948703588,-0.0344921030063142,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721318394982372,-0.0548927746966131,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.117490256600033,0,-0.53349025491056,0,0.439065208675192,-0.154693588288349,0,-1.3498219264664,0,0,0,0,0,0,0,0,0,-1.04853158627664,0,0.260928755786483,0,-0.474543632335834,0,0.0278807993259992,-0.772540647568662,0,-0.323409177262198,0,0,0.869364331118273,0.861096673856062,-0.507353053437293,0,0,0,0,0,0,0,1.91406623552432,-0.467307091105807,0,-1.2541572530895,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.104254584946039,0,0,0,0,-0.0264136396829906,0,-1.1968339262724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66964853578461,0,-0.0461436961634822,0,0,0,0.0708933994950949,-0.365851684796924,0,0,0,0,0,0.325421187758692,0,1.29261599369855,0,-0.714438726931004,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.154842501611779,0,0,0,0,0,0,0,0,0,0,0.048515314814445,0,0,0,0,0,0,0,0,0.243958002242864,0,0,0.0396163976564853,0,0,0,0,-0.158367789884148,-0.160490143987964,0,8.67361737988404e-19,0,0,-0.0639040638268549,0,0.0687270009518671,-0.119710086144693,0,0,0.21823398521703,0,-0.283962244068989,0,0,0,-0.0657482832842248,0,0,0,-0.0134967106183749,0,0,0,0,0,0
MKreturn,-0.104747630014319,0,0,0,0,0,0,0,0,0,0,-0.243769691628637,0,-0.0355193942104122,0.0851974090321999,0,0,0,0,0,-0.0557601110964778,0,0.118846341016918,0,0,0,0,0,-0.0265672166907649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301707247116277,0.0591893293445292,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00289266507944783,0.010027174924659,0,-0.00993975947133536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347874649820635,-0.00503214854738457,0,-0.00022222090666491,0,0.00829544501967418,0,0,0,0,0,0,0,-0.00164122178501669,0,0,0,0,0,0.00818081372491658,0,0,0,-0.00040471393029662,0.00762164261095938,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00524544569580197,0,0,0,-0.00270181902231868,0,0,0,0,0,-0.0185864038686323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000391852099789324,0,0,0,-0.00544633488790328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722618242053889,-0.00411617772244276,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0176520774983264,0,0,0,0,0,0,0,0,-0.0022870976470022,0,0,0.00289395217406197,-0.00663097244630932,0,0,-0.00875403876263476,0,0,0,0,0,0.0148167192295311,0,-0.0207636199103035,0,0,0,0.00252656421086694,0,-0.00906180169768368,0,0.01743458999533,0,0,0,0,0,0,0,-0.00872675476073404,0,0.0157414006126619,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00367361317068761,0,0,0,0,0,0,0,0,0,-0.00104128361988664,0,0.00135953852857495,0,-0.000876970482660951,0,0,0,0,0,0,0,0,0,-0.00142905569853376,-0.000106439889798685,0,-0.00397956380781196,0,0,0,0,0,0,0,0,0,0,0,-0.000426397673989318,-0.000558263905956089,0,0,0,0,0,0
