,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X600702.SH,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X600460.SH,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X002007.SZ,X600779.SH,X300146.SZ,X002294.SZ,X600563.SH,X600487.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.140724067930508,0,0,0.113110100884361,0,0,0,0,0,-0.0586208061532076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147787798009117,0,0.0423328391341969,0,0,0,0,-0.0548315709329835,0,0,-0.0130402465580597,0,0.0817787834316425,0,0,0,0,0.0392518521006972,0,0,0.0263419417198834,-0.0313838125214909,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.374065768179758,0,0,0,0,0,0,0.15034620534278,0.0961609267390448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299129812616525,0,0,0,0,0,0.301717883986022,0,0,0,-0.0856387704096266,0,0,0,-0.0681597476016371,-0.0563944547518973,-0.0064733378672833,0,0,0,0,0,0
X600104.SH,0,0,0,0.0295082068582098,0,0,0,0.0354124340731936,0,0,0,0,0,0,0,0.137233264726206,0,0.062244709697933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297718539621624,-0.0556348567519248,0,0,0,0,0,0,0,0.0119934157917855,0,0,0,0,0,0,0,-0.0168961750334814,0,0,0.0176109438498759,0.00663356824334688,0,0,0,0,0,0
X000596.SZ,0,0.170949450129916,0.00123266779627472,0.0214804096052682,0,0,0,0,0,0,0,0.00751441280054985,0,0,0,0,0,0,-0.0146817162352764,0,0,0,0,0,0,0.0424659923733395,0,0,0.0904246498996907,0,0,0,0,0,0,0,0,0,-0.0182526030279966,0,0.266888524029151,0,0,0,0.0988578530901677,0,0,0,0,0,-0.0613272001403678,0,0.00815292824524282,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169232235472884,0,0.100400781007809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402757691479742,0,0,0,0.0913110167572279,0,0,0,0.252958265254965,0.0160500126935945,0,0,0.0227482525422554,0,0.0448738096853793,-0.0281404633464033,-0.0529462292522085,0,0,0,0,0,0.00306923883110503,0.0135924660575241,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0514057949861887,-0.0626571559335739,0,0,0.0974157735407387,0,0,0,0,0.494723344238298,0,0,0,0.019511287215147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120810163123207,0,0,0,0,0,0,0,0,0.14653602865194,0,0.071653944323912,0,0,-0.07335547086045,0,0,0.0125031317048225,0.00512077054701413,0,0,0,0,0,0
X003816.SZ,0,0.0125682022802267,0,0,0,0,0,0,0,0,0.045786573683896,0,0,0,0.0831821765326427,0,0,0,-0.0161508006937608,0.0888652487181407,0,0,0,0,0.0827574586010965,0,0,0,0.0463673119081572,0,0,-0.0296884753330064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146447178224777,0,0,0,0,0.00359523264181164,0.00308009221395185,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00604567139031111,0,0,0,0.117893506873211,0,0,0,0,0.223886811283852,0,0,0,0,0,0.350263530850538,0,0.0989968406466501,0.0858442761527939,0.110219194981163,0,0,0,0.0714896524982861,0,0,0,0,0,0,0.0364236491681081,0,0,0,0,0,0.0431517410484724,-0.0426959433953555,0,0,0.0126656183496982,0.00993342568422153,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.145785230753528,0.0477941230966595,0,0,0,0.271692813321623,0,0,0,0,0,0,0,0.117303464134426,0,0,0,0,0,0,0,-0.0570167693647639,0,0,0,0,0,0,-0.0686088834846292,0,0.123398441285424,0,-0.00459927834328567,0,0.153356243350355,3.46944695195361e-18,0,0,0,0,0,0,0,0.120663570195675,0,0.0863484718419082,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00576352329912801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478401847659972,0,0,0,0,0,0,0,0,0,0,0,0,0.135892056423277,0,0,-0.0036767918865667,0,0,0,0,0,0,0,0,0.0883605030134986,0,0,0,0,-0.0352165272928524,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.105983621426613,0,0,0,0,0,0,0.0957133517162829,0,0,0,0,0,0.280246328847988,0,0,0,0,0,0,0,0.0285513525317733,0,0.183815834012219,0.172960577632139,0,0,0,0,0,0,0.101673600357232,0,0,0,-0.103862036245314,0,0,0,0.0478570130712499,0,0,0,0.00550758047432385,0.00191215927093087,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0888095839385803,0,0,0,0,0,0,0,0,0,0,0,0.235606301133587,0,0,0,0,0,0,0,-0.132170088301484,0,-0.115296002452538,0,0.0590817432524656,0,0.0197998239884714,0,0,0,0,0,0,0,0,0,0,0,0.175985786648427,0.194120701163144,0.132364287521159,0,0,-0.0218424204273484,-0.00986429069624828,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050949127807759,0,0.31816771544729,0,0,0,0.0437179949517125,0,0,0,0,0,0,0,0,0.0265588511316699,0,0,0.151853537945948,0,0,0,0,0,0,0.0141110216313587,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769385487967197,0.00667932806730458,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05129503119371,0,0,0,-0.0642839753556779,0.114192533693429,0,0,0,0,0.021455753226912,0,0,0,0,-0.0995099894363122,0,0.330329031229708,0,0,0,0,0,0,0,0,0,0,0.102765431260111,-0.00715929653486412,0,0,0,0,0,0,-0.0041331421381118,-0.0155412771721318,0.0634142763424111,0,0,0,0,0
X600703.SH,0.066304438876166,0,0,0,0,0,0,0,0.037373449618702,0,0,0.143333149196301,0,0,0,0,0,0.0627919344451738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618269073867903,0,0.00779868295573169,0,0,0,0,0.266922667575059,0,0,0,0,0,0,0,0,0,-0.0688765565569005,0.154657076657764,0,0.0232081168591979,0.0189244425848407,0,0,0,0,0,0
X000661.SZ,0,0,0,0.256063169571807,0,0,0,0,0,0,0,0,0,0.0275006597407149,0,0,0,0.166488878248909,0,0,0,0,0,0,0,0,0,0,0.0363496353472413,0,0,0,0,0.147352943775394,0,0,0,0,0,0,0.104805177987625,0,0,0.23597858723154,0,0,0,0,0,0,0,0,0.0347529017632718,0.229509455576746,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229195102805527,0,0.134117751520073,0,0,0,0,0,0,0,0,0.151278987903658,0.0671596227941732,0,6.93889390390723e-18,0,0,0,0,0.131846784555115,0,0,0,0,0,0.0704232286302512,0,0,0,0.00252194091135484,0,0.115486583364681,0,0,-0.00762745154457966,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.149940265238253,0,0,0,0,0.213966671277104,0,0,0.0421959673215641,0,0,0,-0.129235083790666,0,0,0,0,0.0432631554913689,0,0,0,0,0,0,0,0.0495671547270894,0,-0.121950776930897,0,0,0,0,0,-0.17230746474568,0,0.464416609876856,0,0,-0.062019792324227,0,0,0,0,0,0.0114968994563573,0,-0.362833249302739,0,-0.0102156930161515,-0.0046724660628464,0,0,0,0,0,0
X601877.SH,0,0,0,0.182178662311089,0,0,0.000395670824009896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349459534096475,0,0.270216534174564,0,0,0.087682931335484,0,-0.0383294934403646,0,0,0.31095497710628,-0.0265519675858906,0,0.315597362845417,0,0,0,0,0,0.0219849843922214,-0.0241065685408404,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190698959630988,0,0,0.06741283857036,0,0,0.0271161901844305,0,0,0,0,0,0,0,0.0190605913726709,0,0,0.000521327342243756,0,0,0.0272568055161785,0,0,0,0,0,0,0,0,0.152934966322924,-0.0222240445390829,0,0,0,0,0,0,0.0209205657116681,0.0267455711188645,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.257943360879735,0,0,0,0,0,0,0,0,0,0,0,-0.277485065220695,0,0,0,0,0,0,0,0,-0.159294253503159,0.124061724517593,0,0,-0.0282461552492938,0,-0.0775912808333062,0,0,0,0,-0.00203703132948093,0,0,0.0967266460375251,0,0.183351176088752,0.137968993927805,0,0.203986349184067,0,0,0,0,0.0114072986642215,0.00409028687559221,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741500320891871,0,0,0.144946479205142,0,0.290163255050523,0.18188954519676,0,0,0,0,0,0,0,-0.283293251058638,0,0,0,0,0,0,0.543391565571846,0,0,0,0,0,-0.0849107478738777,-0.0475686505306196,0,0,0,0,0,0,0,-0.150614079226334,0.14577747220323,0,0,0,0,0,0
X000733.SZ,0,0,-0.0336925914069652,0,0,0,0,0,0,0,0,-0.00844514168133296,0,0,0,0,0,0,0,0,0.337280787007505,0.112423087912375,0,0.157694571780842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274769754768794,0,-0.0382448635757942,0,0,0,0,0,0,0,0.101732370531789,0,0,0,-0.00196231983990866,0,0,0,0,0,0
X600702.SH,0,0,0.504043022171761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38122318872044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028455755120493,-0.240631300775927,0,0,0,0,0.0176355541515159,0,0,0,0.0797728603654903,-0.000847331522666856,-0.000523757364591663,0,0,0,0,0,0
X600522.SH,0,0,0,0.162263585704551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493100698009703,0.189702490697799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393800367397396,0,-0.569346776338399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119457632523233,0.840023807069625,0,0.142276815082714,-0.010942942166296,0.00353449834848714,-0.337462708147655,0,0,0,0,0
X600741.SH,0.0572212448371005,0,0,0.165044562332573,0,0,0.226352484359023,0,0,0,0,0,0,0,0,0,0,0,0.220410276725275,0,0,-0.0719848456464335,0,0,0,0,0.11636235136255,0,-0.0219124849490831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151241667535304,0,0,-0.00598397812791889,-0.00957058685011395,-0.0210795933762284,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.431718237859311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0629298538176881,0,0,0,0.232846156553674,0,0.0939049175647687,0,0.0110347489560208,0.0291836411060307,0,0,0.042132218860795,0,0,0,0,-0.00786736514429905,-0.0099406906671105,0,0,0,0,0,0
X000157.SZ,0,0.0509284668401973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194000727774674,0,0,0,0,0,0,0,0,0,0,0.171681070221116,-0.0779897023374438,0.00636314645224008,0,0,-0.0184928709843049,0,0,0,0,0,0,0,0,0.0415777133907452,0.089826669243454,0,0,0,0,0,0,0,0.0307326683429502,0,0.0151648784424942,-0.00107454023826507,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210283937718784,0,0,0,0.080097465953979,0,0.151045567058638,0,0,0,0.159032388598444,0,0,0,0,0,0,0,0,0,-0.131102738447738,0,0,0,0,0.177068226001241,0,0,0.00179289855738549,0,0,0,0,0.18703118772151,0,0,0.171540724833341,-0.00347747117498458,-0.00369546289584025,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.100510064218906,0,0,0.100122712398453,0,0,0,0,0,0.195546705076187,0,0.00291021311721333,0,0,0,0,0,0,0.0197228625694503,0,0,0,0,0,0,0,0,0.293265298027685,0,0,0.0802095467418954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0.149478794946898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731476525367403,0.00483666330201495,0,0,0.0470786049509945,0,0,0,0,0,0.0825572167208486,-0.0801244602745753,0.261717967580027,0,0,0.0873443534396913,0,0,0,0,0,0,0,0.467348918029671,0,0,0,0,0,0,-0.00441723663608719,0.0132452895076908,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.320730031837889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750671433316295,0,0,2.16840434497101e-19,0,0,0,0,0.154325995757753,0.206512635192192,0,0,0,0,0,0,0.137947481021845,0,0,0,0,0.00784419309266762,0.0294954712969974,0,0,0,0,0,0
X600884.SH,0,0,0,0,0.200847300859315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745743187280307,0,0,0,0.0382362002231941,0,0,0.0660429300777876,0.171632783172494,0,0,0,0,0,0,0,0.247072536166546,0,0,0,0,0,0,-0.0234031981901903,0,0,0,0,0,0.0548168781306671,0,0.00779309802199575,0.0333442999252848,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.635514185409623,0.0619807681583872,0.190820960286218,0,0,0,0,0,0,0,0,0,0,0,0.131638269573096,0,0.411489832954251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148966737054211,0,0,0,0,0,0.150590253573297,0,0,0,0,0,0,0,0
X600779.SH,0.33567953424659,0,0.0724744283167525,0,0,0,0,0,0,0,0,0.0859426635339806,0,0.0451653323989663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783396133918762,0,0,0,0,0,0.253218792901516,0,0,0,0,0,0,0,0,0,0,0.0117925833653778,-0.0161120165666329,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.257576530618523,0,0,0,0,0.137867338834318,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900677454563999,0,0,0,0,0.106731591237867,-0.0255247618932076,0,0,0,0,0,0,0,0,0.273480512064638,0.110418113448131,0,0,0,0,0,0,0.0197128091435605,-0.0249112733990476,0,0,0,0,0,0
X002294.SZ,0,0,0,0,-0.057629870033126,0,0,0,0.128489723386242,0,-0.315262763331755,0,0,0,0,0,0,0,0,-0.0505572017793542,0,0,0,0,0,0,0,0,0,0,0.152640347205026,0.00845297717910378,-0.0256017604223944,0,0,0,0,0,0,0,0,0,0,0.109501919041285,0,0,0,0.244914987999762,0,0,0,-0.0139176330226574,0.0309814323271283,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0117277349162076,0,0,0,0.182139085106461,0,0,0.0906554721929674,0,-0.00206097710970312,0,0,0,0.125767658858697,0,-0.0686336378370177,0,0.0364132496020356,0,0,0,0,0,0.120310593211157,0,0,0,0,0.282719470341045,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0515197127565479,0,0,0,0,0.0123638361584249,0.0345206833590632,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.221100906386682,0,0,0,0,0,0,-0.0402994278597397,0,0,0,0,0,0,0,0,-0.392180714019118,0,0,0,0,0,0,0,0,0,0.404655889261985,0,0.372081391374305,0,0,0,0,-0.0669992665723394,0,-0.075535977052285,-0.134889496877809,0,0,0.0323693559507788,0,0,0,0,0.0171611938952769,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.121254439039747,0,0,0,0,0,0,0,0,0,0,0.114033363185683,0,0,0.0464048843886346,0.0480486129236038,0,0,0.212177694384726,0,0.0822383058236554,0.100835756632255,0,0,0,0,0,0,0,0,0,0,0,0,0.0233826019877043,0,-8.67361737988404e-19,0,0,0,0.00965828047861259,0,0,0,0,0,0,-1.0842021724855e-19,0.000754423784685383,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.00450678877371923,-0.251080045386305,0,0.0308861077359156,0,0,-0.0590400910482279,0,0,0,0,0,-0.0991180045838455,0,0,0,0,-0.146803123159749,0,0,0,0,0,0,0,0,0,0,0.0855734213289076,0.320922403536936,0,0,0,0,0,0.0415535719078879,0,0,0.239705869668673,0.213547448703272,0,0,0,-0.107147245940495,0,0,0.0175173367627052,-0.0863577464271787,-0.318939544111328,0,0,0,0,0
Slope,0,0,0,0,0,0.312475951108175,0,0,0,0,0,0,0,1.14854324883942,0,0,0,0,0.209712175814661,0,0.0634600484807797,0,0,0,0,0,0,-0.506575383749774,0,0,-0.137742589970007,0,0,0,-0.321200498021139,0,0,0,0,0.564172672394257,0,0,0,-0.269445821929144,-1.02367701058962,0,0,0,0,0,0,0,0.123719740045505,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.324387396031294,0,0,0,0.0392917416660752,0,0,0,0,0,0.279480554007518,0,0,0.323960339879008,0.287482487868649,0,0,0,0,-0.414345985967327,0,0,0,0,0,0,0,0,0,0.107729251102016,0,-6.93889390390723e-18,0,0,0,0,0,0.0176603395332042,0,-1.9458063335357,-0.0336190847891504,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258630752647386,0,0,0,0,0.0676078238720383,0,0,0,0,-0.201893070870387,0,0,0.162852910915093,-0.024351742271061,0,0,0,0,0,0,0,0,0,0,0,0,0.0809814409159095,-0.15488913984441,0,0,0,0,0,0,0.00536538775895756,-0.00431576671262592,0,0,0,0,0,0
MKreturn,0,0.0668705296970955,0,0,0,0,0,0,0,0,-0.000227621601608601,0,0,0,0,0,0,0,0,0,0,0.0834592782819996,0,0,0,0,0,0.0409669118871417,0,0,-0.0576802406159387,-0.00715309389614451,0,0,-0.0390272484100772,0,0,0,0,0,0,0,0,0.0770930504017798,0,0,0,0,-0.0657597635053635,0,0,-0.00850465245847858,0.0349927958368922,0,0,0,0,0,0
MKvol,0.000555023890664972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130397204445861,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000852883956883342,0,0,0,0.000366489903529817,0,0,0,0,0,0,0,0,0,0,0,0.00144651276918003,0,0,-0.00284932204173469,0.000531558416445198,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131427396051723,0,0,0,0,0,0.00609961234001302,0,0,0.0054391476869898,0,0,0,0,0,0,-0.00138565487938022,0,-0.00809943528435554,0,0,0,0,0,0,0,0,0,-0.00646181250152874,-6.54168448098577e-06,1.0842021724855e-19,0,0.0110249651125345,-0.0155556389177551,0.0203312316085985,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004169500044756,0.00425224177452583,0,0,-0.00359627543074811,0,0,0,0.00118263216544684,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190375947398401,0,0,0,0,0,0,0,0,0,0,-0.00296767146528802,0.00491895735800146,-0.0104888596615603,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0137609567634791,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00390228310177672,0,0,0,0,0,0,0,0,0,0,0,0,0.0069703732965857,0,0,0.0043475633501702,0.0194851076812227,0.00415120930858492,-0.0401250253063341,0,0,0,0,0
