,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002008.SZ,X600177.SH,X600089.SH,X300136.SZ,X002085.SZ,X300003.SZ,X600487.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600809.SH,X600118.SH,X000050.SZ,X002074.SZ,X300115.SZ,X600699.SH,X600867.SH,X000981.SZ,X000559.SZ,X600372.SH,X000066.SZ,X600566.SH,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0186914996637715,0.127126585270415,0,0.0699540456474001,0.0603573982628398,0,0,0,0.294390430736847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523486733546834,0,0,0,0,0,0,0.106696601113575,0,0,-0.0627948860379146,0,0,0,0,0,0,0,0,0,0,0,0.00122410715823554,-0.00943137541441087,0,0,0,0,0,0
X600104.SH,0,0,-0.0193969765225702,0.214808930425325,0,0,-0.0960452016240147,0,0,0,0,0,0,0.117558677445958,0.447333282388905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894926443975784,0,0.151706755344759,0,0,0,0,0,0,0,0,0,-0.0605086756629384,0,0,0,0,0,-0.132927774766386,0,0,-0.0548806101177035,0,0.0245826939856675,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0326681019116494,0.244898384529122,0,0,0,0,0.00613314526858209,0,0.0845808056917885,0.117581948001516,0,0.13126372820819,0.165723296423383,0,0,0,0,0,0,0,0,0.216328882669586,0.034386704907545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499733705253021,0,0,0,0,0,0,0,0,0,0,0.0415159292238042,0,0,0,0,0,0
X000651.SZ,0,0.0867775947573611,0,0,0.185794376453966,0,0,0,0,0.0110182032242031,0,0,0.0917074134356664,0.0645173498506045,0,0,0,0,0,0,0,0,0,0,0.141555290654328,0,0,0,0,0,0,0,0,0,0,0,-0.00916634353234803,0,0,0,0,0,0,0,0,0,0,0.150519715075842,0,0,0,-0.0123615054163298,-0.00132917660628929,0,0,0,0,0,0
X000858.SZ,0,0,0,0.20113240793118,0,0,-1.73472347597681e-18,0,0,0.00816397485915553,0,0.519137271014091,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972247306853568,0,0,0,0,0.0204268013163064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826946284817493,0.00881356899043046,0,0,0,0,0,0
X600276.SH,0,0.0604724673515182,0.064691181652057,0,0,0,0,0,-0.047688985272508,0,0,0,0.0562300884236509,0,0,0,0,0,-0.0394896206522395,0,0,0,0,0,-0.0738644407920328,0,0,0,0,0,0.197717576484279,0,0,-0.0728493386516502,0,0,0,0,0,0,0,0,0,0,0,-0.0165149241326468,0,0,0,0.144687261157257,-0.0140160052064431,0.0283574767227772,0,0,0,0,0,0,0
X000725.SZ,0,0,0.00856561459551648,0,0,0,0,0,0.131289603848334,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0686425465529666,0,0,0,0,0,0,0,0.294185536199234,0,0.303908830606327,0,0,0,0.52643215414293,0,0,0,0,0.193205481147793,-0.0947488502671024,0,0,0,0,0,0,0,0,0.0733956429356215,0,0,-0.00151922321458688,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,-0.0540795015181498,0,0,0.336651665002476,0,0,0,0,0.069380867218389,-0.109574014127168,0,-0.0263628791075491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038498960910694,0,0,0,0,-0.0530369126400525,0,0,0,0,0,0,0,0.0964236621553577,0.687106258151227,0,0.00723956916076366,-0.0493626716158188,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.241783101073748,-3.46944695195361e-18,0.113754417032929,0,0.0589828590841638,0,0,0.0951797954360901,0,0,0,0,0,0,0,0.0817384219603283,0,0,0,0,0.0837347080497395,0.0908336924677282,0,0,0,0,0,0,0,0,0,0,-0.0609333782095244,0,0.0865275493585174,0.113478895028719,0,0,0,0,0,-0.0348693331802203,0,0,0,0,-0.197000464143462,0,0
X600690.SH,0,0.0483344765285606,0,0.380770053689192,0,0,0,0.0458966566631771,0,0,0.021629924358596,0,0.0581404580528429,0.11070079716782,0.179000206644405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451298907344619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169737670471211,0,0,0,0.0219751932278404,-0.010019233612224,0,0,0,0,0,0
