,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X600703.SH,X000100.SZ,X002241.SZ,X000157.SZ,X600741.SH,X000625.SZ,X002371.SZ,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X601799.SH,X600183.SH,X300003.SZ,X000800.SZ,X002074.SZ,X600089.SH,X000066.SZ,X002008.SZ,X600779.SH,X000977.SZ,X002294.SZ,X002508.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.125663039914901,0,0,0,0,0,0,0.230730598348033,0,0,0,0,0,0.000691106417020047,0,0,0,0,0,0,0,0,0,-0.00247281220452071,0,0,0,0,0,0,0,0,0.0908607300253633,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0154732103721169,0,0,0,0,0.0255576816374888,0,0,0,0,0,0,0,0,-0.00400079595858368,0,0
X000858.SZ,0,0,0,0,0.348466676660053,0,0,0,0.116089356831028,0.0449882006436445,0,-0.0195503214800181,0,0.0109920009312574,0,0,0,0,0,0.0224539641340355,0,0,0,0,0,0.0154653488703705,0,0.0765864228366584,0,0,0,0,0,0,0,0.0248588193106369,0.116760852345552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520813359935406,-0.0253446474790632,0,0,0,0.00243945036123646,0,0
X600276.SH,0,0,0,0.200011354220184,0,0,0,0.0355226018122863,-0.0639939244803153,0,0,0,0,0,0.0637986789906701,0,0.00934677403263838,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0406857171205255,0,0,0,0.0831841579376683,0,0,0,-0.0046174910776711,0,0,0,0,0,0,0,0,0,0,0.107758705744222,0,0,0,-0.00887727224088421,0,0,0,0,-0.0298905718338247,0,0
X002415.SZ,0,0,0,0,0,0,0,0.00778364924931386,0,0,0.0706559480193977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191883138889806,0,0,0.0454701409375861,0.498319351046972,0,0.0186972027793015,0,0,0,0,-0.0633989746240098,0.0443633075355248,0,0,0,0,0,0,0,0,0,0,-0.00101458149517978,0,0,0,-0.0218654265523322,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.392023529055967,0,0,0,0,0,0,0,0,0,0,0,0,-0.148156313210476,-0.0574861780294871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154976908580828,0,0,0,0,0.00328638780363515,0,0,0,0.0668413959603295,0,0,0,0,0,0,-0.0113410859164367,0,0,0,-0.0233086286677007,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0957490896951436,0,0,-0.0780547645108391,0,0,0,0,0,0,0.0261993577812934,0,-0.0699777351223023,0.190242800816558,0,0,0,0,0,-3.46944695195361e-18,0,0.0225890228006589,0,0,0.0904757355210123,0,0,0,0,0,0,0.112338264311842,0,-0.00792609204209846,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.00665068435324417,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0990595450622457,0.133769905019764,0,0.0116593835922212,0,0,0,0,0,0,0,0,0.0141196274956648,0,0.183875798303481,0,0,0,0,0,0.0404545668164299,0,0,0,0,0,0,0,0,0,0,0,0.0580389958703694,0,0,0,0.0324796106684339,0,0,0,0,0,-0.022880766360035,0,0,0,0,0,0,0
X002475.SZ,-0.0589932904062637,0,0,0,0,0,0.129311002518709,0,0,0,0,0.0211765522888847,0,0,0,0,0,0,0,0,0.103793556151945,0,0.443022072080575,0.00132368866090259,0,-0.0260647597248035,0,0,0,0,0,0,0,0,0,0,0,0,0.211254012227288,0,0.0511096684526244,0,-0.173430116184533,0,0,0,0,0,0,0,0,-0.0211231941104752,0,0,0,0,0,0,0
X600809.SH,0,0.220567172405271,0,0,0.186774530943362,0,0,0.137565997508651,0,0,0.310246821954505,0,0,0,0,0,0,0,0,0,0.0439370056187005,0,0,0,0,0,-0.118986899626045,0,0,0,0,0,0,0,-0.151982742876467,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0359899136636783,0.136934472041864,0,0,-0.000446152774574037,-0.00907439713361085,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.234668570313065,0,0,0,0.321358649731613,0,0,0,0,0,0,-0.0687210983936801,0,0,0,0.0394404231040753,0,0,0,-0.0485946721790603,0,-0.0513785904229747,0,0,0,0,0,0,0,0,0,0,0.0796197141694584,0.20739188478686,0,0.226007868182509,-0.0143750733103162,0,0,0.0107115480084544,0,0,0,0,0,0,0,-0.0371332895106066,0,0,0,0,0.0127982772048638,0,0
X600690.SH,0,0,0,-6.93889390390723e-18,0,0.0975524212222109,0.0981849140561,0,0.325945952626823,-0.0308257607484729,0,0.0109437062324761,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0753385035491014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198697678840928,0,0,0,0,0,-0.0101440444440863,0.0564386444490303,0,0,0,0.00236826629127745,0,0
X600104.SH,0,0,0,0,0,0,0,0.0365179244536449,0,0,0,0,0,0,0,0.0734683587983947,0.00245173791396814,0,0,0,0,0,0,0,0.0513159270211621,0.238887788576296,0,0,0,0,0,0,0,0,0,0,-0.11836522107701,0,0.0829859892869706,0,0.129722133124647,0.207031429275374,0,-0.0244759680567927,0,0,0,0,0,0,0,-0.00189891738504419,0,0,0,0,0.00250112713417191,0,0
X000725.SZ,0,0,0,0.0764355905176688,0,0,0,0.134921303663626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30353817120312,0.0434852758764015,0,0,0.10882419830082,0.0656395712257166,0,0,0.103537579508658,0,0,0,0.0570040706427718,0.0365731412220121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179378738621792,-8.67361737988404e-19,0,0,0,-0.00455652000605808,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,-0.00139552652823107,0,0,0,0,0,0,0,-0.361960695805151,0,0,0,-0.0586408808049035,0,0,0,0,0,0,0.0246916754708671,0,0,0,0,0,-0.0331685484194212,0.126541048734599,0,0,0,0,0.16266966835569,0.269267975526601,0.153873781012723,0,0,0,0,0,0,0,0.0487506913501382,0.0160580653811569,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0862266683968679,0,0.00562936913192169,0,0,0,0,0,0,0,0,0,0,0,0.00664435789140657,0.0469972963580277,0,0.0337499168943393,0,0,0,0,0.0287414554652773,0,0,0,0,0.0983046584971174,0,0,0,0,0,0,0,0.0727373449455943,0,0,0.0222916688392897,0.0711399332622119,0,0,-3.46944695195361e-18,0,0,-0.0208907952823708,0,0,0,0,-1.0842021724855e-19,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260970435955415,0,0,0,0,0,0,0,0.305130291442157,-0.0242888206729961,0,0,0,0.0746746941983743,0,-0.00492678357578187,0,0,-0.034418874946674,0,0,0,0,0,0.0441438421146742,0,-0.0563326853591984,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0463067702553689,0,0,0,0,0,0
