,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X002241.SZ,X002129.SZ,X600372.SH,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X002007.SZ,X000800.SZ,X002463.SZ,X600183.SH,X002074.SZ,X601799.SH,X600418.SH,X600460.SH,X002028.SZ,X002180.SZ,X000066.SZ,X002294.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0.0426349813534016,0,0,0,0.0790451111543285,0.137828187296741,0,0,0.0204629705957253,0,0,0,0,0,0,0,0,0,0,0,0.124852877289289,0.0346717995881193,0,0,0,0,0,0,0,0,0,0,0,0.11167237230558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468275470615295,-0.102006039378584,0,0,0,0,0,0
X600104.SH,0.245764099988828,0,0,0,0,0,0,0,0.0493528258492678,0,0,0,0,0,0,0,0,0,0,0,-0.153894040359999,0,0,-0.0533735395977713,0,0,0,0,0,0,-0.0366618296131035,0.0685855001815801,-0.0209252360828599,0,0,0,0,0,0,0,0,0,0,0.0937459102834287,-0.0295739352881679,0,0.00182316765682599,0,-0.0264498901249164,0.0221269617594214,0,4.33680868994202e-19,0.0293757482841983,0,0,0,-0.00698421185992967,0,0
X300124.SZ,0,0,0,-0.0598769333227216,0,0.100557537518415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211673024440419,-0.251741867452328,0,0,0,0,0.13035670658159,0,0,0,0,0,0,0,0,0,0,0,0,-0.10991882941695,0,0,0,0,0.0252599856952955,0,0,0.0520588121179021,0,0,0.436252937654318,0,0.0122725919726345,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0241998341978249,0,0,0,0,0,0,0,0.0385356226949906,0.0399210663852306,0,0,0,0,0,0,0.036662468044039,0,-0.0561646970931068,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0178422477298265,-0.038430051289355,0,0,-0.0335243155657406,0,0,0,0,0,0,0,0.0401336277893406,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246504931366814,0.469108225521083,0,0,0.00416983413441558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518522055539582,0,0,0,0,0,0,0,0.0285463596755948,0,0,0,-0.0123181101401484,0.00977299823914486,0,0,0,-0.0465260299233854,0,0
X000596.SZ,0,0,0,0,0.440269053908834,0.0543503000948303,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0383957288108857,0,0,0,0,0,0,0,0,0,0,0,0,0.21622159631151,0,0,0,0.0424415949228557,0,0,-0.0573920331343096,0,0,0,0,0,-0.0416648281050237,-0.0285307274113117,0,0,0,0,0,0,0,0.00318205619377223,0,0,0,0,-0.0310276530512599,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24026619394228,0,0,0,0,0.327253742394146,0.205376054064768,0,0,-0.250288799696435,0,0,0,0.156495302423517,0,0,0,0,0.167800124838811,0,0,0.076453073011527,0,-0.0747241036054745,0,0,0,0.0754934677707094,-0.129905844569015,0,-0.157548426580736,0.00156628254068484,0,0,0,0,0.118757205219808,0,0
X000338.SZ,0,0,0,0.26976870974793,0,0,0.0204368472438242,0.225435976270397,0.35088375486348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271389797844332,0,0,0,0,-0.0713980475423627,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0556758179188922,0,0,0,0,0.0152256207330197,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.218293393549978,0,0.0862306442524223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156692995925418,0,0,0,0,0,0,0.120544084921275,0,0.194319626982164,0,0,0,0,0,0,0,0,0,0,0,0.0886238732428311,0,0,0,0,0,0,-0.0125826982706986,0,-0.35565661722035,0,0,-0.012482070669317,0,0
X600031.SH,0,0,0,0,0,0,0.0135440416958744,0,-0.0501776550498773,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0.0220270478665843,0,0,0.0449141416034341,0,0.405659230538252,0,0.0587439231019643,0,0,0.115024472072506,0,0.0793241778300605,0,0,0,0,0.0792300351987419,0,0,0,-0.107236968416039,0,0,0,0.0473287739995763,-0.0721428086879001,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0783512491349793,0,0,0,0.00334524453688022,0,0.0547802108824127,0,0,0,0,0,0.0912682394562254,0,0.0526897115802056,0,0,0,0,0,0,0,0,0.328421242853564,0,0,0,0,0,0,0,0,0,0,0,0.0101008170219512,0,0,0,0,0,0,0.111115905786581,0,0,0,0,0.0289913240841107,-0.0443071525139991,0,0,0,0,0,0
X002179.SZ,-0.0547489779396206,0,0,0,-0.219423479608677,-0.185451837429649,0,0,0.0551818472217696,0,0,0,0,0,0,0,-0.0706800168867441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368814515762583,0,-0.047367479593829,0,0,0,0,0,-0.353525838225591,0,0,0.12700120892523,0.0212633520892177,0,0,0.0482824594870006,0,0,0,0,0.0688568883319005,-0.131875344929673,0,0,0,-0.00972745301702698,0,0
X000100.SZ,0,0,0,0,0.0516929471394703,0,0,0,0,0,0,0,0,0,0.662229206379944,0,0,-0.00765245801859975,0,0.0380286368019553,0,-0.00957112929226397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446421123865198,0,-0.00332592218500487,0.1350668796576,0,0,-0.10295182361142,-4.33680868994202e-19,0,0,0,0,0,0.0369384142846712,0,-0.0150344569659274,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142345390724063,0,0,0,0,0,0,0.0640351562694496,0,0,0,0,0,0,0,0.108104224321966,0,0,0,0,0,0.0824535932772009,0,0,0,0.0885409008392106,0.21221959153805,-0.127023362637057,0.0664378849127362,0,0.0456022750224758,0,0,0,0.0782193416386231,0,0,0,0.188367527858969,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0923870117621437,0,0,0,0,0,0,0,0,0,0.00548712417938092,0,0,0,0.0383058028560008,0,0,0,0,0.0458461542059074,0,0,0.00260927585972736,0,0.0196433455632851,0.156504753638115,0,0,0,0,0,0,0,0.147717664541996,0,0,0,0,0.00668859029616187,0,-0.0633323515531229,0,-0.0884860603275997,-0.000272333140980838,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509142244897981,0,-0.0282254936100665,0,0,0,0,0,0,0,0,0,0,-0.133387607556276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223358185230246,0.0187881354948412,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813369107868644,0,0,0,0,0,0,0,0,0.0391885438509432,0,0.0189589559119734,0,0,0,0,0.198149879310015,0,0,0,0,0,0,0.126965270957037,0.225694218578714,0,0,0,0.00738661738075628,0,0,0,0,0,0,0.0224286820414181,-0.0516750673888832,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552858796952585,0.0088762903222034,0,0,0,0,0,0,0,0,0,0,0,0.0839307407940674,0,0.0212718025657731,0,0,0,0,0,0,0,0,0.300174431676267,0,0,0.0276524382153182,0,0,0.0130865297285193,0,0.243877110158706,0,-0.00493551266552777,0,0,0,0,0.0346862539925439,0,0
X600372.SH,0.0503146544427135,0,0,0,0,0,0,0,-0.0245620916434647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367984235573641,0,0,0.0851557346247414,0,0,0,0,0,0.0110537205441475,0,0.0434086253773903,0,0,0,0,0.0706171121294046,0.0353229299002599,0,0,-0.0348920524621289,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0271939181408788,0,0,-0.0776016400289903,0,0,0,0.113768602343697,0,0,-0.0267305133036957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814488909748464,0,0,0,0,0,0,0.451811439194821,0,0,0,0,0,0,0,0,0.162346346636855,0,0.00531565546405203,0,0,0,0,-0.0298607613161428,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526015222395672,0,0,0,0,0,0,0.109354856011548,0,0,0.0540222763767353,0.00790357569612978,0,0.14477830155098,0,0,0,0,0,0.0331470220814706,0.14818771344528,0,0,0,0,0,0,0,0,0.12090961158935,0.201418314593968,0,0.16998017425468,-0.243427651496457,-0.260968246100774,0,0,0.0768665959906158,-0.195002098157029,0,0,0,0,0,0
X000157.SZ,-0.0422829776219771,0,0,0,0,0,0,0,0,0.108962592222764,0,0.0141338548863942,0.120167619181294,0,0,0,0,0,0,0.310022135273393,0,0,0,-0.134608746359859,0,0,0,0.131198358045305,0,0,0,0,-0.0258358837526136,0,0,0,0,0,0,0,0,0,0,0,0,0.010265571145158,0,0.0101643280937724,0,0,0,-4.33680868994202e-19,0.00730573751125206,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196740355705205,0,0.1131034909059,0,0,0,0,0,0,0.0274717197004059,0.0779176973773308,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.116649189584016,0,0,0,0,0,0,0.121407334120451,0.16549637247324,0,0,0,-0.0177312985995049,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.302405625547213,0,0,0,0,0.393355703591355,0,0,0,0,0,0,0,0,0,0.0917285904305982,0.108801097864066,0,0,0,0,0,0,0,0,0,0,0,0.61081936699827,0,0,0,0,0,0,0,0.156270629995353,0,0.098482389490578,0,0,-0.0444968917624414,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684178270561559,0,0,0,0,0,0,0,0.132670699432994,0,0,0,0,0,0,0.214859281001534,0,0,0,0.194596441791397,-0.199408093404459,-0.00127852657456159,0.0527605037209525,0,0,0,0.11854621619866,0,0
X601877.SH,0,0,0,0,0,0,0.0267098994290046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572704252206616,-0.0250383785458139,0,0,0,0,0,0,0,0.0838234936791154,0,0,0,0,0,0,0,0.158724433277583,0,0.0947252299616904,0.0818220611835052,0,0.00972584406151249,0.00675243783371818,0,0.0172618190946439,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0238333984283157,0,0,0,0,0,0,0,0,0,0.0419857791652576,0.459171643685523,0,-0.18853489444156,0.0279159645790349,0,0,0,0,0.0946845513554073,0,0,0,0,0,0.0646161095638455,0,0,0,0,0,0,0,0,0,0.0382736366294334,0,0,0,0,0,0,0,0,0.0308121030408965,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532861070434799,0,0,0.0556402431178009,0,0,0,0,0.0494812439643986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366873423241096,-0.0406402552980391,0,0,0,-0.0331316938057518,0.235093705146692,0,0,0.0288266468047013,-0.0507335246605408,-0.137506027615423,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0128521148033976,0,0,0.193443207352605,0,0,0,0,0,0.290803814282356,0,0,0,0,-0.0447952191215611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48531488792802,0,0,0,0,0,0.176886605826311,0,0,0.115856611579736,0,0,0,0,-0.00655867212150851,0.0603668770347101,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.209274161004506,0,0,0,0,0,0,0,0,0,0.0312507474216226,-0.102933292085986,0,0,0,0,0,0,0,0.335577806016706,0,0,0,0,0.0917707383566073,-0.0747852034013955,0,0.188430566522184,0,0,0,0,-0.211567949352333,0,0,0,0,0,0,0,0,0.151960172508401,0,0,0,-0.0520124810523779,0.0881762192116672,0,0,0,0.023012739152724,0,0
X600183.SH,0,0,0,0,0,0,0.188483810416195,-0.274149250527943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743731663973276,0,-0.0958430478510514,0.0188941260040216,0,0,0.0224599760963315,0,0,0,0,0,0,0,0,0,0.163120569646683,0,0.020125782946977,0,-0.0213681191775339,0.0270421118916007,0,-0.0233570835193187,0,0,0,0,0.0346938209927208,-0.0542871998447429,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0261927917036341,0,0,0,0,0,0,0,0,0,0,0,0.42311302726313,0,0,0,0.00764851025980867,0,0,0.221490320397603,0,0,0,0,0,0,0.0978776131341862,0,0,0,0.0779070305551148,0,0,0,0,0,0.0571975369102929,0,0.0274927206016058,0.113180610146794,0,0,0,0.0090816439089762,0,0,0,0,0.0289235378452147,0,0
X601799.SH,0,0,0,0,0,-0.0509917431517966,0,0,0.0539224798390781,0,0,0,0.0559496681423494,0,0,0,-0.157105474678397,-0.0591551813942459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101631399576573,0,0,0,0,0,0.344386690671064,0,-0.019289057142854,0,0,0,0,0,0.177846388749518,0.160360064027428,0,0.076841770620697,0,0,-0.000954373024878356,0,0,0,0,-1.73472347597681e-18,0,0
X600418.SH,0,0,0,0,0,-0.2629811998623,0,0,0.523028070794645,0,0,0,0,-0.192211313660275,0,0,0,0,0,0.894625124765868,0,0,0.0154397265167599,0,0,-0.0254806762390598,0,0,0,0,0,0,0,-0.0681811087283076,0,0,0,0,0.408709050749451,-0.0406744524807515,0,0,-0.122340520144964,0,-0.246936921166428,0,0.349863552464309,-0.157573575545808,0,0,0,0.0189139841125997,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0465188463498048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248985739364474,0,0,0,0,0,0,0.103296796263963,0,0,3.46944695195361e-18,0,0,0.133561098975164,-0.00536394251727153,0.119525328446597,0,0,0,0,0,0,0,0.202667732983828,0,0,-0.000813938246388799,0,0.0296680878517854,-0.0404288050470158,0,0,0,0,0,0
X002028.SZ,0.162300569514073,0,0,0,0,0,0,0,0.0954655149334013,0,0,0,0,0,0.0782268383971418,0,0,0,0,0,0,0.0568954902211761,0.0336056825110461,0,0,0,-0.281038338114666,0,0,0,-0.028582577675344,0,0,0,0,0,0,0,0,0,0,0.106252812573225,0.158310719796231,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00171767058280478,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0402329197970088,0,0,0,0,0,0,0,0,0,0.0918166829417715,0,0.147590404945575,0.00322284101774478,0,0,0,0,0.0132806137925738,0,0,0,0.0460634173923613,0,0,0.11748342336795,0,0,0,0,0,0,0,0.0372714826732873,0.0150525274711298,0.0674270893850389,0,0,0,0,0,0.0944303040713441,0,0.00647100080881233,0,-0.169836215688078,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.0955545655765184,0,0,0,0,0,0,0,0.212710915865091,0,0,0,0,0,0,0.0501443814869835,0,0,0.129591437315091,0,0,0,0,0,0,0.0689136645426115,0,0,0,0,-0.221133418622415,0.151058339563257,0.162396544307666,0,-0.162867288025991,0.110544294081091,0.0806966421758915,0,0,0,0,0,0,0.0282261885793662,0,0,0,0,0.0351164777712978,0,0
X002294.SZ,0,0,0,0.222075558340042,0,0,0,0,0,0,0,0,0,0,0.0726970351675601,0,0,0,0.0110048956605046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678684880005847,0,0,0.0832077489463359,0,0,0.118882798157937,-0.0142342829371548,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0792981826278377,0,0,0,0.00743693138275043,0,0,0,0,0.217482435662504,0,0,-0.203106958471891,0,0,0,0,0,0,0.571926997831582,0,0,0,0,0,0,0.357258813271852,0,0,0,0,0,0,0,0,0,0,0,0.128355089167983,0,0,0,-0.0465988716841181,0.00748819922799145,0.00690327350097835,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0427880860518534,0,0,0,0,0,0,0,-0.050876266559308,0.0888374876088369,0,0,0,0,0.0805288316403848,0,0,0,-0.270108162838652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057421008416271,-0.178113949364927,0,0,0,-0.00621375235291364,0,0.175120876455552,-0.214519632331472,0,-0.013924784569367,-0.0320101461138979,0,0,0,-0.169892432198418,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163993484599503,-0.0481074540318119,0,0,0,-0.0170634224799766,0,0,0,0,0,0,0,0,0,0,-0.127716656098704,-0.0471378696625359,0,0,0,0,0,0,0,0,-0.136210616064978,-0.0338569663458349,0,-0.0636156146400221,0,0,0,0.350692754012278,0.673631107659264,0,1.09654217244381,0.071586208005101,0,0,-1.91054260386918,0,0
TED,0,0,0,0,0,0,0,0,-0.0681754833855221,0,0,0,0,0,0,-0.22283709807279,0,0,0,0,-0.0504738950979811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106422581624243,-0.0588403856405373,0,0.0361060152013079,0,0,0,0,0,0,0,0,0,0,-0.159231762847464,0.557040419755572,0,0,0,0,0.428568457094703,0,0
RealEstate_excess,0.0145306104215307,0,0,0,0,0.0400340879753517,0,0,0,0,0,0.0831854883066754,0,0,0,0,0,0,-0.0250537522121155,0,0,0,0,0,0,-0.0812519027361172,0,0,0,-0.0102803743691274,0,0,0,0.0131410720267685,0,0,0,-0.139639611841317,-0.00692375900994965,0,-2.71050543121376e-20,0,0,-0.0305959485118077,0,0,0,0,0,0,0,0,-0.0043169308932899,0,0,0,0.0278718606996001,0,0
MKreturn,0,0,0,0,0,0,0,0.100916659454875,0,0,0,0,4.33680868994202e-19,0,0,0,0.0956492780573159,0,-0.01217513827265,0,-0.137571623410137,0,0,0,0,0.0225936478061259,0,0,0,0,0,0,0,0.0136448422865062,0,0,0,0,0,-0.0324091244553762,0,-0.0599654241124699,0,0.0171261128949434,0,0,0,0.0099492049906735,0,0.0123910451720783,-0.0426487638097136,0,-0.00615638992983084,0,0,0,0,0,0
MKvol,0.00124537919218601,0,0,0,0.00144566663940933,5.42101086242752e-20,0,0,0,0,0,0,0.00033267555140348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000860947814683843,0,0,0,0,0,0,0.000640742068087562,0,0,0,0,0,0,0,0,0.000336431181375854,0.000335277127460897,0,0.00105493424983383,0,0,0,0,0,0.00220664563348028,-0.00319211920410323,0,0,0,-0.00986130647702033,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603997180541052,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00573015697678768,0,0,0,-0.000652266340847811,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00161997637270148,0,0,0,0,0,0,0.0233262512216682,0,-0.00254484492160008,0,0,0,0,0,0,0.00289450610799203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515661065686886,0.00196669125323653,0.000808841125803427,0,0,0,0.0255903339469737,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441860762260588,0,0,0,-0.00987174578648515,0,0,0,-0.00363960039889989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000979656383938108,0,0,0,0,0,0,0,-0.0240013157280111,0.0216624849126785,0,0,0,0.0326831074200232,0,0
