,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X002475.SZ,X000625.SZ,X600809.SH,X601877.SH,X002008.SZ,X002508.SZ,X000100.SZ,X600066.SH,X002241.SZ,X300003.SZ,X002456.SZ,X600487.SH,X300124.SZ,X002294.SZ,X600271.SH,X600867.SH,X600522.SH,X600089.SH,X600177.SH,X000157.SZ,X000596.SZ,X600566.SH,X002085.SZ,X000981.SZ,X300136.SZ,X600707.SH,X600498.SH,X000661.SZ,X002179.SZ,X600699.SH,X300142.SZ,X002180.SZ,X600118.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600487.SH,0,0,0,0,0,0,0,0,0.31067404935483,0,0,0.162308481985091,0,0,0,0.019467669154125,0,0,0,0.0635645230758077,0.431878656109643,0,0,0.0172710586156322,0.0771459170104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093265723029222,0,0,0,0,0,0,0,0,0.00334697414981218,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260286973966916,0,0,0,0,0.113712637137472,0.169625516015217,0,0,0.0974257814206299,0,0,0,0.0960254876898952,0,0.14037462545733,0,0,0,0,0,0,0,0,0,0,-0.04883949024698,0,0,0,0,0,0,0,0,0,0,-0.0517396225451342,0.0722595739487057,0,0,0,0,0,0
X002294.SZ,0,0,0.0601070656410255,0,0,0.0184004157376303,0.135673318039424,0,0.0169936479723442,0,0,0.160477201112447,0.107488850380583,0,0,-0.090512217211468,0,0,0,-0.0034022228077766,0.00769597742763263,0,0,0,0,0.000450173952498403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954610598807823,0,0,0.0596035284270172,0,0,-0.148816504648479,0,0,0,0,-5.42101086242752e-20,-0.0524898729988334,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0431058841511441,0,0,0,0.148707239010087,0,0,0,0.145140793084423,0.0795045421655218,-0.0669957353237323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141398080276901,0,0,0,0.0654517292244138,-0.00305107636488501,0,0.200952591713438,0,0,-0.118440376544893,0,0,0.0153631921675124,0,-0.345171801742838,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.19242834873267,0,0,0.0370765547782861,0,-0.0197812728791804,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0353436833576732,0,0,0,0,0,0,-0.0722032413776557,0.233290924241834,0,-0.081657907234336,0.0916493507439459,0,0.137094142276724,0,0,0,0,0,0,0,0,0,0,0.0897587002557974,0,0,0,0,0,0,0,0.00344907190761207,-0.0287269901209166,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0345806108623552,0,0,0.283456709666516,0,0,0,0.00704765966949733,0,0,0,0.0666738890673849,0.159290252425906,0,0,0,0,0,0,0.204172118200993,0.173538868682309,0,0,0,0,0,0,0,0,0,0,0,-0.0390334376334979,0,0,0,0.230565643656518,0,0,0.00563675481246114,0,0,0,0.019277534500151,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301284207375609,0,0,0,0,0,0.0475037285692156,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0585228291680147,0,0,0,0.0307257946405236,0,0,0,0,0,0,0,0,0,0.112073808063249,0.00395595031279707,0,0,0,0,0,0,0,-0.00127369713547701,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367439100848004,0,0.0309628148605215,0.0476986966589548,0,0,0,-0.00750454196331198,0,0,0.078881696845368,0,0.0525698324217475,0,0,0.0337124297357275,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435338366230188,0,0.0571367630507688,0,0,0,0.00299273355888648,0,0,0,0,0.00135070714667246,-0.00147619566105617,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10594482923907,0,0.140199216180619,0,0,0.105152069616819,0.0555399206134803,-0.00894650974995909,0,0,0,0,0,0,0,0,0,0,0,0.17441547433331,0,0,0,0.00236191988275816,0,0,0,0.0504113190419069,0,0,-0.108147565939545,0,0,0,0.104751063851858,0,0,0,-0.00274760120298979,0.0172975191899329,0,0,0,0,0,0
X000596.SZ,0.200317601617432,0,0,0,0,0,0.130085943835455,0,0,0.0403819213113004,0.018112900275847,0.0337239989797735,0,0,0,0,0,0,0,0,0,0.0517890609790638,0,0,0,0,0,0.0907241362960635,0,0,0,0,0,0,0,0,0,0,0,0,0.093568530713554,0,0,0,0,0,0,0,0,0,0,-0.0407326820579937,0.0319987940188294,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.1560741672704,0,0,0,0,0,0,0,0,-0.0259512288554384,0,0,0,0,0,0,-0.0456167505748881,0,0,0,0,0,0,0,0,0,0,0,0,0.0415483730541183,0,0.00386114108378159,0.0339775319500827,0,0,0.0026377827072003,0,0,0,0,-0.0513328753317844,0.0778735215354705,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0701692860266278,0,0,0,-0.0680346534354151,0,0,0,0,1.73472347597681e-18,0,0,-0.0982275817597352,-1.73472347597681e-18,0,0.0318797341667639,0,0,0,0,0,0,0,-0.0219047753207501,0,0,0.106962740892653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712711031300601,0,0,0,0,0,0.0709209862268854,0,0.0262419454942396,-0.0485340776008492,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.175137000147241,-0.0163355923229618,0.0909258462194416,0,0,0.0376187835659213,0,0,-0.00717629383075578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453875262567212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187424096743194,0.00525961981719847,0,0,0,0,0,0
X300136.SZ,0,0,0.741950931143961,0,0.165279294993449,0,0,0,0,0,0,0,-0.201494192628133,0,0,0.0376564248285064,0,0,0,0.0709217491854297,0,0,0,0,0,0,0.264098535984296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180362164561471,0,0,0,0,0.0449594950178784,0,0,0,0.0531983677843126,-0.164820605356626,0,0,0,0,0,0
X600707.SH,0.0422363461932057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210823564063696,0,0,0,0,0,0.109370017252773,0,0,0,0,0,0.0441824910295987,0,0,0,0,0,0.0862010846722343,-0.0396813118510447,0,0,0,0,0,0,0,0.00435926969820171,0,0.218130632543193,-0.104228204690198,0.104811920654379,0,0,0,0,0,0,-0.0701903843490084,0.110547237932423,0,0,0,0,0,0
X600498.SH,0,0,0.0113752163127847,0,0,0,0,0,0.130465534938008,0,0,0,0,0,0.384918661322155,0,0,0,0,0.358247211601607,0,0,0,0,0,0.198686703579788,0,0.0133193528455347,0,0,0.11226667385028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214250476148445,0,0,0,0,-0.0139343041481356,0.00570255453957207,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.161169977502016,0.037645769149178,0.110405809833214,0,0.0240914381844009,0,0,0.0897519201899852,0.102118746149481,0,0,0,0,0,0,-0.126920772882702,0,0,0.0909005025600014,0,0,0,0,0,0,0,0.354409095154865,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198937390204219,0,0,0,0,0,0,-0.0119608611110025,-0.0282965253820408,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.181747290082075,0,0.136267188821213,0,0,0,-0.0507097776353134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193528596391262,0,0,0,0,0,0,0.228148797619768,0.232013958638222,0,0,-0.0290720089041785,0.00693683293649964,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.00981956603500852,-0.075051966704301,0,0,0.184616571718686,-0.0106147991550932,0,0,-0.193778945896256,0,0,0,0.142361833734031,0.122405666296312,0,0,0,0,0,0,0,0,0,0,0,-0.0196906204972833,0,0,0,-0.0328213841644698,0,0,0,0,0,0,0,-0.135422896222289,0,0.0705468742321445,0,0,0,0,0.0205359559362994,-0.0120466228056707,0,0,0,0,0,0
X300142.SZ,0,0.665075408977899,0,0,0.0482827312751117,0,0,0,-0.129054596573139,0,0,-1.38777878078145e-17,0,0,0,-0.0840857932119733,0,0,0,0.0844957590164358,0,0,0,0,0.149875559213777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14977544998562,0,0,0,0,0.24819608997255,0,0,0,0,0,0.0306054117263781,-0.0720213517145586,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.104725100524176,0,0,0,0,-0.0670425809973183,0,0,0.0136606601332236,-0.14912948967594,0,0,0,0,0,0,0,0,0,0.161762626385971,0,0.050562902896259,0,0,-0.185992278228269,0,0,0,0,0.0158256884841701,0,0,0.0485116069199166,0,0,0,0,0,0,0,0,0.408424674775509,0,0,0,0.0588809767568449,0,0,-0.00134891129713686,0.0156887825232969,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.163764111228145,0,0,0,0,0.037279514198194,0,0,0.00391147398733639,0,0,0,0.0423891964476216,0,0,0,0.000973247648835726,0,0,0.0960221560514057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058917348492369,0,0,0,0,0,0
X600201.SH,0,-0.0923077203329684,0,0,0,0,0,0,0,0,0,0,0,0,0.164699144956192,0,0,0,0,0,0.131449189952493,0,0.184384667388252,0,0,0,-0.237776542973332,0.034857206979217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170418024033305,0,0,0,0,0,-0.00559013826353786,-0.0863149974373859,0,0,0,0,0
Change_TY3M,-0.0134231406276315,0,0,-0.215097648514409,0,0,0,-0.164671320283696,0,0,0,0,0,0,0,-0.0176841041978164,0,0,0,0,0,0.0554954976997304,0,0,0,-0.0385213576831343,0,0,0.0606483143915885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219633188673831,0,0,0,0.0546058761425949,0,0,0,0.00514277876476824,-0.0619023317678079,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0495765645758498,0.453837333298449,0,0,0,0,-0.343098330772463,0,-0.876683661928961,0,0,0,-0.0713290080240282,0,0,0,0,-0.434364511264171,0,0,0,0,0,0,0,0.976158571888157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49533774999107,0,0,0,4.01926781068612,0,0
TED,0,0,0,0,0,0.0432920956767467,0,0,0,0.0883840017884105,0,0,0,0,0,-0.163600918917486,0,0,0,0,0,0,0,0,0,0,-0.126344134399126,-0.0679930919666494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09470135701032,0,0,0,0,0,0,0,0,0,0.454191361969694,0,0,0,0,-1.8051456627441,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.179980046707107,-0.0413800054570851,0,0,0.0550600635252048,0,-0.0856252825623547,0,0,-0.0231233916673743,0,0,0.0188671503524243,0,0.0555658137143918,0,0,0,0,0,-0.196885932592591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110506799066861,0,0,0,0,0,0
MKreturn,-0.0129904682113527,0.0544636288357137,0,0,-0.0472614157647933,0.0675733627502628,-0.115781332425041,0,0,0,-0.0569313894270947,0,0,-0.0316587113892465,-0.0266908125875128,0,0,0,0,-0.0119077300119291,0,0.168984010498318,0,0,0,0,0.0924642307755785,0.0481676800188959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174688780314395,0,-0.0890939652159189,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00824126912122518,0,0,0,0,0,0
MKvol,0.00354208389378637,0,0,0,0,-0.00253804318271831,0,0,0,0,0,0,0,0.00138388790081322,0,0,0,0,0,0.000734432658618042,0,0,0,0,0,0,0,0,0,0,0,0,-0.000917708479798927,0,0,0,0,0.000946381342671276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295995381264605,0.00614672355864377,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00836419957185731,0,0,0,0.000256642662075471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433727985617649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182761625825142,0,0,0,0,0,0,0,0,0,0,0.0416470449154717,-0.0639065551468624,0,0,0,0,0,0
CarbonVol_Guangdong,0.0147339223864976,0,0,0,0,0,0,0,0,0,0,0,0.00430349111602757,0,0,0.0120361690699279,0,0,0,-0.00990655728708471,-0.00717950869527879,0,0,0,0,0,0.0117666068864182,0.00220800408631442,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0145379820658574,0,0,-0.00204926591989574,0,0,0,0,0,0,0,0,0,0,-0.01926875719431,0.0389686493069483,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058858127258709,0,0,0,0,0,0,0,0,0,0,0,0,0.00490596960907949,0.0103089172242948,0,0,-0.00297461196969859,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.00145413156669839,0,0,0,0,0,0,0,0,0,0.0051081346202127,-0.0278899378562323,0,0,0,0,0,0
