,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X600104.SH,X003816.SZ,X600031.SH,X002129.SZ,X000596.SZ,X002371.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X002236.SZ,X600702.SH,X600584.SH,X600522.SH,X300142.SZ,X601877.SH,X000977.SZ,X000157.SZ,X600741.SH,X002074.SZ,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002414.SZ,X002007.SZ,X002463.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.104798705981867,0.0562042933683839,0,0.0816175793845969,0,0,0.0433944467555927,0,0.074478124177586,0.0772212586845412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493804242121272,0,0,0,0,0,0,0,0,0,-0.0155728062864134,0,0.0415410931855473,0,0.0789181077878293,0,0,-0.0194584841041738,0,0,-0.0191284677012516,0.0476264891861497,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.685637114094879,0,0.0829220950496952,0,0,0,0,0,0,0,0,0,0,0,0.0408278845270209,0,0,0,0,0,0,-0.0324719356251314,0,0,0.103277243920309,0,0,0,0,0,0,0,0,0,0,0.0320282511476692,0,0,-0.000308690737318942,0,0,0,0,0,0,-0.0157343296055913,-0.0195106511597185,0,0,0,0,0,0
X002415.SZ,0,0.0015279416584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852451933476367,0.109573141596178,0,0,-0.105195821452101,0.142049403365426,0,0,0,0,-0.0636435182350427,0,0.372828890067982,0,0,-0.199448365377654,0,0,0.163066771893906,0,0,0,0,0,0,-0.0314214812571288,0,0,0,0,0,0,0,0.0102203339419906,0,0,0,0,0,0,0
X000568.SZ,0,0.408640634944545,0.0520458322999207,0,0,0,0.379765502081526,0.0297559865849864,0,0,0,0,0,0,0,0,0,0,0,-0.0951237887367502,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798900191193487,0,-0.0717217631132629,-0.0257899046470414,0,0,0,0,-0.134570043190509,0,0.247961896841948,0,0,0,-0.00186819609071148,0,0,0,0,0.000222476412209956,0,0,0,0,0,0
X600809.SH,0,0,0.0977373817506602,0.246081118613577,0,0,0.133367687896052,0,0,0.0237899928258916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576296068800133,0,0,0,0,0,0,0,0,-0.0775036242846443,0,0,0.222817874314447,0,0,0,0,0,0,0.00863484817887527,0,0,0,0,0,0
X600276.SH,0,0.010933961169866,0,0,0,0,0,0,0,0,0,0.00888860951608811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511572512077612,0,0.045712507469638,0.105861362470573,0.00424575904649805,0,0,0,0,0,0,0,0,0,0.0413818081972281,0,0,0,0,0,0.103770207280927,0.0748939648636495,0,0,-0.0249771594730128,0,0,0,0,0,0
X002304.SZ,0,0.382702111336094,0,0.330356744960402,0.0507738844776988,0,0,0,0,0,0,-0.0330822664624544,0,0,0,0,0,0.192543200974796,0,0,0,0,0,0,0,0,0,-0.0248906735816381,0.0273839694767237,0,0,0,0,0,0,0,0,0,0,-0.0228866734824233,0,0,-0.0398191165234681,-8.67361737988404e-19,-0.00943538951172722,0,0,0,0,-0.0568887788646939,0,-0.00271177645120432,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.103632264213652,0,0,0,0,0,0,0.0157810820887011,0,0,0,0,0.134412885129726,-0.0606610545855759,0,0,0,0.140188573323751,0,0,0,0,0,-0.0235820147610599,0,0,0,0,0,0,0,0,0,0.0210276153456093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008371123697295,0,0,0,0,0,0
X000651.SZ,0,0.14477088294027,0,0,0,0,0.0326557986456252,0.24427101872053,0,0,0,0,0,0,0,0,-0.0456281976969934,0,0,0,0.1581166147799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028668130370859,0,0,0,-0.00506591315364625,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.169808669010391,0,0,0,0,0,-8.67361737988404e-19,0,0,0.392869250896783,0,0,0,0,0,0,0,0.0543084655071109,0,0,0,0,0,0.255589685032521,0,0.00324052554657862,0,0,0,0.141064808385035,0,0,0,0,0,0,0,0.205613137978783,2.77555756156289e-17,0,0.420563820315195,0,-0.0164532023482624,0,0,0,0,0,0
X300124.SZ,0,0,-0.0786206182726761,0,0,0,0,0,0,0.23758466055807,0,0,0,0,0,0.114391480746438,-0.106955849880402,0,0,0.25878599688021,0,0,0,0,0,0,-0.0951480677948331,0,0,0.15794062670052,0,0.0286094180028824,0.0188066153118425,0,-0.0424003970516629,0,0.0383760851343065,0,0,0,0.038277018492926,0,0,0,0,0,0,0,0,0,0,-0.0119718047739239,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141450399454864,0,0.166265059359257,0,0,0,0,0.0415151333592285,0,0,0,0,0,0.00579191179342357,0.37695330218135,0,0,-0.0926637217744871,-0.0757514849539662,0,0.0178137602499661,0,0,0,0,0,0,0.133061080224245,-1.0842021724855e-19,0.120215021195206,0,0.153881267472003,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.152455908999919,0.00306403539479001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018733678244707,0,0,0,0,0,0,0,0,0,0.0382478391830331,0,0.100483628409703,0,0.130683934036964,0,0,0.0864197158773995,0.0407914073873842,0,0,0,0,0,0,0,0.0831317747346928,0,0,0,0.10869324577257,0,0,-0.013327737826872,0,0,0,0,0,0,0
