,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X300124.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000625.SZ,X002129.SZ,X300142.SZ,X600741.SH,X002179.SZ,X002007.SZ,X002371.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000799.SZ,X600584.SH,X601799.SH,X002414.SZ,X600183.SH,X600779.SH,X300003.SZ,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600702.SH,X600460.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.219560929305259,0,0,0,0.221851012631433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100827657657825,0,0,0,0.107806566876349,0.00548244049778866,0,0,0,0,0,-0.0384397198254192,0,0,0,0.0200157739819227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411465000615498,0,0,-0.0201735682948691,0,0,0,-0.0125641259280293,0,0
X000858.SZ,0,0,0,0,0,0.332336585046951,0.0612150035130497,0.0391206452643173,0,0,0.111440908015471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838285155251236,0,0,0.071551901636977,0,0,0.0494092780869932,0,0,0.207443527386543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492300267367414,0,0,0,0,0.0179472527167117,0,0
X002415.SZ,0,0,0,0,0,0.172505957585503,0,0,0,0.111769613765115,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0540649487163862,0,0,0,-0.0477097006878059,0.124312816437723,0,0.310830896899216,0,0,0.0723915621778257,0,0,0.206210043919691,0,0,0.163480630243643,0,0,0,0,0,0,0,0,-0.0516155478458114,0.0410362179859871,0.0413742443853135,0,0,0,0,-0.0177959749987938,0,0
X600276.SH,0,0,0,0,0,0.0738073223431285,0.0542703219800725,0,0,0.0701202643718752,0,-0.029928423640376,0,0,0,0,0,0,-0.0579255563417205,0,0,0,0,0.0555510927313822,0,0,0.00114766613935326,0,0.215400230108336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138326163454272,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00406003049622945,-3.46944695195361e-18,0,0,0,0.0311090978580393,0,0
X000651.SZ,0,0,0,0,0,0,0,0.13799238177631,0,0.0231207608394039,0,0,0,0,-0.0303200433978972,0,0,0,0,0,0,0.245606694315683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526728006195012,0,0,0,0,0.00814655079374016,0,0,0,-0.0153930188226516,0,0,0,0,-0.0189788073257582,0,0
X000568.SZ,0.177739194371451,0.519987596324293,0,0.0034376407418843,0,0,0,0,0,0,0,0,0,0,0.0244393863543907,0,0,0,0,0,0,0,-0.0304687357447767,0,0,0,0,0,0,0,0,0,0,0,0.141587702954908,0,0,0,0,0.147308865001632,0,0,0,0,0,0,-0.00439960969301563,0,0,0,0,0,-0.0380251177351032,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0565399209462421,0,0,0.0860270682337808,0,0,0,0,0,0.0762310922293636,0,0,0,0,0.00134762535219152,0,0,0,0,0,0,0,0,0,0,0.0733747607828638,0,0,0.0947758418189626,0.38502400404358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762234469984333,0,0,0,-0.0517548372113658,0,0
X600690.SH,0,0.000364968821914141,0.0403098545331911,0,0.175448641473559,0,0.162859611482944,0,0,0,0.0606223667271579,0,0,0.0730872598967547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220688298295526,0.190895012741559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105342454729548,0,-1.73472347597681e-18,0,0,0,0,-0.02587534312383,0,0
X600031.SH,0,0,0,0,0,0,0.109849973653086,0,0,0,0,0,0,0,0,0,0,0,0.124912198539667,0,0.061227483076492,0,0.172351239716987,0.113213921501749,-1.38777878078145e-17,0.151401018991066,0,0,0.11973592813805,0,0,0,0,0.15441939091503,0,0,0.0219202536772535,0,0,0,0,0,0,0,0,0,0,-0.0539784209775246,0,0,0,-0.0370792605300937,0,0,0,0,0.00952925490137504,0,0
X002475.SZ,0,0,0.0446245994485841,0,0,0,0,0,0,0,0,0,0,0.0481582838837804,0.0867217888011912,0,0,0,0.0558984242349138,0,0.513299566206438,0.031466621097294,0.0141656745215614,0.0894853531371347,0,0,0,0,0.0169113462195994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357426533665093,0,0,0,0.0467460441781703,0,0
X002304.SZ,0.110683414274804,0.142451080541425,0,0,0,0.223938038633084,0.126214701709976,0,0,0.0183368437148628,0,0,0,0,0,-0.228254596577335,0,0,0,0,0,0.021249733725056,0.0324164620538021,0,0,0,0,0.0366742249627725,0,0,0,0,0,0,0,0,0,0,0,0.0724523508621299,-6.93889390390723e-18,-0.0791045926063628,0,0.18033571108552,0,0,0,0,0,0,0,-0.0191914691308771,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0912083969291505,0,0,0,0,0,0.0882448391461838,0,0,0,0,0,0,0,0,0,0,0,0,0.192927340063209,0,0,0,0.0432467844670024,0,0,0,0,0,0,0,0,0,0.0837303538358655,0,0,0,0,0.070742404943961,0,0,0,0,0,0,0,0.0237108428510684,0.00817493106778392,0,0.0600070097960102,0,0,0,0,-0.0413421030800539,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0314464929778754,0,0,0.0221451238004433,0,0,0,0,0,0,0,0,0,0,0.0190614265662974,0,0,0,0,0,-0.0873361505142992,0,0,-0.0335834975276904,-0.0230294273042484,0,0,0,0,0,0,0.191956136737426,0,0,0,0,0,-0.000448370747973504,0.219409737411834,0.0970682621750138,0,0,0.0087543826992404,0,0,0,0,0,0
