,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X002007.SZ,X600271.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600487.SH,X600498.SH,X600867.SH,X600183.SH,X600177.SH,X000977.SZ,X002371.SZ,X300014.SZ,X002241.SZ,X600066.SH,X000050.SZ,X000066.SZ,X600522.SH,X600776.SH,X300146.SZ,X002049.SZ,X002129.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.106199426952218,0.0839077055230816,0,0,0,0,0,0,0.0927903236798742,0,-4.33680868994202e-19,0,0,0.00772804986820836,0,0,0,0,0.0088543877559514,0,0.0663022978552746,0,0.174225317007022,0,0,0,0,0,0,0,-0.0075226430088288,0,0,0,0,0,0,0,0,0.0604293030623635,0,0,0,0,0,0,0,0,0,0,-0.0028511742319337,-0.0343473885381315,0,0.158401602567916,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0244312622942616,0,0,0,0,0,0,0,0.234249900998215,0,0.0413005067329633,0.316320933438495,0,0,0,0,0,0,0.0996878352326139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116756621942375,-0.0639523344093113,0.110360118011396,0,0.0248216868054393,0,0,0,0,0,0,0,0,-0.0205877141277222,0,0,0,0,0.0322539717571706,0,0
X000651.SZ,0,0,0,0,0,0,0.0999601220781065,0.0263947964930381,0,-0.0103151941848927,0,0.277252386647977,0.381682770730127,0,0.173665509806812,0,0,0.0855804972819732,0,-0.00760983674468858,0,-0.058212043813965,0,0,0,0,0,0,0,0,0,0.0684176267707374,0,0,0,0,0,0,0,0,-0.0304975918991056,0,-0.0805570982595164,-0.0102204318575913,0,0,0,0,0,0,0,0,-0.0242885097373148,0,0,0,0,0,0
X600104.SH,0,0,0.0854665030565441,0,0,0.0183394777768934,0,0,0,0,0,0,0,0,0.201603365496481,0,0,0,0,0,0,0,0.012586595679542,0,0.0616677894538146,0,0.122718726503151,0,0,0,0.251731493983214,-0.00832470008436103,0,0,0,0,0,0,0,0,0,0,0,0.0167559227995182,0,0,0,0,-0.0383316604429034,0,0,0.00297855793633955,0,0,0,0,-6.9316769667697e-05,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.166723403063969,0.0645669659796568,0,0,0,0,0.10085149784457,0,0,0,0.245227252878333,0,0,0,0,0.120942752289397,0,0,0,0,0,0,0,0.0672869765018928,0,0,0,0,0.0234518810222872,0,0,0,-8.67361737988404e-19,0,0,0.00551468765270111,0.00389151930484602,0,0,0,0,0.0209757548606661,0,0,0,-2.16840434497101e-19,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.3584267476882,0,0,0,0,0,0,0,-0.102620295687933,0,0,0,0.557255668306085,0.00346333792575205,0,0,0,0,-0.119854704477337,0.0216520512273146,0,0.155496812343263,0,0,0,0,-0.0976839521960471,0,0,0,0,0,0,0,0,0.0578486900169422,0,0,-0.0104698545535028,0,0,0,0,0,0,0.0111967183106158,0,0
X002304.SZ,0,0.35099468934547,0.116496054863003,0,0,0,0,0,0,0,0,0,0,0,0,0.0885526492001206,0.0168184940395433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807419256367567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120120119637328,0,0,0,0,0,0,0,0.049826802045478,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255497216412392,0,0,0,0,0,0,0,0,0.225040975803154,0,0,0.145508680045006,0,0,0,0.275548586749865,0,0,0,0.203022545630378,0,-0.0444116479218352,0,0,0,0.205165314366669,0,0,0,0,0,0.0241149147664391,0,0,0,0,4.33680868994202e-19,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415896854372319,0,0,0,0,0,0,0.0688919271955146,0.0502364770901858,0,0,0,0,0,0,0,0,0,0,0.0990876913046992,0,0,0,0,0,0,0,0,0.0117523249122399,0.421548140503571,0.0674115903397321,0,0,0,0.0868789914706797,0,0,0,0,0,0,0,0,0.0169071946025139,0,0
X000568.SZ,0,0.213314470846107,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00834072922901004,0.248217510657333,0,0,0.050870793567355,0,0,0,0.017922815084055,0,0,0,0,0,0,0.136854251825494,0,0,0,0,0,0,0,0,0.0601150280640152,0.117498738971673,0,0,0,0,0,0,0,0,0,0,-0.0114150156933809,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0578454829299953,0,0.266914560794091,0,0,0,0,0,0,0.0559403556372868,0,0,0.0515592924927953,0,0.0479299402864804,0,0,0,0.13599185685455,0,0,0,0,0,0.0635991774501233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343627935612471,0,0,0,-0.0213178319284215,0.026201978077807,0,0,0,0.0169600879145708,0,0
X002475.SZ,0,0,0.0150768615483437,0,0.0552336017390667,0.16881386352348,0.122289664675386,0.240662816620466,0,0,0,0,0,0,0.20596172789101,0,0,0,0,0.200161963551869,0,0,0,0,0,0,0,0.0617253835466014,0,0,0.0177563641228151,0,0.00988316002459089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790789981887072,0,0.00424980002596246,0,0,0,0,0,0,0
X600031.SH,0,0,0.264499986221906,0,0,0,0,0,0,0,0,0,0,0.138360726677064,0,0.0392011774708834,0.0408303038126174,0,0,0,0,0.00310220040478591,0.0957967946158736,0,0,0,0,0,0,0,0.15678713270347,-0.0601765923806268,0,0,0,0,0,0,0,0.0313653471971929,0,0,0,0.0444048916459612,0,0,0,0,0,0,0,-0.0264966803507187,0.0416476286907104,0,0,0,0.062871700703559,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.453636100591069,0,0,0,0,0,0,0,0,0.0920780654490627,0,0,0,0,0,0,0,0,0,-0.0456894535826099,0,0,0,0,0,0,0,0.0879727787355421,0,0.381184515456997,1.38777878078145e-17,0,0,0,0,0.0584459663510487,0,0,0,-0.0287807175344264,0,0,0,0,0.0292903357068606,0,0
X600741.SH,0,0,0.331840283079731,0,0,0,0,0,0,1.0842021724855e-19,0.0426459995590007,0.109306432319668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118363356640601,0,0,0,0.119958951752063,0.0947530056549426,0,0,0,0,0,0,0.114507665633645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278142487116071,0,0
X000596.SZ,0,0.0435272982548235,0,0,0,0,0,0,0,0.411462515336577,0,0,0,0,0,0,0.340281488525279,0.241574658182796,0,0,0,0.0385588583186407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867457715256384,0,0,0,0,0,0,0,0,0,0,-0.0135072057147563,-0.0877299133388373,0,0,0,0,0,0
X600809.SH,0,0.279363367555525,0,0,0,0,0.0339648805199107,0,0.0796976478446286,0,0,0,0,0,0,0.251290928670132,0,0,0,0.0084103331713147,0,0.113068684599997,0,0,0,0,0,0,0,0,0.0393125260759855,0,0,0,0,0,0,0.0012683171100458,0,0,0,0.0416571111061021,0,0.0610548800648682,0,0,0,0,0,0,0,-0.0370695225466582,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.165419505640096,0,0,0,0,0,0,0,0.00953213281836486,0,0,0.200273417738663,0,0,0,0,0,4.33680868994202e-19,0,0,0.0554066589888388,0,0,0,0,0,0.066929620864447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198026921900352,0,0,0,0.0261980886031054,0,0,0,0,0.0329079678267494,0,0
X601877.SH,0,0,0,0,0.250748610476646,0,0,0,0,0,0,0.0318620867182141,0,0,0,-0.116236355644403,0,0,0,0,0,0.0331004115826645,0,0,0.0194532371050818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187445144397704,0.121038620363235,0,0,0,-0.182838340714916,0,0,0,0,0,-0.00964121499697592,0,0,0,0.0362327077836694,0,0
X600703.SH,0,0,-0.00117599526435104,0,0,0,-0.820750199749277,0,0,0,0,0.612442304219104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538544365237557,0,0,0,0,0.471650507665189,0,0,0,0,0,0,0,0.0176804590067566,0,0,0,0,0,0,0,0,0,0,0.202201111209805,0,-0.00843513862956515,0,0.648407961619733,0,0,0.0688382656978824,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129527873029588,0,0,0,0,0,0,0,0.00205950497793847,0,0.127716914487101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106540825284219,0.116899919525579,0,0,0,0,0,0,0,-0.0307942504403388,0.0471996727909103,0,0,0,0,0,0
X300142.SZ,0.0474975218649717,0,-0.00779574011911843,0,0,0,0,0,0,0,0,0,0,0.0397257176307111,0,0,0,0.237296093250265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340430475599691,0.207481064531684,0,0,0,0,0,0,0,0,0,0,0,0.0696938723598361,0,0,0,0.0253075814976166,0.0317874046393607,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0772036249352528,-0.0197415128917342,0,0,0,0.102181796313767,0,0,0.0912914122203092,0,0,0,-0.0241965927024655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135905459437076,0.0339511713518695,0,0,0,0,0,0,0,0,0,0,0.0534526511931882,-0.0253871451495952,0,0,0,-0.11977045655028,0,0,0,0,-0.110576152791348,0,0
X002236.SZ,0,0,0,0,0,0.452560809721072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116185190172469,0,0,0,0,0,0,0,0.0778699141388901,0.314033493286081,0,0,0,0,0,0,0,0,0,0,0,-0.0793123773650119,0,0,0,-0.0271918391187735,0,0
X002007.SZ,0,0,0,0,0.653208416108973,0,0.0376968308084395,0,0,0,0,0,0,0,0,0,0.158683785487269,0.0420293273670645,3.41332550882981e-05,0,0,0.0789599403993836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173009572026598,0,0,0,-0.0581157738401103,0,0,0,0.000764077962451609,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0980886555023824,0,0,0,0,0,0.0179061455248546,0,0.00415033571610106,0,0,0,0.134410334179883,0,0,0,0,0,0.0243132591963008,0,0.016331919957681,0.141121389023608,0.24169462249066,0,-0.0465864739441445,0,0,0,0,0.00611784798352463,0,0
X300003.SZ,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101048775462639,0,0,0.0184111567626483,0,0,0,0,0,0,0,0,0,0.0277170943736294,0,0,0,0.145070081309288,0.1541502319074,0.0429510620784273,0,0,0,0,0.0218727946148036,0.0641985724528809,0,6.93889390390723e-18,0,0,0.0301013864785188,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0191571642680284,0,0,0,0,0,0,0,0,0.0938672235037491,0.0223360207617213,0.0933020203296416,0,0,0,0,0.128116395970996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130069999318597,0,0,0,0,0,0,0,0.245310105538596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240963277198284,0,0
X300124.SZ,0,0.10950169954842,0,0,0,0,0,0,0,0,0,0,0,0.0617512075597922,0,0.0380177730346989,0,0,0,0,0,0,0,0.209888679605961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143314870700911,0,0,0.0277562838602767,0,0,-0.0256814372018896,0,0,0,-0.00545967084943645,0,0,0,-0.0317107368831024,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0029381331814286,0,0,0,0,0,0,0.00115342950634044,0,0,0.0167094584092947,0,0,0.0584366499121991,0,0.0619652230678854,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0574739953952149,0,0,0,0.0876858588701661,0,0.00724993483383464,0.0288343881562791,0.0699410171232427,0,0,0,0.0900550402140238,0,0,0,-0.169118432591025,0.0414814085687954,0,0,0,0,0,0,0,0.00470000888121981,0,0
X000625.SZ,0,0.142965506410013,0,0.160778626888528,0.135949900987282,0,0,-0.0188356509168044,0,0.136751947353323,0,0.0510778447453645,0,0,0,0,0,0,0,0.0547155037115482,0,0.108016270283028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186843456912413,0,0,0,-0.121095499664783,-0.0326689825219568,0,0.087230632186251,0,0,0,0,-0.0213938461917992,0,0,0,0,0,0,0
X002506.SZ,0,0,0.279757320579764,0,0,-0.179340939613626,0,0.453864578682166,0,0,0,0,0,0,-0.117154101788797,0,0,0.201731673847301,0,0.0256257210924624,0,0,0,0,0,0,0,-0.04440055409425,0,0.113255701804821,0,0,0,-0.105743255777889,0,0,0,0,0,0,0,0,0,-0.102291280348577,0,0,0,0,0,0,0,-0.0479667892653749,0,0,0,0,0.0445828062818484,0,0
X600487.SH,0,-0.0951169466498735,0,0,0,0.100681902851016,0,0,0,0,0,0.101918638020999,0,0,0.161798259163081,0,0,0,0,0,0,0,0,0,0,0,0,0.19268442506075,0,0,0,0,0,0,0,0,0,0.135480278706034,0,0,0.149095131627842,0,0,0.109395261159,0,0.0615860384758869,0,0,0.066625501020425,0,0,0.00997619414319216,0.0314483307321894,0,0,0,0,0,0
X600498.SH,0,0.0152322220633567,0,0,0,0,0,0.278910184566369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969074350619485,0,0,0,0,0,0,0,0,0,0,0.108993587337292,0,0.0478908952574029,0,0,0.0507561997828461,0.0261048321355579,0,0,0,0.0941862077935358,0,0.0965857881527406,0.0769870749615048,0,0.0694655973987698,0.0281066110004965,0,0,-0.0126714026604728,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.148374494417905,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.343857025152164,0,0,-0.0850859711666958,0,0,0.0682216153826793,0,0.0549160161051216,0,0,0,0,0,0.0119322650251841,0,0,0,0,0,0,0.188406943056121,0.141575208759749,0,0,0.173155236913381,0,0.0489889365814519,0,0,0,0,0.0347069293187707,0,0
X600183.SH,0,0,0,0,0,0,0,0.207960904258902,0,0,0,0,0,0,-0.0496902711763966,0.0146752360318048,0,0.071196021106918,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.034663104113368,0,0,0,-0.0158395519148731,0,0.133867916247005,0.0508209660842638,0.182694859114855,0,0.158290080289637,0,0.127109657464589,0,0.0199644589536026,0,0,0,0,0.015505943804129,0,0
X600177.SH,0,0.0542671071229146,-0.0381838233963087,0,0,0,0,0,0,0,0,0,0,0.157708005219867,0,0.00109790434267215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987655949765796,0.0188481206378713,0,0,0,0,0,0,0,0,0,0,0.0328697879244743,0,0,0,0,0.0153432465118205,0,0
X000977.SZ,0,0.0301219066610867,0,0,0,0,0,0,0.472681375888334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207618347635434,0,-0.0849691730691997,0.0566988901504267,0,0,0.258443099547248,0,0.0218672822460673,0,0,0,0,0.1155179908938,0,0,0,0,0,-0.104231301730275,-0.018911011399449,0,0,0,-0.0987645100534621,0,0
X002371.SZ,0,0,0,0,0,0.101197020871529,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940611238337459,0,0,0,0,0,0,0,0,0,0,0,-0.0326012469829674,0,0,0,0,0,0.397598375267176,0,0.0210213229276311,0,0,0,0.110001387890501,0,0,0.0344140163696271,6.93889390390723e-18,0.302246267171319,0,0,0,-0.0388042177928073,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.146997093673085,0,0,0,0,0,0,0,0,0,0,0,0.101859225138714,0,0,0,0.0678970077322696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799292897340682,0,0.309999061496474,0,0,0.192407868865502,0,8.67361737988404e-19,0,0.0443720822510468,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.123429609980404,0,0,0,0,0,0,0,0,0,0,0,0.0880077890950389,0,0.253816049761507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154653982104506,0,0.078359728886478,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0800291329668685,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109046802525318,0.219110846828929,0,0,0,0.0505527163065142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351362694026521,0,0,0,0,0.350383151243773,-0.0208562602630813,-0.138324478146666,-0.0499097020226908,0,0,0.160629407592976,0,0,-0.011876728597314,-0.0740207812937991,0,0,0,0,0,0
