,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X000157.SZ,X300136.SZ,X002007.SZ,X300003.SZ,X600372.SH,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X002074.SZ,X600809.SH,X300115.SZ,X000596.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0902642498238452,0,0,0,0,0,0,0.206115070472152,0,0,-0.0106657331435487,0,0,0,0,0,0.0692788797292217,0,0,0,0,0,0.0736557336319659,0,0,0,0,0,0,0,0,0,0,0,0,0.130761562442239,0,0,0,0,0.0500035565225655,0,0.181336218253114,0,0,-0.007482954734895,0.00715931031584681,0,0,0,0,0,0
X600104.SH,0,0,0,0.0510951346617232,0,0,0,0,0,0,0,0.0339487876539547,0,0.197897496996162,0,0,0,0,0,0,0,0,0,0.101498995244423,8.67361737988404e-19,0,0,0,0,0,0,-0.0108289880100296,0,0,0,0,0,0,0,0,0.0311789881166418,0,0.071528110961445,0,0,0,0,0,0,0,-0.00609030241499292,-0.0185765658555029,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0668449798105375,0,0,0,0,-0.165197338528142,0,0,0,0.39613260896471,0,0,0,0,0,0,0.290885947716962,0,0,0,0,0,0,0,0,0,0,0,0.0112182889384257,-0.0642696380466869,0,0,0.00640943776851513,0,0,0,0,-0.120090083995685,0,0,0.0568372252835695,0,-0.17443572587388,-0.00529632869393512,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0556015184537285,0,0,0,0.0397027418217254,0,0.105273342354733,0.139185186536732,0,0,0,0.0152415269130435,0,0.150427883266805,0,0,0,0,0,0,0,-0.0204455819731417,0,0,0,0,0,0,0,-0.109828331730556,0,0,0,0,-0.0345287352454105,0,0,2.16840434497101e-19,0,0,0.111587772351138,0,0,0,0,0.0130735401510464,-0.00831232766727525,0,0,0,0,0,0
X000858.SZ,0,0,0,0.130675583992227,0,0,0.0245132210366055,0,0,0,0,0,0.340363425870381,0,0.0356740028220344,0,0.0339141564328111,0,0,0.132623726868647,0,0,0.0133154008923837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836733689860891,0,0,0,0.0160741665427109,0,0,0,0,0.123599798677725,0,0,0,0,-0.00495961682435987,-0.00154049570670371,0,0,0,0,0,0
X000725.SZ,0,0,0,0.144139590195143,0,0,0,0,0,0,0,0.122855457884753,0,0.0790254563636957,-0.336272891806816,0.208391179263981,0,0,0,0,0,0,0,0,0.0165466219728197,0,0,0,0,0,0,0,0,0.167772309607292,0,0,0,0,0,0.269084628934094,0,0,0,0,0,0,0.13405972168521,0,0.166183224368317,0,-0.0690546615466522,0.0464656654635321,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.1543554336119,0,0,0,0,0,0,0,0.387341114392037,0,0,0.0920888666762852,0,0,0,0,0,0,0.00491841274781926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120082424573882,0,0.0916003766393955,0,0,0.112784484160536,0,0,-0.0423046454332408,0,0.133425216078588,0,0.0120552681840656,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0285664482912216,0,0,0,0,0,0,0,0.220915103871474,0,0,0,-0.00882278701380318,-0.0606096424398036,0,0,0,0,0.0281930944313219,0,0.0646644760769862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205153474175023,0,0,-0.000202249210786167,0.00489032415197972,0,0,0.00672559126853955,0.0213113631257925,0,0,0,0,0,0
X600690.SH,0,0.0242188474018694,0,0,0,0,0.176866592765095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407705592426204,0,-0.0395667459115281,0,0,0,0,0.0074073204645759,0,0,0.0463006425026614,0,0,0,0,0,0,0,0,-0.157941578930044,0.0370078671335552,0.13925185808104,0.0253902962751361,0,0,0,0.00515217910372334,-0.00709464949882327,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0250952012413736,0,0,0,0,0,0,0,0,0,0,5.68151398850215e-05,0,0,0,0,0,0,0.0175293552806526,0.146183657243205,0,-0.199081926157963,0,0,0,0,0.0134466579467002,0,0,0.0405518824043267,0,0,0,0,0,0,0,0,0.0181445720364657,0,0,0.125866037295062,-0.173167565915841,0.0351784444445183,0,0,-0.0122000164224224,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16847865978635,0,0,0.0616864334792116,0,0,0,0,0.0779488439777864,0,0,0,0,0,0.196524259642364,-0.0796503597659572,0,0.285806512336762,0,0,0,0,0,0,0.0977863078581321,0,0,0,0,0,0,-0.181302596582125,0,0,-0.00391346141030796,-4.33680868994202e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0919378982391004,0,0,0,0.0462014713773214,0,0,0,0,0,0,0,0,0,-0.094620414349827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182580535332047,0,0,0,0,0,0,0,0,0,-0.00048882006991186,0.00236823819356319,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.494009758976272,0,0,0,0,0,0,0.0182542453968643,0,0,0,0,0.0465739082699893,0,0,0,0,0,0,0.0861654542458996,0,0,0,-0.0379229270566071,0,0,0,0.0512622620823533,0,0,0,0.0241294951188592,0,0,0,0,0,0,0,-0.031829404111929,0,0.208049137948084,0,0,0,0,-0.00954421679229128,0,0,0,0,0,0,0
X600741.SH,0,0.161788907907587,0,0.068566509670215,0,0.138101858877561,-0.0334409192323987,0,0,0,0,0,0,0,0,0,0,0.0221816413534847,0,0,0,0,0,0.0111423384700376,0,0,0,-0.0125664515862555,0,0,-0.0201331223849928,0,0,0,0,0,0.0230641496650302,0,0,0,0.0842457507397915,0,0.00296475097249978,0,0,-0.0445375093094568,0,0,0,0,0.00130932092241665,-0.0103865638873665,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150875514448122,0.0156933339191781,0,0,0,0,0,0,0,0.233348041673555,0,0,0,0,0,0.21494752277805,0,0,0.0739944773204297,0,0,0,0,0.0438867574033465,0,0,-0.016762492614398,-0.129532258559931,0,0,0,0,0,0,0.0201680513851253,-0.0110905206316303,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0691640312803306,0,0.100814315016191,0,0,0,0,0,-0.116831119939764,0,0,-0.138922662519832,0,0,0,0,0,0,0,0,0,0.482418260023145,0,0,0,0,0,-0.0804367195664318,0,0,0,0.230697562463168,0,0,0.103684473909459,0,0,0,0,0,0,0.0200951853918082,-0.0316716526022688,0,0,0,0,0,0
X002236.SZ,0,0,0,0.362283148153692,0,-0.0657938628919692,0,0,0,0,0.289928803045982,0.246556709532006,0,0,0,0,0,0.135598857399677,0,0,0,0,0,0,0.093706668016553,0,0.175251851012735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201533940173418,0.344415436929548,0,0,0,0.0131777815268479,-0.0310913261481122,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.110415867485005,0,0.195319736119009,0,0,0,0,0,0,0,0,0.30880428724731,0,0,0,0,0,0,0.269777943022305,0,0.134237221797073,0,0,0.166175223370645,-0.1125284461909,0,0,0,0.152210485720577,0,0,0,0,0.00955609650879283,0,0,0,0.028374222933518,0.0172980478506943,0.0474596284766268,0.0783074174836778,0,0,0.142184020443237,-0.145670223805206,0,0,0.03637471102842,0.0061669168665254,0,0,0,0,0,0
X600066.SH,0,0,-0.208541149237629,0.0798471068419184,0,0,0,0,0,0,0,0,-0.0916114267231895,0,-0.273120431296141,0,0.147265546979497,0,0,0,0,0,-0.0351943407273678,0.237391645468082,0.293913116806897,0,-0.0941364154950411,-0.0420619652488951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297787744961095,0,0,-0.0232546785847314,-0.0153373394053759,0,0,0,6.26523874447023e-05,0.0147195416920913,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14054578461737,0,0,0,0,0,0,0,0,0,0.0182633023070513,0,0,0.339643781385501,0,0,0,0,0,0,0,0,0,0,0,0,0.00835193128659447,0.292940389135917,0.0285582659182901,0.0030528643381794,0,0.261947373349182,0,-0.0036093126411829,-0.012732889505927,0,0,0,0,0,0
X000100.SZ,0,0,0,0.11711238258456,0,0.0633990311225519,0.118666733416106,0,0.0327420455394321,0,0,0,0,0,0.0770756183702327,0,0.0328569711254061,0,0,0,0,0,0,-0.00441217043181395,0.0559941039268874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592666046695163,0,0,-8.67361737988404e-19,5.42101086242752e-20,0,0,0,0,0,0.0272594415857728,-0.00530986081943112,0,0,0,0,0,0
X002456.SZ,0.266858328099095,0,0,0,0,0,0,0.295696489429781,-0.0533595458625962,0,0,0,0,0,0,0,-0.0388045985924615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199112733748194,0,0,0,0,0,0,-0.0982095062501927,0,0.335470896077165,0,0,0,0,0,-0.416505645222266,0,0,0,0.0204555726325247,-0.0506367503251748,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0178294140262853,0.130854200574352,0,0,0,0,0,0,0,0,0,0,0,0,0.282715447508961,0,0,0,0,0,0.191916640796222,0,0.0789339140461079,0,0,0,0.103797470158883,0,0,0,0,0,0,0,0,0.0651694409589047,0,0.0178388899302682,0,0.162230942683784,1.73472347597681e-18,0,0,0,0,-0.00223920035843236,-0.0123681759419762,0,0,0,0,0,0
X002508.SZ,0,0.23893794060919,0.223581431857451,0,0,-0.0839460529040929,0,0,0,0,0,0,0,0,0,0,0,0.0559570989696867,0.375965825779944,0,0,0,0.0229099477036331,0,0,-0.0704041327790702,0,0,0,0,0,0.130111964192834,0,0,0,0.262091615641719,0,0,0,0,0,0,0,0,-0.000516415474241554,-0.0720028192574015,0,0,0,0,0.0249599725241633,-0.014102521121701,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.140747453585425,0.293122672492934,0,0,0,0,0,0,0,0,0,0,-0.109798640410374,0,-0.0753355799646914,0,0,0,0,0,0,0.33559293836535,0.0795501089538583,0,0,0,0,0.00787017933124991,0,0,0,0.0688462896556546,0,-0.026171236444796,0.0640884006845775,0.200013142832602,-0.0954829551726158,0,0,0,0,0.00904236736748857,-0.00712186619958185,0,0,0,0,0,0
X600271.SH,-0.207984943227814,0.0441116620847825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327645487174183,0,0,0.204937004172045,0,0,0,0,0,0,0,0.0632389472858713,0,0,0,0.131353777146514,0,0,0,0,0,0.0139348992887148,0,0,0,0.159671312530391,0,0,0,0,0,0.0007442723046718,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0372864640153988,0,0,0,0,0,0.132203495041012,0,0,0,0,0,0.279696095789236,0,-0.38290987410002,-0.269176772376614,0,0,0,0,0,0,0,0.271560588140646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277279304091369,0,-0.0542019346757588,0,0,0,0,0,0.0247673764813134,0.0260541908887163,0,0,0,0,0,0
X600089.SH,0.245969679245457,0,-0.0770574575689116,0,0,-0.112779790153208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256245832340327,-0.102747146450225,-0.0852105999200518,0,0,0,0,0,0,-0.209353614959749,0,0,0.101272459212584,0,0,0,0,0,0.152643815043124,0,0,0.00996605626715383,0,0,0.383158494561965,0.232581694560474,0,0,0.0173229403070952,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600579458088266,0.0683059750512528,0.00297657942464716,0,0,0,0,0,0,0.0461456950786271,0.0938370823250933,0.0696431534851498,0,0,0,0,0,0,0,0.188542246843726,0,0,0,0,0,0.0241491195393872,0,0,0,0,0,0,0,0,0,0,0.0209291137730948,0,0,0,0,0,0
X600177.SH,-0.0375785399616085,0,0,0,0,0.126291570065729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263697156134221,0,0,0,0,0.0112675761569132,0,-0.0557800470980268,0,0,0,0.0686510152309564,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807328971041462,0.0150897258047158,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0436251599707433,0,0,0,0,0,0,0,0,0,0.282609640200599,0,0,0,0.0159154812720984,0.023309736707756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178971036838536,0,0.0363573256130728,0,0.140966600518834,0.00484942268314571,0,0.0103582373574315,0,0,0.0187106447735439,-0.000792425548467886,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0862839343361971,0,0,0,0,-0.0473852763568998,0,0,0,-1.73472347597681e-18,0,0.159966775328882,0,0,0,0,0,0,0,0.0707226514431818,0.0899894209946735,0,0,0,0,0,0,0,0,0,-0.0746263948534507,0,0.173270114249924,0,0,0,0.0979845335066285,0,0,-0.00652291417878421,0.0941367850554682,0.127790900785411,0.357005336682108,0,0,0,0,-0.016186858885746,0,0,0,0,0,0
