,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X002456.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X300136.SZ,X002008.SZ,X600177.SH,X002085.SZ,X300003.SZ,X600271.SH,X600522.SH,X600089.SH,X000157.SZ,X002007.SZ,X600118.SH,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X600809.SH,X600566.SH,X000050.SZ,X300115.SZ,X002180.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.113065536255359,0,0,0.187732781043682,0.0301863894576847,0,0,0,0,-8.67361737988404e-19,-0.0156109793810352,0,0,0,0,0,0,-0.0814138458102896,0,0.178626104098092,0,0,0,-0.0566503199694825,0,0.142011334404738,0,0,0,0,0,0.155861976432424,0,0,0,0.121337633573296,0,0,0,0,0,0,0,-0.0141179836480241,0,0,0,0,0,0
X600104.SH,0,0,0,0.109748963223527,0,0,0,0,0.245645492392704,0,0.149489370464291,0,0.106112569262152,0,0.419298094480737,0,-0.031482637690182,0,0,0,0,0,0.00295459920970024,0,-0.156760342456739,-0.023982776442861,-0.0270683916781878,0,-0.130730654136486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914888520943482,0,-0.0400458096696065,0,0,0,0.0154730902905779,-0.0221428441796521,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.10251662729432,0,0,-0.0930623314166932,0.101852246151412,0,0,0,0,0,0,0.238601852850533,0,0,0,0,0,0.277153901752054,0,0,-1.73472347597681e-18,-0.0645864386003188,0,0,0,0,0.129517737651737,0,0,0,0,0,0,0,0,0,0,0,0,0.108631269817372,0,-0.183242079657957,0,0,0,0.014178976875389,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0945144640074105,0,0,0.0573126092007191,0,0.183189818825189,0.0312673941992481,0,0,0,0,0.00869694228874731,0,-0.0202376001411739,0.091235880653536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681228726101116,0,0,0.158484200183943,0,0,0,0,0,0,0.0185298813737097,0.000557128842143022,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0962102209497113,0,0,0,0,0,0,0,0.594185996011373,0,0,0,0,0.0708285616428876,0,0,0,0.011908815613378,0,0,0.0592677958623345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294921889781033,0,0.0438461230371466,0,0,0,0,-0.00920320130178534,-0.00227546828005169,0,0,0,0,0,0
X000725.SZ,0,0,0.441262561876543,0,0,0,0,0,0,0,0,0.0662092584411553,0,-0.163664705844328,0,0,0,0,0,0,0.278167421684733,0,0,0,0,0,0,0,0,0,0.574664744025845,0,0.0511654672574546,0,0,0,0,0,0.0170322060028692,0,0,0,0,0,-0.0187911996687396,0.129800686024085,0,0,0,-0.0248974423126397,0.0314350717041299,0,0,0,0,0,0
X600276.SH,0,0,0.0094413161018186,0,0,0,0,0.056138674887626,0,0,0,0,0,0,0,0,-0.0219485260635183,0,0,0,-0.0222342106919399,0,0.151832827975939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500127056080601,-0.0581660260474846,0,-0.0854330294509727,0,0,0,-0.0928186854044424,0,0,0,0.011928417262129,0,0,0,0,0,0,0
X002304.SZ,0,0.0843015953774176,0,0,0,0,0,0,0.200601804055102,0,-0.0324863428101718,0,-0.0191567844552625,0,0.321548486156009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381765505834037,0,0,0,0,-0.0880373216907725,0,0,0,0,0,0,0,0.30936777541167,0,0,-0.0699804029382158,0,0,0,0,0.0619320036511863,0,0,0,-0.0875384950691742,0,0
X600690.SH,0,0.463250057724713,0,0.0118051080755341,0,0,0,0.0937498091369897,0,0,0,0,0.0844621400480128,0,0,0,0.0705008859370595,0,0,0,0,0.0517103797098438,-0.0113324363196914,0,0,0.00605698648431101,0,0,0,0,0,0,0,0,0,0,0,0,0.0369301442132446,-0.0634584835234634,0,0,0,0,0,0.0761337862539233,0,0,0,0,-0.00512764652420305,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.131724136116898,0,0,0,0,0,0,0,0,0.0241989391314562,0,0,0,0,0,0,-0.0524370126311741,0,0,0,0,0,0,0,0,0,0,0,0,0.0460252352565711,0,0,0,0.0364815563798367,0,0,0.208077563782824,0,0,0.163180659324832,1.38777878078145e-17,0,0,0,0.0130804766795389,-0.0319373769550907,-0.134850351099496,0,0,0,0,0
