,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600372.SH,X600118.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X000559.SZ,X002241.SZ,X600089.SH,X600839.SH,X600741.SH,X600177.SH,X300124.SZ,X002456.SZ,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X002475.SZ,X000800.SZ,X002465.SZ,X600060.SH,X600435.SH,X000977.SZ,X300003.SZ,X600198.SH,X601877.SH,X000568.SZ,X000050.SZ,X000581.SZ,X002223.SZ,X300146.SZ,X000623.SZ,X600166.SH,X002294.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0723696334678062,0,0,0,0.0082332441931102,0,0.0469000198476583,0,0.077094198372247,0,0,0,0,0,0,0,0,0.0727632755229999,0,0,-0.0280623603515549,0.0575744085023292,0,0,0,-0.00785081947751249,0,0,0,0,0,0,0,0,0,0.213836267231206,0,0,0.017490449309598,0,0,0,0,0,0,0,0.0110521824497187,0,0,0,0,0,0
X600104.SH,0,0,0,0.0182452528978602,0,0,0,0,0.0112373029415455,0,0,0,0,0,0.0625874162795458,0,0,0,0,0,0,0,0,0,0,0.000304758750209066,0,-0.0182391857502772,0.0307599366179984,0,0,0,0,0.0362690775271681,0,0,0,0,0,0,0,0.344458327482709,0,0,0,0.0475191904916257,0.115756284545082,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990793656429463,0,0,0,0,0.013797098257971,0,0,0,0.0729256395162003,0,0,0,0,0.121203624918001,0.0421500311619511,0,0,0,0,0.287013830264628,0,0,0.021964861109482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091733838556648,0.00752074262385806,0,0,0,0,0,0
X000651.SZ,0,0,0.0675564412386574,0,0,0,0,0,0,0,0,0,0.0220953694892557,0.0172202023987511,0,0,0,0,0,0,0.00445361209079957,0,0,0,0,0,0,0.0264607936887791,0,0,0,0,0,0,0,0.0799572886916695,0,0,0,0,0,0.0433293221432541,0,0,0,0,0,0,0,0,0,-0.00392953404279543,0.0080074691119633,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.000434076841534829,0,0,0,0,0,0.114173396036667,0,0.0949259467174499,0,0,0,0,0,0.0339701992008865,0,0,0,0,0,0.135243593180355,0,0,0,0,0,0,0,0,0.0851380709154975,0.0279225373354943,0.156894484154976,0,0.10300234896241,0,0,0,0.300257616066193,0,0,0.0774515726510324,0,0,-0.00517289428817231,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273889956662602,0,0,0,0,0,0,0,0.182861460092477,0.103190896079277,0,0.162408806334613,0,0,0,0,0,0,0,0,0,0.0461317997363441,0,0.120200314244684,0,0,0,0.153387175641896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0167380472338628,0,0,0,0,0.0883404313336901,0,0,0.0597418657400258,0,0,0,0,0,0,0,0,0,0,0.0388904022821947,0,0,0,0,0,0,0,0.0024035628370241,0.149302264796846,0,0,0,0,0,0,0,0,0,0,0.0875773794954783,0,0,0,-0.00372719113922362,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0592643034863893,0,0,0,0.011298045510242,0,0,0,0.0575926887410411,0,0,0.0462846508188743,0,0.0852251988406075,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254320237465311,0,0,0,0.0484045367445437,0,0,0,0.0721075433631734,0,0,0,0,0,0,0,0,0
X000625.SZ,0.0316140740523415,0,0.0569449055521561,0,0,0,0,0,0,0,0,0,0,0,0.0224807327898836,0,0,0,0,0,0.0466047267155024,0,0,0,0.0847521340613639,0,0,0,0,0,0,0,0,0,0,0.0298761299412443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316643076262848,0.0555144636417778,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203038344815713,0,0,0,0,0,0,0,0.188971476585955,0,0,0,0,0,0,0,0,0,0,0,0,0.0167348965368437,0,0,0,0.127478152921065,0,0,0,0,0.0097109322627185,0.054210692080531,0,0,0,0,0,0.00578150139966218,0.0122891345804087,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166557595976766,0,0.0242598603854438,0,0,0.117402725420367,0,0,0,0,0,0,0,0,0,0,0.0530449168449125,0,0,0.0613889765997299,0,0.0210416527769038,0,0,0,0.0418731916580232,0,0,0.116271142054885,0,0.0221542689931583,0,0,0.00744433040633481,0.00387438504953758,0,0,0,0,0,0
X600276.SH,0,0,0.188395432623063,0,0,0,0,0,0,0,0,0,0,0,0.0342027880242616,0,0,0,0,0,0,0,0,0.0541188794474853,0,0.000928087034925959,0,0,0,0.0301994939198967,0,0,0,0,0,0.150827087548664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092279103031739,0.00957016146488749,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0186811935833292,0,0.164492244075919,0,0,0,0,0,0,0,0,0.124635081693335,0,0.0385697585043372,0,0,0,0,0,0,0.225996470400778,0,0.029076624208521,0,0,0,0.01770130786415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267314969615969,0,0,0,0,0,0.00456748841078415,0,0,0,0,0,0
X600271.SH,0,0,0.102500326902774,0.162986076828456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353727195126619,0.199379430167864,0,0,0,0,0,0,1.73472347597681e-18,0.187945962156078,0,0,0,0,-0.11692488235728,0.013172373037187,0,0.0543297307833148,0.0652161526651619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314123534861335,-0.0246487782226958,0,0,0,0,0,0
X600372.SH,0,0.293147741509931,0,0,0,0,0,0,0,0,0,0,0,0.00261279709947637,0,0.00918041266007113,0,0,0,0,0,0,0,0.0494756695094876,0,0,0,0,0.128429313938316,0,0,0,0,4.33680868994202e-19,0.0920090729266699,0,0.117197792476818,0,0,0,0,0,0,0,0,0.138314002240664,0,0,0,0,0,-0.0078853615629148,0,0,0,0,0,0,0
