,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600066.SH,X002463.SZ,X600703.SH,X600372.SH,X000977.SZ,X000921.SZ,X002241.SZ,X002236.SZ,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X600584.SH,X000661.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600177.SH,X601799.SH,X600566.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.112090929172907,0,0,0,0.158205760256954,-0.000434869053473656,0,0,0,0,0,0,0,0.126370091745829,0,0.00308292059687254,0.0615886241002234,0,0,0,0,0,0,0.0171492845934725,0.00417917947494205,0,0,0,0,0,0,0,0,0,0,0,0.0601397798911409,0,0,0,0,0,-0.0324191022603135,0,0,0.0534833693620602,0,0,0,0,-0.00625779890576713,-0.00123180582543902,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.44309915468152,0,0,0,0,0,0,0,0,0.227414340321895,0,0,0.0317950643262628,0,0,0.0127139486586339,0,-0.0349918458588539,0,0,0.0590864307209664,0,0,0,0,0,0,-0.0102205089440443,0,0,0,0,0.0245763613934867,0,0,0.0355716251059815,0,0,0,0,0,0,0,0,0,-0.0116419160984362,-0.0182859226093203,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.319050291819134,0,0,0,0,0.1117429934758,0,0,0.142101419305361,0,0,0,0.053479133704115,-0.0339194125472268,0,0,0,-0.143887920796651,0,0.0590790610043753,-0.0210389167967858,0,0,-0.000324824982105227,0,0,0,0,0,0,0,-0.0690094890588435,0,0,0,0,0,0,0.130084246016299,0,0,0,0,0,0,-0.103537839185176,0.0153216011485353,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0367689210895219,0,0.0728700294304863,0,0,0,0.0297743662246898,0,0,0.145816699650249,0,0,0,0,0,0.0463323871804857,0,0,-0.0654371895798451,0,0,0,0,0.01566349628846,0,0,0.189409723973242,0,0,-0.0440720209986846,0.0566234276619659,0.0461946891933682,0.0166649597559853,0,0,0,0.0416739433396633,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00983538383283527,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.119406804148959,0,0,0,0,0,0,0,0.0201816530216111,0,0,0,0,0,0.0316450724767842,0.0627128148990573,0,0,0,-0.100143311847052,0,0,0,0.235051082266962,0,0,0,0,0.0380151085173039,0,0,0.0414526122924647,0,0,0,-0.090989628479683,0,0,0,0,0,0,0,0,-0.00328869828570692,-0.0030505241155152,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32372182277779,0,0,0,0,0,0,0,0,0.108253817654152,0,0,0,0.0300777670499196,0,0,0.0904570050104071,0,0,0,0,0,0,0,0,0.343068824586948,0.0545281392577525,0,0,0.047928685103284,0,0,0,0,0,0,0
X000568.SZ,0,0.795132139957375,0.188342300628546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029888898669605,0,0,0.0849917021339665,0.144460225093506,0,0,0.0588143180705075,0,-0.138714060547718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449636346902929,0,0,0,-0.00882114284303775,0,0,0,0,0,0,0.0403867555631814,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.256912728877936,-0.0945484219612875,0.0904185350973424,0,0,0,0,0.148411786239536,0,0,0,0,0,-0.123878201042746,0,0,0.0689033712629233,0,0,0.0817757177310454,0.227504677861629,0,0,0,0,0,0.129919367413955,0,0,0,0,0,0,0,0,0,-0.188271024837707,0,0,0,0,0,0,0,0,0,0,0,0,0.067965025384858,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288814537071157,0.0575298431630926,0.256745463970079,0,0,0,-0.0141679459557479,0,0,0,0,0.352603313429164,0,0,0,0,0,0,0.0893426203557259,0,0,0,0,0,0,0,0,0.172888046714878,0,0,0,0.0544962359656308,0,-0.294945315262911,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.03529888130349,-0.328656706306364,0,-0.0510783831783677,0,0,0,0,0,0,-0.198591783064739,0,0,0,0.08122036241873,0,0.0772897926029964,0,0,0.0435680756173206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239821505092279,0,0.0602462097186872,-0.0727039111867441,-0.0106248242400105,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0696438882512373,0,0,0,0,0,0,0,0.125033375358727,0,0,0.00441475347461446,0.0255176927193549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622412698663357,0,-0.00207333686943845,0,0,0,0.04197536011547,0,0,0,0,0,0,0,0,-0.0288628724163574,-0.0526211769915518,0.0351304472878997,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0189385198535206,0,0,0,0,0,0,0,0,0,0,0,-0.0620073958135403,0.16470556703503,0,0,0.00100906404723725,0,0,0.089021096400594,0.216840273443353,0.0781719212095653,0,0,0,0,0,0,0,0,-0.144104078421864,0.0986691362910024,0,0.0477286655499369,0,0,0,0,0,0,0,0,0,0.108724338748752,-8.67361737988404e-19,0,-0.000216387853191058,0.0187448246789791,0,0,0,0,0,0
X000725.SZ,0,0,-1.38777878078145e-17,0,0,0,0.0653771209234015,0,-0.00791090634567163,0,0,0,0,-0.0648741222761773,0,0,0,0.00462671299740319,0,0.134121109062833,0.123351682580464,0,0,0,0,0,0,0,0,0,0,0,0.0887192229091971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132178392756184,-5.42101086242752e-20,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.169282806370011,0,0,-0.066124008027366,0.0308176285780302,0,0,0,0,0,0,0,0.09213344290744,0,0,0,0,0,0.260218028929918,0,0.208960195854691,0,-0.0221930662540702,0,-0.0600948314784998,-0.0241138620536975,0,0,0,0,0,-3.46944695195361e-18,0.0846146587703982,0,0,0,0,0,0,-0.094104444514387,0.141002919439224,0,0,0.0196465938002785,0,0,-0.0260028477626494,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910783419049773,0,0,0.197597288568688,0,0,0,0.103024585784934,0,0,0,0,0,0.0563029342074221,0,0,0,0,0.167523028695904,0,0,-0.196293559516648,0.105384760328551,0,0,-0.199206966599676,0,0,-0.0129532715497618,0,0,0,-0.0322962196218439,0.0995193145338697,-0.0143259255569793,0,0,0,0,0
X002304.SZ,0,0.195859899231983,0,0,0,0,0,0,0.0508681867040883,0,0,0,0,0,0,0,-0.0318710836821091,-0.011466427754377,0.148011826090448,0,0,0.0520602312313426,0,-0.0471599046166312,0,0,0,0,0,-0.00871750132657466,0,0,0,0,0.30487742654016,0,0,0,0,0,0,0,0,0,0,0.022996938623055,0,-0.201754694895948,-0.0168853734183155,0,0,0,0.0410048701087933,-0.13126119476014,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200665356424716,0.0132919109147326,0,0,0.0761288352460938,0,0.346406808634195,0.0683933116807294,0,0,0,-0.0183179224741351,-0.0480351166768361,0,0,0,0,0,0,0,0,0.0698393973833074,0,0,0.0204599711658979,0,0,0,0,0,0.202002415348416,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.267531078295563,0,0.0361290643547341,0,0,0,0,0,0,0.0384108576108807,0,0,0,0,0,0,0,0.233540599592777,0,0,0,0.00134369759097917,0,0,0.397474172137313,-0.081154732348118,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.625387431415586,-0.0642714353617277,0,0,-0.512264139949472,0.272851138933336,0,0,0,-0.0831488545334038,0.135081205393625,-0.0923520210318241,0,0,0,0,0
X000596.SZ,0,0.371347984242022,0.130232126474441,0,0,0,0.278486752099082,0.0801344165893384,0,0,0,0,0,0,0,0,0,0.0504267790744581,0,-0.0772569157106618,0.0309271284730177,0.0110140791467589,0,0,0,0,0,0.0906064495976327,0.0207536027680833,0,0.0760050641932439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819810316396911,0,0,0,0,0,-0.00236164235857168,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944548080178553,0,0,0,-0.0803811193714424,0,0,0,0.0704577788846665,0,0,0.099039450914588,0,0,0,0.146057492315635,0,0,0.270386525401541,0,-0.0714507783834338,0,0,0.117008045687297,0,0,0.017071044616857,0.252020385115429,0,0,0,0,0,0.0116615419879759,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172878321023818,0,0,0,0,0.0688866127019888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333017460282079,0.0619826057351791,0,0,0,0.0652999372292091,-0.568517779184486,-0.0119627900841227,0.0242999886870862,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.211304951865638,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.182698727002902,0.143802598274611,0,0.0171666751834172,-0.0136585397306943,0,0,0,0,0.080572087183016,0,0,0,0,0,0,-0.0342900959131638,0,0,0.364967097548569,0,0,0,0,0,0,0,0,0,0,-0.00608384039745355,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.149582467398646,0,0,0.0205810504705829,0,0,0,0,0,0,0.0899347620009632,0,0.0193209273638926,0,0,0,0,0,0,0,0.0175675327958718,-0.0343636223499932,0,0.00921667710551863,-0.008777050531642,0,0.184970849822419,0,0,0,0,0.131350604703968,0,0,0,0,0.0884406225715258,0,0,0.0870133330437275,0,0,0,0,0,0,0,0,-0.0427598955731847,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.044230953533879,0,0,0,0,0.22176615465446,0,0,0.242161246993675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217552381534138,0,0,0,0,0,0,0,0,0.125538459155642,0,0,0,0,0,0,0,-0.0314765710083646,0.0550415626374829,0,0,0,0.000642022620340355,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.089569385948528,0.41301500798737,0,0.0133335608965122,0,0.0656347838981861,0,0,0,0,0,0.0960279293052642,0,0,0,0,0,0.0814829682923302,0,0,0,0,0,0.0415597690457151,0,0,0,0.149770350176963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116731077679577,0,0,-0.0654792697214753,-0.025811036387445,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355889735173026,0,0,0,0.144413369756085,0.100034807789179,0,0,0,0,0,0,0,0,0,0,0.0425158496090687,0.189766492185851,0,0,0,0,0.0565972293135763,-0.0634842316192192,0,0,0,0,0,0.01600340217765,0,0,0,0,0.117296996909196,0.349531017635245,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.278430516003676,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.232755320567589,0,0.525479332054169,0,0.28017728147488,0,0,0,0.247050025960068,0,0,0,0,0,0,0,0,0,0,0,0.0337947207423849,0,-0.191735566616081,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0588440483970629,0,0.0364413656527802,0,0,0,0,0,0,0,0,0,0,0,0,0.242015243668538,0,0,0,0,0.0588887402756103,0,0,0.134081364337696,0,0.0471043610782088,-0.0201474550192399,0,0,0,0.0739376621561614,0.149640618031157,0,0,0,0,0,0,0,0.0946274834915867,0,0,0,0,0,-0.0276950342960274,-0.015952224269421,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-0.0374899690192731,0,0,0,0,0,0,0,0,0.145755577177252,0,0,0,0,0,0,0,0.00970232665475759,0.01062733769828,0,0,0,-0.138868791278784,0,0.0123924154687063,0,0,0,0.159408486379897,0.0820999151331496,0,0,0,0.147953170594385,0,0,0.0422783509504147,0,0,0,0,0,0,0.0221420640634855,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115301597363728,0,0,0,0.0183143426098116,0,0,0,0.046110840337182,0,0.547208121152009,0,0,0,0,0,0.0929696095367752,0,0,0,0.208621203114627,0.161187185758338,0.00067064958185395,0,0,0,0,0,0,0.00924260582528566,0,0,0,0,0,0,-0.0763714160526163,0,0,0,0,0,0
X000921.SZ,0,-0.0568580354550539,0,0,0,0,-0.0972333010097763,0.36354551453471,0,0,0,0,0,0,0,0,0,0,-0.00925402672652799,0.160655482863855,0.202717058471035,0,-0.0048570429668314,0.072861373988533,0,0.166621074878982,0,0,0,0,0,0,-0.138776100331333,0,0,0,0,0,0,0,0,0.0329659834665016,0,0,0,0,0,0,0,0.0187995292857817,0,0,-0.0238486521366411,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.14715580829311,0.0359983315463697,0,0,0.164328032483086,0,0,0,0,0,0,0,0,0,0,0,0,0.0190032501025754,0.128648209876219,0,0,0.145257431256562,0.00431616045457033,0.262702520810975,0,0,-0.179997010468163,0,0,0,0,0,0,0,0.0992155353942062,0,0,0,0,0,0.00415557618113743,0.181888412239618,0,0,0,0,0,0.0423621559878472,-0.0262214706523844,0.00435550795364654,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335435939704392,0,0,0.152882274055446,0,0.0573079403692587,0,0,0.0801943696910562,0,0,0,0,0,0,0.0212225381929927,0.00422966245345877,0,0,0,0,0,0.289166169874157,0.0847833166385316,0.214003664163544,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293902876871622,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.120662173870567,0,0.0507156202026559,-0.0460244579410526,0,-0.0551900407926964,0,0,0,0,0,0,0,0,0.0128311197199086,0,0,0,0,0,0,0.19882707569391,0.141999748342543,0.00616440876353638,0,0,0,0.0116420518158663,0,0,0,0,0,0,-0.0679843328206013,0,-0.13267371685956,0,0,0,0,0,0,0,0,0.0833453221178217,0,0,-0.0310333763968189,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194155512155392,0,0.0934271120047574,0,0.0289003367933293,0,0,0,0,0,0.214424059364819,0,0,0,0.0869463117425357,0,0,-0.00733791928784004,0,0,-0.0238883935032968,0,-0.155685566503342,-0.0170017831106476,0,0,0.012192544959962,0,0,0,0,0,0,0,0,0,0.00799482183663819,0.0968584619895177,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185925851892195,0,0,0,0,0,0,0.321850521183365,0,0.0379026687059533,0,0,0.107654308412715,0,0,0,0.283421243358861,0,0,0,-0.213642526767295,0,0.0403063906577725,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.14331825982591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062631100500326,0.134986085108565,0,0,-0.240508835827033,0,0.069866146673154,0.0819678445754139,0.0383444020146319,0,0,0.0779337670829194,0,0,0.148031774928681,0,0.132058921957317,0,0.00264417913075092,0,0.0969362376185105,0,0,0,0,0,0,0,0,0,0,0.0235159851981149,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.142236596588217,0,0,0.0268233633980909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137016803149831,0,0,0.15791132194013,0,0,0.0680843861391585,0,0.146669431893119,0,0,0,0,0.0831272683383979,0,0.19015573479334,0,0,0.177464706400326,0,0.118651489696184,0,0,0,0,0,0,0,0.100130280724735,0,0,0,0,0,0,0
X600584.SH,0,0,0.0338619656267736,0.344488272324913,0,0.0199054872523193,0.110786268321395,0,0,0,0,0,0,0,0.0520343192959237,0,0,0.082316767152272,0,0,0,0,0,-0.175618975353072,0,0,0.0399237544267466,0,0,0.0263098811304602,0,0,0.409148135078179,0,0,0,0,0.238316358203556,0,0,0,0,0.0847553422310568,0,0,0,0,0,0,0,0,0.119760962305014,-0.0255640158698464,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00288517651147596,0,0,0,0.173930293335628,0,0.263579396660243,0,0.179680395271418,0.143362638565915,0,0,0,0.0300348699723068,0,0,0,0,0,0,0,0.148567305433917,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0202641079841345,0,0,0,0,0,0,0
