,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X600104.SH,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600741.SH,X600183.SH,X600522.SH,X600066.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X600487.SH,X002456.SZ,X002156.SZ,X000800.SZ,X000661.SZ,X000921.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0657591332709079,0,0,0,0,0.226024556221124,-0.0328199401509404,-0.000554396282938459,0,0,0,0,0,0,0,0,0.314416876511324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000480300147836036,0,0,0,-0.0058811888469513,0,-0.00369716107428587,0,0,0,-0.0167717994413069,0,0,0.00719556672806492,0,-0.0462278923814742,0,0,-0.0596370497502994,0,0
X000858.SZ,0,0,0,0,0,0,0.477142012934908,0,0.0864356756422484,0,0,0,0,0,0,0,0,0.127819746892429,0,0,0,0,0,0,0,0,0,0,0,0,0.111836497363536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174746135759468,0,0,-0.071305291019272,0,0,0,0,-0.000552799345410933,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.112571015281387,0.114903574072622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290138657226358,0.0517087812046996,0,0,0,0,0,0,0,0,0,0,0,0.0718960748729193,0,0,0,0,-0.128411443962975,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100413512093527,0,0.425667941374538,0,0,0.0791053462778216,0,0,0,0,0,0,0,0,0,0,0.0620447218410413,0,0,-0.00315162696898693,0,0.0757847587448556,0,0,0,0,0,0,0,0,0,-0.0596143416405195,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0799305650407891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237258260755741,0,0,0,0,0,0.0749762050306082,0,0,0,0,0,0,0,0,0,0,0,0,0.0364183757620496,0,0,0,0,0,0,0,0.0144536093576307,0,0.0103546909601436,0,-0.0113878816378231,0,0,0,0,-0.0697791214785044,0,0
X600690.SH,0,0,0,0.181135918500228,0,0,0,0.240548609955587,-0.0373281483294625,0,0.054036476867487,0,0,0,0,0,0.0098585736564407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183895445785583,0,0,0,0,0.0278054135208603,0,0,0,0,0,0,0.21668805940931,0,0,0.0275877627134026,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.499193022650894,0,0,0,0,0,0,0,0,0.374281320196308,0.0111627386665388,0,0,0,0,0,-0.0255974181041405,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651590658552678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0692664963661698,0,0,0.0418686184105554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150644988017869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176304620503622,0,-0.00921246667878491,0,0,0,0,-0.00177611141885471,0,0,0.30038779295378,-0.0168890977693932,0,-0.0434747227113606,0,0,0,0,-0.00137000533328247,0,0
X600104.SH,0,0,0,0,0,0,0.369246332216475,0,0,0,0,0,0,0,0,0.114323954419255,0,0,0,0,0,0,0,0.244780776437398,0,-0.289353473480195,0,0,0,0,0,0,0,-0.0672879585222473,0,0.842089708578349,0,0,0,-0.216873666696009,0,0,0,0,0,0,0,0,0,0,0,0,0.0329289229326009,0,0,0,0.0594400848988709,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452372336807508,0,0,0,0,0,0,0,0,0,0.0145430274836575,0,0,0,0.155003558029651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.128551107235815,0,0,0,0.078656437769565,0,0.0262066612635422,0,0,0,0,0,0,0
