,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X000157.SZ,X600741.SH,X000799.SZ,X002007.SZ,X601877.SH,X600702.SH,X002236.SZ,X600584.SH,X002414.SZ,X300146.SZ,X600779.SH,X601799.SH,X600460.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0482855872364682,0,0.0266980731986427,0,0,0,0,0,0,0,0,0.0290634091601514,0,0,0,0,0.0316350315675209,0.0765867868420643,0.061704141477707,0,0.00547232281852987,0,0,0,0,0.0642366137210183,0,0,0,0,0,0,0,0.0663401373252352,0,0,0,0,0,0.114314346417867,0,0,0,-0.163985258852327,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.183419498933923,0,0.399778246255922,0,0,0,0,0,0,0,0.0217824940521466,0.0286025601939526,0,0,0,0,0,0.0508767312478618,0,0,0,0,0,0,0,0.0157345079163672,0,0,0.0182261225266463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976867557003219,0,0,0,0,0,0,0,0,0,0,-0.00902898006723172,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0581917287346198,0,0,0,0,0,0.0611226092557185,0,0,0,0,0,0.107768838896811,0,0,0.0123708468515113,0,0,0,0,0,0,0.0429269849256432,0,0,0.0262969635672638,0.0431612641815142,0,0.0225668647752286,0,0,0,0.09802112429529,0,0,0,0,0,0,0,0,0,-0.0263113401624809,0,0,0,0,0.00470166740440999,0,0
X600276.SH,0,0,0.000704066602362787,0,0,0,0.089831380541755,0,0,0,0,0,-0.0626298295330193,0,0,0,0,0,0,0,0,0,0,0,0,0.0306368258876906,0,0.0941303604035122,0,0,0,0,0,0,0,0,0,0,0,0,0.071884605206566,0.0208312355593901,0,0,0,0.0116200397436433,0,0,0,0,0,0.16705770014077,0,0,0,0,0.0284110056568506,0,0
X600809.SH,0,0,0,0,0,0.13660590964432,0,0,0,0,0,0,0,0.0903362873305074,0.0160666759664294,0.163774505651455,0.0999774877475054,0,0,0,0,0.013197251165578,0,0,0,0,0,0,0,0,0,0.472582428433366,0,0,0.0572331343993543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229436821434256,0,0,0,0,-0.00552750292902094,0,0
X000568.SZ,0,0.490532533004516,0,0,0.185519877657531,0,0.200346955650364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112351813698647,0.0754851726780817,0.0566041617494398,0.0219896857022618,0,0,0,0,0,0,-0.0274487660692151,0,0,0,0,0,0,0,0,0,-0.0229369485435777,0,0,0,0.255175487124503,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.162059143268627,0.165700959667496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292014867897692,3.46944695195361e-18,0,0.127253194397297,0,0,0.00746727285123658,0,0,0,0,0,0,0,0,0,0,0,0,0.131501913545475,0.0994641484874026,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812351222235296,0,0,0,0.00845384736130043,0,0
X000651.SZ,0,0,0,0,0,0,0.0521134043718447,0,0,-1.73472347597681e-18,0,0,0,0,0.0636787563705279,0,0,0,0,0,0,0.0319907752953044,0,0,0.240458007714246,-0.0444740020118771,0.0431189691116352,0,0,0.0250888722472987,0,0,0,0,0.0121944703927061,0,0,0,0,0.0532351199539506,0,-0.0549904471235036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000723250485122288,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.00519344821914036,0,0,0,0.0349587669243385,0,0.16951848955285,0,0,0.299765628633451,0.0226821493409237,-0.0552405659770849,0,0,0.139282757740246,0,0.148694084811345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126411470323723,0,0,0,0,0,0,0,0,0,0.00409999542354169,0,0,0,0,-0.0494150433847225,0,0
X600690.SH,0,0,0.0786921585500977,0,0,0,0,0,0.110559652973185,0,0,0,0.10807241442717,0,0,0.0567716707416326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272363600173047,0.0975466508373266,0,0.266672645769522,0,0.0679132222335163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400601229197819,0,0,0,0.037666180478217,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229648149543752,0,0.09504581204622,0,0,0.0969022031647825,0,0,0,0,0,0,0.175139272931803,0.205925199297058,0,0,0,0,0,0,0,0,0.113087072357101,0,0,0.166782232303722,0,0,0,0,0,0,-0.0602530043424217,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0750313989056914,0.0630004581901565,0,0,0,0,0,0,0.0629144287535092,0,0,0,0.0348694808113191,0,0.0531537680171524,-0.121078995422375,0,0,0.0404256471839109,0,0,0,0,0,-0.0751726885380809,0,0,0.0751458833781748,0,0,0,0,0,0,0,0,0,0.0612957122756421,0,0,0.0792588606680115,0,0,0,0.0552883759526685,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.027031702946119,0,0,0,0,0.071275876001574,0,0,0,0,0,0.149296787972192,0,0,0,0.356279154957119,0.0518024384039927,0,0,0,0,0,0,0.0771215660681824,0,0,0,0,0,-0.0529314065371516,0.0991770649763542,0,-8.67361737988404e-19,0.0855739779576174,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00141235115591944,0,0,0,0.00369251078675807,0,0
X300014.SZ,0,0,0,0,0.0273125597680125,0,-0.112771734460327,0,0,0,0,0,0,0,0,0.527014417509846,0,0.103126479499381,0,0,0.0998023607807524,0.208004418146224,0,0,0,0,0.0916096676602941,0,0,0,-0.0906216953894962,0,0,0,0.200055685928942,0,0,0,0,0,0,-0.0137348330706001,0,0,0,0.268942978738526,0,0,0.865213494417966,0,0,0,0.131214667037769,0,0,0,-0.126251323451673,0,0
X000661.SZ,0,0,0,0,0,0,0,0.179152747370216,0.0172242620335612,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.279518077727389,0.0881853662997776,0,0.207166561265171,0,0,0.200095725799733,0,0,0,0,0,0,0,-0.139106092151457,0.320015777935451,0,0.0736344314597381,0,0,0,0,0,0.132358165849846,0,0,-0.0743140218489623,0,0,0,0,0.0329268574217512,0,0
X300124.SZ,0,0,0,0,0.00596602513463561,0.220069908748703,0,0,0,0,0,0,0,0.198157561316872,0,0,0,0,0,0,0,0.016988507221692,0,0,0,0,0,0,-0.176689437761685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27051715225683,0.195450810559154,0,0,0,0,-0.024163346837315,0,0,0,0,-0.0224515850704372,0,0
X000063.SZ,0,0,0,0,0.132693259054018,-1.73472347597681e-18,0,0,0,0,0.109644317560025,0,0,0,0,0.0587805096026683,0,0,0,0,0,0.063070605349643,0,0,0,0,0,0,0,0,0,0.115549536006683,0,0,0,0,0,0,0,0,0,0.0978216531714983,0,0.0645373467373499,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603569804249363,0,0
X000338.SZ,0,0.248487746178208,0,0,0,0,0,0,0,0,0.00951603980830398,0,0,0.0464754302719622,-0.123578250696622,0,0,0,0,0,0,0.074242595534807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925753047142526,0,0,0,0,0,0,0.166805167749914,0.0282788266068426,0,0,0,0,0.00196474316435149,0.0401763584847411,0,0,0,-0.00268922368240014,0,0
X003816.SZ,0,0,0,0,0.0135919338836018,0,0,0,0,0,0,0,0,0.00697361126211842,-0.0589106325372646,0,0,0,0,0,-0.061223994913021,0,0,0,0.0459244728177046,0,0,0,0,0,0,0,0,0,0.00408830265971959,0,0,0,0,-0.0261343118144373,-0.00531453213166212,0,0,0,0,-0.0413180113541568,0,0.0351296672180255,0,0,0,0.023543758492356,0,0,0,0,-0.0297421606816486,0,0
X600703.SH,0,0,0.0456366412760695,0,-0.057737946992428,0,0,0,0,0,0,0,0.00459905440282243,0,0,-0.0384158618961171,0,0,0,0,0,0,0.0313850805635701,0,0,0.0860694838002906,0,0.150276524565482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144703486424644,0,0,0,-3.46944695195361e-18,0,0,0,-0.0176884129630347,0,-0.0180414905481036,0,0,0,0,-0.163043684833756,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.252427190185152,0,0,0,0.225403553964282,0.114484496663395,0,0,0,0,0,0,0,0.00150430897331378,0,0,0.0956066080577835,0,0,0,0,-0.0693199598601244,0,0,0,0,0,0,0,0,0.0882126750719673,0,0,0.0682162714236628,-0.0708464401515131,0,0,-0.0291039595016159,0.145454965476808,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0814734293228048,0,0,0,-0.29069126648645,0,0,0,0,0.0975672362064789,0.101744041971583,0,0,0,0,0,0,0,-0.240848952481622,0,0,-0.0676368576526602,0.0493599450859552,0,0,0,0,0,0,0,-0.267241262782395,0.131251469039483,0,0,0,0,0,0.0729398268337491,0,0,0,0.379527977253026,0,0,0,0,0,0.0396323364064884,0,0,0,0,0.0358991593208343,0,0
X000596.SZ,0,0,0,0,0,0.499121662617029,0.342880320535401,0,-0.200825770994239,0,0,0,0,-0.0797954658038847,0,-0.160807758221772,0,0,0,0.0772074314527658,0,0,0,0,0,0,0,-0.225648332585949,0.448500941262621,0,0,0,0.176419309581198,0,0,0.123649030804719,0,0,-0.0486391421991014,0.112812500028259,0,0,0,0,0,0,0,0.0154388960972897,0,0,0,-0.0412361956611301,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.145976023752504,0,0,0,0,0,0,0,-0.0469280613776319,0,0.0424021524478085,0,0,0,0.263208624133327,0,-0.0569145079294811,0,0,0,-0.0799616940029902,0,0.0661290348853651,0,0,0.0751599025580701,0,0,0,0,0,0.108203461937394,0,0,-0.135895477744419,0,0.0570460342140245,0,0,0,0,0,0,0,0,0,0,-0.121072004333056,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.603550692631484,0,0,0.0904725792957374,0,0,0,0,0,0,0,0,0,0.108125585691776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103447086848423,0,0,0,0,0,0,0,0.0618605241956457,0,0,0,0,0,0,0,0,0,-0.0481254373799656,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746465766754672,0.0683628406074045,0,0,0,0,0,0,-0.143801698573905,0.496161583867251,0,0,0,0,-0.142025738432437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136910431149491,0,0,0,0,0,0,0,0,-0.0834324165766596,-0.0147284758820351,0,0,0,0.0553694790813164,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.145603768306344,0,0.0320124168534135,0,4.33680868994202e-19,0,0.0800329416759669,0.154733664734603,0,0,0,0,0,0,-0.0266338006080815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946415726212127,0,0,-0.10247950776381,0,0,0,0,0,0.151315504744024,0,0,0.0661308352390644,0,0,0,0,0.00630242475220157,0,0
X002049.SZ,0,0,0,0,0,0,0.139467566728515,0,0,0,0.0150102672445671,0,0,0,0,0,0,0,0,0,-0.0139125338081746,0,0,0,0,0,0,0,0,0.11393000001503,0.0640784627324758,0,0,0,-0.0932495668775441,0.0618683399810619,0,0.384622611402446,0,-0.0286337745115516,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575724086384429,0,0,0,0.0303199407097561,0,0
