,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X000157.SZ,X601877.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X601799.SH,X002463.SZ,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0.0329760250110596,0,0,0,0,0,0,0,0,0.221680538055987,0.103104408073619,0.0646838132798733,0.178724930781276,0,0,0,0,0,0,0,-0.419990455906777,0,0.119323163341279,0,0,0,0,0,0,0,0,0.136944963386236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526268922769809,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0290817680690714,0,0,0,0,0,0,0,0,0.151816481374558,0,0,0.158160704317757,0,-0.0161745800451199,0,0,0,0,0,0.0760460558473764,0,-8.67361737988404e-19,-0.0183985871064961,0,0,0,0,0,0,0,0,0,-0.00851232466995326,0,0.088600722710239,0,0,0.109708039570161,0.0467743009587714,0,0,0,0,0,0.00765955866773626,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298308994839043,0,0,0,0,0,0,-0.0868703406004224,0,0,0,0.443764605038266,0,0.0591219003753439,0.196831658956969,0,0,0,0,0.032422040936778,0,0,-0.0702523434590774,0,0.21046093155645,0,0,0,0,0,-0.20063518002223,0.0835057258894892,0,0,0.617434030635064,0,-0.0567913006272725,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0598216451517485,0,0,0.0195551997590056,0,0,0,0,0,0,0.110668130694009,-0.0801726638272517,0,0,0,-0.145848648228267,0,0,0,0,0,0.290128166073335,0,0.0158905303344337,0,0,0,0,0,0,0,0.0446464545838071,0,0,0,0,0,0,0,0,0.129628977962135,0.0528829544554378,0,0,0,0.199835154234412,0,-0.00620942530137661,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534961517924637,0,0,-0.00610357048922224,0,0,0,0,0,0,0.035405194256214,0,0,0,0.173900334212966,0.0121619815177603,0.0448070097746484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0499579710020293,0,0,0.123158397043522,0,0.0177078005124798,0,0,0,0,0,0
X000625.SZ,0,0,0.0133264276881592,0,0,0,0,0,0,0,0,0,0.136455445115243,0,0,0,0,0,0,0,0,0.0156447682530916,0,0,0,0,0,0,0.0263807657475066,0.152809759264923,0,0,0,0,-0.0235254545667514,0.0307534085161633,0,0,0,0,0,0,0,0.123992463573395,0,0,0.00674906009299121,0,0,0,-0.0312006720204527,0,0.000126937390896547,0,0,0,0,0,0
X002371.SZ,0,0,0.0222120958277904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641005844600166,0,-0.418966641730301,0,0,0,0,0,0,0,0.136253881854073,0,0,0,0,0,-0.0775021316394855,0,0,0,0,-0.0239281705883701,0.191232105960909,0.508673606966874,0,0,-0.367878876819282,0,0,0,0.0380594710193427,0,-0.113430953335724,0.117667646171222,0,0,0,0,0,0
X000596.SZ,0,0,0.232726894758045,0,0,0.109096602531816,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0097588614240406,0,0,0,0,0,0,0,0,0,-0.0114593305077665,0.0130509418411643,0,0,0,0.264926211324152,0,0,0,0,0,0.0361046584565003,-0.0650916338920437,0,0,0,0,0.0768802108767936,-0.0445220016522101,0,0,0,0,0,0
X600031.SH,0,0,0,0.0419172350032882,0,0,0,0,0,0,0.0866947045995083,0,0,0,0,0.0958057154963513,0,0,0,0,0,0.09788493522992,0,0,0,0.0705533004927493,0.2010395168974,0,0.0458093419178184,-0.0299812388008074,0,0,0,0,0,0,0,-0.0622404157386249,0,0.0442224305594499,0,-0.172043700225462,0,0,0,0,0,0,0,0,0,-0.00263169969769884,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0852513694947517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233774173453363,0,0,-0.0134117852692269,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.887869661604098,0,0,0.175575702268624,0,0,-0.0690318502542975,0,-0.0797251855748362,0,0.0484429131436431,0,0,0.0150689745894264,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250475687894834,0,0,0.0164630318101697,0,0,0,0,0,0,-0.23952254290111,0,0.0292567146097088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475195831380305,0,0,0,0,0,-0.0608827146221501,0,0,0,0,0,0
X000338.SZ,0,0.0504611470138051,0,0.0421411207700098,0,0,0,0,0,0,0,0,0,0,0,0.000221080078167902,0,0,0.294369754270756,0,0.00557889945750791,0,0,0,0,0.0276788538718272,0,0,-1.73472347597681e-18,0.0267678656112258,0,0,0,0,-0.0145987035684871,0,0,0,0.114890128620926,0,0,0,0,0,0,0,0.0143576030711462,0,0,0,0,0.0264387492445916,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0462594522655116,0,-0.00868881277079054,0,-0.087469009628923,0,0,0,0,0,0,0,0,0.0469035158310044,0,0,-4.33680868994202e-19,0,0,0,0,-0.103440917588971,-0.0938412230538943,0,0,0,-0.00844781740734381,0,0,0,0,0,0,0,0,0,0,0.387522595585279,0,0,0,0,-0.218565691093624,0,0,0,0,0.00952460150307924,-0.000747873317837366,0,0.0215339400905483,0,0,0,0,0
X600089.SH,0,0.0553058536745904,-3.46944695195361e-18,0,0.0124315444703531,0.00577492591317649,0.14514718477535,0,0,0,0,0,0.0148690773423114,0,0,0.0599080192559836,0,0.0373953034735462,0,0.196985088570244,0,0,0,0,0,0.114585723260394,0,0,0,0,0,0,0,0,0,0,0,0.0353506281535627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418703646064856,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.486164970168252,-0.0311754984730105,0,0,0,0,0,0,0,0,0,0,0.0756948117238025,-0.769945104803044,0,0.341693923862934,-0.127840956267841,0,0,0,0,0,0,0,0.0621294280533907,-0.119736128969068,0,0,0,0,0,0,-0.033623666645493,0,0,0,0,0,0,0,0,0,0.121908376980479,0,0,0,-3.46944695195361e-18,0.0267768364087841,-0.233345030961838,-0.0257946658859111,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.00959523376896256,0,0,0,0,0,0,0,0,0,0,0,0,0.00941828836472101,0.0479517863804887,0,0,0.10587851426761,0,0,0,0,0,0.00694887466303852,0,0,0,0,0,0,0,0.0665314535373632,0,0.141006816303739,0.316608314193735,0,0.325835682837047,0,0,0,0,0,0,0,0,0.102280281293242,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408709581205713,0,0,0,0,0.109815889188589,0,0,0,0,0,0,0,0,0,0.00354957291085904,0,0,0,0,0,0,0,0,0.046698829637514,0,0,0.137804342213432,0,0,0,0.00151446087603987,0,0,0,0,0,0,-4.33680868994202e-19,-0.00921114782138411,0,0.0732891662041183,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749516451076988,0,0,0,0,0,0,0,0,0,0.0338128937332254,0,0,0,0,0,0.279943178353791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132976201382242,0,0,0,0,0.0343636787913209,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.515177113328954,0,0,0.320009975577516,0,0,0,0,0,0,0,0,0,0,0,0,-0.096866609620016,0,0,0,0,0,0,-0.0976038210890594,0,0,0.394130068175632,0,0,0,0,0,0,0,0,0,0.0699632854636014,-0.285910205743491,0,0,0,0,0.107393250122244,0.016365660758453,0,0,0,0,-0.00947996858487609,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0331637877864529,0,0,-0.120998761571442,0,0,0,0.490532545511032,0,0,0,0,0,0,-0.303123767097785,0,0.219630260307155,0,0,0,0,0,0.48356187223521,0.159025784480958,0,0,0,0,0,0,0,0,0,0,0.260866940891315,0,-0.742306427888906,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00942391326711826,0,0,-0.0388742487936651,0,0,0,0,0,0,0,0,0.140554503891589,0,0,0,0,0,0.0378196531936215,0,0,0,0,0,0,0,0,0,0,0,0,0.00627815012548511,0,-0.0369618144936334,0,0,0.0809588282821514,0,0,0,0.0377040163459279,0,-0.194282506526615,0.0117358643016763,-0.0210456532098868,0,0,0,-0.0303653610840569,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0972564449805645,0,0,0.494638918199402,0,0,0,0,0,-0.0491926750979703,0,0,0,0.0753244375107953,0,0,0,0,0,0,0,0.0926017687885443,0,0,0,0,0,0,0,0,0,0.154544104804854,0.0804900475922092,0,0,0,0,0,0.116350667622854,0,0,0.156945951474262,0,0,0,0,0,0,-0.0372561465773502,0.110422730066781,0,0,0,0,0,0
X000157.SZ,0,0,-0.0750199836736449,0,0,0,0,0,0,0,0.041096844273252,0,0,0.0698953386452861,0.160190797015662,0.0283808750362218,0,0,0.302889423371638,0,-0.0432301667792564,0,0,0,0,0,0.14121579729157,0,0,0,0,0,0,0,-0.0410168462624132,0,0,0,0,0,-0.075132444387105,0,0,0,0,0,0,0.0381153282810537,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257428619736621,0,0.0638751921701531,0.0371789799014918,0,0,0,0.0991646153193357,0.12878328430239,0,0,0,0,0.140580340125476,0,0,-0.00999855999992553,0,0,0.0579689318117864,0,0,0,0.0579131776939444,0.0523352983767906,-0.00124164081720047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00770907717810151,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0356688529475224,0,0,0,0,0,0,0,0,0,-0.0896593519468511,0,-0.036772696623253,-0.07790541937934,0.204212111509891,0,0,0,0.16131677637736,0,0,0,0,0.0443970957553579,0.0151610690983373,0,0.174340340016256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154751699756348,-0.0154947650046442,0,0.245078779741905,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0444267944982737,0.257586555754952,0.123622868079783,0,0,0,0,0,0,0.00873461734723695,0,0,0,0,0,0,0.344251228634263,0,0,0,0,-0.38148001310137,0,0,0,0.0178547127209816,0,0,0,0,0.255031941105578,-0.36531512125055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592325759872312,-0.101913327789698,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758794608666592,0,0,0,0,0,0,0.0593765002895891,0,0,0,0,0,0,0,0,0,0.056685442092519,-0.0532520699887591,0.0114614811085882,0,0,0,0.0475939393443961,0,0.0504694426674372,0,-0.0614357831659415,0,0,0,0,0,0,0.0223192129958482,0,0,0,0,-0.0105080084723422,-0.0454596961457699,0,0,0,0,0,0
X002180.SZ,0,0,-0.0326499332578322,0.0550414475112562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240539482733434,0,0,0,0.0127098404727541,0.0582416515405207,0,0,0,0,0,0,0.156234969603359,0,0,0,0.540061102435123,0,0,0,0,-0.013551374111223,0.067338434453217,0,0,0,0,0,0,0.0714107332503166,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.014923231196971,0,0,0,0,0,-0.0174683433147864,0,0,0.0296958186736664,0,0,0,0.426786121725811,0.0124112971790593,0,0,0,0,0.0690559463868583,0,0,0.0262048407556775,-1.73472347597681e-18,0,0,0,0,0,-5.42101086242752e-20,0.0269490897593411,0,0,0.0221199097338,0,0,0,0,0,0,0,0,0,0,0,0.0190159590092132,-0.0104348097306891,0,0,0,0,0,0
X600702.SH,0,0,0.219433615761201,0,0,0,0,0,0,0,0,0,0,0,0,0.00183809381002104,0,1.05280283884705,0,0,0,0,0,0,0,0.316213060155968,0,0,-0.101797176239279,0,0,0,0,0,0,0,-0.0501308752588412,0.170240126786461,0,0,0,0,0,0,0,0.0815204067988875,-0.000752090909812507,-0.181794827719521,0,0,0,-0.00978105272456335,-0.0512146329900435,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.00993725997789599,0,0,0,0,0,0,0,0,0,0,-0.0439878493011424,0,0,0,-0.00124338755581359,0,0.601376942778532,0,0,0,0,0,-0.0336722276753779,-0.0410833627140544,0,0,0,0,0,-0.128599881554128,0.134934796863402,0.09568913059782,0,0.107392774911449,0,0,0,0,0,0,0.00976318494318507,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0791070913172379,0.0052359576832599,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0277106621371377,0,0,0.237849524680085,0,0,0,0,0.0660505746699019,0,0,0,-0.0332554925707961,0,0,0.115450498970121,0,0,0,0.256773806014328,0,0,0,0.0303590970108434,0,0,0,0,0.0210901282890202,0.0449160870128585,-0.0154425905893021,0,0,0,0,0.0178950190143915,-0.0222506375688643,0,0,0,0,0,0
X600460.SH,0,0.152487986822208,0,0,0.0164336515990692,0,0.129106779987596,0,0,0,0,0,0,0,0,0,0.0251466802206817,0,0,0,0.107510657804124,0,0,0,0,0.177928444221319,0,0,0.0599026597510493,-0.0725404300456762,0,0,0,0,0.0139101991829105,0,0.166727877133589,0.0814105282549569,0,0.00509121781172301,0.159945116902467,0,0,0,0,0,0,0,-0.10716952996122,0,0,0.0330246714010096,-0.0498279479057025,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.237766125474053,0,0,0,0,0.136056919793712,0,0,0,0,0,0.0323359007898746,0,0,0,0,0,0,3.46944695195361e-18,0.0664688365068565,0.0377410390852328,0.0346744187631747,0,0,0,-5.42101086242752e-20,0,0.0235312965690287,0,0,0,0,0.002808849156655,0,0,0,0,0,0,0,0,0.036554985841653,0,0.0138054208611696,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0589877671923501,0,0,0,0,0,0.0292000000821867,0,0,0,0,0,0,-0.0260561354230443,0,0,0,0,0,0,0,0.0303643333141205,0,0,0.129116118517206,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0698142412166575,0,0.311612660897854,0,0.00980656914628445,-0.0502112664140996,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0829886041290681,0,0,0,0,0,0,0,0,0.3026229325568,-0.167740227838996,0,0,-0.0127982049970836,0,0,0,-0.443538372149072,0,0,0,0,0,0,-0.367576610180699,0,0,0,0,-0.0783729347536089,0.238642435628512,0.0943409778361478,0,0,0,0,0,0,0,0,0,0,-0.0667379375572501,0,0,0.0108124772601574,0,-0.306842873265849,0,0,0,0,0
X002463.SZ,0,0,0,0,0.152548515681352,0,0,0,0,0,0,0,-0.0460564662464583,0,0,-0.0240067166085877,-0.0419869430295053,0,0,0,0,0,0.176273788019672,0,0.0965911561946695,0,0,0,0.559844794036457,0.246522286159753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111114994742528,0.398696698872473,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.212156729769339,0,0,0,0,0,0,0.0723865679782701,-0.145697764304802,0,0,0,0,0,0,0,-0.249259138140145,0.255622373050149,0,0.49553843016875,0,0,0,0,0,0.229228917747484,0,0,0,0,0,0,0,0,0,0,-0.360362819633517,0,0,0.0656820074607813,0.147463280135685,0,0,0,0,0,0
X002028.SZ,0,0,-0.134382682571719,0,0,0,0.118661668333084,0,0,0,0,0,0,0,0,0,0,0,0,0.0512741229419597,0,0,0,0,-0.0380128413427149,0,0,0,0,-0.0310334028569217,0,0,-0.0623577125134289,0,0,0.197587995949725,-0.0130207287159585,0,0,-0.0796105123314753,0,0,0,0,0,0,-0.0217875050530153,0,0,0,0,0,0.0975485473586398,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772230178959445,0,0,0,0,0,0,0,0,0,0,0,-0.0921522563326025,0.000189839548053759,0,-0.0887627341353975,0,0,0.0266915153876648,0,0,0,0,0.0305500702908867,0.0941060442438883,0,0,0,0.44784429398917,0,0.0517237012802977,-0.123785568451386,0,0,0,-0.0702334519692664,0,0,0,0,0,0,0
Change_TY3M,0,0.201784743816737,0,0,0,0,0,0,0,0,0,0,0,0.359396836948059,0,0,0,0,0,0,-0.33686834576722,0,0.318315183494912,0,0,0,0,0,0,0.065769687512723,0,0,0,0,0,0,0,-0.102392907448255,0,0,0,0,0,0,0,0,-0.0405268110786015,0,0.0532593786813907,0,0,0.0363219956073635,-0.0936245443329309,0,0,0,0,0,0
Slope,0,0,0.779127179678326,0,0,-0.205924040282044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.582064588514174,0,0,0,0,0,0.764305293960181,0,0,0,0,0,-0.525189745430622,0,0,-0.43221716264374,-0.709417448015254,0,0,0,0.0606958602114261,0,0,0,0,0,0,0,0,0,0,0.327539808098803,0,1.524800063332,0,0,0,0,0,0
TED,0,0.124830984155718,0,0,0.00778446403551824,0,0,0,0,0,0,0,-0.113049244750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284154065902025,0,-0.125828146977163,0,0,0,0,0,0,0,0,0,0,-0.00191119325066965,0,0,0,0,0,0.18713334826987,0.278654590925447,0.19574648518447,0,-0.493841002100278,0.494161808185358,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0134991041045378,0,0,-0.109377988369807,-0.0938873508024294,0,0,0,0.156460500701328,0,0,0,0,0.0199907068810991,-0.0406537343109087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924644263492224,0,0,-0.00107862336990282,0.0257609658431112,0,0,0,0,0,0.0188702631146358,0,0,0,0,-0.0116143670300309,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0639018589535622,0,0,-0.0549292791142326,0,0,0,0.0430362236586071,0,-0.0827092164718103,0,-0.0124971552972681,0,0,0,0,0,0,0,0,0,-0.0315889470262679,0,0.057000373019752,0,0.0791583922364505,-0.00177551756905164,0,0,0,0,-0.00202807434553309,0,0,0.044700429392465,0,0,0,0,0,0,0,0,0,0.000200753421341519,0,0,1.73472347597681e-18,0.0166585475359691,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000998510654046867,0.000713839205496614,0,0,0,0,0,-0.000697380307354634,0,0,0,0.00137814514009851,0,0,0,0,0,0,0,0,0.000627510664323222,0,0,0.00074432833463194,0,0,0,0,0,0,-0.000223774876890286,0,0,-0.00178054776977509,0,0,0,0,0,0,5.73669655512173e-05,-0.000175706963276735,0,0,0,0,-0.000835840535939824,0.00455517725951427,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0119283833867738,0,0,0,0,0,-0.00635767017991783,0,0,0,-0.00163468753793921,-0.00191516649879712,0,0.000627299591296493,0,0,0,0.00272017706521075,0,0,0,0,0,-0.00153449363636203,0,-0.0101845504150148,0,0,0,0,0,0.00347030778180653,-0.0179197233081286,0,-0.00120688317784104,0,0,0,0,0,0,0.00640307907050894,0,0,0,0,-0.00697907357774308,0.00059150209676607,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395619702732107,0,0,0,0,0,0,0,0,0,0.00182481582892457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152094145028796,-0.0153177969384956,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011583577522879,0,0.00130590849261341,-0.000630310253893752,0,0,0,0,0,0,2.39508377928538e-05,0.000689257191525705,0,0,0,0,0,0,0,0,0,-0.00294592940485121,0,0,0,0.00446922804580635,-0.0021539921134147,0,0,0,0,0,0
