,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X000338.SZ,X600690.SH,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X002371.SZ,X600809.SH,X002241.SZ,X600183.SH,X300014.SZ,X000596.SZ,X300003.SZ,X002236.SZ,X601877.SH,X000977.SZ,X002007.SZ,X002456.SZ,X002129.SZ,X000157.SZ,X000625.SZ,X300136.SZ,X300124.SZ,X002180.SZ,X002463.SZ,X600271.SH,X600584.SH,X300142.SZ,X000066.SZ,X002179.SZ,X002414.SZ,X002008.SZ,X600118.SH,X002185.SZ,X002049.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378219386102872,0,0,0,0,0.386789926647082,0,0,0.193690285108257,-0.154127986373876,0,0,0.0298887736561902,0,0,0,0,0,0,0,0,0,0,0.273678160804768,0,0,0,0,0,0,0,0,0.070508745126496,0,0,0,0,0,-0.0567850297118414,0.0372919386093906,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.00970252264943755,0.120506635648258,0.311772928910087,0,0,0,0,0.0663587694758975,0,0,-0.0420849541292885,0.289678626701118,0,0,0.0567560764711226,0,0,0,0,-0.00214767055103121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086286008256344,0,0,0,0,0,0,0,0.0129106797627443,-0.03411303417757,0,0,0,0,0,0
X300003.SZ,0,0,0.238417002639717,0,0,0.00893403473168476,0,0,0,0,0.0885414020696047,0,0,0,0,0,0,0,0,0.342228225203658,0,0,0,0,0.246735086634769,0,0,0,0,0,0,0,0,0,0,0,-0.33103824262552,0,0,0,0,0.0640762924703042,0,0,0,-0.219972363843983,0,0,0,0,0,0.0216813755890505,0.0333471656600824,0,0,0,0.0456582736818021,0,0
X002236.SZ,0,0,0,0,0,0,0.108352870833002,0,0,0,0,0,0,0,0,0,0,0,0,0.00684693094474044,0,0,0,0,0,0,0,0,0,0,0,0.132566948708635,0,0,0,0,0.0753422011658664,0,-4.33680868994202e-19,0.00974203208203743,0.0339701212679754,0.158286714558502,0.175706890718451,0,0,0,0,0.161000172296095,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0221868312810781,0,0,0,0.172910048190683,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.144850499311612,0,0,0,0.0754755650951293,-0.102101348369547,0,0.133981612374355,0,0,0,0,0.0919698455763811,0,0,0,0,0,0,0,0,0,0,0,0.0184351375143945,0,0,-0.0457153730868609,0.100992386267943,0,0,0,0.0753964452658336,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139609190154915,0,0,0.123242401827223,0,0,0,0,0.0890202748600842,0,0,0,0,0,0,0.0897793495579635,0,0,0,0.506847336064485,0.0680549128239202,0,0.0316431520622422,0,0.109646607899961,0,0,0,0,0,0,0,-0.0243808583528695,0.093344365140014,0,0,0,-8.67361737988404e-19,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114879363295034,0,0,0,0,-0.0372233437155639,0,0.0236530770833015,0,0.0503262139699176,0,-0.146545519532758,0,0,0,0,0,0,0.0763529239300508,0,0,0.0644759481617517,0,0,0,0,0,0,0.406717437314646,0,0,0,0,0.166670420445952,0,0,-0.18219753213273,0,0,0,-0.0953182513700575,0,0,0,-0.105206052778573,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0985956302657665,0,0,0,0,0,0,0,0.435155490752469,0,0,0,0,0,0,0.135985452696478,0,0,0,0,0,0,0.311295471674657,0,0,0,0,0,0,0,0.0359230401867064,0,0.0692626834951969,0,0,0,0,0.10907789500127,0,0,0,0,0.122935451196221,0,0.0539443876833089,-0.0715688340236734,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.217388927877252,0,0,0,0,0,0,0,0.179801109273651,0,0,0.168520072660779,0,0,0,0,0.154521604075563,0,0,0,0,0,0,0,0,0,0.0901493636693167,0,0,0,0,0,0,0,-0.0704710003651617,0,0.028193245334682,0,0,0.0296433720060938,0,0.0382717476278151,0,0,-0.0032040004771264,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0096600971027068,0,0,0,0,0,0,0.355629109620753,0.103835769869357,0,0.238779501294529,0,0,0,0.0477280086901116,0,0,0,0,0.0190182194285033,0,0,0,0,0,0,0,0,0,0.0349518105772787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545772183250997,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.220097723733922,0,0,0,0,0,0.0818928141397238,0,0,0.0378813950076522,0,0,-0.1582444850812,0,0,0.121274489940048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13407583315197,0,0,0,0,0,0,0,0,0,0,0.186023013095674,0.124972118700533,0,0,0.0122767319817411,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.273306204218514,0.269901483681767,0,0,0,0,0,0,0,0,0,0,0.0157487141135979,0,0,0.1345821180954,8.67361737988404e-19,0,0,0,0,0.0397496886748644,0,0.0708477873131016,0,0,0,0,0,0,0,0,0,0,0,0,0.00572756378630194,0,0,0.0413201052821211,0,0,0,0,0.00401329956736881,-0.00812508586605046,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0451342044203209,0,0,0.102651102359989,0,0,0,0,0,0,0,0,0,0,0,0,0.0820969400226603,0,0,0,0,0,0,0,0.150330719901016,0,0.14056548310113,0,0,0,0,0,0,0,0,0,0,0,0,0.0144459534016169,0,0.0034714867522986,0,0,-0.0110460417454801,-0.00886607010116299,0,0,0,0.0110453041604966,0,0
X002180.SZ,0,0,0,0,0,0,0.0568207063563186,0,0,0,0,0,0.0636059218045595,0,0,0,0.0373384234713375,0,0,0.0862329342724254,0,0,0,0.069521105590696,0,0,0.0271501251215023,0,0.0658694715796891,0,0,0.0775387620754535,0,0,0,0,0,0.163934724300639,0,0.0761556026135828,0,0,0,0,0,0,0,0,0.064137933649511,0,0,-0.00334966937968843,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435707093287769,0,0,0,0,0,0,0,0,0,0.408473831780138,0,0,0,0.0421677611605498,0,-0.0209571221910078,0,0.129012508643774,0,0,0.0564842059247771,0,0,0.0183112313652473,0,0,0.15182561085936,0,0.100984727217166,0.000307800427615381,0,0,0,0,0,0,0,0.119520153089791,0.00429860490970655,0,0,0,0,-0.0122345961038076,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159323378669562,0,0,0,0.0299610705063752,0,0,0,0,0.0247577627661937,0,0,0,0,0,0,0,0,0.262349274642604,0,0,0,0,0,0,0.0563735407543566,0.0152120233239776,0.274554933359701,0,0,0,0,0,0,0.0102127695705892,0,0,0,0,0,0,0,0.016620970350248,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354324368155272,0,0,0.121495822225827,0,0,0,0.0185738687939465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432171151312834,0,0,0,0,0,0,0,0,0.22711748256519,0,0,0,0,-0.0328109269640229,0.0893374309126488,0,0,0,0,0,0
X300142.SZ,0.00816002077792196,0,0,0,0,0,0,0,0.0141820377057715,0,0,0,0,0,0.122896345550703,0,0.323819048037639,0,0,0,0,0,-0.0674193634661618,0,0,0.198960829161265,0,0,0.0921700281196221,0.0119222919552622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779673101459316,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0939059422232134,0,0,0,0,0.0921347955115598,0,0,0,0,0,0.0142602065719583,0,0,0,0,0,0,0,0,0,0.0274642370447486,0,0,0,0,0,0,0,0,0.0176237776220557,0,0,0,0,0,0,0,0.147851766185718,0,0.320283852721926,0,0,0.0278687305386787,0,0.0281048751562456,0,0.0378657892342753,0,0
X002179.SZ,0,0,0,0,0,0,0.0228742948848721,0,0,0,0,0,0,0,0,0,0,0,0,0.0143168340919941,0,0,0,0,0,0,0.29001540444314,0,-0.0269836811468518,0.0196929687761422,0.0197467949451442,0,0,0,0,0,0,0,0,0.0573935064734478,0.0277892062057878,0,0,0,0,0,0.0398034449529012,0,0,0,0,0.0360478165216874,-0.0297776622166252,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.117047118949672,-0.282865436156431,0,0,0,0.145316796940548,0,0.234516481136669,0.221463099947497,0,0.0861816663833394,-0.03440487623777,0,-0.106486173186788,0,0,0,0,0,0,0.125432394822118,0,0.253157028944728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052228631795939,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.042518822833654,0,0.136908792685592,0,0,0,0,0.159049398122176,0,0,0.0191321967264197,0,0,0,0,0.173375401074448,0,0.177934268466197,0,0,0,0,0,0,0,0,0,-0.0990582551971761,0,0.113045856890751,0.0467385575069488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403826079592203,0,-0.00238316385359271,-0.0141625835161389,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.273978794175132,0,0,0,0,0.0403449221623692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216469319050061,0.0545477694564469,0,0,0.0741737918050873,0,0,-0.0783900230751938,0,0,0,0,0,0,0,0,0,0,0,0.0280314868980719,0,0,-0.160326451011246,0.0769639005723135,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.155723914336863,0,-0.116193185500993,0,0,0,1.73472347597681e-18,0,0,0.495023824212096,0,0,0,0,0,0,0.0505448587833511,0,0,0,0.182317429688248,0,0,0,0,0.161079582304784,0,0,-3.46944695195361e-18,0,0,0,0,0.0180931798659021,0,0,0,0,0,-0.084003780408602,0,0,0,0,0,-0.00556075484978963,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.131708691984984,0,0,0,0,0,0,0,0,0,0,0,0.270222033036308,0,0,0,0.163528154650126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656068222082735,0,0.127307015645644,0,0,-6.93889390390723e-18,0,0,0,-0.0109531925678605,0,0,-0.0509003528992503,0.0648845063778884,0,0,0,0.0768943552406486,0,0
X600699.SH,0,0,0,0,0,0.0479886495964059,0,0,0,0,0,0,0,0,0,0.121638136686866,0,0,0.0306405794303535,0,0,-0.151500777022199,0,0.0630219754246317,0,0,0.227345031523523,-0.0226709737351805,0,0,0,0.13204179701196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163192914255492,0.215908088951845,0,0,0,0,0,-0.0137780201883548,0,0,0,0.077595842762334,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.213022196374329,0,0,0,0,0,0,0,0,0.169534217441712,0,0,0,0,0,0,0,0,0,0,0,0.0842967593909482,0.0112978102039156,0,0,0,0,0,0.232445186035892,0,0,0,0.121739103496297,0,-0.0170343586918625,0,0,0,0,0,0,0,0,-0.0112860330802579,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059875478533545,0,-0.0182368147745144,0.0387949562800871,0,0,-0.0406858570281109,0,0,0,0,0,0,0,0,0,-0.0918338455576102,0,-0.108119990361387,0,0,0,0,0,0,0,0,0,0,0.0767090892527944,-0.19160290310893,0,0.562198399480267,0,-0.0478249658423851,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104140757574175,0,0,0,0,0,-0.0111163374459255,0,0,0,0,0,0,0.441468894940746,0,0.537082282106838,0,0,0,-0.750815773347262,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10145648801417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429808129258202,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0599948680403588,0,0,0,0,0,0,0,0,0,-0.0272244580803537,0,0,0,-0.0511134897225527,0.057496004769845,0,0,-0.0113102404259973,0,0,0,0,0,0,0,0,0,0,0,0,0.00857606322336096,0,0,0,0,0,0,-0.0469891617502559,0,0,0,0,0,0,0.014593605864978,0.0157014981506279,-0.0206914484083979,0,0.0447866511505543,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103569572600533,0,0.0046474557702537,0,0,0,0,0,0,0.0340676141095051,0,0,-0.0430586613674659,0.0443218252642003,0,0,0,0,0,0,0,1.73472347597681e-18,0.27466908978367,0.0681659244279184,-0.0822406508865517,0,0,0,0.0625026746983995,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528714948249657,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.033088283254481,0,0,0,0,0,-0.25847519027503,0.317361319270123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731275995887822,0,0,0,-0.335487853771989,0,0,0,0,0.311582181163451,0,0,0,0,0,0,0,0.245267838400419,0,0,0,-0.259119986030088,0,0,0,0,-0.120717302035424,-0.466187224769399,0.0134419682979627,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00323216458560435,0,0,0,0,0,0,0,0,0,0.000396552064193648,0,0,0.000787244685435449,0,0,0,0,0,0,0,-0.000943584562566592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.00179516400611445,0,0,0,0,-0.000412038205023757,0,0,0,0,0,0,0,0.0029911537002773,-0.00204568213565898,0,0,0,0.029839829634124,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520247826515823,0,0,0,-0.00802634383232407,0,0,-0.000844363683808967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525941237560332,0,0,0,-0.0447076402173549,0,0
